Record Number,Year,County,District,District Code,Population,Avg. Household Income,Avg. Property Valuation / ADM,Unemployment %,Poverty %,Single-Parent Family %,Student/Offender,Offense/Offender,NCNT in Gang,H.S. Diploma w/o College Degree,Less than 12th Grade,College Degree or Above,Free Reduced Lunch %
3445,2014,MAJOR,CIMARRON,44I092,"1,882"," 64,157.20 "," 72,804.48 ", 0.06 , 0.08 , 0.21 ,93.7,1.3,0.0, 0.72 , 0.10 , 0.18 , 0.54 
3446,2014,MARSHALL,MADILL,45I002,"8,342"," 49,913.33 "," 33,577.87 ", 0.08 , 0.15 , 0.25 ,105.6,1.6,0.0, 0.61 , 0.23 , 0.16 , 0.76 
3447,2014,MARSHALL,KINGSTON,45I003,"7,518"," 48,010.51 "," 49,765.38 ", 0.10 , 0.20 , 0.40 ,174.6,1.3,0.0, 0.69 , 0.18 , 0.13 , 0.78 
3448,2014,MAYES,SPAVINAW,46C021,"1,159"," 36,306.00 "," 51,291.39 ", 0.16 , 0.35 , 0.37 ,91.0,2.0,0.0, 0.67 , 0.24 , 0.09 , 0.87 
3449,2014,MAYES,WICKLIFFE,46C035,533," 44,174.41 "," 11,692.18 ", 0.08 , 0.28 , 0.36 ,,0.0,0.0, 0.73 , 0.19 , 0.08 , 0.80 
3450,2014,MAYES,OSAGE,46C043,530," 57,918.07 "," 83,278.99 ", 0.04 , 0.10 , 0.16 ,,0.0,0.0, 0.66 , 0.15 , 0.19 , 0.73 
3451,2014,MAYES,PRYOR,46I001,"13,854"," 54,557.11 "," 70,736.00 ", 0.09 , 0.19 , 0.28 ,123.9,2.4,0.0, 0.67 , 0.14 , 0.20 , 0.56 
3452,2014,MAYES,ADAIR,46I002,"4,976"," 59,125.70 "," 25,531.97 ", 0.09 , 0.14 , 0.24 ,"1,046.0",1.0,0.0, 0.71 , 0.15 , 0.14 , 0.51 
3453,2014,MAYES,SALINA,46I016,"4,024"," 41,458.74 "," 19,460.77 ", 0.05 , 0.28 , 0.42 ,102.0,2.0,0.0, 0.68 , 0.19 , 0.13 , 0.71 
3454,2014,MAYES,LOCUST GROVE,46I017,"7,628"," 49,232.26 "," 19,813.67 ", 0.09 , 0.17 , 0.19 ,114.4,1.8,0.0, 0.74 , 0.14 , 0.12 , 0.74 
3455,2014,MAYES,CHOUTEAU-MAZIE,46I032,"5,794"," 53,153.80 "," 47,278.89 ", 0.08 , 0.22 , 0.33 ,91.3,2.3,0.0, 0.66 , 0.18 , 0.15 , 0.72 
3456,2014,McCLAIN,BYARS,47C004,513," 49,506.86 "," 78,552.04 ", 0.03 , 0.16 , 0.18 ,,0.0,0.0, 0.63 , 0.26 , 0.12 , 0.85 
3457,2014,McCLAIN,NEWCASTLE,47I001,"8,428"," 78,172.33 "," 44,986.01 ", 0.04 , 0.06 , 0.26 ,244.6,2.1,1.0, 0.62 , 0.14 , 0.25 , 0.31 
3458,2014,McCLAIN,DIBBLE,47I002,"3,399"," 49,172.84 "," 19,398.29 ", 0.03 , 0.17 , 0.48 ,142.4,1.0,0.0, 0.71 , 0.19 , 0.10 , 0.56 
3459,2014,McCLAIN,WASHINGTON,47I005,"3,846"," 76,026.26 "," 24,643.44 ", 0.02 , 0.05 , 0.19 ,324.0,1.3,0.0, 0.70 , 0.09 , 0.20 , 0.26 
3460,2014,McCLAIN,WAYNE,47I010,"2,882"," 56,454.58 "," 31,617.92 ", 0.05 , 0.16 , 0.28 ,90.2,2.7,0.0, 0.67 , 0.15 , 0.18 , 0.70 
3461,2014,McCLAIN,PURCELL,47I015,"7,850"," 59,000.78 "," 25,563.31 ", 0.05 , 0.15 , 0.24 ,64.0,1.3,0.0, 0.66 , 0.17 , 0.17 , 0.57 
3462,2014,McCLAIN,BLANCHARD,47I029,"8,285"," 72,846.59 "," 26,070.96 ", 0.07 , 0.12 , 0.20 ,377.0,3.4,0.0, 0.70 , 0.07 , 0.23 , 0.43 
3463,2014,McCURTAIN,FOREST GROVE,48C001,"1,041"," 52,727.62 "," 37,753.39 ", 0.15 , 0.21 , 0.36 ,82.5,1.0,0.0, 0.64 , 0.19 , 0.18 , 0.88 
3464,2014,McCURTAIN,LUKFATA,48C009,"1,087"," 48,475.67 "," 15,786.16 ", 0.09 , 0.19 , 0.37 ,371.0,2.0,0.0, 0.62 , 0.26 , 0.12 , 0.60 
3465,2014,McCURTAIN,GLOVER,48C023,673," 36,052.67 "," 24,433.80 ", 0.15 , 0.33 , 0.50 ,81.0,2.0,0.0, 0.66 , 0.22 , 0.12 , 0.90 
3466,2014,McCURTAIN,DENISON,48C037,"1,643"," 50,937.83 "," 20,812.05 ", 0.08 , 0.19 , 0.44 ,,0.0,0.0, 0.71 , 0.12 , 0.17 , 0.56 
3467,2014,McCURTAIN,HOLLY CREEK,48C072,"1,288"," 44,816.99 "," 12,136.19 ", 0.10 , 0.22 , 0.07 ,107.5,1.5,0.0, 0.65 , 0.21 , 0.14 , 0.80 
3468,2014,McCURTAIN,IDABEL,48I005,"7,204"," 37,832.03 "," 18,391.21 ", 0.08 , 0.35 , 0.55 ,34.5,2.1,1.0, 0.61 , 0.19 , 0.20 , 0.89 
3469,2014,McCURTAIN,HAWORTH,48I006,"2,592"," 45,430.07 "," 11,655.48 ", 0.08 , 0.23 , 0.37 ,87.9,1.4,0.0, 0.69 , 0.21 , 0.11 , 0.81 
3470,2014,McCURTAIN,VALLIANT,48I011,"4,707"," 45,603.18 "," 64,573.15 ", 0.16 , 0.27 , 0.31 ,116.8,1.1,0.0, 0.68 , 0.20 , 0.11 , 0.77 
3471,2014,McCURTAIN,EAGLETOWN,48I013,"1,211"," 37,946.44 "," 28,107.17 ", 0.14 , 0.21 , 0.27 ,73.7,1.3,0.0, 0.72 , 0.19 , 0.09 , 0.81 
3472,2014,McCURTAIN,SMITHVILLE,48I014,"1,764"," 42,400.81 "," 25,246.53 ", 0.12 , 0.23 , 0.42 ,100.3,1.7,0.0, 0.72 , 0.17 , 0.11 , 0.83 
3473,2014,McCURTAIN,WRIGHT CITY,48I039,"1,626"," 49,882.61 "," 8,679.92 ", 0.16 , 0.16 , 0.22 ,443.0,1.0,0.0, 0.70 , 0.21 , 0.08 , 0.68 
3474,2014,McCURTAIN,BATTIEST,48I071,"1,594"," 47,773.48 "," 34,960.36 ", 0.08 , 0.24 , 0.20 ,,0.0,0.0, 0.72 , 0.16 , 0.11 , 0.81 
3475,2014,McCURTAIN,BROKEN BOW,48I074,"7,293"," 43,418.80 "," 25,822.97 ", 0.08 , 0.25 , 0.37 ,38.8,1.6,0.0, 0.69 , 0.18 , 0.14 , 0.75 
3476,2014,McINTOSH,RYAL,49C003,303," 46,372.41 "," 7,237.96 ", 0.11 , 0.19 , 0.46 ,73.0,1.0,0.0, 0.71 , 0.20 , 0.09 , 0.89 
3477,2014,McINTOSH,STIDHAM,49C016,754," 40,977.05 "," 14,430.55 ", 0.15 , 0.21 , 0.09 ,,0.0,0.0, 0.75 , 0.19 , 0.06 , 0.66 
3478,2014,McINTOSH,EUFAULA,49I001,"7,407"," 45,612.70 "," 37,990.75 ", 0.09 , 0.21 , 0.36 ,91.8,1.4,0.0, 0.69 , 0.16 , 0.15 , 0.71 
3479,2014,McINTOSH,CHECOTAH,49I019,"10,293"," 46,109.27 "," 33,573.23 ", 0.11 , 0.20 , 0.29 ,68.0,1.6,0.0, 0.67 , 0.20 , 0.12 , 0.88 
3480,2014,McINTOSH,MIDWAY,49I027,"1,408"," 45,559.27 "," 25,403.09 ", 0.10 , 0.17 , 0.33 ,86.0,2.0,0.0, 0.66 , 0.20 , 0.14 , 0.85 
3481,2014,McINTOSH,HANNA,49I064,690," 40,769.88 "," 23,699.98 ", 0.11 , 0.34 , 0.57 ,,0.0,0.0, 0.61 , 0.23 , 0.16 , 0.43 
3482,2014,MURRAY,SULPHUR,50I001,"7,748"," 52,245.58 "," 23,547.10 ", 0.07 , 0.17 , 0.28 ,297.8,1.4,0.0, 0.62 , 0.21 , 0.17 , 0.61 
3483,2014,MURRAY,DAVIS,50I010,"5,201"," 55,899.90 "," 30,587.33 ", 0.04 , 0.12 , 0.28 ,212.0,3.4,0.0, 0.66 , 0.13 , 0.21 , 0.51 
3484,2014,MUSKOGEE,WAINWRIGHT,51C009,738," 47,449.64 "," 24,686.31 ", 0.10 , 0.20 , 0.22 ,,0.0,0.0, 0.77 , 0.14 , 0.09 , 0.82 
3485,2014,MUSKOGEE,HASKELL,51I002,"6,757"," 49,524.04 "," 26,882.48 ", 0.13 , 0.19 , 0.27 ,832.0,2.0,0.0, 0.66 , 0.21 , 0.13 , 0.68 
3486,2014,MUSKOGEE,FORT GIBSON,51I003,"7,511"," 63,620.04 "," 66,368.59 ", 0.07 , 0.14 , 0.29 ,472.3,1.5,0.0, 0.71 , 0.06 , 0.22 , 0.44 
3487,2014,MUSKOGEE,WEBBERS FALLS,51I006,"1,634"," 49,868.80 "," 28,927.76 ", 0.06 , 0.19 , 0.26 ,93.3,2.7,0.0, 0.63 , 0.19 , 0.18 , 0.86 
3488,2014,MUSKOGEE,OKTAHA,51I008,"2,260"," 59,942.40 "," 10,062.78 ", 0.08 , 0.11 , 0.23 ,388.5,3.0,0.0, 0.76 , 0.12 , 0.12 , 0.66 
3489,2014,MUSKOGEE,MUSKOGEE,51I020,"39,162"," 45,115.41 "," 42,486.09 ", 0.09 , 0.29 , 0.47 ,92.6,2.1,1.0, 0.65 , 0.17 , 0.18 , 0.79 
3490,2014,MUSKOGEE,HILLDALE,51I029,"7,398"," 66,775.70 "," 25,450.73 ", 0.06 , 0.08 , 0.37 ,232.0,1.0,0.0, 0.70 , 0.07 , 0.24 , 0.53 
3491,2014,MUSKOGEE,BRAGGS,51I046,981," 52,228.26 "," 28,984.78 ", 0.04 , 0.13 , 0.33 ,,0.0,0.0, 0.71 , 0.13 , 0.16 , 0.79 
3492,2014,MUSKOGEE,WARNER,51I074,"3,730"," 67,770.39 "," 17,521.37 ", 0.09 , 0.11 , 0.40 ,247.7,2.0,0.0, 0.70 , 0.10 , 0.20 , 0.69 
3493,2014,MUSKOGEE,PORUM,51I088,"1,787"," 37,544.05 "," 11,561.95 ", 0.10 , 0.29 , 0.34 ,161.3,2.0,0.0, 0.66 , 0.23 , 0.11 , 0.70 
3494,2014,NOBLE,PERRY,52I001,"7,033"," 53,811.06 "," 43,741.29 ", 0.07 , 0.16 , 0.23 ,106.9,1.4,0.0, 0.64 , 0.13 , 0.23 , 0.50 
3495,2014,NOBLE,BILLINGS,52I002,768," 45,434.22 "," 222,351.16 ", 0.16 , 0.20 , 0.23 ,,0.0,0.0, 0.71 , 0.17 , 0.12 , 0.84 
3496,2014,NOBLE,FRONTIER,52I004,"1,458"," 51,806.48 "," 226,657.75 ", 0.09 , 0.16 , 0.26 ,180.5,3.5,0.0, 0.74 , 0.14 , 0.12 , 0.73 
3497,2014,NOBLE,MORRISON,52I006,"2,774"," 58,215.31 "," 56,436.03 ", 0.03 , 0.10 , 0.22 ,,0.0,0.0, 0.66 , 0.09 , 0.25 , 0.58 
3498,2014,NOWATA,OKLAHOMA UNION,53I003,"3,111"," 51,946.96 "," 28,465.07 ", 0.10 , 0.14 , 0.26 ,217.3,1.0,0.0, 0.74 , 0.19 , 0.07 , 0.62 
3499,2014,NOWATA,NOWATA,53I040,"5,678"," 45,320.79 "," 28,141.56 ", 0.11 , 0.20 , 0.35 ,69.3,3.7,0.0, 0.67 , 0.15 , 0.17 , 0.74 
3500,2014,NOWATA,SOUTH COFFEYVILLE,53I051,"1,581"," 51,105.63 "," 25,551.97 ", 0.10 , 0.11 , 0.34 ,281.0,1.0,0.0, 0.76 , 0.11 , 0.13 , 0.61 
3501,2014,OKFUSKEE,BEARDEN,54C029,587," 54,988.03 "," 35,632.26 ", 0.03 , 0.11 , 0.23 ,,0.0,0.0, 0.71 , 0.21 , 0.08 , 0.70 
3502,2014,OKFUSKEE,MASON,54I002,860," 60,128.83 "," 16,810.59 ", 0.11 , 0.15 , 0.22 ,279.0,1.0,0.0, 0.68 , 0.19 , 0.13 , 0.80 
3503,2014,OKFUSKEE,PADEN,54I014,"1,997"," 47,288.56 "," 77,338.23 ", 0.09 , 0.19 , 0.24 ,91.7,3.0,0.0, 0.76 , 0.15 , 0.09 , 0.70 
3504,2014,OKFUSKEE,OKEMAH,54I026,"6,450"," 40,918.70 "," 27,744.41 ", 0.09 , 0.37 , 0.50 ,51.4,1.9,0.0, 0.66 , 0.23 , 0.12 , 0.80 
3505,2014,OKFUSKEE,WELEETKA,54I031,"2,061"," 46,509.66 "," 35,345.00 ", 0.11 , 0.28 , 0.25 ,139.0,2.0,0.0, 0.71 , 0.17 , 0.12 , 0.91 
3506,2014,OKFUSKEE,GRAHAM-DUSTIN,54I054,"1,371"," 51,524.61 "," 41,795.38 ", 0.09 , 0.20 , 0.31 ,,0.0,0.0, 0.71 , 0.18 , 0.11 , 0.86 
3507,2014,OKLAHOMA,OAKDALE,55C029,"3,486"," 211,009.98 "," 129,572.83 ", 0.05 , 0.03 , 0.02 ,,0.0,0.0, 0.31 , 0.03 , 0.66 , 0.14 
3508,2014,OKLAHOMA,CRUTCHO,55C074,"2,984"," 30,758.21 "," 43,712.35 ", 0.11 , 0.45 , 0.75 ,126.0,1.3,1.0, 0.74 , 0.17 , 0.09 , 0.97 
3509,2014,OKLAHOMA,PUTNAM CITY,55I001,"122,633"," 62,910.45 "," 48,979.75 ", 0.06 , 0.16 , 0.42 ,113.3,2.1,7.0, 0.57 , 0.11 , 0.32 , 0.76 
3510,2014,OKLAHOMA,LUTHER,55I003,"5,608"," 67,314.74 "," 87,758.52 ", 0.03 , 0.13 , 0.13 ,308.7,1.7,0.0, 0.68 , 0.12 , 0.20 , 0.64 
3511,2014,OKLAHOMA,CHOCTAW-NICOMA PARK,55I004,"28,389"," 78,996.69 "," 34,826.09 ", 0.05 , 0.09 , 0.27 ,212.5,1.8,0.0, 0.66 , 0.09 , 0.25 , 0.38 
3512,2014,OKLAHOMA,DEER CREEK,55I006,"19,798"," 143,543.43 "," 61,769.89 ", 0.05 , 0.03 , 0.11 ,278.7,2.0,1.0, 0.39 , 0.02 , 0.59 , 0.09 
3513,2014,OKLAHOMA,HARRAH,55I007,"10,913"," 61,134.25 "," 35,740.26 ", 0.06 , 0.14 , 0.30 ,305.1,1.6,0.0, 0.69 , 0.14 , 0.17 , 0.48 
3514,2014,OKLAHOMA,JONES,55I009,"5,497"," 69,767.46 "," 30,781.00 ", 0.07 , 0.11 , 0.28 ,227.2,1.2,0.0, 0.72 , 0.11 , 0.16 , 0.45 
3515,2014,OKLAHOMA,EDMOND,55I012,"138,330"," 98,360.00 "," 71,296.11 ", 0.04 , 0.08 , 0.20 ,622.2,2.0,0.0, 0.45 , 0.04 , 0.51 , 0.27 
3516,2014,OKLAHOMA,MILLWOOD,55I037,"2,794"," 74,891.17 "," 40,391.59 ", 0.06 , 0.19 , 0.36 ,208.0,1.6,1.0, 0.52 , 0.11 , 0.37 , 1.07 
3517,2014,OKLAHOMA,WESTERN HEIGHTS,55I041,"15,487"," 42,245.87 "," 87,051.02 ", 0.08 , 0.24 , 0.45 ,166.1,1.6,0.0, 0.71 , 0.19 , 0.10 , 0.91 
3518,2014,OKLAHOMA,MIDWEST CITY-DEL CITY,55I052,"78,470"," 56,232.27 "," 34,558.32 ", 0.07 , 0.14 , 0.45 ,194.5,2.3,8.0, 0.70 , 0.11 , 0.19 , 0.69 
3519,2014,OKLAHOMA,CROOKED OAK,55I053,"2,484"," 29,681.02 "," 50,195.05 ", 0.12 , 0.40 , 0.71 ,377.7,1.0,0.0, 0.66 , 0.30 , 0.05 , 0.96 
3520,2014,OKLAHOMA,BETHANY,55I088,"3,897"," 46,014.19 "," 8,085.70 ", 0.09 , 0.23 , 0.32 ,818.0,2.0,0.0, 0.58 , 0.12 , 0.30 , 0.44 
3521,2014,OKLAHOMA,OKLAHOMA CITY,55I089,"289,472"," 51,403.00 "," 48,041.03 ", 0.09 , 0.27 , 0.47 ,172.3,2.3,40.0, 0.56 , 0.23 , 0.21 , 0.87 
3522,2014,OKMULGEE,TWIN HILLS,56C011,"1,853"," 56,795.13 "," 19,429.03 ", 0.07 , 0.19 , 0.16 ,,0.0,0.0, 0.66 , 0.19 , 0.15 , 0.63 
3523,2014,OKMULGEE,OKMULGEE,56I001,"14,685"," 41,397.70 "," 36,701.49 ", 0.18 , 0.22 , 0.56 ,110.7,2.5,0.0, 0.70 , 0.15 , 0.15 , 0.81 
3524,2014,OKMULGEE,HENRYETTA,56I002,"7,461"," 50,876.05 "," 22,024.33 ", 0.08 , 0.23 , 0.38 ,81.9,1.2,0.0, 0.72 , 0.16 , 0.12 , 0.70 
3525,2014,OKMULGEE,MORRIS,56I003,"3,914"," 62,164.32 "," 16,760.81 ", 0.06 , 0.16 , 0.43 ,273.0,1.3,0.0, 0.78 , 0.08 , 0.15 , 0.59 
3526,2014,OKMULGEE,BEGGS,56I004,"4,908"," 55,870.12 "," 23,590.39 ", 0.06 , 0.13 , 0.34 ,293.5,4.8,0.0, 0.70 , 0.16 , 0.14 , 0.68 
3527,2014,OKMULGEE,PRESTON,56I005,"1,307"," 57,396.03 "," 14,142.51 ", 0.07 , 0.16 , 0.33 ,516.0,1.0,0.0, 0.65 , 0.14 , 0.22 , 0.53 
3528,2014,OKMULGEE,SCHULTER,56I006,814," 39,571.60 "," 24,242.80 ", 0.08 , 0.27 , 0.30 ,,0.0,0.0, 0.69 , 0.22 , 0.09 , 0.91 
3529,2014,OKMULGEE,WILSON,56I007,922," 58,422.71 "," 16,420.77 ", 0.08 , 0.08 , 0.29 ,77.3,3.0,0.0, 0.72 , 0.10 , 0.18 , 0.81 
3530,2014,OKMULGEE,DEWAR,56I008,"1,295"," 41,308.37 "," 10,131.15 ", 0.10 , 0.18 , 0.32 ,101.5,2.5,0.0, 0.70 , 0.19 , 0.10 , 0.65 
3531,2014,OSAGE,OSAGE HILLS,57C003,"1,502"," 66,349.06 "," 88,423.55 ", 0.04 , 0.07 , 0.27 ,,0.0,0.0, 0.70 , 0.12 , 0.18 , 0.67 
3532,2014,OSAGE,BOWRING,57C007,659," 44,337.41 "," 66,699.44 ", 0.03 , 0.20 , 0.19 ,,0.0,0.0, 0.75 , 0.14 , 0.11 , 0.71 
3533,2014,OSAGE,AVANT,57C035,"1,626"," 57,639.06 "," 91,202.31 ", 0.04 , 0.18 , 0.14 ,,0.0,0.0, 0.74 , 0.14 , 0.12 , 0.70 
3534,2014,OSAGE,ANDERSON,57C052,"2,798"," 72,110.04 "," 70,150.84 ", 0.07 , 0.07 , 0.08 ,,0.0,0.0, 0.69 , 0.09 , 0.22 , 0.51 
3535,2014,OSAGE,McCORD,57C077,"1,978"," 62,248.77 "," 41,651.11 ", 0.02 , 0.13 , 0.14 ,,0.0,0.0, 0.73 , 0.10 , 0.16 , 0.59 
3536,2014,OSAGE,PAWHUSKA,57I002,"4,836"," 44,023.59 "," 30,508.65 ", 0.10 , 0.20 , 0.45 ,57.3,2.1,0.0, 0.77 , 0.12 , 0.12 , 0.69 
3537,2014,OSAGE,SHIDLER,57I011,"1,400"," 48,444.55 "," 58,259.88 ", 0.06 , 0.15 , 0.25 ,83.7,1.3,0.0, 0.78 , 0.14 , 0.08 , 0.65 
3538,2014,OSAGE,BARNSDALL,57I029,"2,486"," 52,147.14 "," 43,891.86 ", 0.03 , 0.12 , 0.30 ,54.8,2.6,0.0, 0.73 , 0.11 , 0.16 , 0.62 
3539,2014,OSAGE,WYNONA,57I030,682," 47,161.30 "," 48,304.38 ", 0.03 , 0.17 , 0.22 ,114.0,1.0,0.0, 0.75 , 0.16 , 0.09 , 0.77 
3540,2014,OSAGE,HOMINY,57I038,"4,280"," 52,105.29 "," 26,892.29 ", 0.09 , 0.24 , 0.59 ,151.8,1.8,0.0, 0.69 , 0.17 , 0.15 , 0.75 
3541,2014,OSAGE,PRUE,57I050,"3,047"," 56,247.37 "," 49,825.41 ", 0.11 , 0.12 , 0.27 ,310.0,2.0,0.0, 0.72 , 0.18 , 0.11 , 0.73 
3542,2014,OSAGE,WOODLAND,57I090,"2,928"," 44,803.93 "," 39,376.93 ", 0.06 , 0.23 , 0.34 ,426.0,1.0,0.0, 0.69 , 0.18 , 0.13 , 0.85 
3543,2014,OTTAWA,TURKEY FORD,58C010,"1,117"," 53,462.13 "," 56,720.20 ", 0.08 , 0.16 , 0.12 ,,0.0,0.0, 0.70 , 0.16 , 0.14 , 0.64 
3544,2014,OTTAWA,WYANDOTTE,58I001,"4,547"," 53,270.15 "," 23,160.27 ", 0.08 , 0.20 , 0.24 ,53.2,2.0,0.0, 0.69 , 0.18 , 0.14 , 0.62 
3545,2014,OTTAWA,QUAPAW,58I014,"3,230"," 47,213.71 "," 28,894.15 ", 0.12 , 0.23 , 0.30 ,86.3,1.4,0.0, 0.73 , 0.17 , 0.10 , 0.72 
3546,2014,OTTAWA,COMMERCE,58I018,"4,031"," 38,545.56 "," 24,701.65 ", 0.13 , 0.27 , 0.46 ,29.9,1.5,0.0, 0.66 , 0.24 , 0.09 , 0.80 
3547,2014,OTTAWA,MIAMI,58I023,"15,382"," 47,225.80 "," 23,608.41 ", 0.10 , 0.22 , 0.42 ,30.6,1.9,0.0, 0.70 , 0.15 , 0.16 , 0.74 
3548,2014,OTTAWA,AFTON,58I026,"2,516"," 41,986.32 "," 31,506.66 ", 0.10 , 0.27 , 0.50 ,53.4,2.1,0.0, 0.69 , 0.18 , 0.12 , 0.78 
3549,2014,OTTAWA,FAIRLAND,58I031,"2,793"," 46,058.70 "," 26,469.74 ", 0.07 , 0.18 , 0.29 ,115.6,3.6,0.0, 0.73 , 0.11 , 0.16 , 0.66 
3550,2014,PAWNEE,JENNINGS,59C002,"1,006"," 44,237.44 "," 20,791.16 ", 0.15 , 0.19 , 0.38 ,204.0,1.0,0.0, 0.82 , 0.11 , 0.07 , 0.77 
3551,2014,PAWNEE,PAWNEE,59I001,"4,280"," 49,596.58 "," 32,614.81 ", 0.07 , 0.14 , 0.28 ,156.4,1.6,0.0, 0.67 , 0.10 , 0.22 , 0.71 
3552,2014,PAWNEE,CLEVELAND,59I006,"9,173"," 56,842.56 "," 27,193.82 ", 0.09 , 0.12 , 0.34 ,138.5,1.5,0.0, 0.70 , 0.14 , 0.16 , 0.67 
3553,2014,PAYNE,OAK GROVE,60C104,724," 66,170.30 "," 26,995.33 ", 0.09 , 0.20 , 0.27 ,188.0,1.0,0.0, 0.72 , 0.12 , 0.17 , 0.51 
3554,2014,PAYNE,RIPLEY,60I003,"2,326"," 54,953.10 "," 52,547.07 ", 0.07 , 0.19 , 0.21 ,467.0,1.0,0.0, 0.69 , 0.13 , 0.18 , 0.75 
3555,2014,PAYNE,STILLWATER,60I016,"52,357"," 51,531.56 "," 58,100.82 ", 0.06 , 0.31 , 0.31 ,77.7,1.6,0.0, 0.46 , 0.06 , 0.48 , 0.47 
3556,2014,PAYNE,PERKINS-TRYON,60I056,"7,768"," 55,928.33 "," 33,900.23 ", 0.05 , 0.20 , 0.33 ,85.8,2.2,0.0, 0.63 , 0.14 , 0.23 , 0.44 
3557,2014,PAYNE,CUSHING,60I067,"10,521"," 52,883.97 "," 142,545.96 ", 0.09 , 0.17 , 0.39 ,130.5,2.2,0.0, 0.65 , 0.22 , 0.13 , 0.61 
3558,2014,PAYNE,GLENCOE,60I101,"2,111"," 62,322.04 "," 57,732.27 ", 0.05 , 0.08 , 0.22 ,68.4,3.4,0.0, 0.74 , 0.05 , 0.21 , 0.77 
3559,2014,PAYNE,YALE,60I103,"2,587"," 58,117.82 "," 30,830.23 ", 0.07 , 0.20 , 0.20 ,48.8,1.9,0.0, 0.71 , 0.17 , 0.13 , 0.66 
3560,2014,PITTSBURG,KREBS,61C009,"3,514"," 56,916.48 "," 71,498.79 ", 0.07 , 0.14 , 0.24 ,,0.0,0.0, 0.70 , 0.10 , 0.19 , 0.69 
3561,2014,PITTSBURG,FRINK-CHAMBERS,61C029,"2,047"," 92,045.66 "," 53,114.21 ", 0.06 , 0.09 , 0.24 ,,0.0,0.0, 0.62 , 0.11 , 0.27 , 0.70 
3562,2014,PITTSBURG,TANNEHILL,61C056,"1,089"," 63,489.84 "," 54,250.46 ", 0.03 , 0.05 , 0.22 ,,0.0,0.0, 0.75 , 0.09 , 0.16 , 0.77 
3563,2014,PITTSBURG,HAYWOOD,61C088,"1,062"," 58,246.19 "," 105,220.58 ", 0.04 , 0.09 , 0.16 ,,0.0,0.0, 0.72 , 0.09 , 0.18 , 0.83 
3564,2014,PITTSBURG,HARTSHORNE,61I001,"3,855"," 67,516.47 "," 22,635.81 ", 0.08 , 0.13 , 0.32 ,111.9,1.0,0.0, 0.65 , 0.17 , 0.17 , 0.73 
3565,2014,PITTSBURG,CANADIAN,61I002,"4,305"," 46,580.92 "," 61,250.70 ", 0.06 , 0.24 , 0.38 ,60.0,1.4,0.0, 0.63 , 0.24 , 0.14 , 0.79 
3566,2014,PITTSBURG,HAILEYVILLE,61I011,"2,426"," 45,201.58 "," 36,893.30 ", 0.04 , 0.20 , 0.49 ,388.0,5.0,0.0, 0.73 , 0.18 , 0.10 , 0.74 
3567,2014,PITTSBURG,KIOWA,61I014,"1,862"," 55,879.17 "," 231,812.35 ", 0.05 , 0.17 , 0.24 ,320.0,1.0,0.0, 0.72 , 0.16 , 0.13 , 0.62 
3568,2014,PITTSBURG,QUINTON,61I017,"2,341"," 44,290.04 "," 27,331.95 ", 0.09 , 0.25 , 0.39 ,100.0,2.2,0.0, 0.68 , 0.21 , 0.11 , 0.81 
3569,2014,PITTSBURG,INDIANOLA,61I025,"1,864"," 59,221.94 "," 93,935.71 ", 0.06 , 0.17 , 0.29 ,76.7,4.7,0.0, 0.72 , 0.16 , 0.12 , 0.80 
3570,2014,PITTSBURG,CROWDER,61I028,"2,625"," 49,927.05 "," 45,292.68 ", 0.03 , 0.12 , 0.29 ,165.0,1.3,0.0, 0.69 , 0.17 , 0.14 , 0.69 
3571,2014,PITTSBURG,SAVANNA,61I030,"1,151"," 69,423.31 "," 23,470.64 ", 0.06 , 0.11 , 0.17 ,198.0,2.0,0.0, 0.70 , 0.10 , 0.20 , 0.61 
3572,2014,PITTSBURG,PITTSBURG,61I063,646," 46,671.28 "," 36,018.32 ", 0.03 , 0.17 , 0.23 ,,0.0,0.0, 0.80 , 0.13 , 0.07 , 0.72 
3573,2014,PITTSBURG,McALESTER,61I080,"18,122"," 49,423.88 "," 28,066.50 ", 0.06 , 0.22 , 0.43 ,89.1,2.1,1.0, 0.67 , 0.18 , 0.15 , 0.69 
3574,2014,PONTOTOC,ALLEN,62I001,"2,442"," 53,272.92 "," 50,435.47 ", 0.08 , 0.15 , 0.24 ,237.0,2.5,0.0, 0.67 , 0.19 , 0.14 , 0.68 
3575,2014,PONTOTOC,VANOSS,62I009,"4,319"," 59,112.83 "," 33,136.92 ", 0.05 , 0.14 , 0.22 ,261.5,1.0,0.0, 0.66 , 0.16 , 0.18 , 0.65 
3576,2014,PONTOTOC,BYNG,62I016,"8,873"," 66,481.01 "," 25,150.69 ", 0.04 , 0.13 , 0.46 ,59.3,2.1,0.0, 0.58 , 0.13 , 0.29 , 0.60 
3577,2014,PONTOTOC,ADA,62I019,"15,051"," 47,161.39 "," 36,217.48 ", 0.09 , 0.26 , 0.46 ,35.8,1.9,0.0, 0.54 , 0.14 , 0.33 , 0.64 
3578,2014,PONTOTOC,LATTA,62I024,"3,344"," 60,198.52 "," 26,846.56 ", 0.04 , 0.14 , 0.29 ,99.4,1.3,0.0, 0.63 , 0.06 , 0.30 , 0.50 
