Record Number,Year,County,District,District Code,Population,Avg. Household Income,Avg. Property Valuation / ADM,Unemployment %,Poverty %,Single-Parent Family %,Student/Offender,Offense/Offender,NCNT in Gang,H.S. Diploma w/o College Degree,Less than 12th Grade,College Degree or Above,Free Reduced Lunch %
3343,2014,GRADY,PIONEER,26C131,1276,68067.35967,18575.8482,0.06,0.18,0.25,392,1,0,0.673719376,0.207126949,0.119153675,0.4745
3344,2014,GRADY,CHICKASHA,26I001,16466,50431.78175,33324.235,0.06,0.17,0.35,55,2.444444444,0,0.639618364,0.162856603,0.197525033,0.6638
3345,2014,GRADY,MINCO,26I002,2320,57643.7299,79662.3625,0.06,0.09,0.2,587,1,0,0.760882894,0.105456775,0.133660331,0.5247
3346,2014,GRADY,NINNEKAH,26I051,2813,61208.70712,45452.8314,0.05,0.16,0.41,267,1,0,0.70970971,0.166166166,0.124124124,0.6966
3347,2014,GRADY,ALEX,26I056,1610,55048.44237,78467.8617,0.04,0.2,0.36,,0,0,0.707360862,0.178635548,0.114003591,0.761
3348,2014,GRADY,RUSH SPRINGS,26I068,2715,40374.35897,37170.0529,0.03,0.23,0.34,121.6,1.2,0,0.598580841,0.270146984,0.131272174,0.6299
3349,2014,GRADY,BRIDGE CREEK,26I095,8517,69001.50479,24412.9735,0.03,0.12,0.29,243.5,2.333333333,0,0.766714083,0.106863442,0.126422475,0.4545
3350,2014,GRADY,TUTTLE,26I097,8502,75130.75085,35009.239,0.03,0.11,0.25,257,2.285714286,0,0.742104313,0.093304458,0.164591229,0.2351
3351,2014,GRADY,VERDEN,26I099,1385,49108.95238,41210.7743,0.02,0.08,0.11,83.33333333,2,0,0.615901456,0.18924972,0.194848824,0.612
3352,2014,GRADY,AMBER-POCASSET,26I128,1755,68700.30166,65983.6826,0.04,0.1,0.18,510,1,0,0.627174814,0.165700083,0.207125104,0.5255
3353,2014,GRANT,MEDFORD,27I054,2137,61865.75053,305829.1918,0.05,0.07,0.21,49.83333333,1.5,0,0.64507772,0.104274611,0.250647668,0.6154
3354,2014,GRANT,POND CREEK-HUNTER,27I090,1386,59766.09881,212047.3096,0.03,0.11,0.29,166.5,1,0,0.670081967,0.113729508,0.216188525,0.5405
3355,2014,GRANT,DEER CREEK-LAMONT,27I095,820,79761.47059,150796.2233,0.05,0.07,0.32,167,1,0,0.71019678,0.13059034,0.15921288,0.5749
3356,2014,GREER,MANGUM,28I001,3474,46929.55032,23236.3036,0.03,0.1,0.23,139.8,1.6,0,0.611111111,0.21331637,0.175572519,0.6667
3357,2014,GREER,GRANITE,28I003,2556,44946.27054,32956.6052,0.01,0.11,0.25,268,1,0,0.692152918,0.205734406,0.102112676,0.5896
3358,2014,HARMON,HOLLIS,29I066,2886,47962.39782,34974.1093,0.1,0.29,0.42,109.8,2.8,0,0.577590742,0.247764335,0.174644924,0.7668
3359,2014,HARPER,LAVERNE,30I001,2087,60447.0245,97233.8352,0.04,0.14,0.22,236,1.5,0,0.682539683,0.158730159,0.158730159,0.5551
3360,2014,HARPER,BUFFALO,30I004,1832,52019.81747,77613.6896,0.01,0.13,0.27,155.5,6,0,0.676034348,0.145199063,0.178766589,0.6849
3361,2014,HASKELL,WHITEFIELD,31C010,773,43420.32258,22747.2008,0.15,0.18,0.41,,0,0,0.553816047,0.246575342,0.199608611,0.7209
3362,2014,HASKELL,KINTA,31I013,1251,39325.9332,48675.6182,0.17,0.19,0.28,,0,0,0.693785311,0.170621469,0.13559322,0.9846
3363,2014,HASKELL,STIGLER,31I020,6470,47248.40493,20912.994,0.08,0.17,0.33,151,1.444444444,0,0.664716472,0.22749775,0.107785779,0.6542
3364,2014,HASKELL,McCURTAIN,31I037,1138,46603.77834,21845.7346,0.16,0.24,0.44,264,2,0,0.694214876,0.212121212,0.093663912,0.6705
3365,2014,HASKELL,KEOTA,31I043,2817,45275.69645,16282.4369,0.04,0.18,0.16,85.8,1.2,0,0.707173448,0.208779443,0.084047109,0.8065
3366,2014,HUGHES,MOSS,32I001,1335,58947.21116,61309.5036,0.08,0.18,0.17,278,1,0,0.739524349,0.13590034,0.124575311,0.6007
3367,2014,HUGHES,WETUMKA,32I005,2267,42803.64465,20239.0282,0.11,0.22,0.5,56.11111111,3.111111111,0,0.723796968,0.195781147,0.080421885,0.7584
3368,2014,HUGHES,HOLDENVILLE,32I035,7308,48230.42194,35971.6515,0.1,0.24,0.39,41.77777778,3.074074074,0,0.632938026,0.263963275,0.103098699,0.8032
3369,2014,HUGHES,CALVIN,32I048,1027,43890.7767,236414.9597,0.03,0.13,0.16,,0,0,0.650395778,0.196569921,0.153034301,0.7719
3370,2014,HUGHES,STUART,32I054,1164,60410.50228,117032.9695,0.02,0.16,0.26,286,2,0,0.721354167,0.110677083,0.16796875,0.7622
3371,2014,JACKSON,NAVAJO,33I001,2303,74727.04327,23728.515,0.03,0.09,0.19,451,1,0,0.570048309,0.066942719,0.363008972,0.388
3372,2014,JACKSON,DUKE,33I014,617,49882.33083,50958.0068,0.04,0.17,0.14,189,1,0,0.659846547,0.132992327,0.207161125,0.455
3373,2014,JACKSON,ALTUS,33I018,20582,55216.65642,27048.6233,0.09,0.17,0.35,164.5652174,1.608695652,0,0.641237435,0.174705837,0.184056729,0.6243
3374,2014,JACKSON,ELDORADO,33I025,624,56193.25153,79684.2955,0.08,0.21,0.42,35,1,0,0.587234043,0.170212766,0.242553191,0.7143
3375,2014,JACKSON,OLUSTEE,33I035,505,38591.66667,25640.1396,0.02,0.35,0.31,,0,0,0.616724739,0.170731707,0.212543554,0.8976
3376,2014,JACKSON,BLAIR,33I054,1816,60829.15567,22681.0824,0.04,0.16,0.35,,0,0,0.75,0.083601286,0.166398714,0.5574
3377,2014,JEFFERSON,TERRAL,34C003,587,46382.52427,45822.4222,0.13,0.21,0.19,,0,0,0.684636119,0.202156334,0.113207547,1.0303
3378,2014,JEFFERSON,RYAN,34I001,1116,44217.41176,26105.9065,0.09,0.16,0.49,134,1,0,0.659658344,0.23653088,0.103810775,0.7313
3379,2014,JEFFERSON,RINGLING,34I014,2227,51090.12346,28217.2231,0.04,0.23,0.28,233.5,1,0,0.716551724,0.168965517,0.114482759,0.6981
3380,2014,JEFFERSON,WAURIKA,34I023,2585,46403.46821,34691.4317,0.05,0.2,0.55,69,2,0,0.699409554,0.186795491,0.113794954,0.7053
3381,2014,JOHNSTON,MANNSVILLE,35C007,1160,46912.38532,74199.6747,0.03,0.13,0.33,,0,0,0.656330749,0.211886305,0.131782946,0.8571
3382,2014,JOHNSTON,RAVIA,35C010,1035,50030.43478,56784.2757,0.04,0.19,0.53,,0,0,0.618351064,0.259308511,0.122340426,0.9898
3383,2014,JOHNSTON,MILL CREEK,35I002,954,55542.74611,111795.2387,0.04,0.22,0.34,48,1.666666667,0,0.6628734,0.159317212,0.177809388,0.8125
3384,2014,JOHNSTON,TISHOMINGO,35I020,4720,49315.13369,26099.0149,0.12,0.27,0.53,74.61538462,1.384615385,1,0.633018231,0.163403106,0.203578663,0.6381
3385,2014,JOHNSTON,MILBURN,35I029,1236,52232.66219,43190.5816,0.05,0.11,0.4,203,3,0,0.631823461,0.171893148,0.196283391,0.7931
3386,2014,JOHNSTON,COLEMAN,35I035,1037,64233.87097,40256.1645,0.14,0.17,0.38,,0,0,0.602475928,0.180192572,0.217331499,0.7513
3387,2014,JOHNSTON,WAPANUCKA,35I037,1251,48832.92683,36949.802,0.09,0.16,0.41,117,1.5,0,0.644721907,0.197502838,0.157775255,0.7564
3388,2014,KAY,PECKHAM,36C027,401,73327.97203,94238.2909,0.06,0.18,0.23,76,1,0,0.729411765,0.062745098,0.207843137,1
3389,2014,KAY,KILDARE,36C050,1223,76834.21634,147575.994,0.06,0.08,0.12,,0,0,0.72969697,0.077575758,0.192727273,0.679
3390,2014,KAY,BLACKWELL,36I045,7774,47111.83857,28989.6938,0.08,0.22,0.52,48.34482759,2.517241379,1,0.674925484,0.178651267,0.146423249,0.7389
3391,2014,KAY,PONCA CITY,36I071,28950,56172.1636,51703.8946,0.08,0.18,0.37,66.4125,2.525,0,0.654860785,0.130178133,0.214961082,0.6621
3392,2014,KAY,TONKAWA,36I087,4012,53509.99291,36685.7279,0.06,0.18,0.35,177.5,3.25,0,0.634515571,0.156574394,0.208910035,0.6535
3393,2014,KAY,NEWKIRK,36I125,3947,51530.39474,27683.5443,0.08,0.13,0.28,,0,0,0.736168611,0.103876553,0.159954836,0.7296
3394,2014,KINGFISHER,DOVER,37I002,1038,62170.37037,54476.1018,0.05,0.07,0.3,94.5,1,0,0.706375839,0.176174497,0.117449664,0.8201
3395,2014,KINGFISHER,LOMEGA,37I003,595,73540.43478,66182.383,0.08,0.04,0.03,234,1,0,0.597647059,0.065882353,0.336470588,0.7222
3396,2014,KINGFISHER,KINGFISHER,37I007,6692,65599.54268,42869.7506,0.04,0.06,0.27,117.75,1.416666667,0,0.691681338,0.11465669,0.193661972,0.5315
3397,2014,KINGFISHER,HENNESSEY,37I016,4179,63992.89068,46125.7547,0.06,0.11,0.3,222.5,1.75,0,0.650094877,0.218595825,0.131309298,0.8258
3398,2014,KINGFISHER,CASHION,37I089,2119,75532.75218,92639.5954,0.02,0.06,0.29,126.5,1.5,0,0.73328435,0.047759001,0.21895665,0.2964
3399,2014,KINGFISHER,OKARCHE,37I105,2025,85061.03405,114153.5194, -   ,0.09,0.09,,0,0,0.640029326,0.090175953,0.269794721,0.2645
3400,2014,KIOWA,HOBART,38I001,4199,55549.96957,33195.9084,0.06,0.24,0.4,40.85714286,1.904761905,0,0.721807186,0.143009605,0.135183209,0.6865
3401,2014,KIOWA,LONE WOLF,38I002,749,58592.30769,170122.2345,0.05,0.15,0.6,,0,0,0.704273504,0.085470085,0.21025641,0.7723
3402,2014,KIOWA,MOUNTAIN VIEW-GOTEBO,38I003,1893,66569.57071,96717.4547,0.04,0.14,0.32,,0,0,0.620289855,0.14057971,0.239130435,0.6926
3403,2014,KIOWA,SNYDER,38I004,2826,46812.48931,48443.8912,0.05,0.26,0.37,63.42857143,1,0,0.664529915,0.153846154,0.181623932,0.7455
3404,2014,LATIMER,WILBURTON,39I001,5115,59446.82748,29641.685,0.11,0.19,0.4,52.70588235,1.705882353,0,0.730511571,0.144336175,0.125152253,0.5882
3405,2014,LATIMER,RED OAK,39I002,1588,60214.70113,52928.8847,0.06,0.12,0.19,,0,0,0.723809524,0.135238095,0.140952381,0.7131
3406,2014,LATIMER,BUFFALO VALLEY,39I003,1481,54673.81757,31511.4426,0.05,0.1,0.31,,0,0,0.713139418,0.126379137,0.160481444,0.7529
3407,2014,LATIMER,PANOLA,39I004,1207,58690.06479,44280.9357,0.06,0.15,0.35,101.5,1.5,0,0.655778894,0.174623116,0.16959799,0.7389
3408,2014,LeFLORE,SHADY POINT,40C004,1539,54261.68717,31168.6726,0.1,0.18,0.16,,0,0,0.639314698,0.256988278,0.103697024,0.8138
3409,2014,LeFLORE,MONROE,40C011,981,57088.49558,43303.0547,0.04,0.09,0.1,119,1,0,0.661016949,0.137134052,0.201848998,0.7731
3410,2014,LeFLORE,HODGEN,40C014,1625,44326.66667,13638.1342,0.04,0.41,0.17,,0,0,0.696601942,0.215210356,0.088187702,0.7675
3411,2014,LeFLORE,FANSHAWE,40C039,792,52212.36364,58737.9921,0.13,0.24,0.08,78,1,0,0.690114068,0.153992395,0.155893536,0.5897
3412,2014,LeFLORE,SPIRO,40I002,6781,47773.51225,28038.5804,0.15,0.24,0.39,584.5,1,0,0.650119747,0.258001306,0.091878946,0.7134
3413,2014,LeFLORE,HEAVENER,40I003,5179,42652.0944,18003.6876,0.1,0.27,0.37,222.2,1.4,0,0.611380145,0.277542373,0.111077482,0.7768
3414,2014,LeFLORE,POCOLA,40I007,3939,41399.42418,22991.5396,0.12,0.2,0.36,424,1,0,0.785067873,0.139894419,0.075037707,0.7134
3415,2014,LeFLORE,LeFLORE,40I016,1784,48263.85714,23506.6418,0.1,0.21,0.18,71,2.333333333,0,0.724319579,0.143107989,0.132572432,0.6808
3416,2014,LeFLORE,CAMERON,40I017,2512,45262.89445,33606.5939,0.14,0.22,0.39,303,2,0,0.782178218,0.129331683,0.088490099,0.8119
3417,2014,LeFLORE,PANAMA,40I020,3243,43208.82353,25101.7125,0.12,0.23,0.42,365,3,0,0.67339097,0.236791547,0.089817483,0.8521
3418,2014,LeFLORE,BOKOSHE,40I026,1213,43557.98319,27755.7223,0.21,0.26,0.44,191,1,0,0.770432692,0.161057692,0.068509615,0.9005
3419,2014,LeFLORE,POTEAU,40I029,11212,55804.7619,24941.3999,0.09,0.16,0.26,82.55172414,1.896551724,0,0.631097971,0.148098374,0.220803655,0.6437
3420,2014,LeFLORE,WISTER,40I049,2178,48304.1225,14241.3929,0.1,0.2,0.32,593,3,0,0.724860335,0.171089385,0.104050279,0.7352
3421,2014,LeFLORE,TALIHINA,40I052,2294,35664.94253,10408.7681,0.21,0.34,0.55,653,1,0,0.631511254,0.219292605,0.149196141,0.8239
3422,2014,LeFLORE,WHITESBORO,40I062,1171,41467.8733,18295.082,0.14,0.28,0.27,103,1,0,0.70260223,0.131350682,0.166047088,0.8398
3423,2014,LeFLORE,HOWE,40I067,1832,49979.80922,13220.5893,0.17,0.19,0.39,134,1.5,0,0.699637024,0.212341198,0.088021779,0.7854
3424,2014,LeFLORE,ARKOMA,40I091,2046,34011.39394,14449.6794,0.13,0.32,0.35,414,1,0,0.662742382,0.277700831,0.059556787,0.7995
3425,2014,LINCOLN,WHITE ROCK,41C005,1422,51331.29252,45581.5911,0.1,0.16,0.15,,0,0,0.673846154,0.172307692,0.153846154,0.8492
3426,2014,LINCOLN,CHANDLER,41I001,5959,52945.04065,30687.2445,0.08,0.12,0.3,389.3333333,1.333333333,0,0.75216972,0.121263259,0.12656702,0.47
3427,2014,LINCOLN,DAVENPORT,41I003,1887,50410.71913,38521.804,0.12,0.19,0.3,199,1,0,0.737848606,0.202390438,0.059760956,0.6482
3428,2014,LINCOLN,WELLSTON,41I004,3164,50602.3622,23401.232,0.06,0.19,0.23,345.5,1,0,0.659725509,0.165168008,0.175106484,0.5528
3429,2014,LINCOLN,STROUD,41I054,4304,52826.3388,216492.7977,0.1,0.18,0.41,103.125,1.75,0,0.736410256,0.135384615,0.128205128,0.5782
3430,2014,LINCOLN,MEEKER,41I095,5447,64731.40926,22570.1115,0.05,0.12,0.21,39.54545455,2,0,0.742947535,0.122066965,0.1349855,0.6011
3431,2014,LINCOLN,PRAGUE,41I103,5554,64962.31672,27455.1556,0.06,0.11,0.21,342,1,0,0.744529396,0.128394411,0.127076193,0.5789
3432,2014,LINCOLN,CARNEY,41I105,1088,45397.51244,25119.8776,0.07,0.24,0.21,107.5,4.5,0,0.787928222,0.150081566,0.061990212,0.7349
3433,2014,LINCOLN,AGRA,41I134,1929,65865.45455,14454.0427,0.07,0.17,0.21,430,1,0,0.703422053,0.175855513,0.120722433,0.8581
3434,2014,LOGAN,GUTHRIE,42I001,22828,58627.15152,36043.6656,0.05,0.17,0.26,68.23076923,2.288461538,0,0.666886587,0.131028568,0.202084845,0.6542
3435,2014,LOGAN,CRESCENT,42I002,3425,56172.42136,35339.4201,0.03,0.1,0.19,219.6666667,1.666666667,0,0.761946903,0.068141593,0.169911504,0.5948
3436,2014,LOGAN,MULHALL-ORLANDO,42I003,1232,67904.62428,113238.7734,0.03,0.09,0.43,242,3,0,0.666666667,0.129692833,0.203640501,0.5165
3437,2014,LOGAN,COYLE,42I014,3421,63507.60456,68624.9106,0.1,0.17,0.1,75,1.75,0,0.607013925,0.120165034,0.272821042,0.76
3438,2014,LOVE,GREENVILLE,43C003,1108,59385.20286,55741.6327,0.02,0.17,0.18,,0,0,0.693741678,0.130492676,0.175765646,0.9304
3439,2014,LOVE,THACKERVILLE,43I004,1398,50358.07018,98920.4268,0.02,0.13,0.45,295,3,0,0.751992032,0.18625498,0.061752988,0.7729
3440,2014,LOVE,TURNER,43I005,2393,57230.83605,56763.1753,0.02,0.13,0.18,169.5,1.5,0,0.708971554,0.113785558,0.177242888,0.5516
3441,2014,LOVE,MARIETTA,43I016,4390,49096.66667,25517.6963,0.06,0.2,0.41,95.54545455,1.272727273,0,0.651154269,0.200439722,0.14840601,0.7288
3442,2014,MAJOR,RINGWOOD,44I001,1885,80057.65472,40301.3436,0.07,0.08,0.07,203.5,3,0,0.705093834,0.130473637,0.164432529,0.5258
3443,2014,MAJOR,ALINE-CLEO,44I004,1056,66068.99563,104785.0081,0.05,0.11,0.41,77.5,1,0,0.734640523,0.094117647,0.17124183,0.5742
3444,2014,MAJOR,FAIRVIEW,44I084,3567,59186.98764,47647.1417,0.03,0.17,0.35,143,4.4,0,0.686328125,0.126171875,0.1875,0.4993
3445,2014,MAJOR,CIMARRON,44I092,1882,64157.20222,72804.4786,0.06,0.08,0.21,93.66666667,1.333333333,0,0.723076923,0.100404858,0.176518219,0.5445
3446,2014,MARSHALL,MADILL,45I002,8342,49913.33333,33577.874,0.08,0.15,0.25,105.5882353,1.588235294,0,0.609243697,0.23036171,0.160394593,0.7599
3447,2014,MARSHALL,KINGSTON,45I003,7518,48010.5102,49765.3775,0.1,0.2,0.4,174.5714286,1.285714286,0,0.687868732,0.183812684,0.128318584,0.7815
3448,2014,MAYES,SPAVINAW,46C021,1159,36306.00414,51291.3918,0.16,0.35,0.37,91,2,0,0.669126691,0.243542435,0.087330873,0.8681
3449,2014,MAYES,WICKLIFFE,46C035,533,44174.40758,11692.1769,0.08,0.28,0.36,,0,0,0.728900256,0.194373402,0.076726343,0.8014
3450,2014,MAYES,OSAGE,46C043,530,57918.07229,83278.9902,0.04,0.1,0.16,,0,0,0.657635468,0.147783251,0.194581281,0.733
3451,2014,MAYES,PRYOR,46I001,13854,54557.11107,70736.0015,0.09,0.19,0.28,123.9047619,2.380952381,0,0.665787739,0.136014063,0.198198198,0.563
3452,2014,MAYES,ADAIR,46I002,4976,59125.69522,25531.9717,0.09,0.14,0.24,1046,1,0,0.713561848,0.147540984,0.138897168,0.5115
3453,2014,MAYES,SALINA,46I016,4024,41458.74492,19460.7701,0.05,0.28,0.42,102,2,0,0.679721816,0.19033675,0.129941435,0.7071
3454,2014,MAYES,LOCUST GROVE,46I017,7628,49232.25922,19813.6671,0.09,0.17,0.19,114.3846154,1.846153846,0,0.736322501,0.139448787,0.124228712,0.7424
3455,2014,MAYES,CHOUTEAU-MAZIE,46I032,5794,53153.80201,47278.8864,0.08,0.22,0.33,91.3,2.3,0,0.664396622,0.18060474,0.154998638,0.7196
3456,2014,McCLAIN,BYARS,47C004,513,49506.86275,78552.0361,0.03,0.16,0.18,,0,0,0.626315789,0.257894737,0.115789474,0.85
3457,2014,McCLAIN,NEWCASTLE,47I001,8428,78172.32838,44986.0119,0.04,0.06,0.26,244.625,2.125,1,0.615300745,0.137743049,0.246956206,0.3051
3458,2014,McCLAIN,DIBBLE,47I002,3399,49172.84372,19398.2893,0.03,0.17,0.48,142.4,1,0,0.705625606,0.191561591,0.102812803,0.5618
3459,2014,McCLAIN,WASHINGTON,47I005,3846,76026.25821,24643.4374,0.02,0.05,0.19,324,1.333333333,0,0.701761409,0.09407526,0.204163331,0.2603
3460,2014,McCLAIN,WAYNE,47I010,2882,56454.57875,31617.9157,0.05,0.16,0.28,90.16666667,2.666666667,0,0.672205438,0.145015106,0.182779456,0.7006
3461,2014,McCLAIN,PURCELL,47I015,7850,59000.78406,25563.3131,0.05,0.15,0.24,63.95652174,1.304347826,0,0.659473784,0.173954193,0.166572023,0.5744
3462,2014,McCLAIN,BLANCHARD,47I029,8285,72846.58856,26070.9562,0.07,0.12,0.2,377,3.4,0,0.697768372,0.071565987,0.230665641,0.4308
3463,2014,McCURTAIN,FOREST GROVE,48C001,1041,52727.62148,37753.3916,0.15,0.21,0.36,82.5,1,0,0.6368,0.1856,0.1776,0.8788
3464,2014,McCURTAIN,LUKFATA,48C009,1087,48475.66964,15786.1622,0.09,0.19,0.37,371,2,0,0.619111709,0.259757739,0.121130552,0.5957
3465,2014,McCURTAIN,GLOVER,48C023,673,36052.67176,24433.8041,0.15,0.33,0.5,81,2,0,0.656750572,0.224256293,0.118993135,0.9012
3466,2014,McCURTAIN,DENISON,48C037,1643,50937.82946,20812.0547,0.08,0.19,0.44,,0,0,0.709859155,0.117370892,0.172769953,0.5617
3467,2014,McCURTAIN,HOLLY CREEK,48C072,1288,44816.99346,12136.1877,0.1,0.22,0.07,107.5,1.5,0,0.648339061,0.213058419,0.13860252,0.8
3468,2014,McCURTAIN,IDABEL,48I005,7204,37832.03285,18391.2138,0.08,0.35,0.55,34.52777778,2.055555556,1,0.607302867,0.192876344,0.199820789,0.8898
3469,2014,McCURTAIN,HAWORTH,48I006,2592,45430.06598,11655.4832,0.08,0.23,0.37,87.85714286,1.428571429,0,0.685979143,0.207415991,0.106604867,0.8114
3470,2014,McCURTAIN,VALLIANT,48I011,4707,45603.17808,64573.1477,0.16,0.27,0.31,116.75,1.125,0,0.68155527,0.204691517,0.113753213,0.7655
3471,2014,McCURTAIN,EAGLETOWN,48I013,1211,37946.44351,28107.1658,0.14,0.21,0.27,73.66666667,1.333333333,0,0.724226804,0.190721649,0.085051546,0.8054
3472,2014,McCURTAIN,SMITHVILLE,48I014,1764,42400.80537,25246.5342,0.12,0.23,0.42,100.3333333,1.666666667,0,0.715559157,0.171799028,0.112641815,0.8272
3473,2014,McCURTAIN,WRIGHT CITY,48I039,1626,49882.6087,8679.9239,0.16,0.16,0.22,443,1,0,0.701438849,0.214928058,0.083633094,0.6795
3474,2014,McCURTAIN,BATTIEST,48I071,1594,47773.4767,34960.3605,0.08,0.24,0.2,,0,0,0.722672065,0.162955466,0.11437247,0.8102
3475,2014,McCURTAIN,BROKEN BOW,48I074,7293,43418.79904,25822.9659,0.08,0.25,0.37,38.82222222,1.6,0,0.687790111,0.175983855,0.136226034,0.7481
3476,2014,McINTOSH,RYAL,49C003,303,46372.41379,7237.9644,0.11,0.19,0.46,73,1,0,0.712446352,0.201716738,0.08583691,0.8904
3477,2014,McINTOSH,STIDHAM,49C016,754,40977.04918,14430.5523,0.15,0.21,0.09,,0,0,0.745689655,0.189655172,0.064655172,0.6591
3478,2014,McINTOSH,EUFAULA,49I001,7407,45612.70452,37990.7511,0.09,0.21,0.36,91.84615385,1.384615385,0,0.694449308,0.160042024,0.145508667,0.7085
3479,2014,McINTOSH,CHECOTAH,49I019,10293,46109.26573,33573.228,0.11,0.2,0.29,68.04347826,1.565217391,0,0.674934183,0.202854372,0.122211445,0.876
3480,2014,McINTOSH,MIDWAY,49I027,1408,45559.26544,25403.0883,0.1,0.17,0.33,86,2,0,0.66064257,0.203815261,0.135542169,0.845
3481,2014,McINTOSH,HANNA,49I064,690,40769.87952,23699.9816,0.11,0.34,0.57,,0,0,0.608695652,0.230434783,0.160869565,0.4339
3482,2014,MURRAY,SULPHUR,50I001,7748,52245.58424,23547.0993,0.07,0.17,0.28,297.8,1.4,0,0.624839479,0.205283434,0.169877087,0.6051
3483,2014,MURRAY,DAVIS,50I010,5201,55899.89728,30587.3296,0.04,0.12,0.28,212,3.4,0,0.660971223,0.132494005,0.206534772,0.5075
3484,2014,MUSKOGEE,WAINWRIGHT,51C009,738,47449.63768,24686.3101,0.1,0.2,0.22,,0,0,0.769547325,0.135802469,0.094650206,0.8154
3485,2014,MUSKOGEE,HASKELL,51I002,6757,49524.03952,26882.483,0.13,0.19,0.27,832,2,0,0.663384244,0.211012862,0.125602894,0.6827
3486,2014,MUSKOGEE,FORT GIBSON,51I003,7511,63620.04295,66368.5918,0.07,0.14,0.29,472.25,1.5,0,0.714021001,0.064237183,0.221741816,0.4436
3487,2014,MUSKOGEE,WEBBERS FALLS,51I006,1634,49868.79643,28927.7637,0.06,0.19,0.26,93.33333333,2.666666667,0,0.631896552,0.193103448,0.175,0.8607
3488,2014,MUSKOGEE,OKTAHA,51I008,2260,59942.39802,10062.7842,0.08,0.11,0.23,388.5,3,0,0.757857143,0.122142857,0.12,0.6564
3489,2014,MUSKOGEE,MUSKOGEE,51I020,39162,45115.40862,42486.0852,0.09,0.29,0.47,92.63235294,2.147058824,1,0.652106825,0.166567755,0.18132542,0.7855
3490,2014,MUSKOGEE,HILLDALE,51I029,7398,66775.70025,25450.7308,0.06,0.08,0.37,232,1,0,0.695410578,0.065239761,0.23934966,0.5334
3491,2014,MUSKOGEE,BRAGGS,51I046,981,52228.25553,28984.7811,0.04,0.13,0.33,,0,0,0.708496732,0.128104575,0.163398693,0.7895
3492,2014,MUSKOGEE,WARNER,51I074,3730,67770.38835,17521.3667,0.09,0.11,0.4,247.6666667,2,0,0.700236967,0.099131122,0.200631912,0.6945
3493,2014,MUSKOGEE,PORUM,51I088,1787,37544.05229,11561.9527,0.1,0.29,0.34,161.3333333,2,0,0.663486557,0.230702515,0.105810928,0.7004
3494,2014,NOBLE,PERRY,52I001,7033,53811.06368,43741.2904,0.07,0.16,0.23,106.9090909,1.363636364,0,0.644817698,0.127816469,0.227365834,0.4991
3495,2014,NOBLE,BILLINGS,52I002,768,45434.21927,222351.1572,0.16,0.2,0.23,,0,0,0.711538462,0.166083916,0.122377622,0.8387
3496,2014,NOBLE,FRONTIER,52I004,1458,51806.48148,226657.7546,0.09,0.16,0.26,180.5,3.5,0,0.741266376,0.137554585,0.121179039,0.7313
3497,2014,NOBLE,MORRISON,52I006,2774,58215.30612,56436.0337,0.03,0.1,0.22,,0,0,0.655211268,0.090704225,0.254084507,0.576
3498,2014,NOWATA,OKLAHOMA UNION,53I003,3111,51946.96429,28465.0686,0.1,0.14,0.26,217.3333333,1,0,0.744276668,0.186069167,0.069654165,0.6166
3499,2014,NOWATA,NOWATA,53I040,5678,45320.79076,28141.557,0.11,0.2,0.35,69.28571429,3.714285714,0,0.673454184,0.151725851,0.174819965,0.7443
3500,2014,NOWATA,SOUTH COFFEYVILLE,53I051,1581,51105.62914,25551.9669,0.1,0.11,0.34,281,1,0,0.760151086,0.111425873,0.128423041,0.605
3501,2014,OKFUSKEE,BEARDEN,54C029,587,54988.03419,35632.2564,0.03,0.11,0.23,,0,0,0.711734694,0.211734694,0.076530612,0.6991
3502,2014,OKFUSKEE,MASON,54I002,860,60128.82883,16810.589,0.11,0.15,0.22,279,1,0,0.676422764,0.190243902,0.133333333,0.7957
3503,2014,OKFUSKEE,PADEN,54I014,1997,47288.55586,77338.2283,0.09,0.19,0.24,91.66666667,3,0,0.760330579,0.154019534,0.085649887,0.7018
3504,2014,OKFUSKEE,OKEMAH,54I026,6450,40918.70324,27744.411,0.09,0.37,0.5,51.35294118,1.882352941,0,0.656107566,0.228350046,0.115542388,0.7995
3505,2014,OKFUSKEE,WELEETKA,54I031,2061,46509.66184,35345.0036,0.11,0.28,0.25,139,2,0,0.708049113,0.169167804,0.122783083,0.9065
3506,2014,OKFUSKEE,GRAHAM-DUSTIN,54I054,1371,51524.60733,41795.382,0.09,0.2,0.31,,0,0,0.710607621,0.177136972,0.112255407,0.8608
3507,2014,OKLAHOMA,OAKDALE,55C029,3486,211009.981,129572.8299,0.05,0.03,0.02,,0,0,0.309167446,0.02666043,0.664172123,0.1362
3508,2014,OKLAHOMA,CRUTCHO,55C074,2984,30758.21277,43712.3512,0.11,0.45,0.75,126,1.333333333,1,0.739515653,0.173065564,0.087418783,0.9735
3509,2014,OKLAHOMA,PUTNAM CITY,55I001,122633,62910.4477,48979.7476,0.06,0.16,0.42,113.3216374,2.064327485,7,0.571968201,0.106199388,0.321832412,0.764
3510,2014,OKLAHOMA,LUTHER,55I003,5608,67314.74142,87758.5172,0.03,0.13,0.13,308.6666667,1.666666667,0,0.676282051,0.11965812,0.204059829,0.6425
