RecordNumber,Year,CountyCode,DistrictCode,SiteCode,SchoolCode,DistrictName,SchoolName,ELA_ExamCount,ELA_GrowthIndex,ELA_LetterGrade,Math_ExamCount,Math_GrowthIndex,Math_LetterGrade,OverallExamCount,OverallGrowthIndex,OverallLetterGrade
3222,2014,66,I007,105,66I007105,Foyil,"Foyil ES",23,48,"F    ",23,39,"F    ",46,43,"F    "
1429,2015,66,I007,105,66I007105,FOYIL,"FOYIL ES",26,38,"F    ",26,50,"F    ",52,44,"F    "
5015,2016,66,I007,105,66I007105,FOYIL,"FOYIL ES",25,40,"F    ",25,16,"F    ",50,28,"F    "
3224,2014,66,I007,705,66I007705,Foyil,"Foyil HS",NULL,NULL,NULL,NULL,NULL,NULL,10,70,"C    "
1431,2015,66,I007,705,66I007705,FOYIL,"FOYIL HS",,,,,,,,,""
5017,2016,66,I007,705,66I007705,FOYIL,"FOYIL HS",NULL,NULL,NULL,NULL,NULL,NULL,11,73,"C    "
3223,2014,66,I007,610,66I007610,Foyil,"Foyil JHS",14,64,"D    ",17,41,"F    ",31,52,"F    "
1430,2015,66,I007,610,66I007610,FOYIL,"FOYIL JHS",15,53,"F    ",19,42,"F    ",34,47,"F    "
5016,2016,66,I007,610,66I007610,FOYIL,"FOYIL JHS",16,38,"F    ",18,72,"C    ",34,56,"F    "
3332,2014,71,I158,105,71I158105,Frederick,"Frederick ES",28,43,"F    ",28,54,"F    ",56,48,"F    "
1539,2015,71,I158,105,71I158105,FREDERICK,"FREDERICK ES",32,63,"D    ",32,81,"B    ",64,72,"C    "
5125,2016,71,I158,105,71I158105,FREDERICK,"FREDERICK ES",30,70,"C    ",30,63,"D    ",60,67,"D    "
3334,2014,71,I158,710,71I158710,Frederick,"Frederick HS",NULL,NULL,"A    ",NULL,NULL,NULL,17,100,"A    "
1541,2015,71,I158,710,71I158710,FREDERICK,"FREDERICK HS",,,,,,"F    ",19,53,"F    "
5127,2016,71,I158,710,71I158710,FREDERICK,"FREDERICK HS",NULL,NULL,"F    ",NULL,NULL,NULL,22,55,"F    "
3333,2014,71,I158,505,71I158505,Frederick,"Frederick MS",34,53,"F    ",34,41,"F    ",68,47,"F    "
1540,2015,71,I158,505,71I158505,FREDERICK,"FREDERICK MS",34,41,"F    ",34,53,"F    ",68,47,"F    "
5126,2016,71,I158,505,71I158505,FREDERICK,"FREDERICK MS",38,34,"F    ",38,37,"F    ",76,36,"F    "
3573,2014,76,I006,105,76I006105,Freedom,"Freedom ES",NULL,NULL,NULL,NULL,NULL,NULL,14,93,"A    "
1779,2015,76,I006,105,76I006105,FREEDOM,"FREEDOM ES",,,,,,,16,75,"C    "
5370,2016,76,I006,105,76I006105,FREEDOM,"FREEDOM ES",NULL,NULL,NULL,NULL,NULL,NULL,14,64,"D    "
3574,2014,76,I006,705,76I006705,Freedom,"Freedom HS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NULL"
1780,2015,76,I006,705,76I006705,FREEDOM,"FREEDOM HS",N/A,N/A,N/A,,,,,,""
5371,2016,76,I006,705,76I006705,FREEDOM,"FREEDOM HS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NULL"
2317,2014,26,C037,105,26C037105,Friend,"Friend Public School",20,65,"D    ",19,63,"D    ",39,64,"D    "
527,2015,26,C037,105,26C037105,FRIEND,"FRIEND PUBLIC SCHOOL",26,65,"D    ",26,35,"F    ",52,50,"F    "
4112,2016,26,C037,105,26C037105,FRIEND,"FRIEND PUBLIC SCHOOL",24,79,"C    ",24,38,"F    ",48,58,"F    "
3083,2014,61,C029,105,61C029105,Frink-Chambers,"Frink-Chambers Public School",47,51,"F    ",48,58,"F    ",95,55,"F    "
1291,2015,61,C029,105,61C029105,FRINK-CHAMBERS,"FRINK-CHAMBERS PUBLIC SCHOOL",49,37,"F    ",49,49,"F    ",98,43,"F    "
4878,2016,61,C029,105,61C029105,FRINK-CHAMBERS,"FRINK-CHAMBERS PUBLIC SCHOOL",50,56,"F    ",50,44,"F    ",100,50,"F    "
2722,2014,52,I004,105,52I004105,Frontier,"Frontier ES",28,50,"F    ",29,48,"F    ",57,49,"F    "
928,2015,52,I004,105,52I004105,FRONTIER,"FRONTIER ES",33,42,"F    ",33,45,"F    ",66,44,"F    "
4511,2016,52,I004,105,52I004105,FRONTIER,"FRONTIER ES",29,41,"F    ",29,38,"F    ",58,40,"F    "
2723,2014,52,I004,705,52I004705,Frontier,"Frontier HS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NULL"
929,2015,52,I004,705,52I004705,FRONTIER,"FRONTIER HS",,,,,,,,,""
4512,2016,52,I004,705,52I004705,FRONTIER,"FRONTIER HS",NULL,NULL,NULL,NULL,NULL,NULL,10,60,"D    "
2260,2014,23,I039,105,23I039105,Gage,"Gage ES",NULL,NULL,NULL,NULL,NULL,NULL,10,100,"A    "
469,2015,23,I039,105,23I039105,GAGE,"GAGE ES",,,,,,,12,83,"B    "
4054,2016,23,I039,105,23I039105,GAGE,"GAGE ES",NULL,NULL,NULL,NULL,NULL,NULL,10,50,"F    "
2261,2014,23,I039,705,23I039705,Gage,"Gage HS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NULL"
470,2015,23,I039,705,23I039705,GAGE,"GAGE HS",,,,,,,,,""
4055,2016,23,I039,705,23I039705,GAGE,"GAGE HS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NULL"
3269,2014,68,I004,105,68I004105,Gans,"Gans ES",27,63,"D    ",27,41,"F    ",54,52,"F    "
1476,2015,68,I004,105,68I004105,GANS,"GANS ES",28,54,"F    ",29,52,"F    ",57,53,"F    "
5062,2016,68,I004,105,68I004105,GANS,"GANS ES",30,77,"C    ",31,74,"C    ",61,75,"C    "
3270,2014,68,I004,715,68I004715,Gans,"Gans HS",NULL,NULL,NULL,NULL,NULL,NULL,12,33,"F    "
1477,2015,68,I004,715,68I004715,GANS,"GANS HS",,,,,,,10,60,"D    "
5063,2016,68,I004,715,68I004715,GANS,"GANS HS",NULL,NULL,NULL,NULL,NULL,NULL,11,64,"D    "
2271,2014,24,I047,105,24I047105,Garber,"Garber ES",25,36,"F    ",25,44,"F    ",50,40,"F    "
480,2015,24,I047,105,24I047105,GARBER,"GARBER ES",30,50,"F    ",30,47,"F    ",60,48,"F    "
4065,2016,24,I047,105,24I047105,GARBER,"GARBER ES",29,62,"D    ",29,45,"F    ",58,53,"F    "
2272,2014,24,I047,715,24I047715,Garber,"Garber HS",NULL,NULL,NULL,NULL,NULL,NULL,12,92,"A    "
481,2015,24,I047,715,24I047715,GARBER,"GARBER HS",,,,,,,11,64,"D    "
4066,2016,24,I047,715,24I047715,GARBER,"GARBER HS",NULL,NULL,NULL,NULL,NULL,NULL,14,36,"F    "
1855,2014,6,I080,105,06I080105,Geary,"Geary ES",16,31,"F    ",16,31,"F    ",32,31,"F    "
62,2015,6,I080,105,06I080105,GEARY,"GEARY ES",12,58,"F    ",12,58,"F    ",24,58,"F    "
3649,2016,6,I080,105,06I080105,GEARY,"GEARY ES",12,58,"F    ",12,75,"C    ",24,67,"D    "
1857,2014,6,I080,715,06I080715,Geary,"Geary HS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"NULL"
64,2015,6,I080,715,06I080715,GEARY,"GEARY HS",,,,,,,11,64,"D    "
3651,2016,6,I080,715,06I080715,GEARY,"GEARY HS",NULL,NULL,NULL,NULL,NULL,NULL,10,40,"F    "
