Record Number,Year,County,District,District Code,Population,Avg. Household Income,Avg. Property Valuation / ADM,Unemployment %,Poverty %,Single-Parent Family %,Student/Offender,Offense/Offender,NCNT in Gang,H.S. Diploma w/o College Degree,Less than 12th Grade,College Degree or Above,Free Reduced Lunch %
4426,2016,KAY,PONCA CITY,36I071,28744,56366.69916,54723.5274,0.081239657,0.181269097,0.394562125,54.34375,2.3125,1,0.204519895,0.66491726,0.130562845,0.672
4427,2016,KAY,TONKAWA,36I087,3935,57888.79946,37207.687,0.07537429,0.177474403,0.373913043,81,1.444444444,0,0.212146774,0.646562632,0.141290595,0.5898
4428,2016,KAY,NEWKIRK,36I125,3878,52057.14286,46938.2839,0.075471698,0.177927322,0.36492891,,0,0,0.134529148,0.756726457,0.108744395,0.6851
4429,2016,KINGFISHER,DOVER,37I002,1005,65278.86435,65846.8765,0.079295154,0.084577114,0.40776699,168,1,0,0.179130435,0.657391304,0.163478261,0.8512
4430,2016,KINGFISHER,LOMEGA,37I003,572,83769.02655,108810.1175,0.015151515,0.039076377,0.137254902,,0,0,0.323741007,0.597122302,0.079136691,0.7308
4431,2016,KINGFISHER,KINGFISHER,37I007,6751,67119.38776,56229.5457,0.037701429,0.063604774,0.207715134,145.5,1.7,0,0.208685969,0.685523385,0.105790646,0.5395
4432,2016,KINGFISHER,HENNESSEY,37I016,4380,76709.34826,48147.9144,0.041852182,0.071875725,0.378006873,462,1,0,0.159627774,0.636721546,0.20365068,0.8615
4433,2016,KINGFISHER,CASHION,37I089,2269,75044.53782,123601.5338,0.015652174,0.035351304,0.26953125,172.3333333,1.333333333,0,0.229251701,0.717687075,0.053061224,0.323
4434,2016,KINGFISHER,OKARCHE,37I105,2145,88254.26357,225412.4082,0.00274223,0.077389277,0.061674009,,0,0,0.243902439,0.684281843,0.071815718,0.1954
4435,2016,KIOWA,HOBART,38I001,4064,60297.98936,34740.9066,0.070232307,0.233427182,0.419426049,75.45454545,2,0,0.168835737,0.648610623,0.182553641,0.7229
4436,2016,KIOWA,LONE WOLF,38I002,768,52646.0274,137653.3021,0.014836795,0.135416667,0.425,26.4,1.4,0,0.222222222,0.671794872,0.105982906,0.7727
4437,2016,KIOWA,MOUNTAIN VIEW-GOTEBO,38I003,1591,54340.93407,110770.9023,0.071038251,0.240729101,0.35971223,254,2,0,0.187919463,0.67533557,0.136744966,0.689
4438,2016,KIOWA,SNYDER,38I004,3088,51841.84168,53963.9254,0.034129693,0.16918429,0.224188791,55.5,3.625,0,0.210343113,0.65191447,0.137742417,0.7365
4439,2016,LATIMER,WILBURTON,39I001,5070,54469.02202,29782.5191,0.081914404,0.191946589,0.428315412,51.38888889,2.055555556,0,0.132770066,0.70006035,0.167169584,0.6573
4440,2016,LATIMER,RED OAK,39I002,1708,65101.76849,44257.0579,0.075757576,0.099881797,0.145945946,97.33333333,1,0,0.123916811,0.732235702,0.143847487,0.7671
4441,2016,LATIMER,BUFFALO VALLEY,39I003,1277,54975.27881,46795.1529,0.025641026,0.11981206,0.181034483,,0,0,0.169363538,0.680690399,0.149946063,0.6944
4442,2016,LATIMER,PANOLA,39I004,1244,55599.56803,58955.0016,0.054878049,0.165857605,0.374045802,,0,0,0.141119221,0.672749392,0.186131387,0.7434
4443,2016,LeFLORE,SHADY POINT,40C004,1324,54327.02703,30557.0299,0.083038869,0.186504928,0.267716535,,0,0,0.119158879,0.685747664,0.195093458,0.8844
4444,2016,LeFLORE,MONROE,40C011,1110,59698.4375,47888.0811,0.056206089,0.13,0.19266055,,0,0,0.198973042,0.663671374,0.137355584,0.7391
4445,2016,LeFLORE,HODGEN,40C014,1035,49923.36957,14945.7901,0.03539823,0.265024631,0.112149533,,0,0,0.124824684,0.673211781,0.201963534,0.8677
4446,2016,LeFLORE,FANSHAWE,40C039,676,58874.38017,67804.0139,0.11372549,0.202662722,0.123076923,76,1,0,0.215555556,0.664444444,0.12,0.6316
4447,2016,LeFLORE,SPIRO,40I002,7240,49606.17874,32962.7274,0.066022007,0.228523537,0.317280453,1120,1,0,0.107648725,0.65398624,0.238365034,0.7938
4448,2016,LeFLORE,HEAVENER,40I003,5556,39548.48831,20124.2096,0.108665105,0.292898194,0.329113924,536,2,0,0.093858943,0.644945025,0.261196031,0.7248
4449,2016,LeFLORE,POCOLA,40I007,3908,44287.57436,25702.9221,0.150931677,0.224575163,0.358024691,209.75,2,0,0.099024756,0.785071268,0.115903976,0.7128
4450,2016,LeFLORE,LeFLORE,40I016,1681,56255.28053,24893.3354,0.096774194,0.171326591,0.171270718,116,1,0,0.167557932,0.704099822,0.128342246,0.7457
4451,2016,LeFLORE,CAMERON,40I017,2363,54287.70302,42985.7653,0.088176353,0.24533107,0.309433962,91,1.666666667,0,0.11741683,0.727984344,0.154598826,0.8205
4452,2016,LeFLORE,PANAMA,40I020,3224,42310.82474,29881.0449,0.110169492,0.264385692,0.36440678,102.5714286,1.285714286,0,0.077511962,0.701913876,0.220574163,0.8774
4453,2016,LeFLORE,BOKOSHE,40I026,1324,44737.34694,26431.65,0.117773019,0.278241092,0.426470588,224,1,0,0.091012514,0.730375427,0.178612059,0.9241
4454,2016,LeFLORE,POTEAU,40I029,11386,58332.84653,27080.2506,0.079545455,0.192325305,0.294941634,90.76923077,1.730769231,0,0.224878444,0.637628309,0.137493247,0.5407
4455,2016,LeFLORE,WISTER,40I049,2134,47031.477,15621.7703,0.085450346,0.213276836,0.35,302.5,1,0,0.096551724,0.731034483,0.172413793,0.6446
4456,2016,LeFLORE,TALIHINA,40I052,2237,39943.82423,11537.5185,0.143039591,0.299182299,0.412556054,308,1,0,0.164622337,0.637185281,0.198192382,0.7597
4457,2016,LeFLORE,WHITESBORO,40I062,953,42582.07071,21306.9804,0.109144543,0.163693599,0.268817204,67.33333333,1.333333333,0,0.184100418,0.662482566,0.153417015,0.8564
4458,2016,LeFLORE,HOWE,40I067,1859,48599.50083,12958.0678,0.073275862,0.260892953,0.40625,119.4,1,0,0.089085072,0.677367576,0.233547352,0.8459
4459,2016,LeFLORE,ARKOMA,40I091,2031,36394.30605,17031.5309,0.159574468,0.297558494,0.368932039,,0,0,0.105479452,0.673972603,0.220547945,0.8141
4460,2016,LINCOLN,WHITE ROCK,41C005,1493,52046.2867,53501.2642,0.085669782,0.16969697,0.147540984,,0,0,0.146639511,0.707739308,0.145621181,0.8182
4461,2016,LINCOLN,CHANDLER,41I001,5964,53307.81857,32016.1463,0.079969243,0.167767733,0.347639485,202.8333333,1.5,0,0.148696985,0.727133367,0.124169647,0.4881
4462,2016,LINCOLN,DAVENPORT,41I003,1862,53313.8546,43396.0045,0.082983193,0.19201726,0.325714286,130.6666667,1.333333333,0,0.092105263,0.72755418,0.180340557,0.6046
4463,2016,LINCOLN,WELLSTON,41I004,3126,58001.14848,26674.0221,0.080753701,0.15727098,0.208571429,328,1,0,0.166666667,0.693655303,0.13967803,0.5442
4464,2016,LINCOLN,STROUD,41I054,4500,55994.51836,289329.8847,0.094682836,0.139398054,0.310810811,138.3333333,2,0,0.110543131,0.716932907,0.172523962,0.594
4465,2016,LINCOLN,MEEKER,41I095,5169,69693.88084,23814.4661,0.05097706,0.110479922,0.20035461,142.5,2.166666667,0,0.186354666,0.673526924,0.14011841,0.5906
4466,2016,LINCOLN,PRAGUE,41I103,5782,69584.81675,29928.4073,0.028104823,0.087451805,0.255775578,116.3333333,1.333333333,0,0.136306374,0.731670446,0.13202318,0.5979
4467,2016,LINCOLN,CARNEY,41I105,1219,50427.5395,28213.5568,0.137295082,0.259228876,0.198275862,238,2,0,0.086734694,0.727040816,0.18622449,0.8025
4468,2016,LINCOLN,AGRA,41I134,1630,75720.84871,22471.3924,0.06312769,0.170292107,0.207446809,,0,0,0.101434426,0.733606557,0.164959016,0.855
4469,2016,LOGAN,GUTHRIE,42I001,23232,62800.20619,39302.951,0.059712428,0.144002125,0.307220387,35.38,1.74,2,0.223465819,0.674467409,0.102066773,0.6297
4470,2016,LOGAN,CRESCENT,42I002,3456,60053.32359,37706.432,0.033355134,0.099531616,0.293604651,127,1,0,0.161382114,0.741463415,0.097154472,0.5764
4471,2016,LOGAN,MULHALL-ORLANDO,42I003,1464,65287.52228,119143.0464,0.097372488,0.163799036,0.227586207,255,1,0,0.153179191,0.716763006,0.130057803,0.5725
4472,2016,LOGAN,COYLE,42I014,3940,58869.61927,63969.9804,0.119234544,0.188227888,0.232931727,332,1,0,0.250743731,0.629409265,0.119847004,0.6988
4473,2016,LOVE,GREENVILLE,43C003,1041,59320.4611,57298.9961,0.040780142,0.153474903,0.314606742,,0,0,0.167142857,0.712857143,0.12,0.8074
4474,2016,LOVE,THACKERVILLE,43I004,1579,48123.14815,114234.0121,0.042397661,0.117162761,0.340740741,89.25,3.5,0,0.095238095,0.737179487,0.167582418,0.6751
4475,2016,LOVE,TURNER,43I005,2316,63402.84653,62477.4137,0.01761658,0.094331458,0.132653061,,0,0,0.181818182,0.674001158,0.14418066,0.519
4476,2016,LOVE,MARIETTA,43I016,4558,53311.59122,27980.6894,0.049635036,0.16342064,0.320754717,267.25,1,0,0.13338114,0.699533883,0.167084977,0.7661
4477,2016,MAJOR,RINGWOOD,44I001,1962,72031.562,45206.0095,0.05942623,0.069731405,0.102941176,414,1,0,0.184763573,0.680385289,0.134851138,0.5918
4478,2016,MAJOR,ALINE-CLEO,44I004,1107,71366.37363,114406.0766,0.036876356,0.111111111,0.298387097,154,1,0,0.116531165,0.788617886,0.094850949,0.5779
4479,2016,MAJOR,FAIRVIEW,44I084,3734,62612.53165,50420.0877,0.04735376,0.19884963,0.343324251,66.54545455,2.909090909,1,0.174262735,0.698199923,0.127537342,0.5574
4480,2016,MAJOR,CIMARRON,44I092,1972,63289.45313,81787.6853,0.0562249,0.090539166,0.138248848,89.66666667,1.333333333,0,0.202389843,0.725914862,0.071695295,0.4796
4481,2016,MARSHALL,MADILL,45I002,8387,52391.54837,35843.1844,0.063007031,0.139370271,0.295180723,144.5833333,2.166666667,1,0.144964029,0.626079137,0.228956835,0.7239
4482,2016,MARSHALL,KINGSTON,45I003,7627,51700.98774,53645.3184,0.092095977,0.200079872,0.367003367,100.75,1.5,0,0.122988718,0.701683004,0.175328278,0.9479
4483,2016,MAYES,SPAVINAW,46C021,1140,41616.83367,16030.881,0.052238806,0.249777778,0.371681416,,0,0,0.081018519,0.747685185,0.171296296,0.8642
4484,2016,MAYES,WICKLIFFE,46C035,720,45888.01498,15309.7816,0.095394737,0.225,0.265060241,,0,0,0.053359684,0.747035573,0.199604743,0.8017
4485,2016,MAYES,OSAGE,46C043,595,64050.37313,118480.337,0,0.084033613,0.22,,0,0,0.207264957,0.707264957,0.085470085,0.6406
4486,2016,MAYES,PRYOR,46I001,14266,53970.427,157814.1155,0.06998218,0.227262861,0.310548026,213,2.230769231,0,0.208310671,0.6754052,0.116284129,0.5749
4487,2016,MAYES,ADAIR,46I002,4943,64061.92609,28239.0168,0.05,0.119366125,0.35828877,1036,4,0,0.169152745,0.725238663,0.105608592,0.5309
4488,2016,MAYES,SALINA,46I016,3814,43929.30495,23450.246,0.06590621,0.264414052,0.408488064,75.09090909,2.363636364,0,0.128900446,0.690936107,0.180163447,0.8136
4489,2016,MAYES,LOCUST GROVE,46I017,6563,46812.94609,21922.0169,0.090213049,0.195345989,0.230136986,372.5,3.5,0,0.120528594,0.725677831,0.153793575,0.9658
4490,2016,MAYES,CHOUTEAU-MAZIE,46I032,6115,51163.06793,57785.6677,0.055774044,0.274427927,0.321533923,148.3333333,2.666666667,0,0.158203623,0.68206175,0.159734626,0.7607
4491,2016,McCLAIN,NEWCASTLE,47I001,8917,84294.46917,47116.6002,0.033236672,0.065263869,0.265017668,527.5,2,0,0.300862069,0.611034483,0.088103448,0.3095
4492,2016,McCLAIN,DIBBLE,47I002,3453,58554.7138,27626.3395,0.021818182,0.103418054,0.334158416,65.4,2.7,0,0.115173675,0.671389397,0.213436929,0.5566
4493,2016,McCLAIN,WASHINGTON,47I005,3947,84212.91291,27739.092,0.022011006,0.033443121,0.219844358,,0,0,0.218882466,0.682466281,0.098651252,0.3118
4494,2016,McCLAIN,WAYNE,47I010,3445,60704.55581,40464.8837,0.041558442,0.155438903,0.334224599,89.16666667,2.666666667,2,0.196602972,0.650530786,0.152866242,0.7383
4495,2016,McCLAIN,PURCELL,47I015,7689,58420.5163,29359.9964,0.057840617,0.170337739,0.239030023,96.46666667,2.266666667,1,0.17540478,0.626638396,0.197956823,0.5681
4496,2016,McCLAIN,BLANCHARD,47I029,8847,69686.75902,29083.3948,0.047992165,0.12251618,0.236424394,971,3,0,0.227556666,0.711047653,0.061395681,0.4248
4497,2016,McCURTAIN,FOREST GROVE,48C001,938,55189.7019,43789.0819,0.06372549,0.231590181,0.439252336,,0,0,0.191419142,0.658415842,0.150165017,0.8764
4498,2016,McCURTAIN,LUKFATA,48C009,1189,43752.02429,16951.5552,0.095032397,0.216148024,0.333333333,,0,0,0.121506683,0.660996355,0.217496962,0.5979
4499,2016,McCURTAIN,GLOVER,48C023,772,44669.42446,39090.9075,0.057142857,0.237971391,0.358695652,,0,0,0.126760563,0.665995976,0.207243461,1
4500,2016,McCURTAIN,DENISON,48C037,1590,53930.2439,20244.2672,0.060085837,0.201653944,0.49704142,325,1,0,0.134328358,0.699626866,0.166044776,0.5846
4501,2016,McCURTAIN,HOLLY CREEK,48C072,1385,50035.9596,11977.8552,0.06133829,0.2433213,0.108374384,,0,0,0.14785553,0.648984199,0.203160271,0.7156
4502,2016,McCURTAIN,IDABEL,48I005,7570,39589.57299,21037.7683,0.069032888,0.342318801,0.561160151,56.81818182,1.636363636,0,0.181270764,0.628737542,0.189991694,1
4503,2016,McCURTAIN,HAWORTH,48I006,2474,47857.61079,13331.4762,0.068773234,0.189826303,0.379464286,83.28571429,1.142857143,0,0.101230425,0.686800895,0.21196868,0.8113
4504,2016,McCURTAIN,VALLIANT,48I011,4658,49662.90323,85425.7017,0.114616193,0.239357081,0.373406193,81.45454545,2.909090909,0,0.106535058,0.692307692,0.20115725,0.7757
4505,2016,McCURTAIN,EAGLETOWN,48I013,1291,40444.4668,41953.6004,0.124168514,0.259026688,0.263513514,37.25,1.25,0,0.096774194,0.737156511,0.166069295,0.8054
4506,2016,McCURTAIN,SMITHVILLE,48I014,1790,48025.45455,28506.2076,0.119727891,0.163128492,0.266272189,,0,0,0.130153597,0.70978173,0.160064673,0.8172
4507,2016,McCURTAIN,WRIGHT CITY,48I039,1507,43567.85137,8817.6333,0.085664336,0.198539177,0.312883436,115.75,1.75,0,0.110136452,0.691033138,0.198830409,0.8078
4508,2016,McCURTAIN,BATTIEST,48I071,1512,47132.27017,43480.6521,0.030075188,0.225464191,0.195121951,139,1.5,0,0.138429752,0.72107438,0.140495868,0.8058
4509,2016,McCURTAIN,BROKEN BOW,48I074,7083,42598.69138,31792.6538,0.091546943,0.244622885,0.412782956,56.66666667,2.433333333,0,0.123311173,0.688398027,0.1882908,0.8071
4510,2016,McINTOSH,RYAL,49C003,278,56440.81633,9642.5772,0.146341463,0.194244604,0.052631579,,0,0,0.051162791,0.790697674,0.158139535,0.8852
4511,2016,McINTOSH,STIDHAM,49C016,579,42899.09502,19506.7035,0.095238095,0.216027875,0.222222222,,0,0,0.120512821,0.674358974,0.205128205,0.8942
4512,2016,McINTOSH,EUFAULA,49I001,7611,45990.85439,41923.6667,0.091514727,0.209040315,0.404669261,62.31578947,2.736842105,0,0.146895595,0.704474506,0.148629899,0.7365
4513,2016,McINTOSH,CHECOTAH,49I019,10507,49833.75447,36865.8371,0.125641652,0.208657261,0.306182532,97.5625,2.25,0,0.133135696,0.68346584,0.183398464,0.7809
4514,2016,McINTOSH,MIDWAY,49I027,1375,44740.13267,28261.1745,0.038461538,0.18255132,0.289655172,117.5,1,0,0.137860082,0.641975309,0.220164609,0.8596
4515,2016,McINTOSH,HANNA,49I064,545,51607.9602,36696.9104,0.064676617,0.317490494,0.29787234,22.6,1.2,0,0.157142857,0.608571429,0.234285714,0.823
4516,2016,MURRAY,SULPHUR,50I001,7991,54291.25874,24397.6727,0.040473062,0.17698423,0.363847045,74.47619048,4.285714286,0,0.201194138,0.605572643,0.193233219,0.5908
4517,2016,MURRAY,DAVIS,50I010,5030,57192.37288,71771.3128,0.032718894,0.132140679,0.221052632,153.7142857,2,0,0.184927361,0.643159806,0.171912833,0.5074
4518,2016,MUSKOGEE,WAINWRIGHT,51C009,721,46852.36364,30944.0923,0.055016181,0.216968011,0.316455696,,0,0,0.125256674,0.724845996,0.149897331,0.8571
4519,2016,MUSKOGEE,HASKELL,51I002,6884,63104.06593,30018.4016,0.091841284,0.223747981,0.226449275,836,4,0,0.126760563,0.690923318,0.182316119,0.6986
4520,2016,MUSKOGEE,FORT GIBSON,51I003,7241,71856.01629,67650.2399,0.066666667,0.13915493,0.300230947,231.875,1.75,0,0.262015818,0.683634151,0.05435003,0.4712
4521,2016,MUSKOGEE,WEBBERS FALLS,51I006,1829,53413.0137,28814.8296,0.091703057,0.227047828,0.345238095,,0,0,0.160645657,0.639508071,0.199846272,0.8616
4522,2016,MUSKOGEE,OKTAHA,51I008,2412,63621.64352,12511.7023,0.064236111,0.094605809,0.164658635,186.25,1.25,0,0.144810441,0.734617775,0.120571784,0.7544
4523,2016,MUSKOGEE,MUSKOGEE,51I020,38634,46758.25397,45526.045,0.087719298,0.268219688,0.46464891,59.2038835,2.097087379,1,0.181843676,0.656303834,0.16185249,0.7986
4524,2016,MUSKOGEE,HILLDALE,51I029,7113,68612.70217,25525.3381,0.057247259,0.090320765,0.232303091,208,1.333333333,0,0.257569012,0.662956367,0.079474622,0.5438
4525,2016,MUSKOGEE,BRAGGS,51I046,1088,49870.56277,32025.0083,0.046620047,0.150925926,0.30952381,64.66666667,4,0,0.123798077,0.741586538,0.134615385,0.7732
4526,2016,MUSKOGEE,WARNER,51I074,3714,56249.45295,17326.3434,0.093440594,0.151865009,0.370466321,158.4,1.8,0,0.183339976,0.682742128,0.133917896,0.6995
4527,2016,MUSKOGEE,PORUM,51I088,2111,38531.2009,12037.5355,0.112412178,0.274453941,0.334883721,167.6666667,2.666666667,0,0.084615385,0.705594406,0.20979021,0.7197
4528,2016,NOBLE,PERRY,52I001,6723,62022.2028,48552.2353,0.06010929,0.130316742,0.193850267,99.66666667,1.916666667,0,0.259180641,0.625557207,0.115262152,0.5644
4529,2016,NOBLE,BILLINGS,52I002,814,46592.20779,176106.8064,0.112328767,0.273955774,0.291666667,83,2,0,0.122149837,0.744299674,0.133550489,0.8916
4530,2016,NOBLE,FRONTIER,52I004,1444,59657.86517,225005.0394,0.067771084,0.199029126,0.413793103,98,1.75,0,0.118362832,0.764380531,0.117256637,0.824
4531,2016,NOBLE,MORRISON,52I006,2875,74864.91387,66729.259,0.067901235,0.097382199,0.171745152,142.75,1,0,0.256022409,0.647058824,0.096918768,0.5622
4532,2016,NOWATA,OKLAHOMA UNION,53I003,2884,51921.19026,30598.1633,0.105882353,0.180865922,0.349112426,165.25,1.25,0,0.11419909,0.727134917,0.158665993,0.5507
4533,2016,NOWATA,NOWATA,53I040,5997,47637.32057,31061.2069,0.070690368,0.205154818,0.341194969,47.95,1.95,0,0.132715296,0.706513784,0.16077092,0.7497
4534,2016,NOWATA,SOUTH COFFEYVILLE,53I051,1457,57263.26165,30036.8417,0.064350064,0.126973233,0.255952381,132,10.5,0,0.172344689,0.741482966,0.086172345,0.678
4535,2016,OKFUSKEE,BEARDEN,54C029,646,61357.62712,44937.4499,0.036363636,0.15600624,0.274509804,,0,0,0.092243187,0.744234801,0.163522013,0.6842
4536,2016,OKFUSKEE,MASON,54I002,891,59675.14124,18586.3763,0.096938776,0.106621773,0.157894737,294,1,0,0.148367953,0.691394659,0.160237389,0.7653
4537,2016,OKFUSKEE,PADEN,54I014,1849,50164.84848,75741.5418,0.074020319,0.201216142,0.266666667,,0,0,0.074915825,0.733164983,0.191919192,0.6767
4538,2016,OKFUSKEE,OKEMAH,54I026,6279,42711.93949,28878.1726,0.103326613,0.295282146,0.457685665,95,1.777777778,0,0.139367816,0.636733716,0.223898467,0.793
4539,2016,OKFUSKEE,WELEETKA,54I031,2240,47764.16979,34050.032,0.116550117,0.26854802,0.314136126,,0,0,0.111185087,0.722370173,0.16644474,0.8971
4540,2016,OKFUSKEE,GRAHAM-DUSTIN,54I054,1342,59103.41151,34704.9223,0.063829787,0.241791045,0.424528302,,0,0,0.094130676,0.749723145,0.156146179,0.8441
4541,2016,OKLAHOMA,OAKDALE,55C029,3967,213883.638,154339.7095,0.030759952,0.038346478,0.04130809,,0,0,0.620577471,0.337942253,0.041480277,0.1343
4542,2016,OKLAHOMA,CRUTCHO,55C074,2581,32736.20523,37888.416,0.097039474,0.339016653,0.738461538,135.6666667,1,0,0.109395109,0.728442728,0.162162162,0.9754
4543,2016,OKLAHOMA,PUTNAM CITY,55I001,126181,63930.74982,52049.838,0.061196931,0.163102702,0.4299696,208.2258065,1.956989247,6,0.31903466,0.581374159,0.099591181,0.7632
4544,2016,OKLAHOMA,LUTHER,55I003,5681,91191.86391,105905.2175,0.016835017,0.101740057,0.223529412,221.5,1.25,0,0.229451138,0.684337349,0.086211513,0.6038
4545,2016,OKLAHOMA,CHOCTAW-NICOMA PARK,55I004,29768,83596.43808,38045.6017,0.038314443,0.061241016,0.22295475,436.2307692,1.769230769,0,0.272318406,0.637392398,0.090289196,0.4634
4546,2016,OKLAHOMA,DEER CREEK,55I006,23741,142656.6285,66279.74,0.03811163,0.039354102,0.115469613,402,1.357142857,0,0.595690748,0.383963712,0.020345541,0.0913
4547,2016,OKLAHOMA,HARRAH,55I007,11388,65434.34151,37572.4483,0.04362755,0.122504047,0.242658423,711.3333333,1.666666667,0,0.19221444,0.70231681,0.10546875,0.5286
4548,2016,OKLAHOMA,JONES,55I009,5561,73424.22392,33602.0077,0.061991476,0.115342163,0.273214286,378.6666667,4,0,0.176019058,0.709899418,0.114081525,0.5634
4549,2016,OKLAHOMA,EDMOND,55I012,145443,101694.0203,77419.4324,0.032740696,0.080982342,0.216113435,631.4210526,1.684210526,0,0.521566195,0.440765135,0.03766867,0.2672
4550,2016,OKLAHOMA,MILLWOOD,55I037,2884,70456.3591,49115.5997,0.047826087,0.098601649,0.351515152,154.3333333,2.5,0,0.334031852,0.558256496,0.107711651,0.9903
4551,2016,OKLAHOMA,WESTERN HEIGHTS,55I041,15705,45215.77325,98680.6208,0.081656497,0.20627572,0.460612691,296.3076923,1.692307692,1,0.113785558,0.677939129,0.208275313,0.9252
4552,2016,OKLAHOMA,MIDWEST CITY-DEL CITY,55I052,80343,56255.19309,35589.6369,0.067321254,0.156742814,0.448444032,217.5223881,1.746268657,6,0.198100044,0.69738326,0.104516696,0.694
4553,2016,OKLAHOMA,CROOKED OAK,55I053,2405,36428.9011,56576.5434,0.103042198,0.311120727,0.601476015,,0,0,0.074636724,0.569352708,0.356010568,0.9593
4554,2016,OKLAHOMA,BETHANY,55I088,3261,44944.23408,8499.9195,0.04614486,0.222743682,0.298245614,828,4,0,0.282007896,0.582628314,0.13536379,0.4069
4555,2016,OKLAHOMA,OKLAHOMA CITY,55I089,293970,53956.07694,50805.1324,0.077638422,0.275384562,0.466194462,184.475,2.066666667,40,0.223941125,0.546900646,0.229158229,0.833
4556,2016,OKMULGEE,TWIN HILLS,56C011,1616,57178.29716,21441.21,0.06455542,0.118811881,0.236363636,354,2,0,0.173126615,0.684754522,0.142118863,0.6977
4557,2016,OKMULGEE,OKMULGEE,56I001,14341,41844.82759,36814.8984,0.148905109,0.270051845,0.5708061,193.875,2.5,0,0.167396061,0.701859956,0.130743982,0.9201
4558,2016,OKMULGEE,HENRYETTA,56I002,7280,46388.8969,22963.6485,0.131083481,0.232323232,0.395962733,178.8571429,3.857142857,0,0.134014173,0.716965402,0.149020425,0.7796
4559,2016,OKMULGEE,MORRIS,56I003,4300,62350.98814,17924.1252,0.06073649,0.162529274,0.390804598,216.8,2.4,0,0.149632353,0.76875,0.081617647,0.6328
4560,2016,OKMULGEE,BEGGS,56I004,5188,61360.61033,30883.0312,0.044839583,0.130376085,0.302419355,1130,6,0,0.14471243,0.714020673,0.141266896,0.7204
4561,2016,OKMULGEE,PRESTON,56I005,1077,66033.33333,13267.407,0.069958848,0.145775302,0.50862069,598,1,0,0.236130868,0.688477952,0.075391181,0.5736
4562,2016,OKMULGEE,SCHULTER,56I006,787,46191.29032,27843.97,0.069536424,0.279845956,0.391891892,68.5,2,0,0.125714286,0.685714286,0.188571429,0.8905
4563,2016,OKMULGEE,WILSON,56I007,954,61772.99703,17622.4506,0.100961538,0.051362683,0.213483146,236,1,0,0.149460709,0.73651772,0.114021572,0.822
4564,2016,OKMULGEE,DEWAR,56I008,1398,49160.97087,10069.4745,0.109816972,0.184248555,0.320652174,433,1,0,0.125144844,0.726535342,0.148319815,0.6397
4565,2016,OSAGE,OSAGE HILLS,57C003,1533,71586.4726,106591.2536,0.029666255,0.045009785,0.258426966,,0,0,0.197093551,0.675749319,0.12715713,0.5714
4566,2016,OSAGE,BOWRING,57C007,522,57473.39056,92467.3597,0.073529412,0.164092664,0.395348837,,0,0,0.168865435,0.672823219,0.158311346,0.7308
4567,2016,OSAGE,AVANT,57C035,1456,58568.26923,119168.5881,0.053030303,0.171703297,0.122093023,,0,0,0.17167382,0.706008584,0.122317597,0.8718
4568,2016,OSAGE,ANDERSON,57C052,2922,79039.54128,74683.4463,0.069011281,0.092744695,0.142259414,,0,0,0.182401467,0.716773602,0.100824931,0.5674
4569,2016,OSAGE,McCORD,57C077,2062,63564.30206,36750.5624,0.057569296,0.107177498,0.14973262,285,1,0,0.158792651,0.758530184,0.082677165,0.5544
4570,2016,OSAGE,PAWHUSKA,57I002,4767,45637.75755,40063.2491,0.065588915,0.178742907,0.418556701,62.53846154,2,1,0.070002893,0.836563494,0.093433613,0.7515
4571,2016,OSAGE,SHIDLER,57I011,1524,51780.95238,158985.1762,0.050986842,0.158034529,0.280254777,236,2,0,0.088021779,0.774954628,0.137023593,0.6864
4572,2016,OSAGE,BARNSDALL,57I029,2345,58642.45989,52123.7611,0.02034588,0.1484375,0.286343612,61.85714286,1.857142857,0,0.15942928,0.714640199,0.125930521,0.5681
4573,2016,OSAGE,WYNONA,57I030,747,51711.80328,80803.2864,0.070945946,0.169127517,0.207792208,110,1,0,0.088062622,0.757338552,0.154598826,0.8273
4574,2016,OSAGE,HOMINY,57I038,4310,46083.69723,36225.4523,0.098055105,0.208096142,0.503401361,75.125,2.125,0,0.112377335,0.710667933,0.176954733,0.777
4575,2016,OSAGE,PRUE,57I050,2897,54790.33728,48907.6869,0.074958814,0.179841215,0.304511278,343,1,0,0.14242116,0.694811801,0.16276704,0.8776
4576,2016,OSAGE,WOODLAND,57I090,2638,45610.22727,58859.3199,0.111619396,0.243639167,0.313432836,216.5,1.5,0,0.125611746,0.700924415,0.173463839,0.8291
4577,2016,OTTAWA,TURKEY FORD,58C010,1248,52908.38446,69789.5172,0.125,0.155158408,0.177570093,,0,0,0.155405405,0.681306306,0.163288288,0.6989
4578,2016,OTTAWA,WYANDOTTE,58I001,4315,51609.95698,24384.6246,0.091842247,0.181924334,0.265356265,80.8,2,0,0.145053476,0.680481283,0.174465241,0.6584
4579,2016,OTTAWA,QUAPAW,58I014,3209,49413.21627,34452.9177,0.123853211,0.243662864,0.316216216,80.25,3.5,0,0.086977186,0.750475285,0.162547529,0.7523
4580,2016,OTTAWA,COMMERCE,58I018,4014,38429.81771,25304.1155,0.125737898,0.27352637,0.429667519,59.33333333,1.733333333,0,0.095397179,0.672976986,0.231625835,0.8079
4581,2016,OTTAWA,MIAMI,58I023,15247,46083.78706,25724.1434,0.086280662,0.232503458,0.437943262,47.74,2.44,0,0.158342078,0.690870934,0.150786988,0.677
