Record Number,Year,County,District,District Code,Population,Avg. Household Income,Avg. Property Valuation / ADM,Unemployment %,Poverty %,Single-Parent Family %,Student/Offender,Offense/Offender,NCNT in Gang,H.S. Diploma w/o College Degree,Less than 12th Grade,College Degree or Above,Free Reduced Lunch %
3849,2015,GARFIELD,DRUMMOND,24I085,1220,62772.47899,41575.3883,0.056338028,0.12295082,0.268115942,0.162531017,0.663771712,0.17369727,79,2,0,0.4494
3850,2015,GARFIELD,COVINGTON-DOUGLAS,24I094,1714,55028.80845,98744.8417,0.042372881,0.138856476,0.296703297,0.206776716,0.670721112,0.122502172,,0,0,0.5809
3851,2015,GARVIN,WHITEBEAD,25C016,1657,67767.21612,32787.8994,0.013597033,0.102781137,0.244444444,0.24415056,0.610376399,0.145473042,403,1,0,0.5261
3852,2015,GARVIN,STRATFORD,25I002,3552,46185.44118,21331.5623,0.080597015,0.213761985,0.252307692,0.165602384,0.694338016,0.1400596,119.8333333,1.166666667,0,0.6412
3853,2015,GARVIN,PAOLI,25I005,1206,59637.85047,27273.4402,0.037701975,0.142620232,0.216,0.198709677,0.708387097,0.092903226,130.5,1.5,0,0.7816
3854,2015,GARVIN,MAYSVILLE,25I007,2177,46483.44907,42010.4648,0.028935185,0.223251505,0.257425743,0.088435374,0.724489796,0.18707483,376,2,0,0.7074
3855,2015,GARVIN,LINDSAY,25I009,6082,57411.86441,50113.5489,0.056854839,0.183974784,0.301610542,0.120851907,0.72238732,0.156760773,99.23076923,2,0,0.5
3856,2015,GARVIN,PAULS VALLEY,25I018,7081,51561.92912,30955.3392,0.061003608,0.21848985,0.37007874,0.147187957,0.652937487,0.199874556,42.83870968,1.935483871,2,0.6619
3857,2015,GARVIN,WYNNEWOOD,25I038,4526,52713.61257,134139.8375,0.041462084,0.164092232,0.212871287,0.165073295,0.686424474,0.148502231,77.55555556,2.555555556,0,0.6203
3858,2015,GARVIN,ELMORE CITY-PERNELL,25I072,3083,61711.22995,59589.4633,0.026200873,0.162179695,0.199324324,0.167293233,0.713345865,0.119360902,82.83333333,2.166666667,0,0.6076
3859,2015,GRADY,FRIEND,26C037,1115,67066.13272,59106.8571,0.054945055,0.095067265,0.168141593,0.189156627,0.696385542,0.114457831,,0,0,0.5238
3860,2015,GRADY,MIDDLEBERG,26C096,1437,79876.86703,85698.1485,0.016371078,0.081419624,0.16025641,0.247796278,0.656219393,0.095984329,,0,0,0.4559
3861,2015,GRADY,PIONEER,26C131,1219,61157.90598,29853.2234,0.06918239,0.202625103,0.225490196,0.139747995,0.620847652,0.239404353,,0,0,0.4315
3862,2015,GRADY,CHICKASHA,26I001,16492,52458.68902,33845.3637,0.058265054,0.175817905,0.33251684,0.200444403,0.634478289,0.165077308,56.04444444,1.755555556,3,0.7173
3863,2015,GRADY,MINCO,26I002,2324,60009.75336,77403.1506,0.053744493,0.097246127,0.25210084,0.134282178,0.760519802,0.10519802,571,1,0,0.5236
3864,2015,GRADY,NINNEKAH,26I051,2918,66385.82888,50698.2756,0.038781163,0.151702786,0.352941176,0.115175482,0.734058329,0.150766189,278.5,1.5,0,0.684
3865,2015,GRADY,ALEX,26I056,1495,56637.56098,190339.2675,0.040139616,0.18729097,0.20979021,0.114832536,0.702392344,0.18277512,,0,0,0.7799
3866,2015,GRADY,RUSH SPRINGS,26I068,2645,42954.5203,44058.6604,0.045977011,0.171298059,0.348623853,0.132936508,0.62202381,0.245039683,191.3333333,1.333333333,0,0.5854
3867,2015,GRADY,BRIDGE CREEK,26I095,8398,69838.5347,25161.562,0.05831202,0.106813555,0.305726872,0.124818314,0.770348837,0.104832849,,0,0,0.4876
3868,2015,GRADY,TUTTLE,26I097,8885,76942.33965,37335.2192,0.040771484,0.087705382,0.208445642,0.176501397,0.719448324,0.104050279,305.8333333,3.333333333,0,0.2338
3869,2015,GRADY,VERDEN,26I099,1260,58702.50522,34889.7971,0.02972028,0.084867894,0.169354839,0.179361179,0.613022113,0.207616708,265,2,0,0.6302
3870,2015,GRADY,AMBER-POCASSET,26I128,1775,75419.62617,65279.8932,0.031602709,0.104225352,0.166666667,0.2072227,0.644883921,0.147893379,,0,0,0.4633
3871,2015,GRANT,MEDFORD,27I054,2125,63859.34183,386983.4861,0.072978304,0.091493571,0.253521127,0.239631336,0.652402897,0.107965767,55.8,1.8,0,0.5341
3872,2015,GRANT,POND CREEK-HUNTER,27I090,1369,58660.27875,201970.8166,0.03301238,0.109305761,0.277419355,0.207039337,0.672877847,0.120082816,58.33333333,1.5,0,0.5371
3873,2015,GRANT,DEER CREEK-LAMONT,27I095,812,81199.43503,151516.8685,0.052486188,0.072660099,0.411764706,0.185314685,0.704545455,0.11013986,177,1,0,0.4859
3874,2015,GREER,MANGUM,28I001,3479,51610.96394,23947.9431,0.054347826,0.158668266,0.296089385,0.146577068,0.649307014,0.204115918,185.75,1,0,0.6851
3875,2015,GREER,GRANITE,28I003,2575,48197.53086,33438.3304,0,0.115289766,0.248648649,0.100782779,0.699119374,0.200097847,138,1.5,0,0.5254
3876,2015,HARMON,HOLLIS,29I066,2858,50838.86986,35303.738,0.069609508,0.231049563,0.352071006,0.206243603,0.579836233,0.213920164,33.75,1.5,0,0.7759
3877,2015,HARPER,LAVERNE,30I001,2188,68981.75439,99175.2567,0.020408163,0.143053016,0.200803213,0.205764075,0.601876676,0.192359249,48.8,5.2,0,0.5266
3878,2015,HARPER,BUFFALO,30I004,1794,47196.34941,81009.4757,0.012208657,0.140812822,0.357541899,0.158526821,0.714171337,0.127301841,288,1,0,0.625
3879,2015,HASKELL,WHITEFIELD,31C010,800,43455.06329,21220.5642,0.077399381,0.13,0.25,0.184466019,0.601941748,0.213592233,,0,0,0.7231
3880,2015,HASKELL,KINTA,31I013,1479,45446.26866,43352.1282,0.100393701,0.202839757,0.341772152,0.111788618,0.692073171,0.196138211,97.5,1,0,1
3881,2015,HASKELL,STIGLER,31I020,6236,46063.79526,21076.6454,0.075514874,0.193306122,0.376012966,0.118254879,0.661538462,0.220206659,139.6,3,0,0.6397
3882,2015,HASKELL,McCURTAIN,31I037,1062,46803.68421,22316.7452,0.111111111,0.228517469,0.368852459,0.092827004,0.700421941,0.206751055,,0,0,0.7257
3883,2015,HASKELL,KEOTA,31I043,2846,47975.2381,16741.8419,0.023668639,0.181689643,0.245847176,0.070118662,0.699568501,0.230312837,42.8,3.8,0,0.8037
3884,2015,HUGHES,MOSS,32I001,1137,56446.09756,65225.9034,0.106425703,0.146772767,0.093023256,0.105463787,0.721728081,0.172808132,146,1.5,0,0.5925
3885,2015,HUGHES,WETUMKA,32I005,2310,42874.63768,23782.5406,0.10041841,0.23956044,0.41563786,0.11627907,0.680398671,0.203322259,39.41666667,2.25,0,0.7886
3886,2015,HUGHES,HOLDENVILLE,32I035,7452,48704.96975,38526.2765,0.088752556,0.239916912,0.336065574,0.09800602,0.647103085,0.254890895,55.42105263,1.473684211,1,0.8101
3887,2015,HUGHES,CALVIN,32I048,1098,43259.90991,172145.2166,0.014285714,0.170620438,0.197802198,0.15356711,0.668681983,0.177750907,,0,0,0.7907
3888,2015,HUGHES,STUART,32I054,1117,59351.41509,88826.9747,0.025345622,0.172351885,0.302631579,0.109219858,0.770212766,0.120567376,94,1.666666667,0,0.734
3889,2015,JACKSON,NAVAJO,33I001,2321,78275.23923,23094.509,0.034180543,0.099956915,0.194610778,0.368055556,0.5375,0.094444444,,0,0,0.3861
3890,2015,JACKSON,DUKE,33I014,560,52121.88841,50278.7298,0.036585366,0.153571429,0.292307692,0.247787611,0.663716814,0.088495575,,0,0,0.3724
3891,2015,JACKSON,ALTUS,33I018,20544,53695.27897,28924.3889,0.084019948,0.163104612,0.340386385,0.179301303,0.63430246,0.186396237,149.4166667,2.541666667,2,0.6129
3892,2015,JACKSON,ELDORADO,33I025,656,59802.85714,91782.8645,0.048245614,0.231707317,0.376470588,0.272311213,0.585812357,0.14187643,80,1,0,0.7875
3893,2015,JACKSON,OLUSTEE,33I035,568,46935.53299,28334.7238,0.008474576,0.245841035,0.144927536,0.198757764,0.686335404,0.114906832,,0,0,0.8105
3894,2015,JACKSON,BLAIR,33I054,1753,67615.08916,23142.2159,0.035108959,0.155261645,0.341176471,0.161977835,0.745098039,0.092924126,,0,0,0.5676
3895,2015,JEFFERSON,TERRAL,34C003,510,48185.5,46712.3921,0.07,0.24950495,0.333333333,0.122562674,0.626740947,0.250696379,,0,0,1.0156
3896,2015,JEFFERSON,RYAN,34I001,1125,43400.22883,27440.4715,0.074561404,0.155473781,0.524590164,0.102199224,0.679172057,0.218628719,,0,0,0.6367
3897,2015,JEFFERSON,RINGLING,34I014,2237,47734.95737,30743.7574,0.055674518,0.236248873,0.285106383,0.10734072,0.736842105,0.155817175,223.5,1.5,0,0.7114
3898,2015,JEFFERSON,WAURIKA,34I023,2532,49359.68689,35095.7409,0.037892791,0.226195426,0.491452991,0.122184685,0.713400901,0.164414414,101,2.75,0,0.7153
3899,2015,JOHNSTON,MANNSVILLE,35C007,1200,49570.79439,73860.4715,0.06,0.15,0.326086957,0.137355584,0.636713736,0.22593068,,0,0,0.8526
3900,2015,JOHNSTON,RAVIA,35C010,998,55126.19048,73067.903,0.04,0.176706827,0.304761905,0.116828929,0.606397775,0.276773296,,0,0,0.9681
3901,2015,JOHNSTON,MILL CREEK,35I002,905,60969.85915,117414.7632,0.041237113,0.196885428,0.298701299,0.182539683,0.650793651,0.166666667,32.2,1.8,0,0.7764
3902,2015,JOHNSTON,TISHOMINGO,35I020,4783,45968.23529,27520.5128,0.07755102,0.227404597,0.552863436,0.18814433,0.635309278,0.176546392,165.5,1.833333333,1,0.6516
3903,2015,JOHNSTON,MILBURN,35I029,1329,53170.25316,58851.2666,0.051896208,0.134890731,0.340909091,0.227176221,0.600849257,0.171974522,94.5,2,0,0.7831
3904,2015,JOHNSTON,COLEMAN,35I035,1041,65554.23729,42326.6146,0.095,0.163304515,0.273504274,0.220143885,0.620143885,0.15971223,38.8,2.4,0,0.7423
3905,2015,JOHNSTON,WAPANUCKA,35I037,1272,55336.51452,53616.4646,0.059964727,0.133647799,0.392307692,0.163265306,0.62244898,0.214285714,61.75,1.75,0,0.6275
3906,2015,KAY,PECKHAM,36C027,340,70727.34375,83452.1914,0.040462428,0.182352941,0.279069767,0.162393162,0.773504274,0.064102564,,0,0,0.8333
3907,2015,KAY,KILDARE,36C050,1306,82615.70248,201129.9428,0.059602649,0.097467383,0.147286822,0.206741573,0.716853933,0.076404494,,0,0,0.7407
3908,2015,KAY,BLACKWELL,36I045,7724,52105.28406,29948.1649,0.079107505,0.189477848,0.476552598,0.16755368,0.673701597,0.158744724,114.8333333,2.25,1,0.6916
3909,2015,KAY,PONCA CITY,36I071,28708,55886.50328,52816.0015,0.082936058,0.18577623,0.397238783,0.215485522,0.659201194,0.125313283,54.65625,2.5625,3,0.6825
3910,2015,KAY,TONKAWA,36I087,3979,54858.18432,37681.1049,0.065659197,0.196993671,0.361344538,0.206181202,0.629127858,0.16469094,147.4,1.2,0,0.5943
3911,2015,KAY,NEWKIRK,36I125,3968,51748.54497,29201.3625,0.083874778,0.148322851,0.329326923,0.139350453,0.77265861,0.087990937,,0,0,0.657
3912,2015,KINGFISHER,DOVER,37I002,1003,63292.56966,78868.5447,0.055913978,0.066799601,0.375,0.148900169,0.670050761,0.181049069,179,2,0,0.8101
3913,2015,KINGFISHER,LOMEGA,37I003,615,77649.38272,82631.1801,0.084415584,0.041186161,0.125,0.293721973,0.64573991,0.060538117,,0,0,0.7447
3914,2015,KINGFISHER,KINGFISHER,37I007,6677,66305.7971,46639.249,0.034680338,0.055138612,0.26625387,0.217556399,0.66495421,0.11748939,89.25,1.1875,0,0.4965
3915,2015,KINGFISHER,HENNESSEY,37I016,4383,70400.46854,46817.4326,0.043808672,0.080305485,0.319008264,0.145756458,0.614760148,0.239483395,129.2857143,1.428571429,0,0.8376
3916,2015,KINGFISHER,CASHION,37I089,2103,76322.10012,94281.0277,0.015490534,0.046600095,0.37826087,0.227205882,0.722058824,0.050735294,168,1.333333333,0,0.3274
3917,2015,KINGFISHER,OKARCHE,37I105,1797,88833.66337,117881.4088,0,0.080690039,0.094827586,0.236882716,0.674382716,0.088734568,,0,0,0.2553
3918,2015,KIOWA,HOBART,38I001,4021,59577.26176,31898.6459,0.072361262,0.284686536,0.438478747,0.163799283,0.646594982,0.189605735,68.07692308,1.538461538,0,0.6802
3919,2015,KIOWA,LONE WOLF,38I002,724,52870.71006,200165.1849,0.043887147,0.139502762,0.448275862,0.205405405,0.686486486,0.108108108,,0,0,0.8571
3920,2015,KIOWA,MOUNTAIN VIEW-GOTEBO,38I003,1825,57255.73366,87932.5444,0.055172414,0.194398682,0.296969697,0.232937685,0.632789318,0.134272997,248,1,0,0.7016
3921,2015,KIOWA,SNYDER,38I004,3114,49373.75887,52495.9305,0.047101449,0.218356528,0.275449102,0.190547264,0.660199005,0.149253731,442,1,0,0.724
3922,2015,LATIMER,WILBURTON,39I001,5239,53396.39175,29423.0111,0.087555556,0.18636826,0.370558376,0.132273545,0.723455309,0.144271146,70.69230769,1.769230769,0,0.6779
3923,2015,LATIMER,RED OAK,39I002,1580,65735.23316,49330.731,0.056661562,0.103954082,0.147368421,0.144230769,0.732692308,0.123076923,135,4.5,0,0.7444
3924,2015,LATIMER,BUFFALO VALLEY,39I003,1306,53968.78403,40336.2438,0.026373626,0.106431853,0.196428571,0.157051282,0.698717949,0.144230769,78,2,0,0.7115
3925,2015,LATIMER,PANOLA,39I004,1252,59961.48936,53772.5112,0.088062622,0.164119067,0.4609375,0.16730038,0.674271229,0.15842839,42.25,1.25,0,0.8166
3926,2015,LeFLORE,SHADY POINT,40C004,1338,57536.29344,34302.5071,0.123176661,0.181818182,0.214285714,0.118681319,0.678021978,0.203296703,,0,0,0.7795
3927,2015,LeFLORE,MONROE,40C011,1082,63013.58696,51384.782,0.048275862,0.121996303,0.153153153,0.210594315,0.664082687,0.125322997,,0,0,0.7624
3928,2015,LeFLORE,HODGEN,40C014,1650,54173.0659,15497.1387,0.037463977,0.379549393,0.136363636,0.097464342,0.671949287,0.230586371,,0,0,0.7795
3929,2015,LeFLORE,FANSHAWE,40C039,784,60465.56777,74589.5655,0.099706745,0.211734694,0.086419753,0.180039139,0.714285714,0.105675147,,0,0,0.5758
3930,2015,LeFLORE,SPIRO,40I002,6841,47958.63775,28950.6437,0.101103596,0.207957403,0.31661442,0.111414757,0.617195712,0.271389531,1128,1,0,0.6986
3931,2015,LeFLORE,HEAVENER,40I003,5027,39152.32764,19161.9348,0.095682041,0.298864809,0.353383459,0.092487374,0.641729798,0.265782828,273.25,1.75,0,0.8198
3932,2015,LeFLORE,POCOLA,40I007,3941,41725.4522,23558.1843,0.147347741,0.224035224,0.342672414,0.075791855,0.806184012,0.118024133,407,1,0,0.7076
3933,2015,LeFLORE,LeFLORE,40I016,1933,49382.12366,24817.164,0.098730606,0.231777661,0.168032787,0.144471348,0.717514124,0.138014528,218,1,0,0.7248
3934,2015,LeFLORE,CAMERON,40I017,2440,51493.56271,39240.8934,0.091439689,0.235511714,0.357894737,0.10977918,0.754574132,0.135646688,278,1,0,0.8453
3935,2015,LeFLORE,PANAMA,40I020,3332,42160.15101,25675.4165,0.102307692,0.242396868,0.367021277,0.072344322,0.691391941,0.236263736,729,2,0,0.8258
3936,2015,LeFLORE,BOKOSHE,40I026,1320,44650.80321,25301.6393,0.174193548,0.319391635,0.389312977,0.086757991,0.757990868,0.155251142,110.5,1,0,0.9276
3937,2015,LeFLORE,POTEAU,40I029,10971,55813.9547,25790.2641,0.097729116,0.211959117,0.34464752,0.213007668,0.630502698,0.156489634,91.23076923,1.653846154,0,0.6193
3938,2015,LeFLORE,WISTER,40I049,2379,47207.56579,14488.6483,0.078787879,0.228462838,0.318021201,0.09148265,0.747003155,0.161514196,302.5,2,0,0.6926
3939,2015,LeFLORE,TALIHINA,40I052,2262,39893.24796,10992.5408,0.156735751,0.316159251,0.463878327,0.133843212,0.643722116,0.222434672,204.3333333,2.666666667,0,0.7064
3940,2015,LeFLORE,WHITESBORO,40I062,1095,41990.0232,19940.6122,0.121293801,0.146118721,0.295918367,0.159347553,0.686323714,0.154328733,,0,0,0.7854
3941,2015,LeFLORE,HOWE,40I067,1724,52646.8254,13073.6024,0.108333333,0.156032483,0.335106383,0.108601216,0.693310165,0.198088619,287.5,1,0,0.8209
3942,2015,LeFLORE,ARKOMA,40I091,2070,34733.61446,15185.7254,0.147826087,0.343298455,0.273148148,0.086021505,0.652553763,0.261424731,423,1,0,0.7896
3943,2015,LINCOLN,WHITE ROCK,41C005,1457,52870.03311,45625.8735,0.066358025,0.168391994,0.190909091,0.136501517,0.698685541,0.164812942,125,4,0,0.808
3944,2015,LINCOLN,CHANDLER,41I001,5985,52089.57482,31190.5391,0.091539023,0.152226441,0.316023739,0.135419213,0.72769494,0.136885847,201.1666667,3,0,0.4482
3945,2015,LINCOLN,DAVENPORT,41I003,1764,48812.64045,40392.9182,0.101769912,0.193842645,0.402366864,0.065306122,0.742040816,0.192653061,386,1,0,0.5648
3946,2015,LINCOLN,WELLSTON,41I004,3326,57346.0717,25340.5027,0.062189055,0.161096055,0.223495702,0.172975352,0.669454225,0.157570423,325.5,2.5,0,0.5346
3947,2015,LINCOLN,STROUD,41I054,4548,54683.82277,271928.987,0.094708759,0.148612355,0.363636364,0.135303777,0.708702791,0.155993432,163.8,1.6,0,0.5665
3948,2015,LINCOLN,MEEKER,41I095,5026,67478.97324,22812.6234,0.04873477,0.13454983,0.190669371,0.159301998,0.694342809,0.146355193,141.3333333,1.333333333,0,0.579
3949,2015,LINCOLN,PRAGUE,41I103,5869,65194.62103,27074.3216,0.057562077,0.087166236,0.220414201,0.134541741,0.745723768,0.119734491,130.375,1.25,0,0.5647
3950,2015,LINCOLN,CARNEY,41I105,1149,51353.30073,26858.9218,0.049603175,0.234116623,0.173076923,0.068322981,0.751552795,0.180124224,110.5,1,0,0.7376
3951,2015,LINCOLN,AGRA,41I134,1638,71860.52632,16479.1082,0.072122053,0.176904177,0.258883249,0.124869927,0.711758585,0.163371488,424,1,0,0.8585
3952,2015,LOGAN,GUTHRIE,42I001,23052,60117.2763,37604.6402,0.060126293,0.162502223,0.309343434,0.235012301,0.668781562,0.096206138,61.64912281,1.929824561,1,0.6281
3953,2015,LOGAN,CRESCENT,42I002,3570,60246.99222,38357.4888,0.034285714,0.093971129,0.225543478,0.146590445,0.76684361,0.086565945,162,2.25,0,0.4799
3954,2015,LOGAN,MULHALL-ORLANDO,42I003,1417,64704.3554,127998.5338,0.087827427,0.119971771,0.311258278,0.202985075,0.659701493,0.137313433,,0,0,0.5146
3955,2015,LOGAN,COYLE,42I014,3666,63748.54881,65056.1586,0.1043257,0.180517711,0.141263941,0.290400386,0.603473227,0.106126387,296,3,0,0.7128
3956,2015,LOVE,GREENVILLE,43C003,1021,56914.09574,55108.3609,0.038664323,0.182174339,0.314814815,0.196883853,0.699716714,0.103399433,,0,0,0.9077
3957,2015,LOVE,THACKERVILLE,43I004,1498,49914.78873,121233.1944,0.030701754,0.111481976,0.3125,0.092727273,0.729090909,0.178181818,316,2,0,0.7627
3958,2015,LOVE,TURNER,43I005,2348,61526.66667,73013.0238,0.014851485,0.119982921,0.128571429,0.216685979,0.67612978,0.107184241,,0,0,0.5543
3959,2015,LOVE,MARIETTA,43I016,4531,51749.93036,27913.8714,0.048854962,0.174167417,0.305555556,0.150483698,0.643855249,0.205661053,263.25,2.75,0,0.7047
3960,2015,MAJOR,RINGWOOD,44I001,1858,77595.10135,45940.9961,0.074611399,0.075749319,0.079096045,0.20234869,0.664859982,0.132791328,46.22222222,1.111111111,0,0.5505
3961,2015,MAJOR,ALINE-CLEO,44I004,1044,70875.17084,122989.5114,0.042826552,0.113984674,0.36,0.141678129,0.77303989,0.085281981,38.75,1.25,0,0.529
3962,2015,MAJOR,FAIRVIEW,44I084,3663,57921.88509,50875.471,0.031772575,0.210584649,0.293181818,0.168324407,0.693573068,0.138102525,151.8,2,0,0.4756
3963,2015,MAJOR,CIMARRON,44I092,1910,68788.50727,78788.7269,0.056382979,0.077690289,0.153846154,0.164785553,0.757712566,0.077501881,136,1,0,0.5147
3964,2015,MARSHALL,MADILL,45I002,8333,52774.25809,35361.0673,0.068433865,0.135591148,0.261487965,0.151570489,0.628560993,0.219868517,194,2,1,0.6942
3965,2015,MARSHALL,KINGSTON,45I003,7631,53719.80692,51228.7822,0.101092896,0.212757475,0.362190813,0.131892288,0.69628137,0.171826342,152.25,2,0,0.8276
3966,2015,MAYES,SPAVINAW,46C021,1076,38910.8742,54827.5668,0.082228117,0.267045455,0.386138614,0.083129584,0.688264059,0.228606357,87,1,0,0.8621
3967,2015,MAYES,WICKLIFFE,46C035,634,44271.83673,11827.4689,0.056140351,0.222397476,0.315789474,0.055803571,0.752232143,0.191964286,,0,0,0.8028
3968,2015,MAYES,OSAGE,46C043,532,61023.57724,99346.1802,0.024,0.097744361,0.172413793,0.198564593,0.710526316,0.090909091,,0,0,0.6024
3969,2015,MAYES,PRYOR,46I001,14146,55289.49115,122460.2167,0.084955752,0.201425766,0.29807094,0.215567568,0.66,0.124432432,178.8666667,2.066666667,0,0.5785
3970,2015,MAYES,ADAIR,46I002,4565,58952.16388,26003.3827,0.067238913,0.159752868,0.310150376,0.173675762,0.695666132,0.130658106,350.3333333,1.666666667,0,0.5414
3971,2015,MAYES,SALINA,46I016,3918,43225.46948,19920.8272,0.056946183,0.243448637,0.496,0.118934695,0.707406056,0.173659248,81.1,2.7,0,0.7127
3972,2015,MAYES,LOCUST GROVE,46I017,7619,49993.33577,21549.7425,0.102077151,0.188340807,0.155067155,0.110925423,0.754125757,0.13494882,90.125,1.1875,0,0.9639
3973,2015,MAYES,CHOUTEAU-MAZIE,46I032,6086,52933.19521,52249.6086,0.073074154,0.245419398,0.315484805,0.154182754,0.674646075,0.171171171,112.375,1.5,0,0.7653
3974,2015,McCLAIN,BYARS,47C004,466,50108.94737,15664.6955,0.02970297,0.186695279,0.170731707,0.14619883,0.637426901,0.216374269,,0,0,0.8718
3975,2015,McCLAIN,NEWCASTLE,47I001,8549,83589.61767,47279.1347,0.032192706,0.070716547,0.266205704,0.275726067,0.632484762,0.091789172,289.7142857,2.142857143,0,0.2806
3976,2015,McCLAIN,DIBBLE,47I002,3451,55342.38754,21539.186,0.016949153,0.115070093,0.349881797,0.102395491,0.697510568,0.200093941,69,1.3,0,0.6232
3977,2015,McCLAIN,WASHINGTON,47I005,4065,83803.81232,26394.2885,0.014705882,0.026814268,0.201048951,0.233346169,0.669233731,0.0974201,1004,1,0,0.26
3978,2015,McCLAIN,WAYNE,47I010,3052,64253.32103,39861.8713,0.029986053,0.15893386,0.367952522,0.18777723,0.678166585,0.134056185,72.71428571,1.571428571,0,0.6542
3979,2015,McCLAIN,PURCELL,47I015,7819,57590.16661,28528.0256,0.058479532,0.136059772,0.234856536,0.177828226,0.644532728,0.177639047,68.9047619,1.666666667,0,0.5397
3980,2015,McCLAIN,BLANCHARD,47I029,8417,70686.19551,26985.3556,0.057919016,0.121479714,0.199312715,0.230005516,0.693509836,0.076484648,484.25,4.25,0,0.4657
3981,2015,McCURTAIN,FOREST GROVE,48C001,1003,54101.87166,38440.9109,0.145089286,0.208582834,0.317460317,0.189710611,0.647909968,0.162379421,90.5,1.5,0,0.8619
3982,2015,McCURTAIN,LUKFATA,48C009,1220,46345.84178,16530.0391,0.074003795,0.196721311,0.356589147,0.122931442,0.653664303,0.223404255,,0,0,0.5759
3983,2015,McCURTAIN,GLOVER,48C023,721,38935.01946,29387.2993,0.139534884,0.249303621,0.357142857,0.105603448,0.67887931,0.215517241,,0,0,0.8537
3984,2015,McCURTAIN,DENISON,48C037,1674,51610.40373,22735.4224,0.076523995,0.182472989,0.492307692,0.161844485,0.673598553,0.164556962,,0,0,0.5854
3985,2015,McCURTAIN,HOLLY CREEK,48C072,1368,47703.06346,11695.434,0.110497238,0.245614035,0.078534031,0.147126437,0.640229885,0.212643678,,0,0,0.7833
3986,2015,McCURTAIN,IDABEL,48I005,7389,38164.03974,19830.1094,0.076693227,0.339194555,0.545454545,0.209322215,0.617703656,0.172974129,41.9,1.966666667,1,0.8966
3987,2015,McCURTAIN,HAWORTH,48I006,2356,45748.56578,11704.6261,0.077073171,0.191202091,0.412621359,0.106698281,0.663307647,0.229994072,76.75,1.875,0,0.7964
3988,2015,McCURTAIN,VALLIANT,48I011,4682,51808.86505,67887.3587,0.124487705,0.253660637,0.342007435,0.12815405,0.667330677,0.204515272,150.5,2,0,0.7774
3989,2015,McCURTAIN,EAGLETOWN,48I013,1321,37540.50633,32990.1098,0.152866242,0.229118774,0.240506329,0.08478803,0.716957606,0.198254364,96,1.5,0,0.8073
3990,2015,McCURTAIN,SMITHVILLE,48I014,1764,45216.89189,27304.5019,0.114209827,0.175736961,0.337931034,0.117505995,0.711430855,0.171063149,,0,0,0.8256
3991,2015,McCURTAIN,WRIGHT CITY,48I039,1547,44381.78808,8779.8114,0.142857143,0.208791209,0.25,0.08708134,0.701435407,0.211483254,232.5,1,0,0.6581
3992,2015,McCURTAIN,BATTIEST,48I071,1507,51869.21569,40423.9099,0.06122449,0.217420213,0.147727273,0.142398287,0.713062099,0.144539615,,0,0,0.8074
3993,2015,McCURTAIN,BROKEN BOW,48I074,7230,42071.44389,28246.7276,0.0775142,0.216755693,0.370927318,0.122814236,0.693890146,0.183295618,38.53333333,2.911111111,0,0.7964
3994,2015,McINTOSH,RYAL,49C003,302,51550.89286,9002.7921,0.132352941,0.225165563,0.5,0.05982906,0.769230769,0.170940171,,0,0,0.8841
3995,2015,McINTOSH,STIDHAM,49C016,616,41996.86099,19873.1046,0.090517241,0.236065574,0.121212121,0.118329466,0.693735499,0.187935035,,0,0,0.8384
3996,2015,McINTOSH,EUFAULA,49I001,7711,47368.31836,38633.094,0.075757576,0.211587238,0.409482759,0.141692681,0.72528616,0.133021159,156.625,1.5,1,0.731
3997,2015,McINTOSH,CHECOTAH,49I019,10131,46687.38059,35115.0338,0.11622276,0.201195219,0.3130793,0.132340662,0.6754801,0.192179237,111.5714286,2.857142857,0,0.8803
3998,2015,McINTOSH,MIDWAY,49I027,1481,46669.13183,30837.284,0.057450628,0.162711864,0.248175182,0.14871306,0.615824595,0.235462345,111,3,0,0.8559
3999,2015,McINTOSH,HANNA,49I064,649,47873.06122,42035.302,0.108527132,0.272151899,0.392857143,0.165178571,0.589285714,0.245535714,,0,0,0.84
4000,2015,MURRAY,SULPHUR,50I001,7858,54120.79705,22866.2081,0.054017737,0.191580069,0.298765432,0.195704057,0.577932807,0.226363136,111.4285714,2.785714286,0,0.5609
4001,2015,MURRAY,DAVIS,50I010,5230,57354.43728,58009.4679,0.040647034,0.127489262,0.250988142,0.197654462,0.649885584,0.152459954,213,6.8,0,0.4582
4002,2015,MUSKOGEE,WAINWRIGHT,51C009,741,47357.08955,26375.8943,0.066225166,0.226287263,0.204301075,0.089583333,0.758333333,0.152083333,,0,0,0.8279
4003,2015,MUSKOGEE,HASKELL,51I002,6746,51596.70022,27988.4022,0.12283105,0.216460905,0.257606491,0.11829653,0.684739748,0.196963722,202,3.5,1,0.6399
4004,2015,MUSKOGEE,FORT GIBSON,51I003,7307,68951.18026,68437.1295,0.069359087,0.135037006,0.334455668,0.25753537,0.687717859,0.054746771,174.1818182,2.454545455,1,0.4676
4005,2015,MUSKOGEE,WEBBERS FALLS,51I006,1807,51477.54533,28330.552,0.07518797,0.227171492,0.307692308,0.166279969,0.637277649,0.196442382,134,1,0,0.8545
4006,2015,MUSKOGEE,OKTAHA,51I008,2379,60699.0566,11675.6075,0.062827225,0.114850652,0.157706093,0.128654971,0.753736192,0.117608837,259,1.333333333,0,0.6808
