55I006115,ROSE UNION ELEMENTARY,44500.9253
55I006120,GROVE VALLEY ELEMENTARY,44245.8471
55I006125,DEER CREEK INTERMEDIATE SCHOOL,44501.021
55I006130,SPRING CREEK ELEMENTARY,43395.5785
55I006505,DEER CREEK MIDDLE SCHOOL,46087.4981
55I006705,DEER CREEK HIGH SCHOOL,45362.5044
55I007105,RUSSELL BABB ELEMENTARY,43519.7222
55I007110,CLARA REYNOLDS ELEMENTARY,42359.3143
55I007115,VIRGINIA SMITH ELEMENTARY,40556.4988
55I007505,HARRAH MIDDLE SCHOOL,44327.1515
55I007610,HARRAH JR HIGH SCHOOL,42990.5231
55I007705,HARRAH HIGH SCHOOL,44779.4146
55I009105,JONES ELEMENTARY,40957.6041
55I009505,JONES MIDDLE SCHOOL,41723.4898
55I009705,JONES HIGH SCHOOL,44567.8556
55I012105,CLEGERN ELEMENTARY,48034.8577
55I012110,RUSSELL DOUGHERTY ELEMENTARY,46818.576
55I012115,IDA FREEMAN ELEMENTARY,46747.2009
55I012122,NORTHERN HILLS ELEMENTARY,47452.5989
55I012125,ORVIS RISNER ELEMENTARY,45667.8834
55I012130,SUNSET ELEMENTARY,46597.5606
55I012135,WILL ROGERS ELEMENTARY,45982.7183
55I012140,CHISHOLM ELEMENTARY,48035.1621
55I012145,JOHN ROSS ELEMENTARY,46850.4082
55I012150,CHARLES HASKELL ELEMENTARY,45855.6112
55I012155,CROSS TIMBERS ELEMENTARY,47143.064
55I012160,WASHINGTON IRVING ELEMENTARY,46067.7988
55I012165,ANGIE DEBO ELEMENTARY,46483.4508
55I012170,WEST FIELD ELEMENTARY,45051.8874
55I012175,CENTENNIAL ELEMENTARY,45639.0644
55I012180,FRONTIER ELEMENTARY,44614.5313
55I012505,CIMARRON MIDDLE SCHOOL,47530.5259
55I012510,CHEYENNE MIDDLE SCHOOL,48102.7312
55I012515,SEQUOYAH MIDDLE SCHOOL,46059.06
55I012520,SUMMIT MIDDLE SCHOOL,47528.686
55I012525,CENTRAL MIDDLE SCHOOL,47124.5744
55I012705,MEMORIAL HIGH SCHOOL,48874.4159
55I012715,NORTH HIGH SCHOOL,47383.1847
55I012720,SANTA FE HIGH SCHOOL,47581.0157
55I037105,MILLWOOD ELEMENTARY,45979.2798
55I037705,MILLWOOD HIGH SCHOOL,46850.8876
55I041105,COUNCIL GROVE ELEMENTARY,42481.3003
55I041107,JOHN GLENN ELEMENTARY,43070.6479
55I041110,GREENVALE ELEMENTARY,42249.0268
55I041115,WINDS WEST ELEMENTARY,42070.3781
55I041120,BRIDGESTONE ELEMENTARY,40741.0448
55I041515,WESTERN HEIGHTS MIDDLE SCHOOL,41822.6115
55I041610,9TH GRADE CENTER,43221.4745
55I041705,WESTERN HEIGHTS HIGH SCHOOL,46055.3073
55I052105,BARNES ELEMENTARY,46283.35
55I052110,CLEVELAND BAILEY ELEMENTARY,47629.8315
55I052115,COUNTRY ESTATES ELEMENTARY,43530.7884
55I052120,DEL CITY ELEMENTARY,46616.2105
55I052130,EPPERLY HEIGHTS ELEMENTARY,44022.4827
55I052135,PLEASANT HILL EC CTR,47531.5976
55I052140,HIGHLAND PARK ELEMENTARY,44136.9538
55I052145,RIDGECREST ELEMENTARY,43575.9026
55I052150,SOLDIER CREEK ELEMENTARY,49215.3333
55I052160,STEED ELEMENTARY,48223.6735
55I052165,TINKER ELEMENTARY,42761.4491
55I052170,TOWNSEND ELEMENTARY,44402.8966
55I052185,PARKVIEW ELEMENTARY,42317.6111
55I052190,SCHWARTZ ELEMENTARY,47985.4118
55I052195,MIDWEST CITY ELEMENTARY,45587.495
55I052505,CARL ALBERT MIDDLE SCHOOL,46218.4043
55I052510,DEL CREST MIDDLE SCHOOL,46153.0585
55I052515,JARMAN MIDDLE SCHOOL,44932.4657
55I052520,KERR MIDDLE SCHOOL,43494.502
55I052525,MONRONEY MIDDLE SCHOOL,47598.896
55I052705,CARL ALBERT HIGH SCHOOL,47750.7612
55I052710,DEL CITY HIGH SCHOOL,45739.5395
55I052715,MIDWEST CITY HIGH SCHOOL,45961.8757
55I053105,CENTRAL OAK ELEMENTARY,47282.4508
55I053505,CROOKED OAK MIDDLE SCHOOL,46298.8743
55I053705,CROOKED OAK HIGH SCHOOL,46436.0291
55I088105,EARL HARRIS ELEMENTARY,42086.8386
55I088505,BETHANY MIDDLE SCHOOL,44079.4106
55I088705,BETHANY HIGH SCHOOL,45451.7055
55I089105,ADAMS ELEMENTARY,52340.7942
55I089110,ARTHUR ELEMENTARY,52158.5823
55I089123,BODINE ELEMENTARY,50513.9666
55I089125,BRITTON ELEMENTARY,49776.2054
55I089135,BUCHANAN ELEMENTARY,52985.3718
55I089150,CESAR CHAVEZ ELEMENTARY,48101.3393
55I089154,CLEVELAND ELEMENTARY,49578.5181
55I089165,COOLIDGE ELEMENTARY,45247.5319
55I089166,CAPITOL HILL ELEMENTARY,52032.9472
55I089170,F. D. MOON ELEMENTARY,51159.8089
55I089195,EDGEMERE ELEMENTARY,50807.9687
55I089205,EDWARDS ELEMENTARY,47666.2757
55I089215,EUGENE FIELD ELEMENTARY,53622.937
55I089220,FILLMORE ELEMENTARY,51327.8243
55I089240,GATEWOOD ELEMENTARY,49561.5202
55I089244,GREEN PASTURES ELEMENTARY,46229.9482
55I089251,GREYSTONE LOWER ELEMENTARY,51390.0609
55I089252,GREYSTONE UPPER ELEMENTARY,45872.8255
55I089255,HAWTHORNE ELEMENTARY,51880.8304
55I089260,HAYES ELEMENTARY,51933.7834
55I089265,HERONVILLE ELEMENTARY,49605.9459
55I089268,HILLCREST ELEMENTARY,49620.2284
55I089270,HORACE MANN ELEMENTARY,52025.5909
55I089273,JACKSON ELEMENTARY,49269.2147
55I089275,JOHNSON ELEMENTARY,50317.0083
55I089280,KAISER ELEMENTARY,51488.4808
55I089283,M.L. KING JR. ELEMENTARY,50760.8937
55I089295,LEE ELEMENTARY,48217.5174
55I089305,LINWOOD ELEMENTARY,51348.9401
55I089320,MARK TWAIN ELEMENTARY,54438.5431
55I089335,MONROE ELEMENTARY,49665.3087
55I089340,NICHOLS HILLS ELEMENTARY,55698.2996
55I089343,NORTH HIGHLAND ELEMENTARY,49927.8669
55I089344,OAKRIDGE ELEMENTARY,48612.2973
55I089350,THELMA R. PARKS ELEMENTARY,48615.5646
55I089352,PARMELEE ELEMENTARY,48586.9697
55I089353,PIERCE ELEMENTARY,50235.1543
55I089360,PRAIRIE QUEEN ELEMENTARY,50678.5004
55I089365,PUTNAM HEIGHTS ELEMENTARY,48435.8687
55I089368,QUAIL CREEK ELEMENTARY,53223.5983
55I089370,RANCHO VILLAGE ELEMENTARY,49469.6738
55I089375,RIDGEVIEW ELEMENTARY,56109.7891
55I089385,ROCKWOOD ELEMENTARY,49135.9438
55I089395,SEQUOYAH ELEMENTARY,49214.7075
55I089400,SHIDLER ELEMENTARY,48513.8488
55I089407,SOUTHERN HILLS ELEMENTARY,51580.7547
55I089408,SPENCER ELEMENTARY,49595.0194
55I089410,STAND WATIE ELEMENTARY,51147.0483
55I089417,TELSTAR ELEMENTARY,57575.692
55I089440,VAN BUREN ELEMENTARY,51500.3983
55I089455,WEST NICHOLS HILLS ELEMENTARY,52405.2657
55I089460,WESTWOOD ELEMENTARY,50416.1239
55I089465,WHEELER ELEMENTARY,51140.8485
55I089477,WILLOW BROOK ELEMENTARY,50439.8618
55I089480,WILSON ELEMENTARY,50378.2949
55I089503,BELLE ISLE MIDDLE SCHOOL,48612.791
55I089508,CLASSEN MIDDLE SCHOOL OF ADVANCED STUDIES,54926.9294
55I089512,DOUGLASS MIDDLE SCHOOL,47566.8431
55I089518,JEFFERSON MIDDLE SCHOOL,50295.1348
55I089521,NORTHEAST MIDDLE SCHOOL,51867.3125
55I089522,ROGERS MIDDLE SCHOOL,52112.9081
55I089523,ROOSEVELT MIDDLE SCHOOL,48555.6922
55I089525,TAFT MIDDLE SCHOOL,52053.0232
55I089530,WEBSTER MIDDLE SCHOOL,51790.094
55I089535,JOHN MARSHALL MIDDLE SCHOOL,48741.943
55I089540,OKLAHOMA CENTENNIAL MIDDLE SCHOOL,49032.468
55I089705,CAPITOL HILL HIGH SCHOOL,49822.7759
55I089706,CLASSEN HIGH SCHOOL OF ADVANCED STUDIES,54905.2173
55I089707,DOUGLASS HIGH SCHOOL,50748.8359
55I089712,U. S. GRANT HIGH SCHOOL,48686.5774
55I089726,JOHN MARSHALL HIGH SCHOOL,54462.5038
55I089750,OKLAHOMA CENTENNIAL HIGH SCHOOL,50562.1175
55I089760,NORTHEAST HIGH SCHOOL,56577.5904
55I089765,NORTHWEST CLASSEN HIGH SCHOOL,52634.674
55I089770,SOUTHEAST HIGH SCHOOL,56524.4115
55I089780,STAR SPENCER HIGH SCHOOL,60370.8102
55I089971,INDEPENDENCE CHARTER MIDDLE SCHOOL,47160.5294
55I089973,HUPFELD ACADEMY AT WESTERN VILLAGE,51367.7701
55I089975,DOVE SCIENCE ACADEMY (OKC),43072.0626
55I089977,SANTA FE SOUTH HIGH SCHOOL,52578.4106
55I089978,HARDING CHARTER PREPARATORY HIGH SCHOOL,42555.4955
55I089980,HARDING FINE ARTS ACADEMY,42969.4686
55I089981,SANTA FE SOUTH MIDDLE SCHOOL,48932.6621
55I089982,KIPP REACH COLLEGE PREPARATORY,43297.8125
55I089984,DOVE SCIENCE ACADEMY ELEMENTARY (OKC),37861.0285
55I089986,HARPER ACADEMY,12735.3968
56C011105,TWIN HILLS ELEMENTARY,46019.7173
56I001130,OKMULGEE ELEMENTARY,41150.6696
56I001140,OKMULGEE PRIMARY SCHOOL,39971.319
56I001505,OKMULGEE MIDDLE SCHOOL,43849.2941
56I001705,OKMULGEE HIGH SCHOOL,42061.8274
56I002105,HENRYETTA ELEMENTARY,42823.2434
56I002505,HENRYETTA MIDDLE SCHOOL,44481.2901
56I002705,HENRYETTA HIGH SCHOOL,45165.7868
56I003105,MORRIS ELEMENTARY,45109.4891
56I003505,MORRIS MIDDLE SCHOOL,41034.083
56I003705,MORRIS HIGH SCHOOL,40245.6768
56I004105,BEGGS ELEMENTARY,39990.8889
56I004505,BEGGS MIDDLE SCHOOL,40458.6708
56I004705,BEGGS HIGH SCHOOL,42436.5856
56I005110,PRESTON ELEMENTARY,41571.1799
56I005705,PRESTON HIGH SCHOOL,44980.4729
56I006105,SCHULTER ELEMENTARY,40632.4657
56I006705,SCHULTER HIGH SCHOOL,43375.5939
56I007105,WILSON ELEMENTARY,47400.9573
56I007705,WILSON HIGH SCHOOL,45012.3538
56I008105,DEWAR ELEMENTARY,43360.9597
56I008515,DEWAR MIDDLE SCHOOL,44802.3783
56I008715,DEWAR HIGH SCHOOL,45184.7334
57C003105,OSAGE HILLS ELEMENTARY,41109.1915
57C007105,BOWRING ELEMENTARY,38625.7895
57C035105,AVANT ELEMENTARY,41699.6528
57C052105,ANDERSON ELEMENTARY,43508.8636
57C077105,McCORD ELEMENTARY,44754.0738
57I002110,INDIAN CAMP ELEMENTARY,42250.7781
57I002115,PAWHUSKA ELEMENTARY,42438.6546
57I002705,PAWHUSKA HIGH SCHOOL,39376.9878
57I011105,WARD ELEMENTARY,42791.2132
57I011505,SHIDLER MIDDLE SCHOOL,43613.7259
57I011715,SHIDLER HIGH SCHOOL,49752.0866
57I029105,BARNSDALL ELEMENTARY,41671.1429
57I029615,BARNSDALL JR HIGH SCHOOL,40309.3304
57I029715,BARNSDALL HIGH SCHOOL,42044.9907
57I030105,WYNONA ELEMENTARY,45801.6194
57I030705,WYNONA HIGH SCHOOL,42837.8694
57I038105,HORACE MANN ELEMENTARY,44580.1696
57I038110,HOMINY EARLY CHILDHOOD CENTER,40422.3333
57I038505,HOMINY MIDDLE SCHOOL,42305.0343
57I038705,HOMINY HIGH SCHOOL,44780.2783
57I050105,PRUE ELEMENTARY,40016.2936
57I050705,PRUE HIGH SCHOOL,39180.06
57I090105,WOODLAND ELEMENTARY,43022.1869
57I090110,WOODLAND UPPER ELEMENTARY,44938.6613
57I090705,WOODLAND HIGH SCHOOL,46092.9699
58C010105,TURKEY FORD ELEMENTARY,40036.8443
58I001105,WYANDOTTE ELEMENTARY,44521.2448
58I001505,WYANDOTTE MIDDLE SCHOOL,44793.4314
58I001715,WYANDOTTE HIGH SCHOOL,43158.9112
58I014105,QUAPAW ELEMENTARY,43016.3755
58I014510,QUAPAW MIDDLE SCHOOL,45577.7161
58I014705,QUAPAW HIGH SCHOOL,48133.9672
58I018105,ALEXANDER ELEMENTARY,45467.0833
58I018505,COMMERCE MIDDLE SCHOOL,47645.1728
58I018705,COMMERCE HIGH SCHOOL,44558.3642
58I023110,NICHOLS ELEMENTARY,42465.5212
58I023115,ROCKDALE ELEMENTARY,40951.1429
58I023120,ROOSEVELT ELEMENTARY,42028.3636
58I023130,WASHINGTON ELEMENTARY,44250.8462
58I023135,WILSON ELEMENTARY,43670.6961
58I023505,WILL ROGERS MIDDLE SCHOOL,42795.5855
58I023705,MIAMI HIGH SCHOOL,45766.5966
58I026105,AFTON ELEMENTARY,42379.7984
58I026705,AFTON HIGH SCHOOL,44119.1241
58I031105,FAIRLAND ELEMENTARY,43764.6875
58I031510,FAIRLAND MIDDLE SCHOOL,41399.3112
58I031705,FAIRLAND HIGH SCHOOL,44692.5681
59C002105,JENNINGS ELEMENTARY,41336.2234
59I001105,PAWNEE ELEMENTARY,40456
59I001505,PAWNEE MIDDLE SCHOOL,46740.0699
59I001705,PAWNEE HIGH SCHOOL,47444.4617
59I006105,CLEVELAND PRIMARY ELEMENTARY,45301.2083
59I006115,CLEVELAND INTERMEDIATE ELEMENTARY SCHOOL,45311.4358
59I006505,CLEVELAND MIDDLE SCHOOL,45934.4471
59I006705,CLEVELAND HIGH SCHOOL,45210.373
60C104105,OAK GROVE ELEMENTARY,45542.4
60I003105,RIPLEY ELEMENTARY,43295.7232
60I003705,RIPLEY HIGH SCHOOL,40390.1533
60I016105,HIGHLAND PARK ELEMENTARY,44063.3038
60I016115,SANGRE RIDGE ELEMENTARY,43861.1202
60I016120,SKYLINE ELEMENTARY,45791.0115
60I016125,WESTWOOD ELEMENTARY,46343.9782
60I016130,WILL ROGERS ELEMENTARY,43705.4778
60I016135,RICHMOND ELEMENTARY,45388.4687
60I016505,STILLWATER MIDDLE SCHOOL,44741.937
60I016610,STILLWATER JR HIGH SCHOOL,45914.6853
60I016705,STILLWATER HIGH SCHOOL,50040.843
60I056105,PERKINS-TRYON ELEMENTARY,41650.0608
60I056110,PERKINS-TRYON INTERMEDIATE ELEMENTARY SCHOOL,42988.6047
60I056510,PERKINS-TRYON MS,44138.6665
60I056705,PERKINS-TRYON HIGH SCHOOL,44414.5617
60I067110,HARRISON ELEMENTARY,41172.9333
60I067120,WILSON SCHOOL,41267.4
60I067125,SUNNYSIDE ELEMENTARY,46026.5185
60I067130,HARMONY ELEMENTARY,42498.8276
60I067135,DEEP ROCK ELEMENTARY,44250.9
60I067505,CUSHING MIDDLE SCHOOL,44537.4689
60I067705,CUSHING HIGH SCHOOL,46260.8159
60I101105,GLENCOE ELEMENTARY,42410.7182
60I101705,GLENCOE HIGH SCHOOL,45194.8374
60I103105,YALE ELEMENTARY,41596.4512
60I103615,YALE JR HIGH SCHOOL,42158.735
60I103715,YALE HIGH SCHOOL,45764.7206
61C009105,KREBS ELEMENTARY,45945.851
61C029105,FRINK-CHAMBERS ELEMENTARY,47961.0216
61C056105,TANNEHILL ELEMENTARY,45895.3518
61C088105,HAYWOOD ELEMENTARY,47073.6354
61I001105,HARTSHORNE ELEMENTARY,42249.8966
61I001610,HARTSHORNE JR HIGH SCHOOL,45191.3332
61I001705,HARTSHORNE HIGH SCHOOL,48092.4743
61I002105,CANADIAN ELEMENTARY,41085.5317
61I002705,CANADIAN HIGH SCHOOL,45416.9077
61I011105,HAILEYVILLE ELEMENTARY,45962.6126
61I011705,HAILEYVILLE HIGH SCHOOL,44578.4273
61I014105,KIOWA ELEMENTARY,49967.3708
61I014715,KIOWA HIGH SCHOOL,50006.3007
61I017105,QUINTON ELEMENTARY,45702.0482
61I017715,QUINTON HIGH SCHOOL,47906.3734
61I025105,INDIANOLA ELEMENTARY,43640.6486
61I025715,INDIANOLA HIGH SCHOOL,44979.2249
61I028105,CROWDER ELEMENTARY,45409.7498
61I028705,CROWDER HIGH SCHOOL,45717.5345
61I030105,SAVANNA ELEMENTARY,44473.6703
61I030705,SAVANNA HIGH SCHOOL,46374
61I063105,PITTSBURG ELEMENTARY,42909.3157
61I063705,PITTSBURG HIGH SCHOOL,46607.8707
61I080105,EDMOND DOYLE ELEMENTARY,46475.2419
61I080110,EMERSON ELEMENTARY,44060.6061
61I080120,WILLIAM GAY EC CENTER,41428.0866
61I080125,JEFFERSON EC CTR,42380.6796
61I080130,WILL ROGERS ELEMENTARY,47507.9728
61I080135,WASHINGTON EC CTR,45330.5581
61I080150,PARKER INTERMEDIATE CENTER,44710.3771
61I080510,PUTERBAUGH MIDDLE SCHOOL,46129.5977
61I080705,McALESTER HIGH SCHOOL,47439.5458
62I001105,ALLEN ELEMENTARY,42855.4354
62I001705,ALLEN HIGH SCHOOL,42576.7141
62I009105,VANOSS ELEMENTARY,42226.3327
62I009705,VANOSS HIGH SCHOOL,45205.1119
62I016105,BYNG ELEMENTARY,46947.0597
62I016110,HOMER ELEMENTARY,42086.0923
62I016115,FRANCIS ELEMENTARY,41766.7309
62I016610,BYNG JR HIGH SCHOOL,43312.2604
62I016705,BYNG HIGH SCHOOL,42703.1896
62I019105,ADA EC CENTER,42308.008
62I019110,HAYES ELEMENTARY,42998.6508
62I019125,WASHINGTON ELEMENTARY,43043
62I019130,WILLARD ELEMENTARY,44380.7689
62I019610,ADA JR HIGH SCHOOL,44084.9612
62I019705,ADA HIGH SCHOOL,44117.4894
62I024105,LATTA ELEMENTARY,42632.8176
62I024510,LATTA MIDDLE SCHOOL,44885.6886
62I024705,LATTA HIGH SCHOOL,43665.6805
62I030105,STONEWALL ELEMENTARY,41432.0822
62I030515,McLISH MIDDLE SCHOOL,43380.2909
62I030705,STONEWALL HIGH SCHOOL,46394.8134
62I037105,ROFF ELEMENTARY,40778.8429
62I037705,ROFF HIGH SCHOOL,46661.058
63C010105,NORTH ROCK CREEK ELEMENTARY,44695.1813
63C027105,GROVE ELEMENTARY,44362.2876
63C029105,PLEASANT GROVE ELEMENTARY,46076.0947
63C032105,SOUTH ROCK CREEK ELEMENTARY,50096.2409
63I001105,McLOUD ELEMENTARY,42337.9433
63I001610,McLOUD JR HIGH SCHOOL,39697.0907
63I001705,McLOUD HIGH SCHOOL,43757.258
63I002105,DALE ELEMENTARY,41516.171
63I002510,DALE MIDDLE SCHOOL,50971.8543
63I002705,DALE HIGH SCHOOL,50039.478
63I003105,BETHEL ELEMENTARY,41701.6944
63I003505,BETHEL MIDDLE SCHOOL,43469.2012
63I003705,BETHEL HIGH SCHOOL,41760.3529
63I004110,MACOMB ELEMENTARY,40638.0292
63I004705,MACOMB HIGH SCHOOL,42160.8048
63I005105,EARLSBORO ELEMENTARY,45053.1328
63I005705,EARLSBORO HIGH SCHOOL,45318.7314
63I092105,BARNARD ELEMENTARY,41579.9512
63I092115,KROUCH ELEMENTARY,40252.992
63I092120,CROSS TIMBERS ELEMENTARY,41228.8846
63I092505,TECUMSEH MIDDLE SCHOOL,42190.6217
63I092710,TECUMSEH HIGH SCHOOL,45372.5239
63I093110,SHAWNEE EARLY LEARNING CENTER,47780.1923
63I093120,HORACE MANN ELEMENTARY,44473.0184
63I093130,JEFFERSON ELEMENTARY,46501.7959
63I093137,SEQUOYAH ELEMENTARY,48812.3256
63I093145,WILL ROGERS ELEMENTARY,45088.3137
63I093505,SHAWNEE MIDDLE SCHOOL,45282.0539
63I093705,SHAWNEE HIGH SCHOOL,48613.288
63I112105,ASHER ELEMENTARY,42320.9511
63I112705,ASHER HIGH SCHOOL,43090.1793
63I115105,WANETTE ELEMENTARY,38131.3381
63I115705,WANETTE HIGH SCHOOL,41446.1575
63I117105,MAUD ELEMENTARY,41656.0019
63I117705,MAUD HIGH SCHOOL,39862.7116
64C002105,ALBION ELEMENTARY,46304.5455
64C004105,TUSKAHOMA ELEMENTARY,45946.3211
64C015105,NASHOBA ELEMENTARY,39968.6142
64I001105,RATTAN ELEMENTARY,43328.2458
64I001610,RATTAN JR HIGH SCHOOL,46370.9821
64I001705,RATTAN HIGH SCHOOL,51616.0782
64I010105,CRAIN ELEMENTARY,42474.3706
64I010705,CLAYTON HIGH SCHOOL,53464.8388
64I013105,BRANTLY ELEMENTARY,42481.868
64I013510,OBUCH MIDDLE SCHOOL,43800.1935
64I013705,ANTLERS HIGH SCHOOL,46581.0381
64I022105,MOYERS ELEMENTARY,46013.3477
64I022705,MOYERS HIGH SCHOOL,45192.933
65I003105,LEEDEY ELEMENTARY,43056.9473
65I003705,LEEDEY HIGH SCHOOL,47049.7088
65I006105,REYDON ELEMENTARY,43092.1552
65I006705,REYDON HIGH SCHOOL,47403.8261
65I007105,CHEYENNE ELEMENTARY,43687.4534
65I007705,CHEYENNE HIGH SCHOOL,46109.7313
65I015105,SWEETWATER ELEMENTARY,44000.3585
65I015705,SWEETWATER HIGH SCHOOL,51351.159
65I066105,HAMMON ELEMENTARY,46500.4516
65I066705,HAMMON HIGH SCHOOL,46681.8551
66C009105,JUSTUS-TIAWAH ELEMENTARY,42332.1294
66I001105,CLAREMONT ELEMENTARY,40101.1064
66I001110,ROOSA ELEMENTARY,40790.9756
66I001115,WESTSIDE ELEMENTARY,41491.8788
66I001135,CATALAYAH ELEMENTARY,42197.4667
66I001610,WILL ROGERS JR HIGH SCHOOL,41532.8551
66I001705,CLAREMORE HIGH SCHOOL,42654.364
66I002105,J. W. SAM ELEMENTARY,42941.2429
66I002110,CHEROKEE ELEMENTARY,43529.219
66I002115,HELEN PAUL LEARNING CTR,40857.8067
66I002510,WELLS MIDDLE SCHOOL,42057.1252
66I002705,CATOOSA HIGH SCHOOL,43202.1796
66I003110,ART GOAD ELEMENTARY SCHOOL,42463.1987
66I003510,CHELSEA MIDDLE SCHOOL,43195.3069
66I003705,CHELSEA HIGH SCHOOL,42268.9849
66I004105,OOLOGAH-TALALA LOWER ELEMENTARY,41367.0097
66I004205,OOLOGAH-TALALA UPPER ELEMENTARY,43408.5597
66I004505,OOLOGAH-TALALA MIDDLE SCHOOL,45299.4422
66I004705,OOLOGAH-TALALA HIGH SCHOOL,44146.3965
66I005105,INOLA ELEMENTARY,42768.8276
66I005515,INOLA MIDDLE SCHOOL,45198.7629
66I005715,INOLA HIGH SCHOOL,44714.8545
66I006105,SEQUOYAH ELEMENTARY,43506.2809
66I006510,SEQUOYAH MIDDLE SCHOOL,43494.0497
66I006705,SEQUOYAH HIGH SCHOOL,45237.7268
66I007105,FOYIL ELEMENTARY,41335.0113
66I007610,FOYIL JR HIGH SCHOOL,44164.432
66I007705,FOYIL HIGH SCHOOL,42263.3644
66I008105,VERDIGRIS ELEMENTARY,42894.4872
66I008305,VERDIGRIS UPPER ELEMENTARY,44055.2535
66I008615,VERDIGRIS JR HIGH SCHOOL,44157.945
66I008705,VERDIGRIS HIGH SCHOOL,44613.7651
67C054105,JUSTICE ELEMENTARY,42299.7239
67I001105,WILSON ELEMENTARY,44751.3779
67I001110,NORTHWOOD ELEMENTARY,44747.3442
67I001505,SEMINOLE MIDDLE SCHOOL,43877.193
67I001715,SEMINOLE HIGH SCHOOL,46178.0123
67I002105,WEWOKA ELEMENTARY,41777.6285
67I002110,WEWOKA LEARNING CENTER,41630.6739
67I002510,WEWOKA MIDDLE SCHOOL,40612.3641
67I002705,WEWOKA HIGH SCHOOL,44013.1868
67I003105,BOWLEGS ELEMENTARY,40953.6
67I003705,BOWLEGS HIGH SCHOOL,44296.0283
67I004105,KONAWA ELEMENTARY,43716.2382
67I004510,KONAWA MIDDLE SCHOOL,39986.8988
67I004705,KONAWA HIGH SCHOOL,44783.0181
67I006110,NEW LIMA ELEMENTARY,40696.3183
67I006705,NEW LIMA HIGH SCHOOL,43960.1222
67I007105,VARNUM ELEMENTARY,43525.9217
67I007705,VARNUM HIGH SCHOOL,39971.0167
67I010105,SASAKWA ELEMENTARY,42030.3917
67I010705,SASAKWA HIGH SCHOOL,46298.7369
67I014105,STROTHER ELEMENTARY,40043.7541
67I014705,STROTHER HIGH SCHOOL,50158.5198
67I015105,BUTNER ELEMENTARY,41012.6966
67I015705,BUTNER HIGH SCHOOL,42950.582
68C001105,LIBERTY ELEMENTARY,44486.9312
68C035105,MARBLE CITY ELEMENTARY,43806.1382
68C036105,BRUSHY ELEMENTARY,42472.9534
68C050105,BELFONTE ELEMENTARY,43351.6406
68C050110,BELFONTE BELL ELEMENTARY (ADAIR COUNTY),45886.1818
68C068105,MOFFETT ELEMENTARY,45509.9275
68I001105,LIBERTY ELEMENTARY,43683.2672
68I001110,EASTSIDE ELEMENTARY,42654.3823
68I001510,TOMMIE SPEAR MIDDLE SCHOOL,44168.3135
68I001705,SALLISAW HIGH SCHOOL,45542.2866
68I002105,VIAN ELEMENTARY,41396.6338
68I002505,VIAN MIDDLE SCHOOL,42656.599
68I002705,VIAN HIGH SCHOOL,45739.1155
68I003110,MULDROW ELEMENTARY,47312.5739
68I003510,MULDROW MIDDLE SCHOOL,46275.8138
68I003705,MULDROW HIGH SCHOOL,48166.8218
68I004105,GANS ELEMENTARY,43622.778
68I004715,GANS HIGH SCHOOL,44243.1669
68I005105,ROLAND ELEMENTARY,45497.3421
68I005610,ROLAND JR HIGH SCHOOL,44245.604
68I005705,ROLAND HIGH SCHOOL,44367.0332
68I006105,GORE ELEMENTARY,40883.3171
68I006115,GORE UPPER ELEMENTARY,41620.1431
68I006715,GORE HIGH SCHOOL,41755.4623
68I007105,CENTRAL ELEMENTARY,40715.2733
68I007705,CENTRAL HIGH SCHOOL,41047.9486
69C082105,GRANDVIEW ELEMENTARY,43838.9231
69I001110,EMERSON ELEMENTARY,42883.8958
69I001125,HORACE MANN ELEMENTARY,42202.3529
69I001130,WILL ROGERS PRE-K CTR,43577.1901
69I001135,MARK TWAIN ELEMENTARY,45745.3672
69I001140,WOODROW WILSON ELEMENTARY,43132.5
69I001145,PLATO ELEMENTARY,45031.5167
69I001505,DUNCAN MIDDLE SCHOOL,44161.4362
69I001705,DUNCAN HIGH SCHOOL,44665.0949
69I002105,COMANCHE ELEMENTARY,43909.936
69I002510,COMANCHE MIDDLE SCHOOL,43717.1974
69I002705,COMANCHE HIGH SCHOOL,44752.2021
69I003105,MARLOW ELEMENTARY,42634.5553
69I003505,MARLOW MIDDLE SCHOOL,42602.9003
69I003705,MARLOW HIGH SCHOOL,45998.9044
69I015105,VELMA-ALMA ELEMENTARY,43488.0922
69I015505,VELMA-ALMA MIDDLE SCHOOL,44595.1105
69I015715,VELMA-ALMA HIGH SCHOOL,47039.6674
69I021105,EMPIRE ELEMENTARY,42292.5067
69I021605,EMPIRE HIGH JR HIGH SCHOOL,42380.5239
69I021715,EMPIRE HIGH SCHOOL,44097.9985
69I034105,CENTRAL HIGH ELEMENTARY,42865.8602
69I034600,CENTRAL HIGH JR HIGH SCHOOL,42765.2652
69I034705,CENTRAL HIGH HIGH SCHOOL,45562.9472
69I042105,BRAY-DOYLE ELEMENTARY,42782.1658
69I042705,BRAY-DOYLE HIGH SCHOOL,45376.9308
70C009105,OPTIMA ELEMENTARY,47551.2121
70C080105,STRAIGHT ELEMENTARY,46964.0276
70I001105,YARBROUGH ELEMENTARY,42646.2745
70I001705,YARBROUGH HIGH SCHOOL,40251.5862
70I008105,ACADEMY ELEMENTARY,44330.7906
70I008115,NORTHEAST ELEMENTARY,43842.6554
70I008120,HOMER LONG ELEMENTARY,45227.4483
70I008125,SALYER ELEMENTARY,43246.3183
