RecordNumber,YR,SchoolCode,DistrictCode,Site,Avgincome,AvgPropValADM,Unemployment,PovertyRate,SingleParentFam,FRL,College,HighSchool,BelowHS
15821,2016,72I009510,72I009,"UNION 6TH-7TH GRADE CTR",71735.71,50043.66,0.05,0.12,0.36,0.680,0.33,0.56,0.10
12298,2014,72I009620,72I009,"UNION 8TH GRADE CTR",68895.00,48109.00,0.06,0.12,0.35,0.650,0.33,0.57,0.10
14060,2015,72I009620,72I009,"UNION 8TH GRADE CTR",69989.81,48711.63,0.05,0.13,0.37,0.627,0.33,0.57,0.10
15822,2016,72I009620,72I009,"UNION 8TH GRADE CTR",71735.71,50043.66,0.05,0.12,0.36,0.655,0.33,0.56,0.10
10769,2014,09I057105,09I057,"UNION CITY ELEMENTARY",68319.00,50333.00,0.06,0.13,0.04,0.600,0.15,0.72,0.13
12535,2015,09I057105,09I057,"UNION CITY ELEMENTARY",76044.87,52423.97,0.04,0.08,0.09,0.586,0.17,0.72,0.11
14297,2016,09I057105,09I057,"UNION CITY ELEMENTARY",79770.16,59688.95,0.04,0.06,0.10,0.561,0.18,0.72,0.10
10770,2014,09I057705,09I057,"UNION CITY HIGH SCHOOL",68319.00,50333.00,0.06,0.13,0.04,0.540,0.15,0.72,0.13
12536,2015,09I057705,09I057,"UNION CITY HIGH SCHOOL",76044.87,52423.97,0.04,0.08,0.09,0.480,0.17,0.72,0.11
14298,2016,09I057705,09I057,"UNION CITY HIGH SCHOOL",79770.16,59688.95,0.04,0.06,0.10,0.432,0.18,0.72,0.10
11260,2014,36I071130,36I071,"UNION ELEMENTARY",56172.00,51704.00,0.08,0.18,0.37,0.670,0.21,0.65,0.13
13028,2015,36I071130,36I071,"UNION ELEMENTARY",55886.50,52816.00,0.08,0.19,0.40,0.776,0.22,0.66,0.13
14787,2016,36I071130,36I071,"UNION ELEMENTARY",56366.70,54723.53,0.08,0.18,0.39,0.737,0.20,0.66,0.13
12299,2014,72I009705,72I009,"UNION HIGH SCHOOL",68895.00,48109.00,0.06,0.12,0.35,0.570,0.33,0.57,0.10
14061,2015,72I009705,72I009,"UNION HIGH SCHOOL",69989.81,48711.63,0.05,0.13,0.37,0.548,0.33,0.57,0.10
15823,2016,72I009705,72I009,"UNION HIGH SCHOOL",71735.71,50043.66,0.05,0.12,0.36,0.564,0.33,0.56,0.10
12300,2014,72I009720,72I009,"UNION NINTH GRADE CENTER",68895.00,48109.00,0.06,0.12,0.35,0.630,0.33,0.57,0.10
14062,2015,72I009720,72I009,"UNION NINTH GRADE CENTER",69989.81,48711.63,0.05,0.13,0.37,0.607,0.33,0.57,0.10
15824,2016,72I009720,72I009,"UNION NINTH GRADE CENTER",71735.71,50043.66,0.05,0.12,0.36,0.616,0.33,0.56,0.10
11463,2014,48I011110,48I011,"VALLIANT ELEMENTARY",45603.00,64573.00,0.16,0.27,0.31,0.780,0.11,0.68,0.20
13232,2015,48I011110,48I011,"VALLIANT ELEMENTARY",51808.87,67887.36,0.12,0.25,0.34,0.782,0.13,0.67,0.20
14991,2016,48I011110,48I011,"VALLIANT ELEMENTARY",49662.90,85425.70,0.11,0.24,0.37,0.782,0.11,0.69,0.20
11465,2014,48I011705,48I011,"VALLIANT HIGH SCHOOL",45603.00,64573.00,0.16,0.27,0.31,0.730,0.11,0.68,0.20
13234,2015,48I011705,48I011,"VALLIANT HIGH SCHOOL",51808.87,67887.36,0.12,0.25,0.34,0.758,0.13,0.67,0.20
14993,2016,48I011705,48I011,"VALLIANT HIGH SCHOOL",49662.90,85425.70,0.11,0.24,0.37,0.747,0.11,0.69,0.20
11464,2014,48I011505,48I011,"VALLIANT MIDDLE SCHOOL",45603.00,64573.00,0.16,0.27,0.31,0.790,0.11,0.68,0.20
13233,2015,48I011505,48I011,"VALLIANT MIDDLE SCHOOL",51808.87,67887.36,0.12,0.25,0.34,0.801,0.13,0.67,0.20
14992,2016,48I011505,48I011,"VALLIANT MIDDLE SCHOOL",49662.90,85425.70,0.11,0.24,0.37,0.813,0.11,0.69,0.20
11740,2014,55I089440,55I089,"VAN BUREN ELEMENTARY",51403.00,48041.00,0.09,0.27,0.47,0.940,0.21,0.56,0.23
13507,2015,55I089440,55I089,"VAN BUREN ELEMENTARY",53011.22,49735.22,0.08,0.27,0.47,0.830,0.22,0.55,0.22
15265,2016,55I089440,55I089,"VAN BUREN ELEMENTARY",53956.08,50805.13,0.08,0.28,0.47,0.802,0.22,0.55,0.23
12238,2014,72I003125,72I003,"VANDEVER ELEMENTARY",77858.00,42674.00,0.06,0.08,0.25,0.540,0.29,0.65,0.07
14001,2015,72I003125,72I003,"VANDEVER ELEMENTARY",78668.01,44028.20,0.06,0.08,0.27,0.527,0.29,0.64,0.07
15761,2016,72I003125,72I003,"VANDEVER ELEMENTARY",78767.80,44984.51,0.06,0.08,0.30,0.573,0.29,0.64,0.06
11922,2014,62I009105,62I009,"VANOSS ELEMENTARY",59113.00,33137.00,0.05,0.14,0.22,0.650,0.18,0.66,0.16
13684,2015,62I009105,62I009,"VANOSS ELEMENTARY",57160.12,32874.66,0.07,0.14,0.24,0.641,0.17,0.65,0.18
15441,2016,62I009105,62I009,"VANOSS ELEMENTARY",57232.80,32290.53,0.09,0.13,0.20,0.651,0.19,0.66,0.15
11923,2014,62I009705,62I009,"VANOSS HIGH SCHOOL",59113.00,33137.00,0.05,0.14,0.22,0.640,0.18,0.66,0.16
13685,2015,62I009705,62I009,"VANOSS HIGH SCHOOL",57160.12,32874.66,0.07,0.14,0.24,0.635,0.17,0.65,0.18
15442,2016,62I009705,62I009,"VANOSS HIGH SCHOOL",57232.80,32290.53,0.09,0.13,0.20,0.628,0.19,0.66,0.15
12049,2014,67I007105,67I007,"VARNUM ELEMENTARY",58560.00,21708.00,0.05,0.21,0.49,0.800,0.18,0.66,0.16
13811,2015,67I007105,67I007,"VARNUM ELEMENTARY",58715.31,22837.37,0.05,0.22,0.40,0.706,0.17,0.64,0.18
15568,2016,67I007105,67I007,"VARNUM ELEMENTARY",56891.40,23798.72,0.06,0.19,0.30,0.752,0.14,0.70,0.16
12050,2014,67I007705,67I007,"VARNUM HIGH SCHOOL",58560.00,21708.00,0.05,0.21,0.49,0.660,0.18,0.66,0.16
13812,2015,67I007705,67I007,"VARNUM HIGH SCHOOL",58715.31,22837.37,0.05,0.22,0.40,0.693,0.17,0.64,0.18
15569,2016,67I007705,67I007,"VARNUM HIGH SCHOOL",56891.40,23798.72,0.06,0.19,0.30,0.623,0.14,0.70,0.16
12098,2014,69I015105,69I015,"VELMA-ALMA ELEMENTARY",55841.00,90095.00,0.03,0.11,0.24,0.480,0.17,0.66,0.18
13860,2015,69I015105,69I015,"VELMA-ALMA ELEMENTARY",60398.26,92881.94,0.03,0.10,0.29,0.385,0.17,0.71,0.13
15617,2016,69I015105,69I015,"VELMA-ALMA ELEMENTARY",65611.78,90862.97,0.04,0.11,0.26,0.459,0.14,0.73,0.13
12100,2014,69I015715,69I015,"VELMA-ALMA HIGH SCHOOL",55841.00,90095.00,0.03,0.11,0.24,0.360,0.17,0.66,0.18
13862,2015,69I015715,69I015,"VELMA-ALMA HIGH SCHOOL",60398.26,92881.94,0.03,0.10,0.29,0.336,0.17,0.71,0.13
15619,2016,69I015715,69I015,"VELMA-ALMA HIGH SCHOOL",65611.78,90862.97,0.04,0.11,0.26,0.463,0.14,0.73,0.13
12099,2014,69I015505,69I015,"VELMA-ALMA MIDDLE SCHOOL",55841.00,90095.00,0.03,0.11,0.24,0.320,0.17,0.66,0.18
13861,2015,69I015505,69I015,"VELMA-ALMA MIDDLE SCHOOL",60398.26,92881.94,0.03,0.10,0.29,0.384,0.17,0.71,0.13
15618,2016,69I015505,69I015,"VELMA-ALMA MIDDLE SCHOOL",65611.78,90862.97,0.04,0.11,0.26,0.459,0.14,0.73,0.13
11166,2014,26I099105,26I099,"VERDEN ELEMENTARY",49109.00,41211.00,0.02,0.08,0.11,0.670,0.19,0.62,0.19
12935,2015,26I099105,26I099,"VERDEN ELEMENTARY",58702.51,34889.80,0.03,0.08,0.17,0.700,0.18,0.61,0.21
14694,2016,26I099105,26I099,"VERDEN ELEMENTARY",61581.23,35417.29,0.04,0.08,0.18,0.776,0.17,0.65,0.18
11167,2014,26I099705,26I099,"VERDEN HIGH SCHOOL",49109.00,41211.00,0.02,0.08,0.11,0.490,0.19,0.62,0.19
12936,2015,26I099705,26I099,"VERDEN HIGH SCHOOL",58702.51,34889.80,0.03,0.08,0.17,0.482,0.18,0.61,0.21
14695,2016,26I099705,26I099,"VERDEN HIGH SCHOOL",61581.23,35417.29,0.04,0.08,0.18,0.577,0.17,0.65,0.18
12029,2014,66I008105,66I008,"VERDIGRIS ELEMENTARY",81940.00,92928.00,0.03,0.03,0.21,0.350,0.24,0.72,0.04
13791,2015,66I008105,66I008,"VERDIGRIS ELEMENTARY",80244.64,88183.08,0.03,0.04,0.20,0.299,0.26,0.69,0.05
15548,2016,66I008105,66I008,"VERDIGRIS ELEMENTARY",82096.66,93960.08,0.05,0.05,0.22,0.348,0.26,0.68,0.05
12032,2014,66I008705,66I008,"VERDIGRIS HIGH SCHOOL",81940.00,92928.00,0.03,0.03,0.21,0.160,0.24,0.72,0.04
13794,2015,66I008705,66I008,"VERDIGRIS HIGH SCHOOL",80244.64,88183.08,0.03,0.04,0.20,0.178,0.26,0.69,0.05
15551,2016,66I008705,66I008,"VERDIGRIS HIGH SCHOOL",82096.66,93960.08,0.05,0.05,0.22,0.191,0.26,0.68,0.05
12031,2014,66I008615,66I008,"VERDIGRIS JR HIGH SCHOOL",81940.00,92928.00,0.03,0.03,0.21,0.140,0.24,0.72,0.04
13793,2015,66I008615,66I008,"VERDIGRIS JR HIGH SCHOOL",80244.64,88183.08,0.03,0.04,0.20,0.188,0.26,0.69,0.05
15550,2016,66I008615,66I008,"VERDIGRIS JR HIGH SCHOOL",82096.66,93960.08,0.05,0.05,0.22,0.253,0.26,0.68,0.05
12030,2014,66I008305,66I008,"VERDIGRIS UPPER ELEMENTARY",81940.00,92928.00,0.03,0.03,0.21,0.280,0.24,0.72,0.04
13792,2015,66I008305,66I008,"VERDIGRIS UPPER ELEMENTARY",80244.64,88183.08,0.03,0.04,0.20,0.260,0.26,0.69,0.05
15549,2016,66I008305,66I008,"VERDIGRIS UPPER ELEMENTARY",82096.66,93960.08,0.05,0.05,0.22,0.288,0.26,0.68,0.05
12067,2014,68I002105,68I002,"VIAN ELEMENTARY",45760.00,19117.00,0.16,0.24,0.56,0.820,0.17,0.66,0.17
13829,2015,68I002105,68I002,"VIAN ELEMENTARY",47232.04,19484.16,0.13,0.25,0.55,0.841,0.16,0.66,0.17
15586,2016,68I002105,68I002,"VIAN ELEMENTARY",44682.65,21714.05,0.14,0.26,0.49,0.849,0.19,0.63,0.18
12069,2014,68I002705,68I002,"VIAN HIGH SCHOOL",45760.00,19117.00,0.16,0.24,0.56,0.710,0.17,0.66,0.17
13831,2015,68I002705,68I002,"VIAN HIGH SCHOOL",47232.04,19484.16,0.13,0.25,0.55,0.707,0.16,0.66,0.17
15588,2016,68I002705,68I002,"VIAN HIGH SCHOOL",44682.65,21714.05,0.14,0.26,0.49,0.715,0.19,0.63,0.18
12068,2014,68I002505,68I002,"VIAN MIDDLE SCHOOL",45760.00,19117.00,0.16,0.24,0.56,0.790,0.17,0.66,0.17
13830,2015,68I002505,68I002,"VIAN MIDDLE SCHOOL",47232.04,19484.16,0.13,0.25,0.55,0.724,0.16,0.66,0.17
15587,2016,68I002505,68I002,"VIAN MIDDLE SCHOOL",44682.65,21714.05,0.14,0.26,0.49,0.715,0.19,0.63,0.18
11072,2014,22I005105,22I005,"VICI ELEMENTARY",54643.00,55582.00,0.03,0.16,0.23,0.510,0.22,0.66,0.12
12840,2015,22I005105,22I005,"VICI ELEMENTARY",59646.02,55848.81,0.04,0.17,0.26,0.459,0.21,0.67,0.12
14599,2016,22I005105,22I005,"VICI ELEMENTARY",59549.66,57622.49,0.04,0.16,0.27,0.512,0.24,0.65,0.10
11073,2014,22I005705,22I005,"VICI HIGH SCHOOL",54643.00,55582.00,0.03,0.16,0.23,0.580,0.22,0.66,0.12
12841,2015,22I005705,22I005,"VICI HIGH SCHOOL",59646.02,55848.81,0.04,0.17,0.26,0.484,0.21,0.67,0.12
14600,2016,22I005705,22I005,"VICI HIGH SCHOOL",59549.66,57622.49,0.04,0.16,0.27,0.461,0.24,0.65,0.10
10997,2014,18I065200,18I065,"VINITA ELEMENTARY",48121.00,27616.00,0.06,0.21,0.36,0.740,0.13,0.69,0.19
12765,2015,18I065200,18I065,"VINITA ELEMENTARY",48599.86,28480.39,0.08,0.20,0.35,0.738,0.14,0.67,0.19
14524,2016,18I065200,18I065,"VINITA ELEMENTARY",48292.11,32666.79,0.08,0.22,0.43,0.736,0.15,0.68,0.17
10999,2014,18I065705,18I065,"VINITA HIGH SCHOOL",48121.00,27616.00,0.06,0.21,0.36,0.650,0.13,0.69,0.19
12767,2015,18I065705,18I065,"VINITA HIGH SCHOOL",48599.86,28480.39,0.08,0.20,0.35,0.610,0.14,0.67,0.19
14526,2016,18I065705,18I065,"VINITA HIGH SCHOOL",48292.11,32666.79,0.08,0.22,0.43,0.649,0.15,0.68,0.17
11036,2014,19I039505,19I039,"VIRGIL COOPER MIDDLE SCHOOL",48815.00,30286.00,0.10,0.18,0.38,0.810,0.15,0.68,0.17
12804,2015,19I039505,19I039,"VIRGIL COOPER MIDDLE SCHOOL",51092.66,33201.90,0.10,0.19,0.41,0.785,0.14,0.69,0.17
14563,2016,19I039505,19I039,"VIRGIL COOPER MIDDLE SCHOOL",52615.62,35121.47,0.06,0.15,0.44,0.897,0.17,0.67,0.15
11619,2014,55I007115,55I007,"VIRGINIA SMITH ELEMENTARY",61134.00,35740.00,0.06,0.14,0.30,0.570,0.17,0.69,0.14
13388,2015,55I007115,55I007,"VIRGINIA SMITH ELEMENTARY",63549.39,37646.84,0.05,0.13,0.29,0.513,0.19,0.69,0.12
15146,2016,55I007115,55I007,"VIRGINIA SMITH ELEMENTARY",65434.34,37572.45,0.04,0.12,0.24,0.519,0.19,0.70,0.11
12335,2014,73I019710,73I019,"WAGONER HIGH SCHOOL",49230.00,27449.00,0.12,0.20,0.49,0.600,0.16,0.70,0.15
14097,2015,73I019710,73I019,"WAGONER HIGH SCHOOL",48747.97,28671.34,0.10,0.19,0.45,0.613,0.14,0.70,0.15
15859,2016,73I019710,73I019,"WAGONER HIGH SCHOOL",49278.00,28480.69,0.09,0.19,0.41,0.569,0.15,0.69,0.16
12334,2014,73I019505,73I019,"WAGONER MIDDLE SCHOOL",49230.00,27449.00,0.12,0.20,0.49,0.700,0.16,0.70,0.15
14096,2015,73I019505,73I019,"WAGONER MIDDLE SCHOOL",48747.97,28671.34,0.10,0.19,0.45,0.721,0.14,0.70,0.15
15858,2016,73I019505,73I019,"WAGONER MIDDLE SCHOOL",49278.00,28480.69,0.09,0.19,0.41,0.720,0.15,0.69,0.16
11500,2014,51C009105,51C009,"WAINWRIGHT ELEMENTARY",47450.00,24686.00,0.10,0.20,0.22,0.820,0.09,0.77,0.14
13269,2015,51C009105,51C009,"WAINWRIGHT ELEMENTARY",47357.09,26375.89,0.07,0.23,0.20,0.828,0.09,0.76,0.15
15028,2016,51C009105,51C009,"WAINWRIGHT ELEMENTARY",46852.36,30944.09,0.06,0.22,0.32,0.857,0.13,0.72,0.15
10922,2014,15I001505,15I001,"WALLACE BYRD MIDDLE SCHOOL",45486.00,104491.00,0.09,0.22,0.47,0.800,0.13,0.69,0.19
12691,2015,15I001505,15I001,"WALLACE BYRD MIDDLE SCHOOL",50593.38,102000.06,0.09,0.23,0.45,0.794,0.13,0.72,0.16
14455,2016,15I001505,15I001,"WALLACE BYRD MIDDLE SCHOOL",58088.08,111855.59,0.10,0.21,0.51,0.817,0.14,0.69,0.16
10980,2014,17I001105,17I001,"WALTERS ELEMENTARY",55445.00,24268.00,0.06,0.13,0.28,0.660,0.16,0.72,0.12
12748,2015,17I001105,17I001,"WALTERS ELEMENTARY",55900.76,25437.07,0.08,0.17,0.27,0.634,0.19,0.68,0.13
14507,2016,17I001105,17I001,"WALTERS ELEMENTARY",54331.73,25387.82,0.09,0.18,0.34,0.659,0.17,0.69,0.14
10982,2014,17I001705,17I001,"WALTERS HIGH SCHOOL",55445.00,24268.00,0.06,0.13,0.28,0.500,0.16,0.72,0.12
12750,2015,17I001705,17I001,"WALTERS HIGH SCHOOL",55900.76,25437.07,0.08,0.17,0.27,0.448,0.19,0.68,0.13
14509,2016,17I001705,17I001,"WALTERS HIGH SCHOOL",54331.73,25387.82,0.09,0.18,0.34,0.474,0.17,0.69,0.14
10981,2014,17I001505,17I001,"WALTERS MIDDLE SCHOOL",55445.00,24268.00,0.06,0.13,0.28,0.580,0.16,0.72,0.12
12749,2015,17I001505,17I001,"WALTERS MIDDLE SCHOOL",55900.76,25437.07,0.08,0.17,0.27,0.576,0.19,0.68,0.13
14508,2016,17I001505,17I001,"WALTERS MIDDLE SCHOOL",54331.73,25387.82,0.09,0.18,0.34,0.649,0.17,0.69,0.14
11974,2014,63I115105,63I115,"WANETTE ELEMENTARY",48608.00,43796.00,0.06,0.16,0.29,0.840,0.08,0.72,0.19
13736,2015,63I115105,63I115,"WANETTE ELEMENTARY",48347.57,47533.57,0.05,0.17,0.32,0.867,0.08,0.73,0.19
15493,2016,63I115105,63I115,"WANETTE ELEMENTARY",50933.54,49980.05,0.07,0.16,0.28,0.846,0.09,0.75,0.16
11975,2014,63I115705,63I115,"WANETTE HIGH SCHOOL",48608.00,43796.00,0.06,0.16,0.29,1.090,0.08,0.72,0.19
13737,2015,63I115705,63I115,"WANETTE HIGH SCHOOL",48347.57,47533.57,0.05,0.17,0.32,0.623,0.08,0.73,0.19
15494,2016,63I115705,63I115,"WANETTE HIGH SCHOOL",50933.54,49980.05,0.07,0.16,0.28,0.733,0.09,0.75,0.16
11250,2014,35I037105,35I037,"WAPANUCKA ELEMENTARY",48833.00,36950.00,0.09,0.16,0.41,0.790,0.16,0.64,0.20
13019,2015,35I037105,35I037,"WAPANUCKA ELEMENTARY",55336.51,53616.46,0.06,0.13,0.39,0.661,0.16,0.62,0.21
14778,2016,35I037105,35I037,"WAPANUCKA ELEMENTARY",57796.21,55580.88,0.08,0.18,0.46,0.716,0.19,0.60,0.22
11251,2014,35I037705,35I037,"WAPANUCKA HIGH SCHOOL",48833.00,36950.00,0.09,0.16,0.41,0.660,0.16,0.64,0.20
13020,2015,35I037705,35I037,"WAPANUCKA HIGH SCHOOL",55336.51,53616.46,0.06,0.13,0.39,0.517,0.16,0.62,0.21
14779,2016,35I037705,35I037,"WAPANUCKA HIGH SCHOOL",57796.21,55580.88,0.08,0.18,0.46,0.390,0.19,0.60,0.22
10693,2014,07I004105,07I004,"WARD EAST ELEMENTARY",46995.00,21577.00,0.12,0.21,0.39,0.790,0.14,0.65,0.21
12459,2015,07I004105,07I004,"WARD EAST ELEMENTARY",48406.96,24014.91,0.12,0.18,0.32,0.782,0.13,0.67,0.20
14222,2016,07I004105,07I004,"WARD EAST ELEMENTARY",48570.16,24401.83,0.14,0.16,0.27,0.790,0.12,0.68,0.21
11812,2014,57I011105,57I011,"WARD ELEMENTARY",48445.00,58260.00,0.06,0.15,0.25,0.670,0.08,0.78,0.14
13575,2015,57I011105,57I011,"WARD ELEMENTARY",48917.94,65419.11,0.06,0.19,0.29,0.600,0.08,0.78,0.14
15334,2016,57I011105,57I011,"WARD ELEMENTARY",51780.95,158985.18,0.05,0.16,0.28,0.736,0.09,0.77,0.14
10694,2014,07I004110,07I004,"WARD WEST ELEMENTARY",46995.00,21577.00,0.12,0.21,0.39,0.800,0.14,0.65,0.21
12460,2015,07I004110,07I004,"WARD WEST ELEMENTARY",48406.96,24014.91,0.12,0.18,0.32,0.802,0.13,0.67,0.20
14223,2016,07I004110,07I004,"WARD WEST ELEMENTARY",48570.16,24401.83,0.14,0.16,0.27,0.801,0.12,0.68,0.21
11531,2014,51I074105,51I074,"WARNER ELEMENTARY",67770.00,17521.00,0.09,0.11,0.40,0.720,0.20,0.70,0.10
13300,2015,51I074105,51I074,"WARNER ELEMENTARY",58740.13,17748.04,0.08,0.14,0.44,0.692,0.20,0.69,0.11
15058,2016,51I074105,51I074,"WARNER ELEMENTARY",56249.45,17326.34,0.09,0.15,0.37,0.732,0.18,0.68,0.13
11532,2014,51I074715,51I074,"WARNER HIGH SCHOOL",67770.00,17521.00,0.09,0.11,0.40,0.620,0.20,0.70,0.10
13301,2015,51I074715,51I074,"WARNER HIGH SCHOOL",58740.13,17748.04,0.08,0.14,0.44,0.597,0.20,0.69,0.11
15059,2016,51I074715,51I074,"WARNER HIGH SCHOOL",56249.45,17326.34,0.09,0.15,0.37,0.612,0.18,0.68,0.13
11916,2014,61I080135,61I080,"WASHINGTON EC CTR",49424.00,28067.00,0.06,0.22,0.43,0.620,0.15,0.67,0.18
13678,2015,61I080135,61I080,"WASHINGTON EC CTR",50113.92,28208.07,0.06,0.24,0.45,0.714,0.16,0.67,0.17
15435,2016,61I080135,61I080,"WASHINGTON EC CTR",50880.20,29839.44,0.07,0.24,0.43,0.436,0.16,0.68,0.17
10900,2014,14I029160,14I029,"WASHINGTON ELEMENTARY",69395.00,55637.00,0.06,0.18,0.32,0.360,0.44,0.49,0.07
10960,2014,16I008195,16I008,"WASHINGTON ELEMENTARY",54385.00,28862.00,0.10,0.19,0.48,0.870,0.19,0.69,0.12
11050,2014,20I099120,20I099,"WASHINGTON ELEMENTARY",63480.00,32509.00,0.04,0.18,0.41,0.850,0.21,0.56,0.23
11219,2014,33I018130,33I018,"WASHINGTON ELEMENTARY",55217.00,27049.00,0.09,0.17,0.35,0.920,0.18,0.64,0.17
11437,2014,47I005105,47I005,"WASHINGTON ELEMENTARY",76026.00,24643.00,0.02,0.05,0.19,0.300,0.20,0.70,0.09
11842,2014,58I023130,58I023,"WASHINGTON ELEMENTARY",47226.00,23608.00,0.10,0.22,0.42,0.750,0.16,0.70,0.15
11931,2014,62I019125,62I019,"WASHINGTON ELEMENTARY",47161.00,36217.00,0.09,0.26,0.46,0.710,0.33,0.54,0.14
12367,2014,76I001115,76I001,"WASHINGTON ELEMENTARY",62215.00,117920.00,0.04,0.17,0.25,0.430,0.29,0.60,0.11
13605,2015,58I023130,58I023,"WASHINGTON ELEMENTARY",47499.40,23904.94,0.09,0.22,0.43,0.784,0.16,0.69,0.15
13693,2015,62I019125,62I019,"WASHINGTON ELEMENTARY",46854.09,36762.37,0.09,0.26,0.47,0.629,0.33,0.54,0.13
14129,2015,76I001115,76I001,"WASHINGTON ELEMENTARY",64496.90,148432.62,0.04,0.17,0.27,0.462,0.29,0.61,0.11
12669,2015,14I029160,14I029,"WASHINGTON ELEMENTARY",70620.91,56850.76,0.06,0.18,0.32,0.381,0.44,0.50,0.07
12728,2015,16I008195,16I008,"WASHINGTON ELEMENTARY",55193.79,29845.71,0.10,0.20,0.47,0.880,0.20,0.69,0.11
12818,2015,20I099120,20I099,"WASHINGTON ELEMENTARY",63335.39,33304.77,0.04,0.13,0.42,0.829,0.21,0.58,0.21
12988,2015,33I018130,33I018,"WASHINGTON ELEMENTARY",53695.28,28924.39,0.08,0.16,0.34,0.784,0.18,0.63,0.19
13206,2015,47I005105,47I005,"WASHINGTON ELEMENTARY",83803.81,26394.29,0.01,0.03,0.20,0.306,0.23,0.67,0.10
15363,2016,58I023130,58I023,"WASHINGTON ELEMENTARY",46083.79,25724.14,0.09,0.23,0.44,0.789,0.16,0.69,0.15
15450,2016,62I019125,62I019,"WASHINGTON ELEMENTARY",46836.28,38544.84,0.07,0.25,0.44,0.679,0.32,0.55,0.13
15890,2016,76I001115,76I001,"WASHINGTON ELEMENTARY",69748.50,157499.50,0.03,0.17,0.25,0.519,0.30,0.58,0.11
14747,2016,33I018130,33I018,"WASHINGTON ELEMENTARY",52345.98,30131.43,0.09,0.18,0.36,0.945,0.18,0.62,0.20
14965,2016,47I005105,47I005,"WASHINGTON ELEMENTARY",84212.91,27739.09,0.02,0.03,0.22,0.337,0.22,0.68,0.10
14433,2016,14I029160,14I029,"WASHINGTON ELEMENTARY",71495.25,60163.65,0.05,0.18,0.32,0.405,0.42,0.51,0.07
14488,2016,16I008195,16I008,"WASHINGTON ELEMENTARY",55235.61,30828.06,0.09,0.20,0.43,0.863,0.20,0.69,0.11
14577,2016,20I099120,20I099,"WASHINGTON ELEMENTARY",62330.60,32998.56,0.04,0.15,0.41,0.857,0.21,0.60,0.19
11439,2014,47I005705,47I005,"WASHINGTON HIGH SCHOOL",76026.00,24643.00,0.02,0.05,0.19,0.200,0.20,0.70,0.09
13208,2015,47I005705,47I005,"WASHINGTON HIGH SCHOOL",83803.81,26394.29,0.01,0.03,0.20,0.197,0.23,0.67,0.10
14967,2016,47I005705,47I005,"WASHINGTON HIGH SCHOOL",84212.91,27739.09,0.02,0.03,0.22,0.288,0.22,0.68,0.10
11637,2014,55I012160,55I012,"WASHINGTON IRVING ELEMENTARY",98360.00,71296.00,0.04,0.08,0.20,0.210,0.51,0.45,0.04
10703,2014,07I072105,07I072,"WASHINGTON IRVING ELEMENTARY",49643.00,33383.00,0.10,0.23,0.41,0.740,0.22,0.59,0.18
13406,2015,55I012160,55I012,"WASHINGTON IRVING ELEMENTARY",100166.47,74593.66,0.04,0.08,0.20,0.200,0.51,0.45,0.04
12469,2015,07I072105,07I072,"WASHINGTON IRVING ELEMENTARY",49851.13,33775.47,0.10,0.23,0.42,0.705,0.23,0.59,0.18
15163,2016,55I012160,55I012,"WASHINGTON IRVING ELEMENTARY",101694.02,77419.43,0.03,0.08,0.22,0.197,0.52,0.44,0.04
14232,2016,07I072105,07I072,"WASHINGTON IRVING ELEMENTARY",46828.37,34806.95,0.08,0.25,0.38,0.769,0.25,0.57,0.18
11438,2014,47I005510,47I005,"WASHINGTON MIDDLE SCHOOL",76026.00,24643.00,0.02,0.05,0.19,0.260,0.20,0.70,0.09
13207,2015,47I005510,47I005,"WASHINGTON MIDDLE SCHOOL",83803.81,26394.29,0.01,0.03,0.20,0.235,0.23,0.67,0.10
14966,2016,47I005510,47I005,"WASHINGTON MIDDLE SCHOOL",84212.91,27739.09,0.02,0.03,0.22,0.280,0.22,0.68,0.10
10678,2014,06I042105,06I042,"WATONGA ELEMENTARY",54557.00,46592.00,0.02,0.21,0.53,0.770,0.14,0.66,0.21
12444,2015,06I042105,06I042,"WATONGA ELEMENTARY",59216.37,46584.07,0.02,0.21,0.44,0.750,0.13,0.70,0.18
14207,2016,06I042105,06I042,"WATONGA ELEMENTARY",53328.31,53908.56,0.02,0.22,0.39,0.792,0.12,0.71,0.17
10680,2014,06I042705,06I042,"WATONGA HIGH SCHOOL",54557.00,46592.00,0.02,0.21,0.53,0.670,0.14,0.66,0.21
12446,2015,06I042705,06I042,"WATONGA HIGH SCHOOL",59216.37,46584.07,0.02,0.21,0.44,0.613,0.13,0.70,0.18
14209,2016,06I042705,06I042,"WATONGA HIGH SCHOOL",53328.31,53908.56,0.02,0.22,0.39,0.651,0.12,0.71,0.17
10679,2014,06I042505,06I042,"WATONGA MIDDLE SCHOOL",54557.00,46592.00,0.02,0.21,0.53,0.760,0.14,0.66,0.21
12445,2015,06I042505,06I042,"WATONGA MIDDLE SCHOOL",59216.37,46584.07,0.02,0.21,0.44,0.682,0.13,0.70,0.18
14208,2016,06I042505,06I042,"WATONGA MIDDLE SCHOOL",53328.31,53908.56,0.02,0.22,0.39,0.737,0.12,0.71,0.17
10625,2014,01I004105,01I004,"WATTS ELEMENTARY",42870.00,23272.00,0.14,0.24,0.44,0.840,0.07,0.73,0.20
