RecordNumber,Yr,County,DistrictName,DistrictCode,DistrictPop,AvgIncome,AvgPropVal,Unemployment,Poverty,SingleParentFam,StdntOffdr,OffnsOffdr,NCNTGang,CollegeEd,HSDiploma,BelowHS,FRL
3988,2015,McCURTAIN,VALLIANT,48I011,4682,51808.87,67887.36,0.12,0.25,0.34,0.1,0.7,0.20,150.50,2.00,0.00,0.777
3470,2014,McCURTAIN,VALLIANT,48I011,4707,45603.18,64573.15,0.16,0.27,0.31,116.8,1.1,0.00,0.68,0.20,0.11,0.766
4504,2016,McCURTAIN,VALLIANT,48I011,4658,49662.90,85425.70,0.11,0.24,0.37,81.5,2.9,0.00,0.11,0.69,0.20,0.776
4507,2016,McCURTAIN,"WRIGHT CITY",48I039,1507,43567.85,8817.63,0.09,0.20,0.31,115.8,1.8,0.00,0.11,0.69,0.20,0.808
3991,2015,McCURTAIN,"WRIGHT CITY",48I039,1547,44381.79,8779.81,0.14,0.21,0.25,0.1,0.7,0.21,232.50,1.00,0.00,0.658
3473,2014,McCURTAIN,"WRIGHT CITY",48I039,1626,49882.61,8679.92,0.16,0.16,0.22,443.0,1.0,0.00,0.70,0.21,0.08,0.680
3479,2014,McINTOSH,CHECOTAH,49I019,10293,46109.27,33573.23,0.11,0.20,0.29,68.0,1.6,0.00,0.67,0.20,0.12,0.876
4513,2016,McINTOSH,CHECOTAH,49I019,10507,49833.75,36865.84,0.13,0.21,0.31,97.6,2.3,0.00,0.13,0.68,0.18,0.781
3997,2015,McINTOSH,CHECOTAH,49I019,10131,46687.38,35115.03,0.12,0.20,0.31,0.1,0.7,0.19,111.57,2.86,0.00,0.880
3996,2015,McINTOSH,EUFAULA,49I001,7711,47368.32,38633.09,0.08,0.21,0.41,0.1,0.7,0.13,156.63,1.50,1.00,0.731
3478,2014,McINTOSH,EUFAULA,49I001,7407,45612.70,37990.75,0.09,0.21,0.36,91.8,1.4,0.00,0.69,0.16,0.15,0.709
4512,2016,McINTOSH,EUFAULA,49I001,7611,45990.85,41923.67,0.09,0.21,0.40,62.3,2.7,0.00,0.15,0.70,0.15,0.737
4515,2016,McINTOSH,HANNA,49I064,545,51607.96,36696.91,0.06,0.32,0.30,22.6,1.2,0.00,0.16,0.61,0.23,0.823
3999,2015,McINTOSH,HANNA,49I064,649,47873.06,42035.30,0.11,0.27,0.39,0.2,0.6,0.25,0.00,0.00,0.00,0.840
3481,2014,McINTOSH,HANNA,49I064,690,40769.88,23699.98,0.11,0.34,0.57,0.0,0.0,0.00,0.61,0.23,0.16,0.434
3480,2014,McINTOSH,MIDWAY,49I027,1408,45559.27,25403.09,0.10,0.17,0.33,86.0,2.0,0.00,0.66,0.20,0.14,0.845
4514,2016,McINTOSH,MIDWAY,49I027,1375,44740.13,28261.17,0.04,0.18,0.29,117.5,1.0,0.00,0.14,0.64,0.22,0.860
3998,2015,McINTOSH,MIDWAY,49I027,1481,46669.13,30837.28,0.06,0.16,0.25,0.1,0.6,0.24,111.00,3.00,0.00,0.856
3994,2015,McINTOSH,RYAL,49C003,302,51550.89,9002.79,0.13,0.23,0.50,0.1,0.8,0.17,0.00,0.00,0.00,0.884
3476,2014,McINTOSH,RYAL,49C003,303,46372.41,7237.96,0.11,0.19,0.46,73.0,1.0,0.00,0.71,0.20,0.09,0.890
4510,2016,McINTOSH,RYAL,49C003,278,56440.82,9642.58,0.15,0.19,0.05,0.0,0.0,0.00,0.05,0.79,0.16,0.885
4511,2016,McINTOSH,STIDHAM,49C016,579,42899.10,19506.70,0.10,0.22,0.22,0.0,0.0,0.00,0.12,0.67,0.21,0.894
3995,2015,McINTOSH,STIDHAM,49C016,616,41996.86,19873.10,0.09,0.24,0.12,0.1,0.7,0.19,0.00,0.00,0.00,0.838
3477,2014,McINTOSH,STIDHAM,49C016,754,40977.05,14430.55,0.15,0.21,0.09,0.0,0.0,0.00,0.75,0.19,0.06,0.659
3483,2014,MURRAY,DAVIS,50I010,5201,55899.90,30587.33,0.04,0.12,0.28,212.0,3.4,0.00,0.66,0.13,0.21,0.508
4517,2016,MURRAY,DAVIS,50I010,5030,57192.37,71771.31,0.03,0.13,0.22,153.7,2.0,0.00,0.18,0.64,0.17,0.507
4001,2015,MURRAY,DAVIS,50I010,5230,57354.44,58009.47,0.04,0.13,0.25,0.2,0.6,0.15,213.00,6.80,0.00,0.458
4000,2015,MURRAY,SULPHUR,50I001,7858,54120.80,22866.21,0.05,0.19,0.30,0.2,0.6,0.23,111.43,2.79,0.00,0.561
3482,2014,MURRAY,SULPHUR,50I001,7748,52245.58,23547.10,0.07,0.17,0.28,297.8,1.4,0.00,0.62,0.21,0.17,0.605
4516,2016,MURRAY,SULPHUR,50I001,7991,54291.26,24397.67,0.04,0.18,0.36,74.5,4.3,0.00,0.20,0.61,0.19,0.591
4525,2016,MUSKOGEE,BRAGGS,51I046,1088,49870.56,32025.01,0.05,0.15,0.31,64.7,4.0,0.00,0.12,0.74,0.13,0.773
4009,2015,MUSKOGEE,BRAGGS,51I046,964,51284.98,30620.18,0.05,0.14,0.31,0.1,0.8,0.11,44.25,7.75,0.00,0.780
3491,2014,MUSKOGEE,BRAGGS,51I046,981,52228.26,28984.78,0.04,0.13,0.33,0.0,0.0,0.00,0.71,0.13,0.16,0.790
3486,2014,MUSKOGEE,"FORT GIBSON",51I003,7511,63620.04,66368.59,0.07,0.14,0.29,472.3,1.5,0.00,0.71,0.06,0.22,0.444
4520,2016,MUSKOGEE,"FORT GIBSON",51I003,7241,71856.02,67650.24,0.07,0.14,0.30,231.9,1.8,0.00,0.26,0.68,0.05,0.471
4004,2015,MUSKOGEE,"FORT GIBSON",51I003,7307,68951.18,68437.13,0.07,0.14,0.33,0.3,0.7,0.05,174.18,2.45,1.00,0.468
4003,2015,MUSKOGEE,HASKELL,51I002,6746,51596.70,27988.40,0.12,0.22,0.26,0.1,0.7,0.20,202.00,3.50,1.00,0.640
3485,2014,MUSKOGEE,HASKELL,51I002,6757,49524.04,26882.48,0.13,0.19,0.27,832.0,2.0,0.00,0.66,0.21,0.13,0.683
4519,2016,MUSKOGEE,HASKELL,51I002,6884,63104.07,30018.40,0.09,0.22,0.23,836.0,4.0,0.00,0.13,0.69,0.18,0.699
4524,2016,MUSKOGEE,HILLDALE,51I029,7113,68612.70,25525.34,0.06,0.09,0.23,208.0,1.3,0.00,0.26,0.66,0.08,0.544
4008,2015,MUSKOGEE,HILLDALE,51I029,6911,67330.63,25633.96,0.06,0.07,0.35,0.3,0.7,0.07,999.99,2.00,0.00,0.516
3490,2014,MUSKOGEE,HILLDALE,51I029,7398,66775.70,25450.73,0.06,0.08,0.37,232.0,1.0,0.00,0.70,0.07,0.24,0.533
3489,2014,MUSKOGEE,MUSKOGEE,51I020,39162,45115.41,42486.09,0.09,0.29,0.47,92.6,2.1,1.00,0.65,0.17,0.18,0.786
4523,2016,MUSKOGEE,MUSKOGEE,51I020,38634,46758.25,45526.05,0.09,0.27,0.46,59.2,2.1,1.00,0.18,0.66,0.16,0.799
4007,2015,MUSKOGEE,MUSKOGEE,51I020,39151,47777.43,43516.30,0.09,0.27,0.45,0.2,0.6,0.16,57.11,1.87,1.00,0.808
4006,2015,MUSKOGEE,OKTAHA,51I008,2379,60699.06,11675.61,0.06,0.11,0.16,0.1,0.8,0.12,259.00,1.33,0.00,0.681
3488,2014,MUSKOGEE,OKTAHA,51I008,2260,59942.40,10062.78,0.08,0.11,0.23,388.5,3.0,0.00,0.76,0.12,0.12,0.656
4522,2016,MUSKOGEE,OKTAHA,51I008,2412,63621.64,12511.70,0.06,0.09,0.16,186.3,1.3,0.00,0.14,0.73,0.12,0.754
4527,2016,MUSKOGEE,PORUM,51I088,2111,38531.20,12037.54,0.11,0.27,0.33,167.7,2.7,0.00,0.08,0.71,0.21,0.720
4011,2015,MUSKOGEE,PORUM,51I088,1892,36368.39,11616.30,0.11,0.26,0.31,0.1,0.7,0.18,504.00,2.00,0.00,0.718
3493,2014,MUSKOGEE,PORUM,51I088,1787,37544.05,11561.95,0.10,0.29,0.34,161.3,2.0,0.00,0.66,0.23,0.11,0.700
3484,2014,MUSKOGEE,WAINWRIGHT,51C009,738,47449.64,24686.31,0.10,0.20,0.22,0.0,0.0,0.00,0.77,0.14,0.09,0.815
4518,2016,MUSKOGEE,WAINWRIGHT,51C009,721,46852.36,30944.09,0.06,0.22,0.32,0.0,0.0,0.00,0.13,0.72,0.15,0.857
4002,2015,MUSKOGEE,WAINWRIGHT,51C009,741,47357.09,26375.89,0.07,0.23,0.20,0.1,0.8,0.15,0.00,0.00,0.00,0.828
4010,2015,MUSKOGEE,WARNER,51I074,3927,58740.13,17748.04,0.08,0.14,0.44,0.2,0.7,0.11,391.50,1.00,0.00,0.667
3492,2014,MUSKOGEE,WARNER,51I074,3730,67770.39,17521.37,0.09,0.11,0.40,247.7,2.0,0.00,0.70,0.10,0.20,0.695
4526,2016,MUSKOGEE,WARNER,51I074,3714,56249.45,17326.34,0.09,0.15,0.37,158.4,1.8,0.00,0.18,0.68,0.13,0.700
4521,2016,MUSKOGEE,"WEBBERS FALLS",51I006,1829,53413.01,28814.83,0.09,0.23,0.35,0.0,0.0,0.00,0.16,0.64,0.20,0.862
4005,2015,MUSKOGEE,"WEBBERS FALLS",51I006,1807,51477.55,28330.55,0.08,0.23,0.31,0.2,0.6,0.20,134.00,1.00,0.00,0.855
3487,2014,MUSKOGEE,"WEBBERS FALLS",51I006,1634,49868.80,28927.76,0.06,0.19,0.26,93.3,2.7,0.00,0.63,0.19,0.18,0.861
3495,2014,NOBLE,BILLINGS,52I002,768,45434.22,222351.16,0.16,0.20,0.23,0.0,0.0,0.00,0.71,0.17,0.12,0.839
4529,2016,NOBLE,BILLINGS,52I002,814,46592.21,176106.81,0.11,0.27,0.29,83.0,2.0,0.00,0.12,0.74,0.13,0.892
4013,2015,NOBLE,BILLINGS,52I002,837,43858.25,207311.37,0.16,0.23,0.16,0.1,0.7,0.18,63.00,1.00,0.00,0.952
4014,2015,NOBLE,FRONTIER,52I004,1423,54121.39,218433.64,0.07,0.19,0.40,0.1,0.7,0.15,197.00,1.50,0.00,0.706
3496,2014,NOBLE,FRONTIER,52I004,1458,51806.48,226657.75,0.09,0.16,0.26,180.5,3.5,0.00,0.74,0.14,0.12,0.731
4530,2016,NOBLE,FRONTIER,52I004,1444,59657.87,225005.04,0.07,0.20,0.41,98.0,1.8,0.00,0.12,0.76,0.12,0.824
4531,2016,NOBLE,MORRISON,52I006,2875,74864.91,66729.26,0.07,0.10,0.17,142.8,1.0,0.00,0.26,0.65,0.10,0.562
4015,2015,NOBLE,MORRISON,52I006,2893,61083.65,63582.57,0.07,0.09,0.20,0.3,0.6,0.10,89.17,1.00,0.00,0.591
3497,2014,NOBLE,MORRISON,52I006,2774,58215.31,56436.03,0.03,0.10,0.22,0.0,0.0,0.00,0.66,0.09,0.25,0.576
3494,2014,NOBLE,PERRY,52I001,7033,53811.06,43741.29,0.07,0.16,0.23,106.9,1.4,0.00,0.64,0.13,0.23,0.499
4528,2016,NOBLE,PERRY,52I001,6723,62022.20,48552.24,0.06,0.13,0.19,99.7,1.9,0.00,0.26,0.63,0.12,0.564
4012,2015,NOBLE,PERRY,52I001,6696,57941.15,46163.71,0.06,0.15,0.18,0.2,0.6,0.12,132.89,2.22,0.00,0.491
4017,2015,NOWATA,NOWATA,53I040,5872,46670.81,29384.05,0.08,0.19,0.35,0.1,0.7,0.16,35.37,1.59,0.00,0.764
3499,2014,NOWATA,NOWATA,53I040,5678,45320.79,28141.56,0.11,0.20,0.35,69.3,3.7,0.00,0.67,0.15,0.17,0.744
4533,2016,NOWATA,NOWATA,53I040,5997,47637.32,31061.21,0.07,0.21,0.34,48.0,2.0,0.00,0.13,0.71,0.16,0.750
4532,2016,NOWATA,"OKLAHOMA UNION",53I003,2884,51921.19,30598.16,0.11,0.18,0.35,165.3,1.3,0.00,0.11,0.73,0.16,0.551
4016,2015,NOWATA,"OKLAHOMA UNION",53I003,2986,53558.93,28544.81,0.10,0.16,0.33,0.1,0.7,0.18,111.17,1.67,0.00,0.603
3498,2014,NOWATA,"OKLAHOMA UNION",53I003,3111,51946.96,28465.07,0.10,0.14,0.26,217.3,1.0,0.00,0.74,0.19,0.07,0.617
3500,2014,NOWATA,"SOUTH COFFEYVILLE",53I051,1581,51105.63,25551.97,0.10,0.11,0.34,281.0,1.0,0.00,0.76,0.11,0.13,0.605
4534,2016,NOWATA,"SOUTH COFFEYVILLE",53I051,1457,57263.26,30036.84,0.06,0.13,0.26,132.0,10.5,0.00,0.17,0.74,0.09,0.678
4018,2015,NOWATA,"SOUTH COFFEYVILLE",53I051,1446,52535.30,28561.56,0.09,0.11,0.31,0.1,0.8,0.09,84.33,2.67,0.00,0.640
4019,2015,OKFUSKEE,BEARDEN,54C029,690,64672.00,41898.88,0.03,0.13,0.19,0.1,0.8,0.16,0.00,0.00,0.00,0.591
3501,2014,OKFUSKEE,BEARDEN,54C029,587,54988.03,35632.26,0.03,0.11,0.23,0.0,0.0,0.00,0.71,0.21,0.08,0.699
4535,2016,OKFUSKEE,BEARDEN,54C029,646,61357.63,44937.45,0.04,0.16,0.27,0.0,0.0,0.00,0.09,0.74,0.16,0.684
4540,2016,OKFUSKEE,GRAHAM-DUSTIN,54I054,1342,59103.41,34704.92,0.06,0.24,0.42,0.0,0.0,0.00,0.09,0.75,0.16,0.844
4024,2015,OKFUSKEE,GRAHAM-DUSTIN,54I054,1379,56164.33,40131.38,0.06,0.23,0.40,0.1,0.7,0.17,0.00,0.00,0.00,0.845
3506,2014,OKFUSKEE,GRAHAM-DUSTIN,54I054,1371,51524.61,41795.38,0.09,0.20,0.31,0.0,0.0,0.00,0.71,0.18,0.11,0.861
3502,2014,OKFUSKEE,MASON,54I002,860,60128.83,16810.59,0.11,0.15,0.22,279.0,1.0,0.00,0.68,0.19,0.13,0.796
4536,2016,OKFUSKEE,MASON,54I002,891,59675.14,18586.38,0.10,0.11,0.16,294.0,1.0,0.00,0.15,0.69,0.16,0.765
4020,2015,OKFUSKEE,MASON,54I002,858,59845.80,17675.39,0.09,0.12,0.24,0.1,0.7,0.15,90.00,1.33,0.00,0.744
4022,2015,OKFUSKEE,OKEMAH,54I026,6230,40572.71,28468.07,0.10,0.33,0.49,0.1,0.6,0.24,61.57,1.71,0.00,0.787
3504,2014,OKFUSKEE,OKEMAH,54I026,6450,40918.70,27744.41,0.09,0.37,0.50,51.4,1.9,0.00,0.66,0.23,0.12,0.800
4538,2016,OKFUSKEE,OKEMAH,54I026,6279,42711.94,28878.17,0.10,0.30,0.46,95.0,1.8,0.00,0.14,0.64,0.22,0.793
4537,2016,OKFUSKEE,PADEN,54I014,1849,50164.85,75741.54,0.07,0.20,0.27,0.0,0.0,0.00,0.07,0.73,0.19,0.677
4021,2015,OKFUSKEE,PADEN,54I014,2014,48274.13,84264.31,0.08,0.20,0.26,0.1,0.7,0.19,0.00,0.00,0.00,0.677
3503,2014,OKFUSKEE,PADEN,54I014,1997,47288.56,77338.23,0.09,0.19,0.24,91.7,3.0,0.00,0.76,0.15,0.09,0.702
3505,2014,OKFUSKEE,WELEETKA,54I031,2061,46509.66,35345.00,0.11,0.28,0.25,139.0,2.0,0.00,0.71,0.17,0.12,0.907
4539,2016,OKFUSKEE,WELEETKA,54I031,2240,47764.17,34050.03,0.12,0.27,0.31,0.0,0.0,0.00,0.11,0.72,0.17,0.897
4023,2015,OKFUSKEE,WELEETKA,54I031,2114,45600.71,35852.17,0.10,0.27,0.37,0.1,0.7,0.19,138.00,1.33,0.00,0.816
4038,2015,OKLAHOMA,BETHANY,55I088,3541,46863.80,8282.11,0.05,0.21,0.18,0.3,0.6,0.12,545.00,2.33,0.00,0.438
3520,2014,OKLAHOMA,BETHANY,55I088,3897,46014.19,8085.70,0.09,0.23,0.32,818.0,2.0,0.00,0.58,0.12,0.30,0.444
4554,2016,OKLAHOMA,BETHANY,55I088,3261,44944.23,8499.92,0.05,0.22,0.30,828.0,4.0,0.00,0.28,0.58,0.14,0.407
4545,2016,OKLAHOMA,"CHOCTAW-NICOMA PARK",55I004,29768,83596.44,38045.60,0.04,0.06,0.22,436.2,1.8,0.00,0.27,0.64,0.09,0.463
4029,2015,OKLAHOMA,"CHOCTAW-NICOMA PARK",55I004,29232,81424.97,36431.86,0.05,0.08,0.26,0.3,0.6,0.09,234.75,1.54,1.00,0.331
3511,2014,OKLAHOMA,"CHOCTAW-NICOMA PARK",55I004,28389,78996.69,34826.09,0.05,0.09,0.27,212.5,1.8,0.00,0.66,0.09,0.25,0.384
3519,2014,OKLAHOMA,"CROOKED OAK",55I053,2484,29681.02,50195.05,0.12,0.40,0.71,377.7,1.0,0.00,0.66,0.30,0.05,0.960
4553,2016,OKLAHOMA,"CROOKED OAK",55I053,2405,36428.90,56576.54,0.10,0.31,0.60,0.0,0.0,0.00,0.07,0.57,0.36,0.959
4037,2015,OKLAHOMA,"CROOKED OAK",55I053,2381,31079.62,52988.84,0.12,0.37,0.66,0.1,0.6,0.32,297.75,1.75,2.00,0.959
4026,2015,OKLAHOMA,CRUTCHO,55C074,2569,31138.24,36446.27,0.13,0.38,0.81,0.1,0.7,0.17,62.83,1.33,0.00,0.974
3508,2014,OKLAHOMA,CRUTCHO,55C074,2984,30758.21,43712.35,0.11,0.45,0.75,126.0,1.3,1.00,0.74,0.17,0.09,0.974
4542,2016,OKLAHOMA,CRUTCHO,55C074,2581,32736.21,37888.42,0.10,0.34,0.74,135.7,1.0,0.00,0.11,0.73,0.16,0.975
4546,2016,OKLAHOMA,"DEER CREEK",55I006,23741,142656.63,66279.74,0.04,0.04,0.12,402.0,1.4,0.00,0.60,0.38,0.02,0.091
4030,2015,OKLAHOMA,"DEER CREEK",55I006,21865,148293.37,63737.55,0.05,0.04,0.11,0.6,0.4,0.02,332.44,2.06,0.00,0.097
3512,2014,OKLAHOMA,"DEER CREEK",55I006,19798,143543.43,61769.89,0.05,0.03,0.11,278.7,2.0,1.00,0.39,0.02,0.59,0.089
3515,2014,OKLAHOMA,EDMOND,55I012,138330,98360.00,71296.11,0.04,0.08,0.20,622.2,2.0,0.00,0.45,0.04,0.51,0.266
4549,2016,OKLAHOMA,EDMOND,55I012,145443,101694.02,77419.43,0.03,0.08,0.22,631.4,1.7,0.00,0.52,0.44,0.04,0.267
4033,2015,OKLAHOMA,EDMOND,55I012,142265,100166.47,74593.66,0.04,0.08,0.20,0.5,0.4,0.04,560.05,2.64,2.00,0.270
4031,2015,OKLAHOMA,HARRAH,55I007,11487,63549.39,37646.84,0.05,0.13,0.29,0.2,0.7,0.12,232.22,2.44,0.00,0.484
3513,2014,OKLAHOMA,HARRAH,55I007,10913,61134.25,35740.26,0.06,0.14,0.30,305.1,1.6,0.00,0.69,0.14,0.17,0.479
4547,2016,OKLAHOMA,HARRAH,55I007,11388,65434.34,37572.45,0.04,0.12,0.24,711.3,1.7,0.00,0.19,0.70,0.11,0.529
4548,2016,OKLAHOMA,JONES,55I009,5561,73424.22,33602.01,0.06,0.12,0.27,378.7,4.0,0.00,0.18,0.71,0.11,0.563
4032,2015,OKLAHOMA,JONES,55I009,5483,71443.82,33615.97,0.06,0.12,0.27,0.2,0.7,0.12,110.90,1.30,0.00,0.408
3514,2014,OKLAHOMA,JONES,55I009,5497,69767.46,30781.00,0.07,0.11,0.28,227.2,1.2,0.00,0.72,0.11,0.16,0.451
3510,2014,OKLAHOMA,LUTHER,55I003,5608,67314.74,87758.52,0.03,0.13,0.13,308.7,1.7,0.00,0.68,0.12,0.20,0.643
4544,2016,OKLAHOMA,LUTHER,55I003,5681,91191.86,105905.22,0.02,0.10,0.22,221.5,1.3,0.00,0.23,0.68,0.09,0.604
4028,2015,OKLAHOMA,LUTHER,55I003,5499,69820.62,89123.29,0.02,0.11,0.18,0.2,0.7,0.11,320.00,1.67,1.00,0.618
4036,2015,OKLAHOMA,"MIDWEST CITY-DEL CITY",55I052,79758,55940.19,34534.37,0.08,0.16,0.46,0.2,0.7,0.11,184.26,2.41,8.00,0.697
3518,2014,OKLAHOMA,"MIDWEST CITY-DEL CITY",55I052,78470,56232.27,34558.32,0.07,0.14,0.45,194.5,2.3,8.00,0.70,0.11,0.19,0.691
4552,2016,OKLAHOMA,"MIDWEST CITY-DEL CITY",55I052,80343,56255.19,35589.64,0.07,0.16,0.45,217.5,1.7,6.00,0.20,0.70,0.10,0.694
4550,2016,OKLAHOMA,MILLWOOD,55I037,2884,70456.36,49115.60,0.05,0.10,0.35,154.3,2.5,0.00,0.33,0.56,0.11,0.990
4034,2015,OKLAHOMA,MILLWOOD,55I037,2715,64660.62,45124.58,0.06,0.12,0.24,0.3,0.5,0.13,107.89,1.78,1.00,0.991
3516,2014,OKLAHOMA,MILLWOOD,55I037,2794,74891.17,40391.59,0.06,0.19,0.36,208.0,1.6,1.00,0.52,0.11,0.37,1.066
3507,2014,OKLAHOMA,OAKDALE,55C029,3486,211009.98,129572.83,0.05,0.03,0.02,0.0,0.0,0.00,0.31,0.03,0.66,0.136
4541,2016,OKLAHOMA,OAKDALE,55C029,3967,213883.64,154339.71,0.03,0.04,0.04,0.0,0.0,0.00,0.62,0.34,0.04,0.134
4025,2015,OKLAHOMA,OAKDALE,55C029,3764,219858.29,149320.58,0.04,0.05,0.03,0.6,0.3,0.03,0.00,0.00,0.00,0.135
4039,2015,OKLAHOMA,"OKLAHOMA CITY",55I089,290411,53011.22,49735.22,0.08,0.27,0.47,0.2,0.6,0.22,157.95,2.27,32.00,0.801
3521,2014,OKLAHOMA,"OKLAHOMA CITY",55I089,289472,51403.00,48041.03,0.09,0.27,0.47,172.3,2.3,40.00,0.56,0.23,0.21,0.867
4555,2016,OKLAHOMA,"OKLAHOMA CITY",55I089,293970,53956.08,50805.13,0.08,0.28,0.47,184.5,2.1,40.00,0.22,0.55,0.23,0.833
4543,2016,OKLAHOMA,"PUTNAM CITY",55I001,126181,63930.75,52049.84,0.06,0.16,0.43,208.2,2.0,6.00,0.32,0.58,0.10,0.763
4027,2015,OKLAHOMA,"PUTNAM CITY",55I001,124736,63282.81,50214.98,0.06,0.17,0.40,0.3,0.6,0.11,133.20,1.80,12.00,0.752
3509,2014,OKLAHOMA,"PUTNAM CITY",55I001,122633,62910.45,48979.75,0.06,0.16,0.42,113.3,2.1,7.00,0.57,0.11,0.32,0.764
3517,2014,OKLAHOMA,"WESTERN HEIGHTS",55I041,15487,42245.87,87051.02,0.08,0.24,0.45,166.1,1.6,0.00,0.71,0.19,0.10,0.912
4551,2016,OKLAHOMA,"WESTERN HEIGHTS",55I041,15705,45215.77,98680.62,0.08,0.21,0.46,296.3,1.7,1.00,0.11,0.68,0.21,0.925
4035,2015,OKLAHOMA,"WESTERN HEIGHTS",55I041,15868,44586.80,93065.43,0.09,0.22,0.46,0.1,0.7,0.19,149.85,1.58,2.00,0.924
4044,2015,OKMULGEE,BEGGS,56I004,4985,59564.94,25058.72,0.04,0.12,0.32,0.1,0.7,0.15,584.00,2.00,0.00,0.691
3526,2014,OKMULGEE,BEGGS,56I004,4908,55870.12,23590.39,0.06,0.13,0.34,293.5,4.8,0.00,0.70,0.16,0.14,0.676
4560,2016,OKMULGEE,BEGGS,56I004,5188,61360.61,30883.03,0.04,0.13,0.30,1130.0,6.0,0.00,0.14,0.71,0.14,0.720
4564,2016,OKMULGEE,DEWAR,56I008,1398,49160.97,10069.47,0.11,0.18,0.32,433.0,1.0,0.00,0.13,0.73,0.15,0.640
4048,2015,OKMULGEE,DEWAR,56I008,1346,44719.52,9891.46,0.11,0.17,0.31,0.1,0.7,0.17,0.00,0.00,0.00,0.648
3530,2014,OKMULGEE,DEWAR,56I008,1295,41308.37,10131.15,0.10,0.18,0.32,101.5,2.5,0.00,0.70,0.19,0.10,0.645
3524,2014,OKMULGEE,HENRYETTA,56I002,7461,50876.05,22024.33,0.08,0.23,0.38,81.9,1.2,0.00,0.72,0.16,0.12,0.701
4558,2016,OKMULGEE,HENRYETTA,56I002,7280,46388.90,22963.65,0.13,0.23,0.40,178.9,3.9,0.00,0.13,0.72,0.15,0.780
4042,2015,OKMULGEE,HENRYETTA,56I002,7518,49256.65,22826.98,0.11,0.22,0.34,0.1,0.7,0.13,73.47,2.65,0.00,0.735
4043,2015,OKMULGEE,MORRIS,56I003,4237,62270.33,17290.06,0.07,0.15,0.39,0.2,0.8,0.07,181.17,2.00,0.00,0.598
3525,2014,OKMULGEE,MORRIS,56I003,3914,62164.32,16760.81,0.06,0.16,0.43,273.0,1.3,0.00,0.78,0.08,0.15,0.592
4559,2016,OKMULGEE,MORRIS,56I003,4300,62350.99,17924.13,0.06,0.16,0.39,216.8,2.4,0.00,0.15,0.77,0.08,0.633
4557,2016,OKMULGEE,OKMULGEE,56I001,14341,41844.83,36814.90,0.15,0.27,0.57,193.9,2.5,0.00,0.17,0.70,0.13,0.920
4041,2015,OKMULGEE,OKMULGEE,56I001,14362,42213.17,35826.71,0.17,0.25,0.53,0.2,0.7,0.14,65.04,1.67,0.00,0.921
3523,2014,OKMULGEE,OKMULGEE,56I001,14685,41397.70,36701.49,0.18,0.22,0.56,110.7,2.5,0.00,0.70,0.15,0.15,0.810
3527,2014,OKMULGEE,PRESTON,56I005,1307,57396.03,14142.51,0.07,0.16,0.33,516.0,1.0,0.00,0.65,0.14,0.22,0.529
4561,2016,OKMULGEE,PRESTON,56I005,1077,66033.33,13267.41,0.07,0.15,0.51,598.0,1.0,0.00,0.24,0.69,0.08,0.574
4045,2015,OKMULGEE,PRESTON,56I005,1165,58756.42,13084.28,0.08,0.19,0.53,0.2,0.7,0.11,142.50,1.75,0.00,0.568
4046,2015,OKMULGEE,SCHULTER,56I006,784,41282.57,26008.31,0.08,0.33,0.31,0.1,0.7,0.22,145.00,1.00,0.00,0.897
3528,2014,OKMULGEE,SCHULTER,56I006,814,39571.60,24242.80,0.08,0.27,0.30,0.0,0.0,0.00,0.69,0.22,0.09,0.909
4562,2016,OKMULGEE,SCHULTER,56I006,787,46191.29,27843.97,0.07,0.28,0.39,68.5,2.0,0.00,0.13,0.69,0.19,0.891
4556,2016,OKMULGEE,"TWIN HILLS",56C011,1616,57178.30,21441.21,0.06,0.12,0.24,354.0,2.0,0.00,0.17,0.68,0.14,0.698
4040,2015,OKMULGEE,"TWIN HILLS",56C011,1770,59210.49,19834.49,0.07,0.14,0.21,0.2,0.7,0.16,0.00,0.00,0.00,0.605
3522,2014,OKMULGEE,"TWIN HILLS",56C011,1853,56795.13,19429.03,0.07,0.19,0.16,0.0,0.0,0.00,0.66,0.19,0.15,0.629
3529,2014,OKMULGEE,WILSON,56I007,922,58422.71,16420.77,0.08,0.08,0.29,77.3,3.0,0.00,0.72,0.10,0.18,0.806
4563,2016,OKMULGEE,WILSON,56I007,954,61773.00,17622.45,0.10,0.05,0.21,236.0,1.0,0.00,0.15,0.74,0.11,0.822
4047,2015,OKMULGEE,WILSON,56I007,870,59938.10,17052.59,0.06,0.05,0.28,0.2,0.7,0.10,118.00,2.00,0.00,0.873
4052,2015,OSAGE,ANDERSON,57C052,3040,77124.78,75192.12,0.07,0.07,0.10,0.2,0.7,0.10,0.00,0.00,0.00,0.502
3534,2014,OSAGE,ANDERSON,57C052,2798,72110.04,70150.84,0.07,0.07,0.08,0.0,0.0,0.00,0.69,0.09,0.22,0.509
4568,2016,OSAGE,ANDERSON,57C052,2922,79039.54,74683.45,0.07,0.09,0.14,0.0,0.0,0.00,0.18,0.72,0.10,0.567
4567,2016,OSAGE,AVANT,57C035,1456,58568.27,119168.59,0.05,0.17,0.12,0.0,0.0,0.00,0.17,0.71,0.12,0.872
4051,2015,OSAGE,AVANT,57C035,1587,57215.92,105128.08,0.05,0.20,0.17,0.1,0.7,0.15,0.00,0.00,0.00,0.875
