RecordNumber,YR,SchoolCode,DistrictCode,Site,Avgincome,AvgPropValADM,Unemployment,PovertyRate,SingleParentFam,FRL,College,HighSchool,BelowHS
15463,2016,63C027105,63C027,GROVE ELEMENTARY,100813.9804,91836.7971,0.036259542,0.030952381,0.194782609,0.2343,0.453324599,0.523747134,0.022928267
15464,2016,63C029105,63C029,PLEASANT GROVE ELEMENTARY,112900,12309.9906,0.059701493,0.129482072,0.558823529,1,0.292875989,0.588390501,0.118733509
15465,2016,63C032105,63C032,SOUTH ROCK CREEK ELEMENTARY,60886.02673,25712.1504,0.019128587,0.049715909,0.098522167,0.3772,0.205333333,0.699333333,0.095333333
15466,2016,63I001105,63I001,McLOUD ELEMENTARY,63550.65359,25193.8192,0.05767039,0.125811063,0.272017837,0.6655,0.13370294,0.694172254,0.172124807
15467,2016,63I001610,63I001,McLOUD JR HIGH SCHOOL,63550.65359,25193.8192,0.05767039,0.125811063,0.272017837,0.5426,0.13370294,0.694172254,0.172124807
15468,2016,63I001705,63I001,McLOUD HIGH SCHOOL,63550.65359,25193.8192,0.05767039,0.125811063,0.272017837,0.4518,0.13370294,0.694172254,0.172124807
15469,2016,63I002105,63I002,DALE ELEMENTARY,67048.46356,21340.4264,0.111660777,0.194329404,0.380434783,0.4301,0.190049751,0.697512438,0.112437811
15470,2016,63I002510,63I002,DALE MIDDLE SCHOOL,67048.46356,21340.4264,0.111660777,0.194329404,0.380434783,0.3125,0.190049751,0.697512438,0.112437811
15471,2016,63I002705,63I002,DALE HIGH SCHOOL,67048.46356,21340.4264,0.111660777,0.194329404,0.380434783,0.3114,0.190049751,0.697512438,0.112437811
15472,2016,63I003105,63I003,BETHEL ELEMENTARY,73617.83272,20115.2216,0.063149788,0.06693416,0.249196141,0.5676,0.150630915,0.76997897,0.079390116
15473,2016,63I003505,63I003,BETHEL MIDDLE SCHOOL,73617.83272,20115.2216,0.063149788,0.06693416,0.249196141,0.4789,0.150630915,0.76997897,0.079390116
15474,2016,63I003705,63I003,BETHEL HIGH SCHOOL,73617.83272,20115.2216,0.063149788,0.06693416,0.249196141,0.48,0.150630915,0.76997897,0.079390116
15475,2016,63I004110,63I004,MACOMB ELEMENTARY,56123.44371,29965.5354,0.085918854,0.235528942,0.105990783,0.9588,0.146396396,0.648648649,0.204954955
15476,2016,63I004705,63I004,MACOMB HIGH SCHOOL,56123.44371,29965.5354,0.085918854,0.235528942,0.105990783,0.6796,0.146396396,0.648648649,0.204954955
15477,2016,63I005105,63I005,EARLSBORO ELEMENTARY,63646.69421,27960.2197,0.04974271,0.213970588,0.318181818,0.7529,0.152698048,0.655568312,0.191733639
15478,2016,63I005705,63I005,EARLSBORO HIGH SCHOOL,63646.69421,27960.2197,0.04974271,0.213970588,0.318181818,0.6447,0.152698048,0.655568312,0.191733639
15479,2016,63I092105,63I092,BARNARD ELEMENTARY,57287.55042,15020.4404,0.070108953,0.161249869,0.26762002,0.6855,0.146721833,0.752068746,0.101209421
15480,2016,63I092115,63I092,KROUCH ELEMENTARY,57287.55042,15020.4404,0.070108953,0.161249869,0.26762002,0.7865,0.146721833,0.752068746,0.101209421
15481,2016,63I092120,63I092,CROSS TIMBERS ELEMENTARY,57287.55042,15020.4404,0.070108953,0.161249869,0.26762002,0.6075,0.146721833,0.752068746,0.101209421
15482,2016,63I092505,63I092,TECUMSEH MIDDLE SCHOOL,57287.55042,15020.4404,0.070108953,0.161249869,0.26762002,0.651,0.146721833,0.752068746,0.101209421
15483,2016,63I092710,63I092,TECUMSEH HIGH SCHOOL,57287.55042,15020.4404,0.070108953,0.161249869,0.26762002,0.5085,0.146721833,0.752068746,0.101209421
15484,2016,63I093110,63I093,SHAWNEE EARLY LEARNING CENTER,45005.58861,30745.8776,0.080003203,0.254518789,0.478407557,1.122,0.169863349,0.673509406,0.156627244
15485,2016,63I093120,63I093,HORACE MANN ELEMENTARY,45005.58861,30745.8776,0.080003203,0.254518789,0.478407557,0.9811,0.169863349,0.673509406,0.156627244
15486,2016,63I093130,63I093,JEFFERSON ELEMENTARY,45005.58861,30745.8776,0.080003203,0.254518789,0.478407557,1.0538,0.169863349,0.673509406,0.156627244
15487,2016,63I093137,63I093,SEQUOYAH ELEMENTARY,45005.58861,30745.8776,0.080003203,0.254518789,0.478407557,1,0.169863349,0.673509406,0.156627244
15488,2016,63I093145,63I093,WILL ROGERS ELEMENTARY,45005.58861,30745.8776,0.080003203,0.254518789,0.478407557,1.0213,0.169863349,0.673509406,0.156627244
15489,2016,63I093505,63I093,SHAWNEE MIDDLE SCHOOL,45005.58861,30745.8776,0.080003203,0.254518789,0.478407557,0.9905,0.169863349,0.673509406,0.156627244
15490,2016,63I093705,63I093,SHAWNEE HIGH SCHOOL,45005.58861,30745.8776,0.080003203,0.254518789,0.478407557,0.5781,0.169863349,0.673509406,0.156627244
15491,2016,63I112105,63I112,ASHER ELEMENTARY,46801.3624,21185.0561,0.038123167,0.245202559,0.30952381,0.7151,0.112094395,0.713864307,0.174041298
15492,2016,63I112705,63I112,ASHER HIGH SCHOOL,46801.3624,21185.0561,0.038123167,0.245202559,0.30952381,0.662,0.112094395,0.713864307,0.174041298
15493,2016,63I115105,63I115,WANETTE ELEMENTARY,50933.53846,49980.0472,0.068115942,0.164960867,0.279329609,0.8462,0.087646077,0.749582638,0.162771285
15494,2016,63I115705,63I115,WANETTE HIGH SCHOOL,50933.53846,49980.0472,0.068115942,0.164960867,0.279329609,0.7333,0.087646077,0.749582638,0.162771285
15495,2016,63I117105,63I117,MAUD ELEMENTARY,49436.289,23201.1711,0.063291139,0.1816609,0.31627907,1,0.116402116,0.738095238,0.145502646
15496,2016,63I117705,63I117,MAUD HIGH SCHOOL,49436.289,23201.1711,0.063291139,0.1816609,0.31627907,0.6421,0.116402116,0.738095238,0.145502646
15497,2016,64C002105,64C002,ALBION ELEMENTARY,46870.44335,35853.3438,0.10106383,0.125523013,0.307692308,0.9452,0.109510086,0.775216138,0.115273775
15498,2016,64C004105,64C004,TUSKAHOMA ELEMENTARY,44311.82796,40096.379,0.099502488,0.220496894,0.230769231,0.9175,0.112033195,0.753112033,0.134854772
15499,2016,64C015105,64C015,NASHOBA ELEMENTARY,40056.31068,72412.2547,0.081395349,0.176855895,0.193548387,0.8065,0.086253369,0.654986523,0.258760108
15500,2016,64I001105,64I001,RATTAN ELEMENTARY,51491.57895,13080.3006,0.10273224,0.160175268,0.377358491,0.7158,0.15379538,0.693729373,0.152475248
15501,2016,64I001610,64I001,RATTAN JR HIGH SCHOOL,51491.57895,13080.3006,0.10273224,0.160175268,0.377358491,0.6765,0.15379538,0.693729373,0.152475248
15502,2016,64I001705,64I001,RATTAN HIGH SCHOOL,51491.57895,13080.3006,0.10273224,0.160175268,0.377358491,0.5036,0.15379538,0.693729373,0.152475248
15503,2016,64I010105,64I010,CRAIN ELEMENTARY,40543.15476,27642.669,0.132786885,0.212765957,0.357615894,0.9171,0.112403101,0.674418605,0.213178295
15504,2016,64I010705,64I010,CLAYTON HIGH SCHOOL,40543.15476,27642.669,0.132786885,0.212765957,0.357615894,0.6154,0.112403101,0.674418605,0.213178295
15505,2016,64I013105,64I013,BRANTLY ELEMENTARY,51170.44877,21178.0403,0.102040816,0.305201892,0.315789474,0.8094,0.144879053,0.651569738,0.203551209
15506,2016,64I013510,64I013,OBUCH MIDDLE SCHOOL,51170.44877,21178.0403,0.102040816,0.305201892,0.315789474,0.76,0.144879053,0.651569738,0.203551209
15507,2016,64I013705,64I013,ANTLERS HIGH SCHOOL,51170.44877,21178.0403,0.102040816,0.305201892,0.315789474,0.5651,0.144879053,0.651569738,0.203551209
15508,2016,64I022105,64I022,MOYERS ELEMENTARY,50661.90476,17304.788,0.069230769,0.200956938,0.454545455,0.8571,0.102345416,0.680170576,0.217484009
15509,2016,64I022705,64I022,MOYERS HIGH SCHOOL,50661.90476,17304.788,0.069230769,0.200956938,0.454545455,0.4754,0.102345416,0.680170576,0.217484009
15510,2016,65I003105,65I003,LEEDEY ELEMENTARY,63184.82143,148190.134,0.015384615,0.0861678,0.197916667,0.343,0.264705882,0.650735294,0.084558824
15511,2016,65I003705,65I003,LEEDEY HIGH SCHOOL,63184.82143,148190.134,0.015384615,0.0861678,0.197916667,0.2131,0.264705882,0.650735294,0.084558824
15512,2016,65I006105,65I006,REYDON ELEMENTARY,69802.01613,352747.1917,0.025454545,0.083623693,0.151515152,0.5347,0.199124726,0.67833698,0.122538293
15513,2016,65I006705,65I006,REYDON HIGH SCHOOL,69802.01613,352747.1917,0.025454545,0.083623693,0.151515152,0.36,0.199124726,0.67833698,0.122538293
15514,2016,65I007105,65I007,CHEYENNE ELEMENTARY,69155.08607,204514.832,0.006696429,0.124207188,0.32748538,0.3824,0.198529412,0.718137255,0.083333333
15515,2016,65I007705,65I007,CHEYENNE HIGH SCHOOL,69155.08607,204514.832,0.006696429,0.124207188,0.32748538,0.2771,0.198529412,0.718137255,0.083333333
15516,2016,65I015105,65I015,SWEETWATER ELEMENTARY,68059.50413,492395.6738,0,0.170118343,0.172413793,0.8286,0.197826087,0.7,0.102173913
15517,2016,65I015705,65I015,SWEETWATER HIGH SCHOOL,68059.50413,492395.6738,0,0.170118343,0.172413793,0.9394,0.197826087,0.7,0.102173913
15518,2016,65I066105,65I066,HAMMON ELEMENTARY,60811.27596,256067.0176,0.035211268,0.27510917,0.156862745,0.6368,0.18914956,0.69941349,0.11143695
15519,2016,65I066705,65I066,HAMMON HIGH SCHOOL,60811.27596,256067.0176,0.035211268,0.27510917,0.156862745,0.3833,0.18914956,0.69941349,0.11143695
15520,2016,66C009105,66C009,JUSTUS-TIAWAH ELEMENTARY,81369.54351,58810.2463,0.030421982,0.05745151,0.172764228,0.3507,0.23828125,0.7046875,0.05703125
15521,2016,66I001105,66I001,CLAREMONT ELEMENTARY,57918.72151,40598.5211,0.063785823,0.143434619,0.384965831,0.8315,0.210529806,0.697831709,0.091638486
15522,2016,66I001110,66I001,ROOSA ELEMENTARY,57918.72151,40598.5211,0.063785823,0.143434619,0.384965831,0.5358,0.210529806,0.697831709,0.091638486
15523,2016,66I001115,66I001,WESTSIDE ELEMENTARY,57918.72151,40598.5211,0.063785823,0.143434619,0.384965831,0.6152,0.210529806,0.697831709,0.091638486
15524,2016,66I001135,66I001,CATALAYAH ELEMENTARY,57918.72151,40598.5211,0.063785823,0.143434619,0.384965831,0.5372,0.210529806,0.697831709,0.091638486
15525,2016,66I001610,66I001,WILL ROGERS JR HIGH SCHOOL,57918.72151,40598.5211,0.063785823,0.143434619,0.384965831,0.5633,0.210529806,0.697831709,0.091638486
15526,2016,66I001705,66I001,CLAREMORE HIGH SCHOOL,57918.72151,40598.5211,0.063785823,0.143434619,0.384965831,0.4728,0.210529806,0.697831709,0.091638486
15527,2016,66I002105,66I002,J. W. SAM ELEMENTARY,68714.42419,82258.8051,0.045892917,0.100843955,0.266860044,0.7491,0.171188885,0.706645694,0.122165421
15528,2016,66I002110,66I002,CHEROKEE ELEMENTARY,68714.42419,82258.8051,0.045892917,0.100843955,0.266860044,0.7313,0.171188885,0.706645694,0.122165421
15529,2016,66I002115,66I002,HELEN PAUL LEARNING CTR,68714.42419,82258.8051,0.045892917,0.100843955,0.266860044,0.8019,0.171188885,0.706645694,0.122165421
15530,2016,66I002510,66I002,WELLS MIDDLE SCHOOL,68714.42419,82258.8051,0.045892917,0.100843955,0.266860044,0.7125,0.171188885,0.706645694,0.122165421
15531,2016,66I002705,66I002,CATOOSA HIGH SCHOOL,68714.42419,82258.8051,0.045892917,0.100843955,0.266860044,0.5401,0.171188885,0.706645694,0.122165421
15532,2016,66I003110,66I003,ART GOAD ELEMENTARY SCHOOL,55575.79075,28723.4161,0.089923469,0.170203294,0.322081575,0.8379,0.149967112,0.684499013,0.165533874
15533,2016,66I003510,66I003,CHELSEA MIDDLE SCHOOL,55575.79075,28723.4161,0.089923469,0.170203294,0.322081575,0.7302,0.149967112,0.684499013,0.165533874
15534,2016,66I003705,66I003,CHELSEA HIGH SCHOOL,55575.79075,28723.4161,0.089923469,0.170203294,0.322081575,0.6344,0.149967112,0.684499013,0.165533874
15535,2016,66I004105,66I004,OOLOGAH-TALALA LOWER ELEMENTARY,79126.85291,74705.0221,0.063082593,0.072873194,0.21263877,0.5424,0.262519685,0.657165354,0.080314961
15536,2016,66I004205,66I004,OOLOGAH-TALALA UPPER ELEMENTARY,79126.85291,74705.0221,0.063082593,0.072873194,0.21263877,0.4387,0.262519685,0.657165354,0.080314961
15537,2016,66I004505,66I004,OOLOGAH-TALALA MIDDLE SCHOOL,79126.85291,74705.0221,0.063082593,0.072873194,0.21263877,0.4581,0.262519685,0.657165354,0.080314961
15538,2016,66I004705,66I004,OOLOGAH-TALALA HIGH SCHOOL,79126.85291,74705.0221,0.063082593,0.072873194,0.21263877,0.3979,0.262519685,0.657165354,0.080314961
15539,2016,66I005105,66I005,INOLA ELEMENTARY,70677.47671,29687.2616,0.050739958,0.090937403,0.303827751,0.5573,0.174855491,0.725915222,0.099229287
15540,2016,66I005515,66I005,INOLA MIDDLE SCHOOL,70677.47671,29687.2616,0.050739958,0.090937403,0.303827751,0.5267,0.174855491,0.725915222,0.099229287
15541,2016,66I005715,66I005,INOLA HIGH SCHOOL,70677.47671,29687.2616,0.050739958,0.090937403,0.303827751,0.4258,0.174855491,0.725915222,0.099229287
15542,2016,66I006105,66I006,SEQUOYAH ELEMENTARY,70051.23826,27996.8496,0.031746032,0.06820848,0.201438849,0.4881,0.170702754,0.740503324,0.088793922
15543,2016,66I006510,66I006,SEQUOYAH MIDDLE SCHOOL,70051.23826,27996.8496,0.031746032,0.06820848,0.201438849,0.4116,0.170702754,0.740503324,0.088793922
15544,2016,66I006705,66I006,SEQUOYAH HIGH SCHOOL,70051.23826,27996.8496,0.031746032,0.06820848,0.201438849,0.3533,0.170702754,0.740503324,0.088793922
15545,2016,66I007105,66I007,FOYIL ELEMENTARY,51557.31394,22834.1609,0.105423988,0.166504382,0.274576271,0.8182,0.099858691,0.731512011,0.168629298
15546,2016,66I007610,66I007,FOYIL JR HIGH SCHOOL,51557.31394,22834.1609,0.105423988,0.166504382,0.274576271,0.7018,0.099858691,0.731512011,0.168629298
15547,2016,66I007705,66I007,FOYIL HIGH SCHOOL,51557.31394,22834.1609,0.105423988,0.166504382,0.274576271,0.7115,0.099858691,0.731512011,0.168629298
15548,2016,66I008105,66I008,VERDIGRIS ELEMENTARY,82096.65583,93960.0803,0.048049922,0.049474754,0.223129252,0.348,0.264260475,0.680969207,0.054770318
15549,2016,66I008305,66I008,VERDIGRIS UPPER ELEMENTARY,82096.65583,93960.0803,0.048049922,0.049474754,0.223129252,0.2877,0.264260475,0.680969207,0.054770318
15550,2016,66I008615,66I008,VERDIGRIS JR HIGH SCHOOL,82096.65583,93960.0803,0.048049922,0.049474754,0.223129252,0.2532,0.264260475,0.680969207,0.054770318
15551,2016,66I008705,66I008,VERDIGRIS HIGH SCHOOL,82096.65583,93960.0803,0.048049922,0.049474754,0.223129252,0.1905,0.264260475,0.680969207,0.054770318
15552,2016,67C054105,67C054,JUSTICE ELEMENTARY,61600,8099.5719,0.094488189,0.152647975,0.114285714,0.9412,0.213592233,0.645631068,0.140776699
15553,2016,67I001105,67I001,WILSON ELEMENTARY,49847.20598,28978.1865,0.104876616,0.237251872,0.444444444,0.7661,0.150529501,0.677760968,0.171709531
15554,2016,67I001110,67I001,NORTHWOOD ELEMENTARY,49847.20598,28978.1865,0.104876616,0.237251872,0.444444444,0.7011,0.150529501,0.677760968,0.171709531
15555,2016,67I001505,67I001,SEMINOLE MIDDLE SCHOOL,49847.20598,28978.1865,0.104876616,0.237251872,0.444444444,0.6731,0.150529501,0.677760968,0.171709531
15556,2016,67I001715,67I001,SEMINOLE HIGH SCHOOL,49847.20598,28978.1865,0.104876616,0.237251872,0.444444444,0.4694,0.150529501,0.677760968,0.171709531
15557,2016,67I002105,67I002,WEWOKA ELEMENTARY,37665.28765,22633.0038,0.149134487,0.337057728,0.532258065,0.8795,0.127247092,0.676771237,0.195981671
15558,2016,67I002110,67I002,WEWOKA LEARNING CENTER,37665.28765,22633.0038,0.149134487,0.337057728,0.532258065,0.9038,0.127247092,0.676771237,0.195981671
15559,2016,67I002510,67I002,WEWOKA MIDDLE SCHOOL,37665.28765,22633.0038,0.149134487,0.337057728,0.532258065,0.9101,0.127247092,0.676771237,0.195981671
15560,2016,67I002705,67I002,WEWOKA HIGH SCHOOL,37665.28765,22633.0038,0.149134487,0.337057728,0.532258065,0.75,0.127247092,0.676771237,0.195981671
15561,2016,67I003105,67I003,BOWLEGS ELEMENTARY,56574.0458,29264.107,0.041269841,0.10719323,0.25984252,0.9645,0.146853147,0.673326673,0.17982018
15562,2016,67I003705,67I003,BOWLEGS HIGH SCHOOL,56574.0458,29264.107,0.041269841,0.10719323,0.25984252,0.8765,0.146853147,0.673326673,0.17982018
15563,2016,67I004105,67I004,KONAWA ELEMENTARY,50305.36659,64482.041,0.050632911,0.198161665,0.230994152,0.8095,0.1404,0.7096,0.15
15564,2016,67I004510,67I004,KONAWA MIDDLE SCHOOL,50305.36659,64482.041,0.050632911,0.198161665,0.230994152,0.7636,0.1404,0.7096,0.15
15565,2016,67I004705,67I004,KONAWA HIGH SCHOOL,50305.36659,64482.041,0.050632911,0.198161665,0.230994152,0.6351,0.1404,0.7096,0.15
15566,2016,67I006110,67I006,NEW LIMA ELEMENTARY,60783.13253,24060.8784,0.047839506,0.157580284,0.36440678,0.8711,0.129787234,0.753191489,0.117021277
15567,2016,67I006705,67I006,NEW LIMA HIGH SCHOOL,60783.13253,24060.8784,0.047839506,0.157580284,0.36440678,0.7404,0.129787234,0.753191489,0.117021277
15568,2016,67I007105,67I007,VARNUM ELEMENTARY,56891.39579,23798.7227,0.058655222,0.19380356,0.299319728,0.7524,0.142713568,0.696482412,0.16080402
15569,2016,67I007705,67I007,VARNUM HIGH SCHOOL,56891.39579,23798.7227,0.058655222,0.19380356,0.299319728,0.6234,0.142713568,0.696482412,0.16080402
15570,2016,67I010105,67I010,SASAKWA ELEMENTARY,48655.39773,26950.0755,0.037572254,0.235745614,0.273972603,1.0476,0.071312804,0.735818476,0.19286872
15571,2016,67I010705,67I010,SASAKWA HIGH SCHOOL,48655.39773,26950.0755,0.037572254,0.235745614,0.273972603,0.9552,0.071312804,0.735818476,0.19286872
15572,2016,67I014105,67I014,STROTHER ELEMENTARY,67781.36646,34109.046,0.039215686,0.104870557,0.202643172,0.7386,0.133418858,0.753046825,0.113534317
15573,2016,67I014705,67I014,STROTHER HIGH SCHOOL,67781.36646,34109.046,0.039215686,0.104870557,0.202643172,0.5827,0.133418858,0.753046825,0.113534317
15574,2016,67I015105,67I015,BUTNER ELEMENTARY,50513.05057,98669.6569,0.065079365,0.201886792,0.269503546,0.8278,0.134048257,0.673815907,0.192135836
15575,2016,67I015705,67I015,BUTNER HIGH SCHOOL,50513.05057,98669.6569,0.065079365,0.201886792,0.269503546,0.9,0.134048257,0.673815907,0.192135836
15576,2016,68C001105,68C001,LIBERTY ELEMENTARY,47254.74286,28140.721,0.172874881,0.29329494,0.43877551,0.6771,0.077019411,0.711333751,0.211646838
15577,2016,68C035105,68C035,MARBLE CITY ELEMENTARY,42682.42188,26258.0986,0.128027682,0.358789625,0.23943662,0.8296,0.10403397,0.643312102,0.252653928
15578,2016,68C036105,68C036,BRUSHY ELEMENTARY,47389.01515,9563.8172,0.034862385,0.220371557,0.208955224,0.8635,0.137681159,0.626811594,0.235507246
15579,2016,68C050105,68C050,BELFONTE ELEMENTARY,45717.89474,8847.068,0.155339806,0.352439024,0.231884058,1,0.072859745,0.564663024,0.362477231
15580,2016,68C050110,68C050,BELFONTE BELL ELEMENTARY (ADAIR COUNTY),45717.89474,8847.068,0.155339806,0.352439024,0.231884058,1,0.072859745,0.564663024,0.362477231
15581,2016,68C068105,68C068,MOFFETT ELEMENTARY,40173.07692,3138.151,0.15,0.328467153,0.727272727,0.8874,0.031914894,0.638297872,0.329787234
15582,2016,68I001105,68I001,LIBERTY ELEMENTARY,43281.92334,27559.9138,0.085420945,0.263858672,0.381278539,0.9185,0.132460531,0.693877551,0.173661918
15583,2016,68I001110,68I001,EASTSIDE ELEMENTARY,43281.92334,27559.9138,0.085420945,0.263858672,0.381278539,0.9086,0.132460531,0.693877551,0.173661918
15584,2016,68I001510,68I001,SALLISAW MIDDLE SCHOOL,43281.92334,27559.9138,0.085420945,0.263858672,0.381278539,0.7781,0.132460531,0.693877551,0.173661918
15585,2016,68I001705,68I001,SALLISAW HIGH SCHOOL,43281.92334,27559.9138,0.085420945,0.263858672,0.381278539,0.6365,0.132460531,0.693877551,0.173661918
15586,2016,68I002105,68I002,VIAN ELEMENTARY,44682.65419,21714.0463,0.144300955,0.257003936,0.488549618,0.8486,0.192330737,0.630017975,0.177651288
15587,2016,68I002505,68I002,VIAN MIDDLE SCHOOL,44682.65419,21714.0463,0.144300955,0.257003936,0.488549618,0.7149,0.192330737,0.630017975,0.177651288
15588,2016,68I002705,68I002,VIAN HIGH SCHOOL,44682.65419,21714.0463,0.144300955,0.257003936,0.488549618,0.7153,0.192330737,0.630017975,0.177651288
15589,2016,68I003110,68I003,MULDROW ELEMENTARY,47894.16472,19811.9513,0.074241995,0.239990083,0.285101822,0.8893,0.128181312,0.697566413,0.174252276
15590,2016,68I003510,68I003,MULDROW MIDDLE SCHOOL,47894.16472,19811.9513,0.074241995,0.239990083,0.285101822,0.6486,0.128181312,0.697566413,0.174252276
15591,2016,68I003705,68I003,MULDROW HIGH SCHOOL,47894.16472,19811.9513,0.074241995,0.239990083,0.285101822,0.5714,0.128181312,0.697566413,0.174252276
15592,2016,68I004105,68I004,GANS ELEMENTARY,48200.65253,14065.1928,0.090128755,0.16996997,0.29375,0.9699,0.118454936,0.672103004,0.20944206
15593,2016,68I004715,68I004,GANS HIGH SCHOOL,48200.65253,14065.1928,0.090128755,0.16996997,0.29375,0.6449,0.118454936,0.672103004,0.20944206
15594,2016,68I005105,68I005,ROLAND ELEMENTARY,49038.02743,23483.9378,0.114811569,0.291075248,0.498461538,0.8252,0.104758962,0.745982695,0.149258344
15595,2016,68I005610,68I005,ROLAND JR HIGH SCHOOL,49038.02743,23483.9378,0.114811569,0.291075248,0.498461538,0.7678,0.104758962,0.745982695,0.149258344
15596,2016,68I005705,68I005,ROLAND HIGH SCHOOL,49038.02743,23483.9378,0.114811569,0.291075248,0.498461538,0.7616,0.104758962,0.745982695,0.149258344
15597,2016,68I006105,68I006,GORE ELEMENTARY,52593.67418,40245.2975,0.089622642,0.182024169,0.202479339,0.7972,0.175763645,0.634952429,0.189283926
15598,2016,68I006115,68I006,GORE UPPER ELEMENTARY,52593.67418,40245.2975,0.089622642,0.182024169,0.202479339,0.717,0.175763645,0.634952429,0.189283926
15599,2016,68I006715,68I006,GORE HIGH SCHOOL,52593.67418,40245.2975,0.089622642,0.182024169,0.202479339,0.4365,0.175763645,0.634952429,0.189283926
15600,2016,68I007105,68I007,CENTRAL ELEMENTARY,49928.32215,17567.7105,0.06090134,0.211933174,0.278481013,0.6779,0.156601124,0.673455056,0.16994382
15601,2016,68I007705,68I007,CENTRAL HIGH SCHOOL,49928.32215,17567.7105,0.06090134,0.211933174,0.278481013,0.6034,0.156601124,0.673455056,0.16994382
15602,2016,69C082105,69C082,GRANDVIEW ELEMENTARY,59342.35669,28523.6141,0.064516129,0.139386189,0.169230769,0.5816,0.089928058,0.757194245,0.152877698
15603,2016,69I001110,69I001,EMERSON ELEMENTARY,55669.13412,45480.8675,0.074367965,0.178010246,0.354435484,0.756,0.190931832,0.656973108,0.152095059
15604,2016,69I001125,69I001,HORACE MANN ELEMENTARY,55669.13412,45480.8675,0.074367965,0.178010246,0.354435484,0.3956,0.190931832,0.656973108,0.152095059
15605,2016,69I001130,69I001,WILL ROGERS PRE-K CTR,55669.13412,45480.8675,0.074367965,0.178010246,0.354435484,0.5579,0.190931832,0.656973108,0.152095059
15606,2016,69I001135,69I001,MARK TWAIN ELEMENTARY,55669.13412,45480.8675,0.074367965,0.178010246,0.354435484,0.8743,0.190931832,0.656973108,0.152095059
15607,2016,69I001140,69I001,WOODROW WILSON ELEMENTARY,55669.13412,45480.8675,0.074367965,0.178010246,0.354435484,0.9617,0.190931832,0.656973108,0.152095059
15608,2016,69I001145,69I001,PLATO ELEMENTARY,55669.13412,45480.8675,0.074367965,0.178010246,0.354435484,0.2866,0.190931832,0.656973108,0.152095059
15609,2016,69I001505,69I001,DUNCAN MIDDLE SCHOOL,55669.13412,45480.8675,0.074367965,0.178010246,0.354435484,0.5863,0.190931832,0.656973108,0.152095059
15610,2016,69I001705,69I001,DUNCAN HIGH SCHOOL,55669.13412,45480.8675,0.074367965,0.178010246,0.354435484,0.4234,0.190931832,0.656973108,0.152095059
15611,2016,69I002105,69I002,COMANCHE ELEMENTARY,60595.20179,30940.4287,0.106720978,0.112577786,0.331337325,0.6305,0.117725932,0.71171896,0.170555109
15612,2016,69I002510,69I002,COMANCHE MIDDLE SCHOOL,60595.20179,30940.4287,0.106720978,0.112577786,0.331337325,0.6471,0.117725932,0.71171896,0.170555109
15613,2016,69I002705,69I002,COMANCHE HIGH SCHOOL,60595.20179,30940.4287,0.106720978,0.112577786,0.331337325,0.6039,0.117725932,0.71171896,0.170555109
15614,2016,69I003105,69I003,MARLOW ELEMENTARY,64094.4464,30628.7651,0.030472637,0.139368014,0.271049596,0.5305,0.182810639,0.690948789,0.126240572
15615,2016,69I003505,69I003,MARLOW MIDDLE SCHOOL,64094.4464,30628.7651,0.030472637,0.139368014,0.271049596,0.4514,0.182810639,0.690948789,0.126240572
15616,2016,69I003705,69I003,MARLOW HIGH SCHOOL,64094.4464,30628.7651,0.030472637,0.139368014,0.271049596,0.4022,0.182810639,0.690948789,0.126240572
15617,2016,69I015105,69I015,VELMA-ALMA ELEMENTARY,65611.78378,90862.9747,0.043165468,0.106988783,0.264808362,0.4585,0.135463259,0.730990415,0.133546326
15618,2016,69I015505,69I015,VELMA-ALMA MIDDLE SCHOOL,65611.78378,90862.9747,0.043165468,0.106988783,0.264808362,0.4587,0.135463259,0.730990415,0.133546326
15619,2016,69I015715,69I015,VELMA-ALMA HIGH SCHOOL,65611.78378,90862.9747,0.043165468,0.106988783,0.264808362,0.4634,0.135463259,0.730990415,0.133546326
15620,2016,69I021105,69I021,EMPIRE ELEMENTARY,71088.80952,27212.5208,0.032051282,0.11781889,0.248803828,0.6091,0.121170865,0.771272975,0.107556161
15621,2016,69I021605,69I021,EMPIRE HIGH JR HIGH SCHOOL,71088.80952,27212.5208,0.032051282,0.11781889,0.248803828,0.5571,0.121170865,0.771272975,0.107556161
15622,2016,69I021715,69I021,EMPIRE HIGH SCHOOL,71088.80952,27212.5208,0.032051282,0.11781889,0.248803828,0.5772,0.121170865,0.771272975,0.107556161
15623,2016,69I034105,69I034,CENTRAL HIGH ELEMENTARY,75038.82682,33027.8323,0.026682135,0.073076923,0.136094675,0.4487,0.248905109,0.660583942,0.090510949
15624,2016,69I034600,69I034,CENTRAL HIGH JR HIGH SCHOOL,75038.82682,33027.8323,0.026682135,0.073076923,0.136094675,0.4943,0.248905109,0.660583942,0.090510949
15625,2016,69I034705,69I034,CENTRAL HIGH HIGH SCHOOL,75038.82682,33027.8323,0.026682135,0.073076923,0.136094675,0.337,0.248905109,0.660583942,0.090510949
15626,2016,69I042105,69I042,BRAY-DOYLE ELEMENTARY,64699.88701,117831.2153,0.057438795,0.132605959,0.196850394,0.5409,0.152605459,0.729528536,0.117866005
15627,2016,69I042705,69I042,BRAY-DOYLE HIGH SCHOOL,64699.88701,117831.2153,0.057438795,0.132605959,0.196850394,0.537,0.152605459,0.729528536,0.117866005
