,Year,CountyName,DistrictName,SchoolName,SchoolCode,IndexScore,LetterGrade,DistrictCode,AvgIncome,AvgPropValADM,Unemployment,PovertyRate,SingleParentFam,FRL,College,HighSchool,BelowHS,FallEnrollment,NonSpEdTeachers,AvgTeacherSalary,AdvancedDegrees,AvgYrsExperience,SpEdTeachersFTE,CounselorsFTE,OtherStaffFTE,AdministratorsFTE,EOI_Algebra_Below_Satisfactory,EOI_Algebra_Satisfactory,EOI_AlgebraII_Advanced,EOI_AlgebraII_Below_Satisfactory,EOI_AlgebraII_Satisfactory,EOI_Biology_Advanced,EOI_Biology_Below_Satisfactory,EOI_Biology_Satisfactory,EOI_EnglishII_Advanced,EOI_EnglishII_Below_Satisfactory,EOI_EnglishII_Satisfactory,EOI_EnglishIII_Advanced,EOI_EnglishIII_Below_Satisfactory,EOI_EnglishIII_Satisfactory,EOI_Geometry_Advanced,EOI_Geometry_Below_Satisfactory,EOI_Geometry_Satisfactory,EOI_USHistory_Advanced,EOI_USHistory_Below_Satisfactory,EOI_USHistory_Satisfactory,Performance_Multiplier,GrowthMultiplier,BottomGrowth_Multiplier,TotalBonusPoints,OveralSchoolGrade,ELA_ExamCounty,ELA_GrowthIndex,Math_ExamCounty,Math_GrowthIndex,Science_ExamCounty,Science_GrowthIndex,SocialStudies_ExamCounty,SocialStudies_GrowthIndex,Writing_ExamCounty,Writing_GrowthIndex,Overall_ExamCounty,Overall_GrowthIndex,ELA_ExamCount_bq,ELA_GrowthIndex_bq,Math_ExamCount_bq,Math_GrowthIndex_bq,OverallExamCount_bq,OverallGrowthIndex_bq,AttendenceRate,DropOutRate,DropOutRate_Bonus,AP_participationIndex,AP_PerformanceIndex,AP_Bonus,GradRate,GradRate_Bonus,LowPerfm_Grade8,LowPerfm_Grade8_Bonus,CollegeEntranceExam_Participation,CollegeEntranceExam_Performance,CollegeEntranceExam_Bonus,EOIPerformanceRate,EOIPerformanceRate_Bonus,AchievedGrowthTarget,AchievedGrowthTarget_Bonus,LetterGradeGroup
0,2016,CIMARRON,KEYES,KEYES HS,13I011705,48.0,F,13I011,10.838424164500934,12.044402414609385,0.01,0.12,0.0,0.542,0.16,0.68,0.16,24.0,3.22,10.673559893958883,0.22399999999999998,3.75,0.0,0.06,0.05,0.3,0.22365522745411015,0.5798481245011972,0.0,0.73,0.27,0.07931465721040189,0.49932230102442865,0.42136304176516953,0.16659052388289677,0.12808936825885978,0.7053201078582434,0.21205035238841033,0.07126859827721223,0.7166810493343775,0.2983393675889328,0.1694308300395257,0.5322298023715415,0.234841948153967,0.26580518460329927,0.4993528672427337,50.0,50.0,0.0,8.0,93.0,147.45216049382717,81.98842592592592,179.79799537393987,75.26522744795682,89.9812865497076,42.37426900584796,84.34198113207547,68.49410377358491,0.0,0.0,430.0037037037037,74.88592592592593,37.43636363636364,72.98545454545454,35.09647495361781,70.96103896103897,51.391774891774894,72.03787878787878,0.94,0.05000000000000001,0.0,0.05,0.8620592705167174,0.0,0.95,5.0,0.0,1.0,0.95,0.5,1.0,0.8,1.0,4.0,1.0,F
1,2016,SEMINOLE,KONAWA,KONAWA HS,67I004705,81.0,B-,67I004,10.825867109832787,11.07414201439717,0.05,0.2,0.23,0.635,0.14,0.71,0.15,222.0,11.14,10.725708235325888,0.231,19.44,0.0,0.43,0.29,1.0,0.4,0.5579999999999999,0.2162,0.06,0.7238,0.1343,0.21,0.6557,0.043,0.14,0.8170000000000001,0.3705,0.05,0.5795,0.306,0.15,0.544,0.1185,0.21,0.6715,50.0,25.0,25.0,2.0,74.0,40.0,85.0,56.0,80.0,89.9812865497076,42.37426900584796,84.34198113207547,68.49410377358491,0.0,0.0,96.0,82.0,10.0,70.0,14.0,57.0,24.0,63.0,0.94,0.05000000000000001,0.0,0.05,0.8620592705167174,0.0,0.95,5.0,0.85,1.0,0.8543109540636042,0.44,0.0,0.71,0.0,3.0,1.0,B
2,2016,CANADIAN,CALUMET,CALUMET HS,09I076705,85.0,B,09I076,11.353622652337528,12.549093996948933,0.06,0.13,0.33,0.611,0.18,0.7,0.12,72.0,5.28,10.734828054524078,0.243,9.95,0.29,0.29,0.23,0.46,0.2,0.64,0.0,0.4,0.6,0.0986,0.42,0.4814,0.15,0.0,0.85,0.33,0.0,0.67,0.3036,0.08,0.6164,0.0243,0.73,0.2457,50.0,50.0,0.0,8.0,89.0,13.0,85.0,10.0,80.0,89.9812865497076,42.37426900584796,84.34198113207547,68.49410377358491,0.0,0.0,23.0,83.0,37.43636363636364,72.98545454545454,35.09647495361781,70.96103896103897,51.391774891774894,72.03787878787878,0.94,0.05000000000000001,0.0,0.95,0.95,1.0,0.95,5.0,0.0,1.0,0.95,0.48,1.0,0.89,1.0,5.0,1.0,B
3,2016,COMANCHE,INDIAHOMA,INDIAHOMA HS,16I002705,98.0,A+,16I002,11.093959529448977,10.167637913291264,0.06,0.13,0.3,0.635,0.21,0.71,0.08,63.0,4.38,10.638770424338801,0.33,17.33,0.5,0.5,0.53,0.5,0.0,1.0,0.18001701073492982,0.2748389760528489,0.5451440132122213,0.06,0.4,0.54,0.2214,0.18,0.5986,0.21205035238841033,0.07126859827721223,0.7166810493343775,0.82,0.0,0.18,0.68,0.0,0.32,50.0,50.0,0.0,9.0,106.0,13.0,85.0,15.0,100.0,89.9812865497076,42.37426900584796,84.34198113207547,68.49410377358491,0.0,0.0,28.0,93.0,37.43636363636364,72.98545454545454,35.09647495361781,70.96103896103897,51.391774891774894,72.03787878787878,0.94,0.05000000000000001,0.0,0.95,0.95,1.0,0.95,5.0,0.0,1.0,0.8543109540636042,0.67,0.0,0.83,1.0,5.0,1.0,A
4,2016,GRANT,POND CREEK-HUNTER,POND CREEK-HUNTER HS,27I090705,83.0,B,27I090,11.019063311185949,12.123447815379198,0.05,0.1,0.27,0.35200000000000004,0.21,0.66,0.13,88.0,6.98,10.840485012687896,0.655,15.42,0.8,0.5,0.33,1.0,0.18,0.6724,0.0,0.57,0.43,0.0264,0.56,0.4136,0.1539,0.19,0.6561,0.21205035238841033,0.07126859827721223,0.7166810493343775,0.2983393675889328,0.1694308300395257,0.5322298023715415,0.1062,0.41,0.4838,50.0,25.0,25.0,8.0,83.0,18.0,78.0,19.0,95.0,89.9812865497076,42.37426900584796,84.34198113207547,68.49410377358491,0.0,0.0,37.0,86.0,37.43636363636364,72.98545454545454,35.09647495361781,70.96103896103897,51.391774891774894,72.03787878787878,0.94,0.05000000000000001,0.0,0.95,0.95,1.0,0.95,5.0,0.0,1.0,0.8,0.69,1.0,0.57,0.0,5.0,1.0,B
5,2016,KINGFISHER,CASHION,CASHION HS,37I089705,83.0,B,37I089,11.225837082916089,11.724818202569889,0.02,0.04,0.27,0.28,0.23,0.72,0.05,150.0,11.2,10.668220240795362,0.395,10.59,0.0,0.25,0.25,0.5,0.26,0.48100000000000004,0.142,0.29,0.568,0.0441,0.37,0.5859,0.1504,0.06,0.7896,0.0679,0.03,0.9021,0.35100000000000003,0.1,0.5489999999999999,0.0414,0.31,0.6486,50.0,25.0,25.0,8.0,88.0,30.0,90.0,30.0,83.0,89.9812865497076,42.37426900584796,84.34198113207547,68.49410377358491,0.0,0.0,60.0,87.0,37.43636363636364,72.98545454545454,35.09647495361781,70.96103896103897,14.0,57.0,0.94,0.05000000000000001,0.0,0.95,0.95,1.0,0.95,5.0,0.91,1.0,0.89,0.5,1.0,0.76,0.0,5.0,1.0,B
6,2016,KINGFISHER,OKARCHE,OKARCHE HS,37I105705,101.0,A+,37I105,11.387977245585164,12.325686936747438,0.0,0.08,0.06,0.084,0.24,0.68,0.07,83.0,7.04,10.649190892234154,0.142,13.82,0.0,0.43,0.29,0.4,0.22365522745411015,0.5798481245011972,0.039,0.35,0.611,0.07931465721040189,0.49932230102442865,0.42136304176516953,0.1632,0.04,0.7968,0.21205035238841033,0.07126859827721223,0.7166810493343775,0.27,0.0,0.73,0.03,0.25,0.72,50.0,50.0,0.0,9.0,99.0,19.0,100.0,179.79799537393987,75.26522744795682,89.9812865497076,42.37426900584796,84.34198113207547,68.49410377358491,0.0,0.0,19.0,100.0,37.43636363636364,72.98545454545454,35.09647495361781,70.96103896103897,51.391774891774894,72.03787878787878,0.94,0.05000000000000001,0.0,0.95,0.95,1.0,0.95,5.0,0.0,1.0,0.83,0.7,1.0,0.6,0.0,4.0,1.0,A
7,2016,LINCOLN,STROUD,STROUD HS,41I054705,83.0,B,41I054,10.933009107786107,12.575322769419278,0.09,0.14,0.31,0.433,0.11,0.72,0.17,238.0,16.5,10.747552263352102,0.294,15.83,0.86,1.0,1.64,1.0,0.52,0.4656,0.18001701073492982,0.2748389760528489,0.5451440132122213,0.0092,0.54,0.4508,0.126,0.1,0.774,0.0498,0.17,0.7802,0.0,0.36,0.64,0.1512,0.28,0.5688,50.0,25.0,25.0,8.0,78.0,54.0,89.0,38.0,66.0,89.9812865497076,42.37426900584796,84.34198113207547,68.49410377358491,0.0,0.0,92.0,79.0,37.43636363636364,72.98545454545454,35.09647495361781,70.96103896103897,22.0,82.0,0.94,0.05000000000000001,0.0,0.95,0.95,1.0,0.95,5.0,0.92,1.0,0.8543109540636042,0.62,0.0,0.57,0.0,4.0,1.0,B
8,2016,OKLAHOMA,DEER CREEK,DEER CREEK HS,55I006705,97.0,A+,55I006,11.868195832953825,11.101639548780843,0.04,0.04,0.12,0.071,0.6,0.38,0.02,1457.0,61.11,10.713449522375408,0.302,10.21,7.12,3.0,3.0,5.0,0.1,0.486,0.2976,0.07,0.6324,0.414,0.1,0.486,0.3264,0.04,0.6336,0.3936,0.04,0.5664,0.494,0.05,0.456,0.2607,0.21,0.5293,50.0,25.0,25.0,9.0,97.0,321.0,91.0,343.0,94.0,89.9812865497076,42.37426900584796,84.34198113207547,68.49410377358491,0.0,0.0,664.0,93.0,79.0,76.0,85.0,82.0,164.0,79.0,0.94,0.05000000000000001,0.0,0.95,0.95,1.0,0.95,5.0,0.94,1.0,0.95,0.82,1.0,0.8,1.0,5.0,1.0,A
9,2016,OKLAHOMA,EDMOND,NORTH HS,55I012715,97.0,A+,55I012,11.529723779914526,11.25699306166589,0.03,0.08,0.22,0.179,0.52,0.44,0.04,2644.0,102.68,10.77074412047533,0.37799999999999995,12.65,15.0,6.0,5.33,6.91,0.08,0.552,0.4888,0.06,0.4512,0.2997,0.19,0.5103,0.3648,0.04,0.5952,0.3201,0.03,0.6499,0.5828,0.06,0.3572,0.3444,0.16,0.4956,50.0,25.0,25.0,10.0,101.0,601.0,93.0,637.0,93.0,89.9812865497076,42.37426900584796,84.34198113207547,68.49410377358491,0.0,0.0,1238.0,93.0,150.0,81.0,158.0,80.0,308.0,80.0,0.94,0.05000000000000001,0.0,0.95,0.95,1.0,0.95,5.0,0.88,1.0,0.95,0.85,1.0,0.82,1.0,5.0,1.0,A
10,2016,OKLAHOMA,MIDWEST CITY-DEL CITY,CARL ALBERT HS,55I052705,92.0,A-,55I052,10.937653582477026,10.47980986325218,0.07,0.16,0.45,0.395,0.2,0.7,0.1,1074.0,56.3,10.756495720894304,0.349,14.96,6.98,3.0,1.87,5.0,0.11,0.6764,0.3854,0.06,0.5546,0.0975,0.35,0.5525,0.2842,0.02,0.6958,0.133,0.05,0.8170000000000001,0.3822,0.09,0.5278,0.28,0.2,0.52,50.0,25.0,25.0,9.0,96.0,238.0,94.0,246.0,89.0,89.9812865497076,42.37426900584796,84.34198113207547,68.49410377358491,0.0,0.0,484.0,92.0,59.0,83.0,61.0,64.0,120.0,73.0,0.94,0.05000000000000001,0.0,0.95,0.95,1.0,0.95,5.0,0.93,1.0,0.83,0.58,1.0,0.73,0.0,4.0,1.0,A
11,2016,OKLAHOMA,OKLAHOMA CITY,NORTHEAST HS,55I089760,70.0,C-,55I089,10.89592566127807,10.835752612719975,0.08,0.28,0.47,0.762,0.22,0.55,0.23,193.0,15.66,10.980384766345443,0.34299999999999997,13.46,1.05,0.5,0.69,2.0,0.59,0.4018,0.0,0.78,0.22,0.0,0.88,0.12,0.0204,0.32,0.6596,0.0,0.29,0.71,0.0828,0.31,0.6072,0.0,0.74,0.26,50.0,25.0,25.0,8.0,72.0,39.0,72.0,51.0,65.0,89.9812865497076,42.37426900584796,84.34198113207547,68.49410377358491,0.0,0.0,90.0,68.0,37.43636363636364,72.98545454545454,35.09647495361781,70.96103896103897,21.0,86.0,0.94,0.05000000000000001,0.0,0.95,0.95,1.0,0.95,5.0,0.0,1.0,0.95,0.29,1.0,0.33,0.0,4.0,1.0,C
12,2016,OKMULGEE,PRESTON,PRESTON HS,56I005705,88.0,B+,56I005,11.097914893538976,9.493065931185543,0.07,0.15,0.51,0.484,0.24,0.69,0.08,184.0,7.67,10.709848233198088,0.5870000000000001,13.89,0.5,0.5,0.5,1.0,0.11,0.4984,0.1827,0.13,0.6873,0.027000000000000003,0.55,0.423,0.1932,0.08,0.7268,0.2619,0.03,0.7081,0.5605,0.05,0.3895,0.1725,0.25,0.5775,50.0,25.0,25.0,10.0,98.0,40.0,90.0,35.0,83.0,89.9812865497076,42.37426900584796,84.34198113207547,68.49410377358491,0.0,0.0,75.0,87.0,37.43636363636364,72.98545454545454,35.09647495361781,70.96103896103897,18.0,72.0,0.94,0.05000000000000001,0.0,0.95,0.95,1.0,0.95,5.0,0.0,1.0,0.79,0.59,1.0,0.85,1.0,5.0,1.0,B
13,2016,PITTSBURG,SAVANNA,SAVANNA HS,61I030705,84.0,B,61I030,11.060168886589691,10.241698990155822,0.05,0.13,0.35,0.5579999999999999,0.18,0.71,0.11,174.0,11.03,10.76052815504616,0.4,20.2,1.0,0.25,0.63,0.5,0.17,0.498,0.204,0.15,0.6459999999999999,0.018000000000000002,0.7,0.282,0.1092,0.09,0.8008,0.22,0.0,0.78,0.1606,0.27,0.5694,0.1368,0.24,0.6232,50.0,25.0,25.0,8.0,86.0,38.0,84.0,38.0,89.0,89.9812865497076,42.37426900584796,84.34198113207547,68.49410377358491,0.0,0.0,76.0,87.0,37.43636363636364,72.98545454545454,35.09647495361781,70.96103896103897,18.0,78.0,0.94,0.05000000000000001,0.0,0.95,0.95,1.0,0.95,5.0,0.93,1.0,0.8543109540636042,0.5,0.0,0.6,0.0,4.0,1.0,B
14,2016,POTTAWATOMIE,ASHER,ASHER HS,63I112705,81.0,B-,63I112,10.75366754131257,9.961051495249238,0.04,0.25,0.31,0.662,0.11,0.71,0.17,71.0,5.29,10.677704451674861,0.297,11.68,0.5,0.5,0.0,0.5,0.0,0.77,0.73,0.0,0.27,0.0,0.6,0.4,0.0,0.25,0.75,0.2937,0.11,0.5963,0.5005,0.09,0.4095,0.0301,0.57,0.3999,50.0,50.0,0.0,8.0,80.0,15.0,67.0,19.0,95.0,89.9812865497076,42.37426900584796,84.34198113207547,68.49410377358491,0.0,0.0,34.0,82.0,37.43636363636364,72.98545454545454,35.09647495361781,70.96103896103897,51.391774891774894,72.03787878787878,0.94,0.05000000000000001,0.0,0.95,0.95,1.0,0.95,5.0,0.0,1.0,0.8543109540636042,0.2,0.0,0.52,0.0,4.0,1.0,B
15,2016,STEPHENS,CENTRAL HIGH,CENTRAL HIGH HS,69I034705,89.0,B+,69I034,11.22576099187412,10.405105818376198,0.03,0.07,0.14,0.337,0.25,0.66,0.09,92.0,6.5,10.703787466771312,0.385,17.3,0.33,0.33,0.33,0.5,0.22365522745411015,0.5798481245011972,0.1792,0.36,0.4608,0.1566,0.42,0.4234,0.1767,0.07,0.7533,0.1638,0.09,0.7462,0.3913,0.09,0.5187,0.1378,0.47,0.3922,50.0,50.0,0.0,9.0,93.0,147.45216049382717,81.98842592592592,179.79799537393987,75.26522744795682,89.9812865497076,42.37426900584796,84.34198113207547,68.49410377358491,0.0,0.0,26.0,88.0,37.43636363636364,72.98545454545454,35.09647495361781,70.96103896103897,51.391774891774894,72.03787878787878,0.94,0.05000000000000001,0.0,0.95,0.95,1.0,0.95,5.0,0.0,1.0,0.77,0.48,1.0,0.74,0.0,4.0,1.0,B
16,2015,CANADIAN,PIEDMONT,PIEDMONT HS,09I022705,90.0,A-,09I022,11.537266893951635,10.637981789747078,0.04,0.04,0.11,0.228,0.43,0.52,0.05,852.0,40.86,10.66672919760657,0.184,10.21,3.0,2.0,1.0,3.92,0.22,0.6474,0.1512,0.28,0.5688,0.1898,0.27,0.5402,0.3496,0.08,0.5704,0.1746,0.03,0.7954,0.3827,0.11,0.5073,0.3825,0.15,0.4675,50.0,25.0,25.0,9.0,90.0,385.0,94.0,582.0,80.0,217.0,71.0,195.0,83.0,0.0,0.0,1379.0,83.0,45.0,80.0,56.0,61.0,101.0,69.0,0.94,0.05000000000000001,0.0,0.95,0.95,1.0,0.95,5.0,0.91,1.0,0.9,0.69,1.0,0.78,0.0,4.0,1.0,A
17,2015,COMANCHE,STERLING,STERLING HS,16I003705,70.0,C-,16I003,11.1240954728869,10.158850828714494,0.07,0.15,0.31,0.423,0.24,0.67,0.09,111.0,8.57,10.837448640030109,0.267,22.77,0.71,0.5,0.0,1.0,0.35,0.5329999999999999,0.13,0.35,0.52,0.04,0.5,0.46,0.068,0.15,0.782,0.39,0.0,0.61,0.1387,0.27,0.5913,0.0671,0.39,0.5429,50.0,25.0,25.0,8.0,70.0,60.0,87.0,73.0,60.0,29.0,45.0,29.0,59.0,0.0,0.0,191.0,66.0,37.43636363636364,72.98545454545454,35.09647495361781,70.96103896103897,11.0,45.0,0.94,0.05000000000000001,0.0,0.95,0.95,1.0,0.95,5.0,0.0,1.0,0.8543109540636042,0.55,0.0,0.67,0.0,4.0,1.0,C
18,2015,GARFIELD,DRUMMOND,DRUMMOND HS,24I085705,100.0,A+,24I085,11.047272039850844,10.635263684654532,0.06,0.12,0.27,0.413,0.16,0.66,0.17,92.0,7.68,10.675811604503087,0.20600000000000002,19.08,0.86,0.0,0.25,0.0,0.12,0.66,0.31,0.0,0.69,0.1875,0.25,0.5625,0.36,0.0,0.64,0.47,0.0,0.53,0.45,0.0,0.55,0.3738,0.11,0.5162,50.0,50.0,0.0,8.0,100.0,37.0,97.0,42.0,90.0,14.0,64.0,25.0,72.0,0.0,0.0,118.0,86.0,37.43636363636364,72.98545454545454,35.09647495361781,70.96103896103897,51.391774891774894,72.03787878787878,0.94,0.05000000000000001,0.0,0.95,0.95,1.0,0.95,5.0,0.91,1.0,0.8543109540636042,0.43,0.0,0.67,0.0,5.0,1.0,A
19,2015,JACKSON,ELDORADO,ELDORADO HS,33I025705,62.0,D-,33I025,10.99880876488205,11.427180848936404,0.05,0.23,0.38,0.742,0.27,0.59,0.14,31.0,4.0,10.694620194776842,0.156,9.39,0.5,0.0,0.06,0.13,0.22365522745411015,0.5798481245011972,0.18001701073492982,0.2748389760528489,0.5451440132122213,0.07931465721040189,0.49932230102442865,0.42136304176516953,0.16659052388289677,0.12808936825885978,0.7053201078582434,0.21205035238841033,0.07126859827721223,0.7166810493343775,0.2983393675889328,0.1694308300395257,0.5322298023715415,0.234841948153967,0.26580518460329927,0.4993528672427337,50.0,50.0,0.0,8.0,62.0,11.0,55.0,17.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,51.0,37.43636363636364,72.98545454545454,35.09647495361781,70.96103896103897,51.391774891774894,72.03787878787878,0.94,0.05000000000000001,0.0,0.95,0.95,1.0,0.95,5.0,0.0,1.0,0.8543109540636042,0.29,0.0,0.1,0.0,3.0,1.0,D
20,2015,KINGFISHER,OKARCHE,OKARCHE HS,37I105705,99.0,A+,37I105,11.394520911211476,11.677434398096688,0.0,0.08,0.09,0.067,0.24,0.67,0.09,75.0,6.53,10.776799799668865,0.262,16.53,0.0,0.43,0.29,0.4,0.22365522745411015,0.5798481245011972,0.0,0.61,0.39,0.07931465721040189,0.49932230102442865,0.42136304176516953,0.485,0.03,0.485,0.17,0.0,0.83,0.068,0.15,0.782,0.1368,0.24,0.6232,50.0,50.0,0.0,9.0,99.0,57.0,93.0,47.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,79.0,37.43636363636364,72.98545454545454,35.09647495361781,70.96103896103897,51.391774891774894,72.03787878787878,0.94,0.05000000000000001,0.0,0.95,0.95,1.0,0.95,5.0,0.0,1.0,0.89,0.71,1.0,0.79,0.0,5.0,1.0,A
21,2015,LINCOLN,STROUD,STROUD HS,41I054705,78.0,C+,41I054,10.909323149407228,12.513296245017957,0.09,0.15,0.36,0.39899999999999997,0.14,0.71,0.16,233.0,16.71,10.723260555812294,0.248,16.36,1.0,1.0,1.64,1.0,0.54,0.4232,0.032,0.36,0.608,0.0528,0.52,0.4272,0.255,0.15,0.595,0.1615,0.05,0.7885,0.1344,0.16,0.7056,0.1909,0.17,0.6391,50.0,25.0,25.0,8.0,78.0,99.0,87.0,135.0,67.0,60.0,45.0,55.0,82.0,0.0,0.0,349.0,71.0,10.0,90.0,14.0,50.0,24.0,67.0,0.94,0.05000000000000001,0.0,0.95,0.95,1.0,0.95,5.0,0.0,1.0,0.8543109540636042,0.6,0.0,0.67,0.0,5.0,1.0,C
22,2015,OKLAHOMA,DEER CREEK,DEER CREEK HS,55I006705,97.0,A+,55I006,11.906947820450993,11.062529149830647,0.05,0.04,0.11,0.078,0.6,0.38,0.02,1354.0,56.78,10.722441051521326,0.266,9.67,7.98,3.0,3.0,5.0,0.07,0.5115,0.237,0.21,0.5529999999999999,0.1496,0.32,0.5304,0.4606,0.02,0.5194,0.3977,0.03,0.5723,0.4465,0.05,0.5035,0.45899999999999996,0.1,0.441,50.0,25.0,25.0,9.0,97.0,675.0,95.0,916.0,86.0,365.0,58.0,334.0,85.0,0.0,0.0,2290.0,84.0,75.0,89.0,69.0,87.0,144.0,88.0,0.94,0.05000000000000001,0.0,0.95,0.95,1.0,0.95,5.0,0.81,0.0,0.92,0.79,1.0,0.84,1.0,4.0,1.0,A
23,2015,OKLAHOMA,EDMOND,NORTH HS,55I012715,101.0,A+,55I012,11.51458878089302,11.219810795985113,0.04,0.08,0.2,0.16899999999999998,0.51,0.45,0.04,2586.0,103.5,10.76602259238751,0.315,11.96,12.93,6.0,4.0,6.66,0.02,0.539,0.4048,0.12,0.4752,0.2905,0.17,0.5395,0.4268,0.03,0.5432,0.3104,0.03,0.6596,0.506,0.08,0.414,0.5605,0.05,0.3895,50.0,25.0,25.0,10.0,101.0,1196.0,95.0,1397.0,89.0,686.0,79.0,572.0,91.0,0.0,0.0,3851.0,89.0,141.0,94.0,151.0,87.0,292.0,90.0,0.94,0.05000000000000001,0.0,0.95,0.95,1.0,0.95,5.0,0.87,1.0,0.93,0.84,1.0,0.83,1.0,5.0,1.0,A
24,2015,OKLAHOMA,MIDWEST CITY-DEL CITY,CARL ALBERT HS,55I052705,96.0,A,55I052,10.932038363246429,10.449710338993858,0.08,0.16,0.46,0.423,0.2,0.69,0.11,1078.0,58.46,10.77375026201258,0.342,14.22,3.0,3.0,3.1,5.0,0.07,0.6231,0.28800000000000003,0.1,0.612,0.132,0.34,0.528,0.3515,0.05,0.5985,0.092,0.08,0.828,0.2937,0.11,0.5963,0.3612,0.16,0.4788,50.0,25.0,25.0,9.0,96.0,507.0,90.0,642.0,88.0,288.0,59.0,245.0,80.0,0.0,0.0,1682.0,83.0,60.0,83.0,54.0,87.0,114.0,85.0,0.94,0.05000000000000001,0.0,0.95,0.95,1.0,0.95,5.0,0.89,1.0,0.78,0.61,1.0,0.79,0.0,4.0,1.0,A
25,2015,OKMULGEE,DEWAR,DEWAR HS,56I008715,87.0,B+,56I008,10.708165374318783,9.199427037583915,0.11,0.17,0.31,0.48700000000000004,0.12,0.7,0.17,117.0,8.61,10.718514476883877,0.478,19.35,0.28,0.02,0.14,0.58,0.55,0.45,0.0,0.38,0.62,0.0,0.9,0.1,0.1152,0.28,0.6048,0.2444,0.06,0.6956,0.07200000000000001,0.52,0.408,0.2331,0.37,0.3969,50.0,50.0,0.0,8.0,87.0,68.0,84.0,65.0,52.0,11.0,9.0,30.0,63.0,0.0,0.0,174.0,64.0,37.43636363636364,72.98545454545454,35.09647495361781,70.96103896103897,51.391774891774894,72.03787878787878,0.94,0.05000000000000001,0.0,0.95,0.95,1.0,0.95,5.0,0.0,1.0,0.8543109540636042,0.29,0.0,0.69,0.0,4.0,1.0,B
26,2015,OKMULGEE,PRESTON,PRESTON HS,56I005705,98.0,A+,56I005,10.981155702631899,9.479166788612725,0.08,0.19,0.53,0.541,0.19,0.7,0.11,181.0,8.5,10.7139836745472,0.235,14.0,0.5,0.5,0.42,1.0,0.09,0.5096,0.3264,0.04,0.6336,0.0915,0.39,0.5185,0.2444,0.06,0.6956,0.46,0.0,0.54,0.2132,0.18,0.6068,0.3567,0.13,0.5133,50.0,25.0,25.0,10.0,98.0,92.0,96.0,133.0,83.0,46.0,57.0,44.0,82.0,0.0,0.0,315.0,83.0,37.43636363636364,72.98545454545454,35.09647495361781,70.96103896103897,19.0,89.0,0.94,0.05000000000000001,0.0,0.95,0.95,1.0,0.95,5.0,0.0,1.0,0.82,0.56,1.0,0.8,1.0,5.0,1.0,A
27,2015,OSAGE,HOMINY,HOMINY HS,57I038705,74.0,C,57I038,10.860480399745315,10.55492145608489,0.1,0.25,0.56,0.6629999999999999,0.15,0.67,0.18,163.0,11.64,10.709523142924622,0.233,15.01,0.71,1.0,0.2,1.14,0.46,0.4968,0.1786,0.06,0.7614,0.0052,0.74,0.2548,0.0656,0.18,0.7544,0.0651,0.07,0.8649,0.1309,0.23,0.6391,0.0528,0.34,0.6072,50.0,25.0,25.0,9.0,74.0,81.0,72.0,108.0,62.0,48.0,23.0,46.0,54.0,0.0,0.0,283.0,57.0,37.43636363636364,72.98545454545454,35.09647495361781,70.96103896103897,18.0,67.0,0.94,0.05000000000000001,0.0,0.95,0.95,1.0,0.95,5.0,0.0,1.0,0.77,0.29,1.0,0.56,0.0,4.0,1.0,C
28,2015,PAYNE,RIPLEY,RIPLEY HS,60I003705,95.0,A,60I003,11.031655245381756,10.682186086436367,0.05,0.15,0.24,0.831,0.2,0.67,0.13,118.0,8.35,10.606341222341104,0.154,15.38,1.0,0.29,0.71,0.83,0.13,0.4959,0.2904,0.12,0.5896,0.1824,0.24,0.5776,0.1886,0.18,0.6314,0.1504,0.06,0.7896,0.395,0.21,0.395,0.87,0.0,0.13,50.0,25.0,25.0,9.0,95.0,60.0,83.0,86.0,85.0,22.0,82.0,27.0,96.0,0.0,0.0,195.0,86.0,37.43636363636364,72.98545454545454,35.09647495361781,70.96103896103897,11.0,82.0,0.94,0.05000000000000001,0.0,0.95,0.95,1.0,0.95,5.0,0.9,1.0,0.84,0.46,1.0,0.78,0.0,4.0,1.0,A
29,2015,POTTAWATOMIE,DALE,DALE HS,63I002705,92.0,A-,63I002,11.030074055315543,9.94828690686386,0.09,0.2,0.36,0.301,0.21,0.67,0.12,206.0,12.34,10.820567572840202,0.46,18.92,1.0,0.5,0.89,0.5,0.19,0.3807,0.38,0.05,0.57,0.0477,0.47,0.4823,0.38,0.05,0.57,0.2744,0.02,0.7056,0.5192,0.12,0.3608,0.3115,0.11,0.5785,50.0,25.0,25.0,10.0,92.0,99.0,88.0,122.0,84.0,35.0,49.0,53.0,77.0,0.0,0.0,309.0,80.0,10.0,100.0,11.0,55.0,21.0,76.0,0.94,0.05000000000000001,0.0,0.95,0.95,1.0,0.95,5.0,0.0,1.0,0.86,0.63,1.0,0.89,1.0,5.0,1.0,A
