,Year,SchoolCode,SchoolName,IndexScore,AvgIncome,AvgPropValADM,Unemployment,PovertyRate,SingleParentFam,FRL,College,HighSchool,BelowHS,FallEnrollment,NonSpEdTeachers,AvgTeacherSalary,AdvancedDegrees,AvgYrsExperience,SpEdTeachersFTE,CounselorsFTE,OtherStaffFTE,AdministratorsFTE,SchoolType,Hispanic%,NativeAmerican%,Asian%,AfricanAmerican%,PacificIslander%,White%,TwoRaces%,Total,3_Math_Advanced,3_Math_Below_Satisfactory,3_Math_Satisfactory,3_Reading_Advanced,3_Reading_Below_Satisfactory,3_Reading_Satisfactory,4_Math_Advanced,4_Math_Below_Satisfactory,4_Math_Satisfactory,4_Reading_Advanced,4_Reading_Below_Satisfactory,4_Reading_Satisfactory,5_Math_Advanced,5_Math_Below_Satisfactory,5_Math_Satisfactory,5_Reading_Advanced,5_Reading_Below_Satisfactory,5_Reading_Satisfactory,5_Science_Advanced,5_Science_Below_Satisfactory,5_Science_Satisfactory,5_SocialStudies_Advanced,5_SocialStudies_Below_Satisfactory,5_SocialStudies_Satisfactory,6_Math_Advanced,6_Math_Below_Satisfactory,6_Math_Satisfactory,6_Reading_Advanced,6_Reading_Below_Satisfactory,6_Reading_Satisfactory,7_Math_Advanced,7_Math_Below_Satisfactory,7_Math_Satisfactory,7_Reading_Advanced,7_Reading_Below_Satisfactory,7_Reading_Satisfactory,8_History_Advanced,8_History_Below_Satisfactory,8_History_Satisfactory,8_Math_Advanced,8_Math_Below_Satisfactory,8_Math_Satisfactory,8_Reading_Advanced,8_Reading_Below_Satisfactory,8_Reading_Satisfactory,8_Science_Advanced,8_Science_Below_Satisfactory,8_Science_Satisfactory,EOI_Algebra_Advanced,EOI_Algebra_Below_Satisfactory,EOI_Algebra_Satisfactory,EOI_AlgebraII_Advanced,EOI_AlgebraII_Below_Satisfactory,EOI_AlgebraII_Satisfactory,EOI_Biology_Advanced,EOI_Biology_Below_Satisfactory,EOI_Biology_Satisfactory,EOI_EnglishII_Advanced,EOI_EnglishII_Below_Satisfactory,EOI_EnglishII_Satisfactory,EOI_EnglishIII_Advanced,EOI_EnglishIII_Below_Satisfactory,EOI_EnglishIII_Satisfactory,EOI_Geometry_Advanced,EOI_Geometry_Below_Satisfactory,EOI_Geometry_Satisfactory,EOI_USHistory_Advanced,EOI_USHistory_Below_Satisfactory,EOI_USHistory_Satisfactory
2509,2014,49I064705,HANNA HS,77,40770.0,23700.0,0.11,0.34,0.57,0.23,0.16,0.61,0.23,164,2.14,46000.0,1.0,12.27,0.5,0.1,0.1,0.37,High School,0.0366,0.2256,0.0061,0.0488,0.0061,0.6159,0.061,164.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0616,0.23,0.7084,0.0,0.52,0.48,0.0168,0.72,0.2632,0.1552,0.03,0.8148,0.33,0.0,0.67,0.0846,0.06,0.8554,0.2387,0.23,0.5313
2510,2016,74I004720,COPAN HS,75,76742.69,64302.18,0.05,0.1,0.17,0.523,0.16,0.71,0.13,65,6.08,46260.2,0.28300000000000003,10.89,1.0,0.54,0.25,0.5,High School,0.0462,0.3077,0.0154,0.0,0.0,0.5231,0.1077,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2112,0.12,0.6688,0.1875,0.25,0.5625,0.0737,0.33,0.5963,0.0994,0.29,0.6106,0.25,0.0,0.75,0.06,0.4,0.54,0.0,0.71,0.29
2511,2015,49I064705,HANNA HS,71,47873.06,42035.3,0.11,0.27,0.39,0.828,0.17,0.59,0.25,29,1.86,59332.97,0.5379999999999999,16.84,0.41,0.43,1.39,0.29,High School,0.0,0.5862,0.0,0.0,0.0,0.3448,0.069,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17,0.0,0.83,,,,,,,0.0994,0.29,0.6106,,,,0.0,0.56,0.44
2512,2015,72I001720,MCLAIN HS FOR SCIENCE AND TECH,55,57115.75,57723.51,0.09,0.23,0.49,1.192,0.26,0.59,0.15,619,26.64,44554.16,0.31,8.6,6.58,3.0,2.05,2.63,High School,0.1502,0.0388,0.0,0.6575,0.0032,0.0743,0.0759,619.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0636,0.47,0.4664,0.0104,0.48,0.5096,0.0046,0.77,0.2254,0.0216,0.46,0.5184,0.0444,0.26,0.6956,0.0076,0.62,0.3724,0.0256,0.68,0.2944
2513,2015,54I054705,GRAHAM HS,56,56164.33,40131.38,0.06,0.23,0.4,0.818,0.11,0.72,0.17,55,4.92,43445.53,0.175,7.9,0.43,0.42,0.25,0.61,High School,0.1273,0.4727,0.0,0.0,0.0,0.3091,0.0909,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,0.3,0.63,0.0,0.67,0.33,0.0,0.7,0.3,0.09,0.1,0.81,,,,0.06,0.4,0.54,,,
2514,2016,52I002705,BILLINGS HS,70,46592.21,176106.81,0.11,0.27,0.29,0.857,0.12,0.74,0.13,28,3.97,47191.93,0.248,14.6,0.29,0.34,0.0,0.2,High School,0.0357,0.0714,0.0,0.0,0.0,0.8929,0.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3053,0.29,0.4047,,,,,,,,,,,,,,,,,,
2515,2016,54I054705,GRAHAM HS,64,59103.41,34704.92,0.06,0.24,0.42,0.7809999999999999,0.09,0.75,0.16,64,4.97,49045.67,0.29,15.66,0.43,0.42,0.25,0.5,High School,0.2031,0.4063,0.0,0.0156,0.0,0.2813,0.0938,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.62,0.38,0.0,0.73,0.27,0.09,0.1,0.81,0.1958,0.11,0.6942,0.1,0.5,0.4,0.0484,0.56,0.3916
2516,2016,49I064705,HANNA HS,36,51607.96,36696.91,0.06,0.32,0.3,0.8,0.16,0.61,0.23,35,2.28,55185.25,0.547,15.69,0.49,0.25,1.62,0.29,High School,0.0,0.6571,0.0,0.0286,0.0,0.2857,0.0286,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.085,0.5,0.415,0.0289,0.83,0.1411,,,,0.1139,0.33,0.5561,,,,,,
2517,2014,72I001750,TRAICE,47,56448.0,56175.0,0.09,0.23,0.48,0.03,0.25,0.59,0.15,513,30.5,49359.16,0.312,11.54,11.0,2.0,0.5,3.0,High School,0.1384,0.1053,0.0078,0.271,0.0,0.3899,0.0877,513.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0046,0.77,0.2254,0.0044,0.89,0.1056,0.0042,0.86,0.1358,0.0,0.57,0.43,0.1037,0.39,0.5063,0.0132,0.56,0.4268,0.0231,0.67,0.3069
2518,2016,72I001750,TRAICE,43,58190.81,60320.18,0.08,0.23,0.5,0.03,0.26,0.59,0.15,537,22.25,51322.97,0.27,13.02,8.33,2.5,0.86,3.0,High School,0.1732,0.0968,0.0056,0.2253,0.0,0.3818,0.1173,537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.5,0.5,0.0098,0.86,0.1302,0.0,0.74,0.26,0.0156,0.48,0.5044,0.2158,0.17,0.6142,0.0275,0.45,0.5225,0.0572,0.56,0.3828
2519,2016,72I001745,TULSA MET HS,43,58190.81,60320.18,0.08,0.23,0.5,0.92,0.26,0.59,0.15,100,9.12,47777.94,0.424,11.06,1.0,0.5,0.6,2.0,High School,0.32,0.11,0.01,0.24,0.0,0.26,0.06,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.62,0.38,,,,0.008,0.84,0.152,0.0,0.33,0.67,0.0,0.5,0.5,0.0,0.74,0.26,0.05,0.5,0.45
2520,2015,72I001750,TRAICE,49,57115.75,57723.51,0.09,0.23,0.49,0.024,0.26,0.59,0.15,553,23.74,50277.87,0.34700000000000003,12.88,9.85,1.34,0.55,3.5,High School,0.1754,0.1157,0.0072,0.255,0.0,0.3526,0.094,553.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0207,0.77,0.2093,0.0,0.82,0.18,0.0114,0.81,0.1786,0.0549,0.39,0.5551,0.0335,0.33,0.6365,0.0,0.56,0.44,0.0893,0.53,0.3807
2521,2014,72I001745,TULSA MET HS,35,56448.0,56175.0,0.09,0.23,0.48,1.08,0.25,0.59,0.15,86,8.89,47213.32,0.33799999999999997,8.8,1.0,0.23,0.72,2.0,High School,0.18600000000000003,0.1279,0.0,0.2558,0.0,0.2558,0.1744,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.87,0.13,,,,0.0,0.8,0.2,0.1474,0.33,0.5226,0.0858,0.22,0.6942,0.0,0.64,0.36,0.125,0.5,0.375
2522,2015,72I001745,TULSA MET HS,44,57115.75,57723.51,0.09,0.23,0.49,1.0,0.26,0.59,0.15,100,9.03,48612.0,0.512,9.87,1.0,0.5,0.66,1.5,High School,0.17,0.12,0.0,0.27,0.0,0.33,0.11,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.88,0.12,,,,0.0,0.92,0.08,0.0,0.6,0.4,0.0,0.17,0.83,0.0,0.94,0.06,,,
2523,2014,63I005705,EARLSBORO HS,58,50600.0,27398.0,0.04,0.24,0.34,0.86,0.11,0.71,0.18,57,5.44,43580.25,0.505,9.8,0.5,0.57,0.4,0.25,High School,0.0351,0.1754,0.0175,0.1053,0.0,0.5789,0.0877,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1247,0.57,0.3053,,,,0.0,0.5,0.5,0.0,0.36,0.64,0.14,0.0,0.86,0.2952,0.18,0.5248,0.2059,0.29,0.5041
2524,2014,24I047715,GARBER HS,92,60404.0,64056.0,0.05,0.11,0.42,0.5,0.2,0.73,0.07,107,6.97,45382.78,0.188,16.6,0.5,0.43,1.6,0.43,High School,0.0093,0.0654,0.0,0.0093,0.0,0.9159,0.0,107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3344,0.12,0.5456,0.62,0.0,0.38,,,,0.2112,0.12,0.6688,0.56,0.0,0.44,0.5734,0.06,0.3666,0.345,0.25,0.405
2525,2014,72I001730,WILL ROGERS COLLEGE HS,77,56448.0,56175.0,0.09,0.23,0.48,1.01,0.25,0.59,0.15,611,28.02,46240.73,0.27699999999999997,11.36,1.99,3.0,1.55,2.5,High School,0.3764,0.054000000000000006,0.0049,0.2864,0.0016,0.2128,0.0638,611.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0305,0.39,0.5795,0.1598,0.06,0.7802,0.0336,0.58,0.3864,0.0712,0.11,0.8188,0.1805,0.05,0.7695,0.152,0.2,0.648,0.1365,0.35,0.5135
2526,2014,56I001705,OKMULGEE HS,64,41398.0,36701.0,0.18,0.22,0.56,0.74,0.15,0.7,0.15,380,20.72,41172.7,0.152,14.87,5.0,2.0,0.84,4.0,High School,0.0263,0.2737,0.0026,0.3737,0.0026,0.3,0.0211,380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.48,0.52,0.0086,0.57,0.4214,0.0022,0.89,0.1078,0.1216,0.24,0.6384,0.0768,0.04,0.8832,0.0804,0.33,0.5896,0.0676,0.48,0.4524
2527,2014,70I060705,GOODWELL HS,89,50381.0,55543.0,0.01,0.16,0.15,0.0,0.43,0.47,0.1,47,5.47,44999.63,0.16899999999999998,9.0,0.03,0.01,0.0,0.45,High School,0.1915,0.0,0.0426,0.0213,0.0,0.7447,0.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1411,0.17,0.6889,0.38,0.0,0.62,0.0,0.29,0.71,0.43,0.0,0.57,0.43,0.0,0.57,0.69,0.0,0.31,0.1204,0.14,0.7396
2528,2014,03C022105,LANE PUBLIC SCHOOL,85,53350.0,22114.0,0.06,0.22,0.26,0.76,0.08,0.75,0.17,297,17.14,39905.33,0.067,9.16,2.0,0.14,0.86,2.0,Elementary School,0.0202,0.3737,0.0101,0.0,0.0,0.3906,0.2054,297.0,0.2409,0.27,0.4891,0.0,0.2,0.8,0.1659,0.21,0.6241,0.0,0.21,0.79,0.0616,0.44,0.4984,0.0737,0.33,0.5963,0.0,0.56,0.44,0.78,0.0,0.22,0.3069,0.07,0.6231,0.0,0.2,0.8,0.5264,0.06,0.4136,0.1513,0.11,0.7387,0.348,0.13,0.522,0.1638,0.09,0.7462,0.0609,0.13,0.8091,0.055999999999999994,0.2,0.7440000000000001,,,,,,,,,,,,,,,,,,,,,
2529,2015,03C022105,LANE PUBLIC SCHOOL,86,56708.77,23806.34,0.08,0.21,0.39,0.7070000000000001,0.08,0.72,0.2,283,17.84,39605.02,0.10400000000000001,9.75,2.55,0.0,0.14,2.0,Elementary School,0.0177,0.4064,0.0106,0.0,0.0,0.4064,0.159,283.0,0.3237,0.17,0.5063,0.0,0.11,0.89,0.2211,0.33,0.4489,0.0,0.33,0.67,0.1659,0.21,0.6241,0.1491,0.29,0.5609,0.2304,0.36,0.4096,0.5301,0.07,0.3999,0.4,0.0,0.6,0.0,0.3,0.7,0.25,0.0,0.75,0.5,0.0,0.5,0.1064,0.44,0.4536,0.0,0.0,1.0,0.25,0.0,0.75,0.44,0.0,0.56,0.8,0.0,0.2,,,,,,,,,,,,,,,,,,
2530,2014,05I051105,ERICK ES,84,46846.0,37877.0,0.01,0.27,0.14,0.54,0.12,0.72,0.16,192,13.04,40951.54,0.16399999999999998,8.25,1.43,0.43,0.5,0.29,Elementary School,0.0833,0.026000000000000002,0.0052,0.0,0.0,0.7917,0.0938,192.0,0.2697,0.07,0.6603,0.07,0.0,0.93,0.3496,0.08,0.5704,0.2116,0.08,0.7084,0.2324,0.17,0.5976,0.0432,0.28,0.6768,0.2016,0.28,0.5184,0.5963,0.11,0.2937,0.3096,0.14,0.5504,0.068,0.15,0.782,0.348,0.13,0.522,0.0949,0.27,0.6351,0.32,0.2,0.48,0.1131,0.13,0.7569,0.18600000000000003,0.07,0.7440000000000001,0.0871,0.33,0.5829,,,,,,,,,,,,,,,,,,,,,
2531,2015,05I051105,ERICK ES,76,49027.21,44660.57,0.02,0.3,0.16,0.508,0.11,0.72,0.18,191,15.05,42349.39,0.152,8.32,1.29,0.5,0.29,0.04,Elementary School,0.0628,0.0209,0.0052,0.0052,0.0,0.7906,0.1152,191.0,0.2075,0.17,0.6225,0.06,0.25,0.69,0.1955,0.15,0.6545,0.0,0.15,0.85,0.2739,0.17,0.5561,0.0736,0.08,0.8464,0.4814,0.17,0.3486,0.6889,0.17,0.1411,0.2064,0.14,0.6536,0.057,0.43,0.513,0.415,0.17,0.415,0.23,0.08,0.69,0.105,0.5,0.395,0.2494,0.14,0.6106,0.1344,0.36,0.5056,0.0903,0.57,0.3397,,,,,,,,,,,,,,,,,,,,,
2532,2014,06I009615,OKEENE JR-SR HS (JR),88,56228.0,63014.0,0.02,0.05,0.2,0.61,0.18,0.71,0.12,46,3.58,40925.06,0.28,19.89,0.25,0.5,0.75,0.38,Middle School,0.1304,0.0435,0.0,0.0,0.0,0.8261,0.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1411,0.17,0.6889,0.06,0.25,0.69,0.3318,0.21,0.4582,0.3108,0.16,0.5292,0.16,0.0,0.84,0.1008,0.37,0.5292,,,,,,,,,,,,,,,,,,,,,
2533,2015,09C031105,BANNER PUBLIC SCHOOL,86,94597.33,222266.5,0.08,0.08,0.24,0.526,0.3,0.57,0.13,209,11.22,45634.2,0.297,15.26,0.67,0.0,1.0,0.76,Elementary School,0.1483,0.0144,0.0239,0.0,0.0048,0.7273,0.0813,209.0,0.171,0.1,0.7290000000000001,0.0,0.05,0.95,0.22,0.0,0.78,0.22,0.0,0.78,0.4089,0.13,0.4611,0.37200000000000005,0.07,0.5579999999999999,0.4371,0.07,0.4929,0.73,0.0,0.27,0.3608,0.12,0.5192,0.0492,0.18,0.7708,0.5336,0.08,0.3864,0.2739,0.17,0.5561,0.2485,0.29,0.4615,0.43,0.0,0.57,0.12,0.0,0.88,0.1824,0.24,0.5776,,,,,,,,,,,,,,,,,,,,,
2534,2014,09I069510,MUSTANG NORTH MS,85,78773.0,41668.0,0.05,0.05,0.25,0.37,0.26,0.67,0.08,767,46.23,44340.11,0.22399999999999998,9.84,3.08,2.1,2.75,3.0,Middle School,0.1108,0.0548,0.0795,0.0522,0.0039,0.6336,0.0652,767.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2905,0.17,0.5395,0.2262,0.13,0.6438,0.522,0.13,0.348,0.23399999999999999,0.22,0.546,0.2162,0.06,0.7238,0.1541,0.33,0.5159,0.9,0.0,0.1,,,,,,,,,,,,,,,,,,
2535,2014,09I022510,PIEDMONT MS,87,92293.0,40082.0,0.04,0.04,0.1,0.23,0.39,0.55,0.06,513,26.06,43261.56,0.23,11.62,3.0,1.0,1.68,1.5,Middle School,0.0877,0.1423,0.0292,0.0409,0.0,0.6745,0.0253,513.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.156,0.22,0.624,0.315,0.1,0.585,0.5307,0.13,0.3393,0.1702,0.26,0.5698,0.2047,0.11,0.6853,0.11900000000000001,0.3,0.581,0.7,0.0,0.3,,,,,,,,,,,,,,,,,,
2536,2015,09I027520,YUKON MS,79,75086.45,39897.74,0.05,0.07,0.26,0.419,0.29,0.64,0.07,1801,80.47,46893.11,0.22699999999999998,12.15,12.0,4.0,5.41,5.0,Middle School,0.0994,0.0522,0.0233,0.0378,0.0011,0.7668,0.0194,1801.0,,,,,,,,,,,,,,,,,,,,,,,,,0.1387,0.27,0.5913,0.0444,0.26,0.6956,0.1564,0.32,0.5236,0.2184,0.16,0.6216,0.3555,0.21,0.4345,0.2184,0.16,0.6216,0.23399999999999999,0.1,0.6659999999999999,0.2232,0.28,0.4968,0.9,0.0,0.1,,,,,,,,,,,,,,,,,,
2537,2014,11C034105,GRAND VIEW PUBLIC SCHOOL,70,41194.0,22070.0,0.12,0.28,0.48,0.89,0.29,0.56,0.14,564,34.94,42688.34,0.139,10.74,2.0,0.0,2.0,1.9,Elementary School,0.1543,0.555,0.0018,0.0071,0.0018,0.195,0.0851,564.0,0.3276,0.16,0.5124,0.0252,0.16,0.8148,0.24600000000000002,0.18,0.574,0.0,0.3,0.7,0.2952,0.18,0.5248,0.0869,0.21,0.7031,0.1575,0.25,0.5925,0.3053,0.29,0.4047,0.1368,0.24,0.6232,0.132,0.12,0.748,0.0532,0.24,0.7068,0.252,0.1,0.648,0.1755,0.35,0.4745,0.0,0.92,0.08,0.1215,0.19,0.6885,0.0484,0.56,0.3916,0.0,0.29,0.71,,,,,,,,,,,,,,,,,,
2538,2015,11C034105,GRAND VIEW PUBLIC SCHOOL,74,43308.81,20526.43,0.11,0.25,0.4,0.843,0.27,0.61,0.12,635,41.9,43978.61,0.228,12.16,3.0,0.5,1.5,2.76,Elementary School,0.1449,0.589,0.0016,0.0079,0.0016,0.1764,0.0787,635.0,0.0784,0.44,0.4816,0.0,0.22,0.78,0.3,0.0,0.7,0.0574,0.18,0.7626,0.1248,0.22,0.6552,0.0702,0.22,0.7098,0.0767,0.41,0.5133,0.4664,0.12,0.4136,0.18899999999999997,0.1,0.711,0.0228,0.24,0.7372,0.1482,0.22,0.6318,0.16,0.2,0.64,0.1134,0.46,0.4266,0.0,0.61,0.39,0.1224,0.32,0.5576,0.0798,0.43,0.4902,0.18,0.1,0.72,,,,,,,,,,,,,,,,,,
2539,2014,14I002610,BRINK JHS,97,72627.0,41624.0,0.05,0.09,0.26,0.26,0.26,0.65,0.09,964,44.68,45165.78,0.33299999999999996,12.45,7.0,3.0,1.4,3.0,Middle School,0.1006,0.0602,0.0788,0.0394,0.001,0.5633,0.1566,964.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5432,0.03,0.4268,0.3895,0.05,0.5605,0.5246,0.14,0.3354,0.3649,0.11,0.5251,0.2068,0.06,0.7332,0.2418,0.22,0.5382,0.93,0.0,0.07,,,,,,,,,,,,,1.0,0.0,0.0,,,
2540,2015,14I002610,BRINK JHS,92,74017.72,43667.52,0.05,0.09,0.28,0.26899999999999996,0.26,0.66,0.09,986,44.37,46703.36,0.428,13.31,6.8,3.0,1.4,2.97,Middle School,0.1146,0.0598,0.0913,0.0436,0.0,0.5335,0.1572,986.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4416,0.04,0.5184,0.3185,0.09,0.5915,0.4565,0.17,0.3735,0.1292,0.24,0.6308,0.2976,0.04,0.6624,0.3154,0.17,0.5146,0.94,0.0,0.06,,,,,,,,,,,,,1.0,0.0,0.0,,,
2541,2014,14I002650,HIGHLAND EAST JHS,85,72627.0,41624.0,0.05,0.09,0.26,0.44,0.26,0.65,0.09,728,39.33,45861.61,0.203,13.15,8.45,2.0,1.5,2.0,Middle School,0.114,0.0755,0.0247,0.0618,0.0,0.5948,0.1291,728.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2772,0.16,0.5628,0.2093,0.09,0.7007,0.5632,0.12,0.3168,0.2072,0.26,0.5328,0.21600000000000003,0.1,0.684,0.1932,0.31,0.4968,0.78,0.0,0.22,,,,,,,,,,,,,0.9,0.0,0.1,,,
2542,2015,14I002650,HIGHLAND EAST JHS,88,74017.72,43667.52,0.05,0.09,0.28,0.414,0.26,0.66,0.09,681,38.7,46469.42,0.233,13.58,8.0,2.0,1.5,2.0,Middle School,0.0984,0.047,0.0308,0.0793,0.0015,0.5639,0.1791,681.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27899999999999997,0.1,0.621,0.2632,0.06,0.6768,0.4956,0.16,0.3444,0.105,0.25,0.645,0.24,0.04,0.72,0.2765,0.21,0.5135,0.6,0.0,0.4,,,,,,,,,,,,,0.67,0.0,0.33,,,
2543,2014,14I002680,WEST JHS,85,72627.0,41624.0,0.05,0.09,0.26,0.58,0.26,0.65,0.09,621,34.35,44951.53,0.261,11.17,10.0,2.0,2.0,2.29,Middle School,0.1997,0.0837,0.0821,0.095,0.0064,0.4042,0.1288,621.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2697,0.13,0.6003,0.2295,0.15,0.6205,0.5808,0.12,0.2992,0.168,0.3,0.532,0.1068,0.11,0.7832,0.1536,0.36,0.4864,0.9,0.0,0.1,,,,,,,,,,,,,1.0,0.0,0.0,,,
2544,2015,14I002680,WEST JHS,82,74017.72,43667.52,0.05,0.09,0.28,0.5710000000000001,0.26,0.66,0.09,631,35.53,45092.62,0.19699999999999998,10.12,8.5,2.0,2.0,2.0,Middle School,0.2044,0.0586,0.0761,0.0967,0.0016,0.401,0.1616,631.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3115,0.11,0.5785,0.187,0.15,0.6629999999999999,0.5208,0.16,0.3192,0.2112,0.12,0.6688,0.2256,0.06,0.7144,0.195,0.35,0.455,0.94,0.0,0.06,,,,,,,,,,,,,1.0,0.0,0.0,,,
2545,2014,16I002105,INDIAHOMA ES,76,56743.0,24537.0,0.1,0.2,0.56,0.84,0.16,0.72,0.11,147,10.03,36711.22,0.085,12.49,0.5,0.5,0.89,0.5,Elementary School,0.0544,0.3469,0.0068,0.0272,0.0,0.551,0.0136,147.0,0.1958,0.11,0.6942,0.0,0.0,1.0,0.04,0.6,0.36,0.0,0.5,0.5,0.125,0.5,0.375,0.1144,0.12,0.7656,0.0,0.5,0.5,0.7744,0.12,0.1056,0.4,0.0,0.6,0.0858,0.22,0.6942,0.1144,0.12,0.7656,0.2494,0.14,0.6106,0.3886,0.33,0.2814,0.75,0.0,0.25,0.2475,0.25,0.5025,0.04,0.5,0.46,,,,,,,,,,,,,,,,,,,,,
2546,2015,16I002105,INDIAHOMA ES,88,62290.6,24423.71,0.07,0.17,0.5,0.737,0.17,0.73,0.1,148,11.16,37130.58,0.08900000000000001,13.65,0.5,0.5,0.87,0.5,Elementary School,0.1149,0.3514,0.0,0.027000000000000003,0.0068,0.473,0.027000000000000003,148.0,0.4,0.0,0.6,0.0,0.0,1.0,0.1875,0.25,0.5625,0.06,0.25,0.69,0.06,0.4,0.54,0.0,0.4,0.6,0.06,0.4,0.54,0.56,0.2,0.24,0.38,0.0,0.62,0.0,0.0,1.0,0.63,0.0,0.37,0.38,0.0,0.62,0.3698,0.14,0.4902,0.14,0.0,0.86,0.14,0.0,0.86,0.0,0.14,0.86,,,,,,,,,,,,,,,,,,,,,
2547,2014,18I006505,KETCHUM MS,75,49920.0,85181.0,0.09,0.24,0.38,0.66,0.15,0.67,0.18,131,8.51,46776.86,0.402,16.85,1.0,0.2,0.5,1.0,Middle School,0.0305,0.4733,0.0076,0.0,0.0,0.4885,0.0,131.0,,,,,,,,,,,,,,,,,,,,,,,,,0.1806,0.14,0.6794,0.1659,0.21,0.6241,0.2314,0.11,0.6586,0.19399999999999998,0.03,0.7759999999999999,0.4704,0.16,0.3696,0.03,0.5,0.47,0.1782,0.19,0.6318,0.0504,0.44,0.5096,0.1659,0.21,0.6241,,,,,,,,,,,,,,,,,,
2548,2015,18I006505,KETCHUM MS,61,51840.61,93039.12,0.1,0.24,0.4,0.705,0.16,0.68,0.15,129,8.76,45761.85,0.531,17.48,1.0,0.32,1.51,1.0,Middle School,0.0388,0.4419,0.0078,0.0,0.0,0.5116,0.0,129.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.46,0.54,0.0632,0.21,0.7268,0.1809,0.33,0.4891,0.1204,0.14,0.7396,0.2112,0.36,0.4288,0.0,0.62,0.38,0.0736,0.08,0.8464,0.0784,0.44,0.4816,0.03,0.4,0.57,,,,,,,,,,,,,,,,,,
2549,2014,19I018505,RONGEY MS,85,62525.0,43798.0,0.07,0.12,0.2,0.6,0.17,0.68,0.15,90,4.92,41377.95,0.174,12.87,0.72,0.43,0.33,0.86,Middle School,0.0778,0.1222,0.0,0.0111,0.0,0.7667,0.0222,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3072,0.04,0.6528,0.1953,0.07,0.7347,0.2001,0.31,0.4899,0.5551,0.09,0.3549,0.1001,0.09,0.8099,0.0627,0.43,0.5073,,,,,,,,,,,,,,,,,,,,,
2550,2015,21C006105,CLEORA PUBLIC SCHOOL,91,62863.48,340526.95,0.08,0.21,0.29,0.557,0.2,0.69,0.11,122,9.5,47487.47,0.158,25.37,1.0,1.0,1.0,0.5,Elementary School,0.0246,0.3689,0.0,0.0,0.0,0.6066,0.0,122.0,0.83,0.0,0.17,0.17,0.0,0.83,0.7,0.0,0.3,0.1,0.0,0.9,0.33,0.0,0.67,0.0,0.11,0.89,0.2937,0.11,0.5963,0.6942,0.11,0.1958,0.2457,0.09,0.6643,0.0819,0.09,0.8281,0.2952,0.18,0.5248,0.18,0.0,0.82,0.5,0.0,0.5,0.22,0.12,0.66,0.13,0.0,0.87,0.1144,0.12,0.7656,,,,,,,,,,,,,,,,,,,,,
