,Year,CountyName,DistrictName,SchoolName,SchoolCode,IndexScore,LetterGrade,DistrictCode,AvgIncome,AvgPropValADM,Unemployment,PovertyRate,SingleParentFam,FRL,College,HighSchool,BelowHS,FallEnrollment,NonSpEdTeachers,AvgTeacherSalary,AdvancedDegrees,AvgYrsExperience,SpEdTeachersFTE,CounselorsFTE,OtherStaffFTE,AdministratorsFTE,SchoolType,Hispanic%,NativeAmerican%,Asian%,AfricanAmerican%,PacificIslander%,White%,TwoRaces%,Total,3_Math_Advanced,3_Math_Below_Satisfactory,3_Math_Satisfactory,3_Reading_Advanced,3_Reading_Below_Satisfactory,3_Reading_Satisfactory,4_Math_Advanced,4_Math_Below_Satisfactory,4_Math_Satisfactory,4_Reading_Advanced,4_Reading_Below_Satisfactory,4_Reading_Satisfactory,5_Math_Advanced,5_Math_Below_Satisfactory,5_Math_Satisfactory,5_Reading_Advanced,5_Reading_Below_Satisfactory,5_Reading_Satisfactory,5_Science_Advanced,5_Science_Below_Satisfactory,5_Science_Satisfactory,5_SocialStudies_Advanced,5_SocialStudies_Below_Satisfactory,5_SocialStudies_Satisfactory,5_Writing_Advanced,5_Writing_Below_Satisfactory,5_Writing_Satisfactory,Performance_Multiplier,GrowthMultiplier,BottomGrowth_Multiplier,TotalBonusPoints,OveralSchoolGrade,ELA_ExamCounty,ELA_GrowthIndex,Math_ExamCounty,Math_GrowthIndex,Science_ExamCounty,Science_GrowthIndex,SocialStudies_ExamCounty,SocialStudies_GrowthIndex,Writing_ExamCounty,Writing_GrowthIndex,Overall_ExamCounty,Overall_GrowthIndex,ELA_ExamCount_bq,ELA_GrowthIndex_bq,Math_ExamCount_bq,Math_GrowthIndex_bq,OverallExamCount_bq,OverallGrowthIndex_bq,AttendenceRate,LowPerfm_Grade8,LowPerfm_Grade8_Bonus,CollegeEntranceExam_Performance,CollegeEntranceExam_Bonus,EOIPerformanceRate,EOIPerformanceRate_Bonus,AchievedGrowthTarget,AchievedGrowthTarget_Bonus,LetterGradeGroup
603,2016,ADAIR,CAVE SPRINGS,CAVE SPRINGS ES,01I030105,77.0,C+,01I030,50981.85,10822.45,0.07,0.22,0.3,0.9490000000000001,0.16,0.66,0.19,39.0,3.5,44929.43,0.28600000000000003,12.86,0.0,0.0,0.65,0.12,Elementary School,0.0,0.8438,0.0,0.0313,0.0,0.125,0.0,32,0.0,0.43,0.57,0.0,0.14,0.86,0.2171435303844564,0.24946258784621742,0.5333938817693262,0.037106853839801814,0.24202725020644097,0.7208658959537572,0.24825590277777781,0.2532595486111111,0.4984845486111112,0.09248153446033809,0.23993931512787167,0.6675791504117902,0.12334265217391305,0.40135652173913045,0.47530082608695656,0.38837873263888884,0.2189626736111111,0.39265859375,0.03363265839320706,0.47536903984323975,0.4909983017635532,50.0,25.0,25.0,8.0,42.0,174.299058905542,69.55071453468108,174.56395956779366,68.53677239456256,59.513950892857146,47.8125,58.119382964453386,63.83165660630449,0.01026694045174538,0.09240246406570841,425.2142361111111,68.48229166666667,35.20636152055857,52.323506594259115,35.3844065166796,52.657486423584174,67.20225947521865,52.49744897959184,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
604,2016,ADAIR,WESTVILLE,WESTVILLE ES,01I011105,67.0,D+,01I011,47925.28,22296.91,0.09,0.24,0.37,0.823,0.13,0.64,0.22,651.0,34.67,42668.1,0.289,14.16,3.0,0.5,1.33,1.0,Elementary School,0.0737,0.4962,0.0154,0.0031,0.0,0.3072,0.1045,651,0.1024,0.36,0.5376,0.0,0.27,0.73,0.0336,0.44,0.5264,0.0,0.35,0.65,0.03,0.5,0.47,0.0336,0.44,0.5264,0.0078,0.61,0.3822,0.0756,0.58,0.3444,0.03363265839320706,0.47536903984323975,0.4909983017635532,52.266435986159166,24.558823529411764,23.070934256055363,9.008996539792388,73.85640138408304,219.0,69.0,219.0,65.0,59.513950892857146,47.8125,58.119382964453386,63.83165660630449,0.01026694045174538,0.09240246406570841,438.0,67.0,54.0,56.0,54.0,48.0,108.0,52.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D
605,2016,ALFALFA,CHEROKEE,CHEROKEE ES,02I046105,85.0,B,02I046,79034.02,83544.03,0.05,0.17,0.36,0.57,0.25,0.64,0.11,228.0,23.72,44439.43,0.163,15.93,2.0,0.52,0.29,1.71,Elementary School,0.1447,0.0219,0.0,0.0088,0.0,0.7632,0.0614,228,0.2695,0.23,0.5005,0.068,0.15,0.782,0.43,0.0,0.57,0.0651,0.07,0.8649,0.1782,0.19,0.6318,0.1023,0.07,0.8277,0.133,0.3,0.5670000000000001,0.5208,0.07,0.4092,0.03363265839320706,0.47536903984323975,0.4909983017635532,50.0,25.0,25.0,10.0,84.0,58.0,86.0,58.0,78.0,59.513950892857146,47.8125,58.119382964453386,63.83165660630449,0.01026694045174538,0.09240246406570841,116.0,82.0,14.0,79.0,14.0,50.0,28.0,64.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B
606,2016,ATOKA,ATOKA,ATOKA ES,03I015120,80.0,B-,03I015,44213.76,31489.97,0.12,0.32,0.48,0.8590000000000001,0.14,0.66,0.2,469.0,25.18,43783.08,0.318,14.1,2.0,0.0,0.2,1.0,Elementary School,0.0597,0.2772,0.0149,0.0746,0.0,0.4776,0.0959,469,0.4644,0.14,0.3956,0.0344,0.14,0.8256,0.207,0.1,0.693,0.024,0.2,0.7759999999999999,0.23399999999999999,0.22,0.546,0.1748,0.08,0.7452,0.10400000000000001,0.35,0.546,0.3895,0.05,0.5605,0.03363265839320706,0.47536903984323975,0.4909983017635532,50.0,25.0,25.0,10.0,79.0,92.0,79.0,92.0,78.0,59.513950892857146,47.8125,58.119382964453386,63.83165660630449,0.01026694045174538,0.09240246406570841,184.0,79.0,22.0,55.0,22.0,41.0,44.0,48.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B
607,2016,BECKHAM,ELK CITY,FAIRVIEW ES,05I006105,75.0,C,05I006,70102.92,53130.32,0.04,0.13,0.41,0.667,0.18,0.65,0.17,315.0,18.0,41286.73,0.278,7.39,2.0,1.0,0.0,1.0,Elementary School,0.2635,0.0381,0.0127,0.0349,0.0,0.5651,0.0857,315,0.1794,0.31,0.5106,0.0261,0.13,0.8439,0.1575,0.25,0.5925,0.0086,0.14,0.8514,0.24825590277777781,0.2532595486111111,0.4984845486111112,0.09248153446033809,0.23993931512787167,0.6675791504117902,0.12334265217391305,0.40135652173913045,0.47530082608695656,0.38837873263888884,0.2189626736111111,0.39265859375,0.03363265839320706,0.47536903984323975,0.4909983017635532,50.0,25.0,25.0,10.0,76.0,133.0,75.0,134.0,73.0,59.513950892857146,47.8125,58.119382964453386,63.83165660630449,0.01026694045174538,0.09240246406570841,267.0,74.0,33.0,48.0,33.0,45.0,66.0,47.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
608,2016,BECKHAM,ELK CITY,GRANDVIEW 5TH/6TH GRADE CTR,05I006115,71.0,C-,05I006,70102.92,53130.32,0.04,0.13,0.41,0.54,0.18,0.65,0.17,328.0,18.74,45267.98,0.187,20.73,3.0,1.0,1.0,1.0,Elementary School,0.1738,0.0579,0.0152,0.0335,0.0,0.6555,0.064,328,,0.2788771358828316,0.49999267697314886,0.029019293257514213,0.20329406986190088,0.7676866368805849,0.2171435303844564,0.24946258784621742,0.5333938817693262,0.037106853839801814,0.24202725020644097,0.7208658959537572,0.231,0.23,0.539,0.0888,0.26,0.6512,0.0616,0.44,0.4984,0.22399999999999998,0.3,0.47600000000000003,0.03363265839320706,0.47536903984323975,0.4909983017635532,50.0,25.0,25.0,10.0,73.0,292.0,72.0,294.0,71.0,59.513950892857146,47.8125,58.119382964453386,63.83165660630449,0.01026694045174538,0.09240246406570841,586.0,72.0,73.0,45.0,73.0,48.0,146.0,47.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
609,2016,BECKHAM,ELK CITY,NORTHEAST ES,05I006120,75.0,C,05I006,70102.92,53130.32,0.04,0.13,0.41,0.6940000000000001,0.18,0.65,0.17,336.0,17.57,41507.0,0.0,10.66,1.0,1.0,0.5,1.0,Elementary School,0.2857,0.0387,0.0149,0.0208,0.0,0.5774,0.0625,336,,0.2788771358828316,0.49999267697314886,0.029019293257514213,0.20329406986190088,0.7676866368805849,0.2171435303844564,0.24946258784621742,0.5333938817693262,0.037106853839801814,0.24202725020644097,0.7208658959537572,0.24825590277777781,0.2532595486111111,0.4984845486111112,0.09248153446033809,0.23993931512787167,0.6675791504117902,0.12334265217391305,0.40135652173913045,0.47530082608695656,0.38837873263888884,0.2189626736111111,0.39265859375,0.03363265839320706,0.47536903984323975,0.4909983017635532,50.0,25.0,25.0,10.0,76.0,133.0,75.0,134.0,73.0,59.513950892857146,47.8125,58.119382964453386,63.83165660630449,0.01026694045174538,0.09240246406570841,267.0,74.0,33.0,48.0,33.0,45.0,66.0,47.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
610,2016,BECKHAM,SAYRE,SAYRE ES,05I031105,101.0,A+,05I031,62403.93,107282.12,0.02,0.17,0.36,0.703,0.14,0.64,0.22,394.0,22.75,43153.93,0.275,16.61,1.3,0.95,0.5,1.0,Elementary School,0.1193,0.0076,0.0025,0.0025,0.0,0.7893,0.0787,394,0.289,0.15,0.561,0.0,0.2,0.8,0.6,0.0,0.4,0.09699999999999999,0.03,0.873,0.5096,0.02,0.4704,0.18899999999999997,0.1,0.711,0.5096,0.02,0.4704,0.456,0.05,0.494,0.03363265839320706,0.47536903984323975,0.4909983017635532,50.0,25.0,25.0,10.0,72.0,88.0,95.0,88.0,98.0,59.513950892857146,47.8125,58.119382964453386,63.83165660630449,0.01026694045174538,0.09240246406570841,176.0,97.0,21.0,86.0,21.0,95.0,42.0,90.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
611,2016,BLAINE,OKEENE,OKEENE ES,06I009105,74.0,C,06I009,56344.17,76510.06,0.02,0.09,0.32,0.575,0.19,0.67,0.13,193.0,11.38,44610.64,0.17600000000000002,17.02,0.65,0.6,0.5,1.0,Elementary School,0.2435,0.0104,0.0,0.0,0.0,0.7202,0.0259,193,0.0,0.41,0.59,0.0,0.12,0.88,0.33,0.0,0.67,0.0,0.33,0.67,0.5579999999999999,0.07,0.37200000000000005,0.0651,0.07,0.8649,0.0511,0.27,0.6789,0.264,0.2,0.536,0.03363265839320706,0.47536903984323975,0.4909983017635532,50.0,25.0,25.0,10.0,78.0,66.0,62.0,67.0,85.0,59.513950892857146,47.8125,58.119382964453386,63.83165660630449,0.01026694045174538,0.09240246406570841,133.0,74.0,16.0,31.0,16.0,56.0,32.0,44.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
612,2016,BLAINE,WATONGA,WATONGA ES,06I042105,84.0,B,06I042,53328.31,53908.56,0.02,0.22,0.39,0.792,0.12,0.71,0.17,423.0,24.0,42422.25,0.20800000000000002,13.08,2.0,1.0,0.33,1.0,Elementary School,0.1702,0.1537,0.0024,0.0331,0.0,0.4775,0.1631,423,0.35600000000000004,0.11,0.534,0.0,0.07,0.93,0.1411,0.17,0.6889,0.0,0.24,0.76,0.29600000000000004,0.2,0.504,0.0747,0.17,0.7553,0.0882,0.37,0.5418,0.2516,0.26,0.4884,0.03363265839320706,0.47536903984323975,0.4909983017635532,50.0,25.0,25.0,10.0,89.0,98.0,82.0,98.0,82.0,59.513950892857146,47.8125,58.119382964453386,63.83165660630449,0.01026694045174538,0.09240246406570841,196.0,82.0,23.0,57.0,23.0,65.0,46.0,61.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B
613,2016,BRYAN,COLBERT,WARD ES EAST,07I004105,83.0,B,07I004,48570.16,24401.83,0.14,0.16,0.27,0.79,0.12,0.68,0.21,162.0,10.79,41889.2,0.139,10.21,1.0,0.5,0.43,0.5,Elementary School,0.0802,0.284,0.0,0.0185,0.0,0.5679,0.0494,162,,0.2788771358828316,0.49999267697314886,0.029019293257514213,0.20329406986190088,0.7676866368805849,0.3298,0.03,0.6402,0.0546,0.09,0.8554,0.4656,0.03,0.5044,0.1824,0.24,0.5776,0.2052,0.24,0.5548,0.6279,0.09,0.2821,0.03363265839320706,0.47536903984323975,0.4909983017635532,50.0,25.0,25.0,10.0,70.0,144.0,82.0,144.0,81.0,59.513950892857146,47.8125,58.119382964453386,63.83165660630449,0.01026694045174538,0.09240246406570841,288.0,82.0,36.0,72.0,36.0,53.0,72.0,63.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B
614,2016,BRYAN,COLBERT,WARD ES WEST,07I004110,91.0,A-,07I004,48570.16,24401.83,0.14,0.16,0.27,0.8009999999999999,0.12,0.68,0.21,351.0,17.31,40879.92,0.305,15.13,2.0,0.5,0.57,1.0,Elementary School,0.1083,0.3875,0.0057,0.0285,0.0,0.4672,0.0028,351,0.396,0.12,0.484,0.044000000000000004,0.12,0.836,0.2171435303844564,0.24946258784621742,0.5333938817693262,0.037106853839801814,0.24202725020644097,0.7208658959537572,0.24825590277777781,0.2532595486111111,0.4984845486111112,0.09248153446033809,0.23993931512787167,0.6675791504117902,0.12334265217391305,0.40135652173913045,0.47530082608695656,0.38837873263888884,0.2189626736111111,0.39265859375,0.03363265839320706,0.47536903984323975,0.4909983017635532,100.0,0.0,0.0,10.0,90.0,174.299058905542,69.55071453468108,174.56395956779366,68.53677239456256,59.513950892857146,47.8125,58.119382964453386,63.83165660630449,0.01026694045174538,0.09240246406570841,425.2142361111111,68.48229166666667,35.20636152055857,52.323506594259115,35.3844065166796,52.657486423584174,67.20225947521865,52.49744897959184,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
615,2016,BRYAN,DURANT,DURANT INTERMEDIATE ES,07I072125,76.0,C,07I072,46828.37,34806.95,0.08,0.25,0.38,0.721,0.25,0.57,0.18,748.0,41.03,51371.18,0.7559999999999999,15.87,7.0,2.0,2.0,2.0,Elementary School,0.1257,0.2447,0.0134,0.0281,0.0013,0.508,0.0789,748,,0.2788771358828316,0.49999267697314886,0.029019293257514213,0.20329406986190088,0.7676866368805849,0.2268,0.16,0.6132,0.017,0.15,0.833,0.1975,0.21,0.5925,0.0902,0.18,0.7298,0.1872,0.28,0.5328,0.4488,0.12,0.4312,0.03363265839320706,0.47536903984323975,0.4909983017635532,50.0,25.0,25.0,10.0,76.0,678.0,77.0,680.0,76.0,59.513950892857146,47.8125,58.119382964453386,63.83165660630449,0.01026694045174538,0.09240246406570841,1358.0,77.0,169.0,44.0,169.0,41.0,338.0,43.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
616,2016,BRYAN,DURANT,NORTHWEST HEIGHTS ES,07I072115,99.0,A+,07I072,46828.37,34806.95,0.08,0.25,0.38,0.674,0.25,0.57,0.18,632.0,30.0,49695.63,0.633,15.07,3.0,1.2,2.0,2.0,Elementary School,0.1408,0.2136,0.0111,0.0111,0.0032,0.5332,0.087,632,0.4368,0.09,0.4732,0.1455,0.03,0.8245,0.2171435303844564,0.24946258784621742,0.5333938817693262,0.037106853839801814,0.24202725020644097,0.7208658959537572,0.24825590277777781,0.2532595486111111,0.4984845486111112,0.09248153446033809,0.23993931512787167,0.6675791504117902,0.12334265217391305,0.40135652173913045,0.47530082608695656,0.38837873263888884,0.2189626736111111,0.39265859375,0.03363265839320706,0.47536903984323975,0.4909983017635532,100.0,0.0,0.0,10.0,92.0,174.299058905542,69.55071453468108,174.56395956779366,68.53677239456256,59.513950892857146,47.8125,58.119382964453386,63.83165660630449,0.01026694045174538,0.09240246406570841,425.2142361111111,68.48229166666667,35.20636152055857,52.323506594259115,35.3844065166796,52.657486423584174,67.20225947521865,52.49744897959184,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
617,2016,BRYAN,DURANT,ROBERT E. LEE ES,07I072110,89.0,B+,07I072,46828.37,34806.95,0.08,0.25,0.38,0.982,0.25,0.57,0.18,270.0,9.29,44781.92,0.408,9.81,2.0,1.0,2.0,1.0,Elementary School,0.1815,0.2407,0.0,0.0259,0.0,0.4407,0.1111,270,0.285,0.05,0.665,0.05,0.0,0.95,0.2171435303844564,0.24946258784621742,0.5333938817693262,0.037106853839801814,0.24202725020644097,0.7208658959537572,0.24825590277777781,0.2532595486111111,0.4984845486111112,0.09248153446033809,0.23993931512787167,0.6675791504117902,0.12334265217391305,0.40135652173913045,0.47530082608695656,0.38837873263888884,0.2189626736111111,0.39265859375,0.03363265839320706,0.47536903984323975,0.4909983017635532,100.0,0.0,0.0,10.0,89.0,174.299058905542,69.55071453468108,174.56395956779366,68.53677239456256,59.513950892857146,47.8125,58.119382964453386,63.83165660630449,0.01026694045174538,0.09240246406570841,425.2142361111111,68.48229166666667,35.20636152055857,52.323506594259115,35.3844065166796,52.657486423584174,67.20225947521865,52.49744897959184,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B
618,2016,BRYAN,DURANT,WASHINGTON IRVING ES,07I072105,95.0,A,07I072,46828.37,34806.95,0.08,0.25,0.38,0.769,0.25,0.57,0.18,610.0,29.0,47557.72,0.655,11.21,3.0,1.2,2.0,2.0,Elementary School,0.1197,0.2377,0.0033,0.0262,0.0016,0.5115,0.1,610,0.4136,0.06,0.5264,0.0828,0.08,0.8372,0.2171435303844564,0.24946258784621742,0.5333938817693262,0.037106853839801814,0.24202725020644097,0.7208658959537572,0.24825590277777781,0.2532595486111111,0.4984845486111112,0.09248153446033809,0.23993931512787167,0.6675791504117902,0.12334265217391305,0.40135652173913045,0.47530082608695656,0.38837873263888884,0.2189626736111111,0.39265859375,0.03363265839320706,0.47536903984323975,0.4909983017635532,100.0,0.0,0.0,10.0,93.0,174.299058905542,69.55071453468108,174.56395956779366,68.53677239456256,59.513950892857146,47.8125,58.119382964453386,63.83165660630449,0.01026694045174538,0.09240246406570841,425.2142361111111,68.48229166666667,35.20636152055857,52.323506594259115,35.3844065166796,52.657486423584174,67.20225947521865,52.49744897959184,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
619,2016,CADDO,ANADARKO,ANADARKO EAST ES,08I020105,62.0,D-,08I020,53555.52,17880.33,0.14,0.31,0.44,0.938,0.18,0.68,0.14,290.0,16.62,43312.65,0.22399999999999998,14.81,1.08,1.0,1.7,1.2,Elementary School,0.1517,0.6828,0.0034,0.0345,0.0,0.1276,0.0,290,0.2263,0.27,0.5037,0.0255,0.15,0.8245,0.2171435303844564,0.24946258784621742,0.5333938817693262,0.037106853839801814,0.24202725020644097,0.7208658959537572,0.24825590277777781,0.2532595486111111,0.4984845486111112,0.09248153446033809,0.23993931512787167,0.6675791504117902,0.12334265217391305,0.40135652173913045,0.47530082608695656,0.38837873263888884,0.2189626736111111,0.39265859375,0.03363265839320706,0.47536903984323975,0.4909983017635532,50.0,25.0,25.0,10.0,68.0,255.0,61.0,255.0,64.0,59.513950892857146,47.8125,58.119382964453386,63.83165660630449,0.01026694045174538,0.09240246406570841,510.0,63.0,62.0,31.0,62.0,32.0,124.0,31.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D
620,2016,CADDO,ANADARKO,MISSION ES,08I020120,62.0,D-,08I020,53555.52,17880.33,0.14,0.31,0.44,0.909,0.18,0.68,0.14,394.0,16.65,44169.51,0.365,13.12,0.79,1.0,1.92,1.2,Elementary School,0.1827,0.6218,0.0025,0.0406,0.0,0.1497,0.0025,394,,0.2788771358828316,0.49999267697314886,0.029019293257514213,0.20329406986190088,0.7676866368805849,0.1035,0.31,0.5865,0.013000000000000001,0.35,0.637,0.0885,0.41,0.5015,0.0336,0.44,0.5264,0.0124,0.69,0.2976,0.0528,0.56,0.3872,0.03363265839320706,0.47536903984323975,0.4909983017635532,50.0,25.0,25.0,10.0,68.0,255.0,61.0,255.0,64.0,59.513950892857146,47.8125,58.119382964453386,63.83165660630449,0.01026694045174538,0.09240246406570841,510.0,63.0,62.0,31.0,62.0,32.0,124.0,31.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D
621,2016,CADDO,ANADARKO,SUNSET ES,08I020115,62.0,D-,08I020,53555.52,17880.33,0.14,0.31,0.44,1.0,0.18,0.68,0.14,316.0,17.71,42823.7,0.0,13.8,0.71,1.0,1.7,1.2,Elementary School,0.1551,0.6709,0.0,0.038,0.0,0.1361,0.0,316,,0.2788771358828316,0.49999267697314886,0.029019293257514213,0.20329406986190088,0.7676866368805849,0.2171435303844564,0.24946258784621742,0.5333938817693262,0.037106853839801814,0.24202725020644097,0.7208658959537572,0.24825590277777781,0.2532595486111111,0.4984845486111112,0.09248153446033809,0.23993931512787167,0.6675791504117902,0.12334265217391305,0.40135652173913045,0.47530082608695656,0.38837873263888884,0.2189626736111111,0.39265859375,0.03363265839320706,0.47536903984323975,0.4909983017635532,50.0,25.0,25.0,10.0,68.0,255.0,61.0,255.0,64.0,59.513950892857146,47.8125,58.119382964453386,63.83165660630449,0.01026694045174538,0.09240246406570841,510.0,63.0,62.0,31.0,62.0,32.0,124.0,31.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D
622,2016,CADDO,BOONE-APACHE,APACHE ES,08I056105,75.0,C,08I056,57878.19,43627.17,0.13,0.17,0.37,0.8440000000000001,0.19,0.68,0.13,270.0,15.43,43816.77,0.19399999999999998,16.78,1.0,0.0,1.0,1.0,Elementary School,0.1222,0.3593,0.0,0.0,0.0037,0.3889,0.1259,270,0.2788,0.32,0.4012,0.0,0.18,0.82,0.18600000000000003,0.07,0.7440000000000001,0.0,0.3,0.7,0.3393,0.13,0.5307,0.1053,0.19,0.7047,0.0976,0.39,0.5124,0.43200000000000005,0.1,0.46799999999999997,0.03363265839320706,0.47536903984323975,0.4909983017635532,50.0,25.0,25.0,10.0,76.0,73.0,70.0,73.0,84.0,59.513950892857146,47.8125,58.119382964453386,63.83165660630449,0.01026694045174538,0.09240246406570841,146.0,77.0,18.0,39.0,18.0,50.0,36.0,44.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
623,2016,CADDO,CARNEGIE,CARNEGIE ES,08I033105,87.0,B+,08I033,43842.23,29746.02,0.09,0.23,0.33,0.867,0.13,0.68,0.18,300.0,17.29,45163.54,0.364,18.54,1.0,1.0,1.0,1.0,Elementary School,0.19,0.3133,0.0033,0.0033,0.0,0.3,0.19,300,0.16,0.2,0.64,0.1152,0.04,0.8448,0.3007,0.03,0.6693,0.063,0.1,0.8370000000000001,0.6674,0.06,0.2726,0.1786,0.06,0.7614,0.1403,0.39,0.4697,0.2106,0.19,0.5994,0.03363265839320706,0.47536903984323975,0.4909983017635532,50.0,25.0,25.0,10.0,87.0,72.0,82.0,72.0,92.0,59.513950892857146,47.8125,58.119382964453386,63.83165660630449,0.01026694045174538,0.09240246406570841,144.0,87.0,17.0,53.0,17.0,76.0,34.0,65.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,B
624,2016,CADDO,CYRIL,CYRIL ES,08I064105,71.0,C-,08I064,45483.89,18897.38,0.11,0.16,0.16,0.737,0.18,0.74,0.09,243.0,12.93,43456.65,0.07200000000000001,18.15,1.0,0.29,1.29,1.0,Elementary School,0.0988,0.1852,0.0,0.0082,0.0041,0.6379,0.0658,243,0.2368,0.26,0.5032,0.0,0.05,0.95,0.1258,0.26,0.6142,0.0,0.48,0.52,0.3431,0.27,0.3869,0.174,0.13,0.696,0.146,0.27,0.584,0.4371,0.07,0.4929,0.03363265839320706,0.47536903984323975,0.4909983017635532,50.0,25.0,25.0,10.0,63.0,82.0,61.0,82.0,73.0,59.513950892857146,47.8125,58.119382964453386,63.83165660630449,0.01026694045174538,0.09240246406570841,164.0,67.0,20.0,50.0,20.0,40.0,40.0,45.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
625,2016,CADDO,FORT COBB-BROXTON,FORT COBB-BROXTON LOWER ES,08I167105,65.0,D,08I167,51494.01,25787.81,0.07,0.17,0.31,0.8340000000000001,0.22,0.66,0.13,169.0,8.14,45568.53,0.281,18.77,0.7,0.28,0.79,0.52,Elementary School,0.0533,0.2249,0.0,0.0118,0.0,0.5858,0.1243,169,0.39,0.0,0.61,0.11,0.0,0.89,0.03,0.4,0.57,0.0375,0.25,0.7125,0.2211,0.33,0.4489,0.1411,0.17,0.6889,0.0336,0.58,0.3864,0.04,0.5,0.46,0.03363265839320706,0.47536903984323975,0.4909983017635532,50.0,25.0,25.0,10.0,83.0,43.0,72.0,43.0,58.0,59.513950892857146,47.8125,58.119382964453386,63.83165660630449,0.01026694045174538,0.09240246406570841,86.0,65.0,10.0,30.0,10.0,20.0,20.0,25.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,D
626,2016,CADDO,HINTON,HINTON ES,08I161105,73.0,C,08I161,61147.64,57905.48,0.06,0.17,0.36,0.62,0.11,0.7,0.19,405.0,20.91,42713.02,0.239,13.64,1.0,1.0,0.14,1.0,Elementary School,0.2272,0.1037,0.0,0.0198,0.0,0.6395,0.0099,405,0.1872,0.22,0.5928,0.0,0.17,0.83,0.084,0.3,0.616,0.0174,0.42,0.5626,0.1656,0.08,0.7544,0.0344,0.14,0.8256,0.1176,0.16,0.7224,0.3948,0.16,0.4452,0.03363265839320706,0.47536903984323975,0.4909983017635532,50.0,25.0,25.0,10.0,88.0,105.0,70.0,104.0,78.0,59.513950892857146,47.8125,58.119382964453386,63.83165660630449,0.01026694045174538,0.09240246406570841,209.0,74.0,26.0,31.0,25.0,36.0,51.0,33.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C
627,2016,CADDO,HYDRO-EAKLY,HYDRO-EAKLY ES,08I011105,103.0,A+,08I011,56446.58,51092.25,0.04,0.14,0.23,0.69,0.18,0.68,0.14,239.0,13.95,42538.02,0.096,16.13,1.34,1.0,0.0,1.0,Elementary School,0.2218,0.0335,0.0,0.0126,0.0,0.6946,0.0377,239,0.3344,0.12,0.5456,0.1104,0.08,0.8096,0.73,0.0,0.27,0.0819,0.09,0.8281,0.71,0.0,0.29,0.14,0.0,0.86,0.2838,0.14,0.5762,0.513,0.1,0.387,0.03363265839320706,0.47536903984323975,0.4909983017635532,50.0,25.0,25.0,10.0,99.0,47.0,94.0,47.0,100.0,59.513950892857146,47.8125,58.119382964453386,63.83165660630449,0.01026694045174538,0.09240246406570841,94.0,97.0,11.0,91.0,11.0,100.0,22.0,95.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
628,2016,CANADIAN,CALUMET,CALUMET ES,09I076105,95.0,A,09I076,85273.81,281839.77,0.06,0.13,0.33,0.812,0.18,0.7,0.12,149.0,10.57,41501.75,0.149,8.08,1.0,0.14,0.14,0.8,Elementary School,0.1074,0.1678,0.0,0.0067,0.0,0.6174,0.1007,149,0.435,0.25,0.315,0.0736,0.08,0.8464,0.38,0.0,0.62,0.0,0.0,1.0,0.1958,0.11,0.6942,0.1958,0.11,0.6942,0.1958,0.11,0.6942,0.56,0.0,0.44,0.03363265839320706,0.47536903984323975,0.4909983017635532,50.0,25.0,25.0,10.0,87.0,47.0,87.0,47.0,96.0,59.513950892857146,47.8125,58.119382964453386,63.83165660630449,0.01026694045174538,0.09240246406570841,94.0,91.0,11.0,64.0,11.0,82.0,22.0,73.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
