Year,SchoolCode,DistrictCode,Site,AvgIncome,AvgPropValADM,Unemployment,PovertyRate,SingleParentFam,FRL,College,HighSchool,BelowHS,FallEnrollment,NonSpEdTeachers,AvgTeacherSalary,AdvancedDegrees,AvgYrsExperience,SpEdTeachersFTE,CounselorsFTE,OtherStaffFTE,AdministratorsFTE
2016,51I074105,51I074,WARNER ELEMENTARY,56249.45,17326.34,0.09,0.15,0.37,0.732,0.18,0.68,0.13,578,32.09,45023.96,0.182,12.92,3.25,0.92,1.88,1
2014,51I074715,51I074,WARNER HIGH SCHOOL,67770,17521,0.09,0.11,0.4,0.62,0.2,0.7,0.1,204,12.95,45653.02,0.259,15.85,0.84,1.04,0.41,1.5
2015,51I074715,51I074,WARNER HIGH SCHOOL,58740.13,17748.04,0.08,0.14,0.44,0.597,0.2,0.69,0.11,211,12.7,48099.76,0.226,19.66,0.77,0.48,0.33,1
2016,51I074715,51I074,WARNER HIGH SCHOOL,56249.45,17326.34,0.09,0.15,0.37,0.612,0.18,0.68,0.13,214,12.41,49460.63,0.282,21.1,0.75,0.53,0.33,1
2014,61I080135,61I080,WASHINGTON EC CTR,49424,28067,0.06,0.22,0.43,0.62,0.15,0.67,0.18,140,6.29,43591.95,0.046,8.93,1,0.29,0.14,0.97
2015,61I080135,61I080,WASHINGTON EC CTR,50113.92,28208.07,0.06,0.24,0.45,0.714,0.16,0.67,0.17,140,6.49,45330.56,0.185,7.89,1,0.14,0.14,0.29
2016,61I080135,61I080,WASHINGTON EC CTR,50880.2,29839.44,0.07,0.24,0.43,0.436,0.16,0.68,0.17,124,5.5,43622.18,0,9.36,1,0,0.86,0.14
2014,58I023130,58I023,WASHINGTON ELEMENTARY,47226,23608,0.1,0.22,0.42,0.75,0.16,0.7,0.15,244,13,43755.38,0.154,11.04,2,0.5,1.3,1
2014,14I029160,14I029,WASHINGTON ELEMENTARY,69395,55637,0.06,0.18,0.32,0.36,0.44,0.49,0.07,513,28.87,45808.22,0.33,11.57,2.67,1,2.5,1
2014,47I005105,47I005,WASHINGTON ELEMENTARY,76026,24643,0.02,0.05,0.19,0.3,0.2,0.7,0.09,485,26.43,41521.02,0.076,13.12,2.43,0,0.83,1.33
2014,20I099120,20I099,WASHINGTON ELEMENTARY,63480,32509,0.04,0.18,0.41,0.85,0.21,0.56,0.23,369,19.43,44740.29,0.435,14.66,1.71,1,0.14,1
2014,62I019125,62I019,WASHINGTON ELEMENTARY,47161,36217,0.09,0.26,0.46,0.71,0.33,0.54,0.14,368,19.67,42154.89,0.762,8.75,6,1,3.67,1
2014,33I018130,33I018,WASHINGTON ELEMENTARY,55217,27049,0.09,0.17,0.35,0.92,0.18,0.64,0.17,388,21.12,42429.59,0.257,9.29,2,0.5,0.29,1
2014,16I008195,16I008,WASHINGTON ELEMENTARY,54385,28862,0.1,0.19,0.48,0.87,0.19,0.69,0.12,188,9.67,42121.75,0.207,6.49,1,1,1.16,1
2014,76I001115,76I001,WASHINGTON ELEMENTARY,62215,117920,0.04,0.17,0.25,0.43,0.29,0.6,0.11,197,12.8,40103.34,0.195,6.54,1,0.5,0.34,1
2015,47I005105,47I005,WASHINGTON ELEMENTARY,83803.81,26394.29,0.01,0.03,0.2,0.306,0.23,0.67,0.1,504,27.86,41961.12,0.072,13.4,2,0,0.67,1.33
2015,33I018130,33I018,WASHINGTON ELEMENTARY,53695.28,28924.39,0.08,0.16,0.34,0.784,0.18,0.63,0.19,329,18.88,42801.65,0.12,11.95,2,0.5,0.26,1
2015,20I099120,20I099,WASHINGTON ELEMENTARY,63335.39,33304.77,0.04,0.13,0.42,0.829,0.21,0.58,0.21,339,21.7,42392.08,0.322,12.51,1.14,1,0.5,2
2015,16I008195,16I008,WASHINGTON ELEMENTARY,55193.79,29845.71,0.1,0.2,0.47,0.88,0.2,0.69,0.11,166,8.83,45614.93,0.34,11.28,1,1,0.33,1
2015,62I019125,62I019,WASHINGTON ELEMENTARY,46854.09,36762.37,0.09,0.26,0.47,0.629,0.33,0.54,0.13,380,20,43043,0.85,9.8,6,1,3.67,1
2015,76I001115,76I001,WASHINGTON ELEMENTARY,64496.9,148432.62,0.04,0.17,0.27,0.462,0.29,0.61,0.11,221,14.27,40141.45,0.21,6.83,1,0.11,0.34,0.89
2015,14I029160,14I029,WASHINGTON ELEMENTARY,70620.91,56850.76,0.06,0.18,0.32,0.381,0.44,0.5,0.07,535,29.93,45144.59,0.305,10.67,2.59,1,2.5,1
2015,58I023130,58I023,WASHINGTON ELEMENTARY,47499.4,23904.94,0.09,0.22,0.43,0.784,0.16,0.69,0.15,264,13,44250.85,0.231,10.96,1.5,0.5,0.71,1
2016,20I099120,20I099,WASHINGTON ELEMENTARY,62330.6,32998.56,0.04,0.15,0.41,0.857,0.21,0.6,0.19,350,20.97,44183.57,0.369,12.88,1,1,0.5,1
2016,14I029160,14I029,WASHINGTON ELEMENTARY,71495.25,60163.65,0.05,0.18,0.32,0.405,0.42,0.51,0.07,551,29.48,44941.78,0.273,10.61,3.14,1,2.5,1
2016,58I023130,58I023,WASHINGTON ELEMENTARY,46083.79,25724.14,0.09,0.23,0.44,0.789,0.16,0.69,0.15,208,12,39995.92,0.188,9.06,0.6,0,0.75,1
2016,76I001115,76I001,WASHINGTON ELEMENTARY,69748.5,157499.5,0.03,0.17,0.25,0.519,0.3,0.58,0.11,258,15.49,40987.03,0.194,9.23,1,0.11,0.34,0.89
2016,47I005105,47I005,WASHINGTON ELEMENTARY,84212.91,27739.09,0.02,0.03,0.22,0.337,0.22,0.68,0.1,519,28.75,42555.68,0.07,15.82,2,0,0.83,1.13
2016,16I008195,16I008,WASHINGTON ELEMENTARY,55235.61,30828.06,0.09,0.2,0.43,0.863,0.2,0.69,0.11,227,12.24,46391.59,0.438,14.18,1,1,0.33,1
2016,33I018130,33I018,WASHINGTON ELEMENTARY,52345.98,30131.43,0.09,0.18,0.36,0.945,0.18,0.62,0.2,329,16.47,43770.86,0.199,13.45,1,0.5,0.26,1
2016,62I019125,62I019,WASHINGTON ELEMENTARY,46836.28,38544.84,0.07,0.25,0.44,0.679,0.32,0.55,0.13,386,21,42958.9,0.667,10.57,6.17,1,3.81,1
2014,47I005705,47I005,WASHINGTON HIGH SCHOOL,76026,24643,0.02,0.05,0.19,0.2,0.2,0.7,0.09,271,12.71,45259.03,0.191,15.45,1.14,0.5,2.49,1.33
2015,47I005705,47I005,WASHINGTON HIGH SCHOOL,83803.81,26394.29,0.01,0.03,0.2,0.197,0.23,0.67,0.1,274,12.29,45525.36,0.128,15.88,1.43,0.5,3.1,1.33
2016,47I005705,47I005,WASHINGTON HIGH SCHOOL,84212.91,27739.09,0.02,0.03,0.22,0.288,0.22,0.68,0.1,271,13,45335.41,0.132,15.81,1.29,0.5,2.4,1.13
2014,07I072105,07I072,WASHINGTON IRVING ELEMENTARY,49643,33383,0.1,0.23,0.41,0.74,0.22,0.59,0.18,640,27,46587.26,0.519,10.67,3,1.2,2,2
2014,55I012160,55I012,WASHINGTON IRVING ELEMENTARY,98360,71296,0.04,0.08,0.2,0.21,0.51,0.45,0.04,769,38.52,46567.06,0.365,10.55,4,1,2.78,2
2015,07I072105,07I072,WASHINGTON IRVING ELEMENTARY,49851.13,33775.47,0.1,0.23,0.42,0.705,0.23,0.59,0.18,597,28,47685.96,0.536,11.11,3,1.2,2,2
2015,55I012160,55I012,WASHINGTON IRVING ELEMENTARY,100166.47,74593.66,0.04,0.08,0.2,0.2,0.51,0.45,0.04,776,37.86,46067.8,0.299,10.29,4,1,3.5,2
2016,55I012160,55I012,WASHINGTON IRVING ELEMENTARY,101694.02,77419.43,0.03,0.08,0.22,0.197,0.52,0.44,0.04,762,36.3,46466.7,0.319,10.46,4,1,3.72,2
2016,07I072105,07I072,WASHINGTON IRVING ELEMENTARY,46828.37,34806.95,0.08,0.25,0.38,0.769,0.25,0.57,0.18,610,29,47557.72,0.655,11.21,3,1.2,2,2
2014,47I005510,47I005,WASHINGTON MIDDLE SCHOOL,76026,24643,0.02,0.05,0.19,0.26,0.2,0.7,0.09,216,9,42790.11,0.333,17.05,1.92,0.5,1.76,1.33
2015,47I005510,47I005,WASHINGTON MIDDLE SCHOOL,83803.81,26394.29,0.01,0.03,0.2,0.235,0.23,0.67,0.1,226,9.44,42211.33,0.288,13.51,1.57,0.79,2.1,1.33
2016,47I005510,47I005,WASHINGTON MIDDLE SCHOOL,84212.91,27739.09,0.02,0.03,0.22,0.28,0.22,0.68,0.1,214,10,40554.1,0.271,12.43,1.71,0.79,1.76,1.13
2014,06I042105,06I042,WATONGA ELEMENTARY,54557,46592,0.02,0.21,0.53,0.77,0.14,0.66,0.21,444,23,40971.26,0.217,8.91,1.87,1,0.43,1
2015,06I042105,06I042,WATONGA ELEMENTARY,59216.37,46584.07,0.02,0.21,0.44,0.75,0.13,0.7,0.18,440,24.9,41758.59,0.161,10.72,0.87,1,0.43,1
2016,06I042105,06I042,WATONGA ELEMENTARY,53328.31,53908.56,0.02,0.22,0.39,0.792,0.12,0.71,0.17,423,24,42422.25,0.208,13.08,2,1,0.33,1
2014,06I042705,06I042,WATONGA HIGH SCHOOL,54557,46592,0.02,0.21,0.53,0.67,0.14,0.66,0.21,177,10.86,40199.72,0.178,17.92,1,0.86,0.29,0.91
2015,06I042705,06I042,WATONGA HIGH SCHOOL,59216.37,46584.07,0.02,0.21,0.44,0.613,0.13,0.7,0.18,199,11.14,41286.57,0.218,17.49,1,1,0.29,1
2016,06I042705,06I042,WATONGA HIGH SCHOOL,53328.31,53908.56,0.02,0.22,0.39,0.651,0.12,0.71,0.17,192,11.05,41346.03,0.235,18.2,1,1,0.33,1.12
2014,06I042505,06I042,WATONGA MIDDLE SCHOOL,54557,46592,0.02,0.21,0.53,0.76,0.14,0.66,0.21,165,10.71,44927.99,0.334,12.45,1.27,0.57,0.29,1.29
2015,06I042505,06I042,WATONGA MIDDLE SCHOOL,59216.37,46584.07,0.02,0.21,0.44,0.682,0.13,0.7,0.18,154,10.86,45154.08,0.421,13.64,1.13,0.29,0.29,1
2016,06I042505,06I042,WATONGA MIDDLE SCHOOL,53328.31,53908.56,0.02,0.22,0.39,0.737,0.12,0.71,0.17,156,10.83,44822.08,0.303,14.86,1,0.25,0.33,1
2014,01I004105,01I004,WATTS ELEMENTARY,42870,23272,0.14,0.24,0.44,0.84,0.07,0.73,0.2,262,14,43059.71,0.184,12.44,1,0.5,0.5,0
2015,01I004105,01I004,WATTS ELEMENTARY,45111.83,27711.47,0.1,0.23,0.36,0.84,0.07,0.71,0.22,238,12.29,42642.17,0.186,14.28,1.29,0.22,0.29,1
2016,01I004105,01I004,WATTS ELEMENTARY,40894.72,30905.54,0.11,0.28,0.38,0.839,0.07,0.68,0.25,199,12.76,41516.27,0.162,13.8,1.36,0.22,0.29,1.07
2014,01I004705,01I004,WATTS HIGH SCHOOL,42870,23272,0.14,0.24,0.44,0.74,0.07,0.73,0.2,113,8.14,42024.56,0.316,9.51,0.71,0.5,0.36,1
2015,01I004705,01I004,WATTS HIGH SCHOOL,45111.83,27711.47,0.1,0.23,0.36,0.728,0.07,0.71,0.22,103,7.14,41725.89,0.3,8.18,0.29,0.23,0.29,0.5
2016,01I004705,01I004,WATTS HIGH SCHOOL,40894.72,30905.54,0.11,0.28,0.38,0.735,0.07,0.68,0.25,113,6.33,44185.47,0.526,8.96,0.64,0.23,0.29,0.5
2014,24I001105,24I001,WAUKOMIS ELEMENTARY,62181,44722,0.04,0.09,0.29,0.55,0.21,0.66,0.13,257,15.12,40197.05,0.078,11.28,0.6,0.5,0.74,0.84
2015,24I001105,24I001,WAUKOMIS ELEMENTARY,60802.41,51645.85,0.05,0.09,0.25,0.538,0.21,0.66,0.13,290,14.52,42617.65,0.093,13.49,1,0.5,0.83,1
2016,24I001105,24I001,WAUKOMIS ELEMENTARY,60584.33,48210.54,0.06,0.14,0.3,0.56,0.18,0.72,0.1,300,17.67,41045.91,0.113,11.75,1,0.17,1.16,1
2014,24I001705,24I001,WAUKOMIS HIGH SCHOOL,62181,44722,0.04,0.09,0.29,0.48,0.21,0.66,0.13,103,5.96,43507.13,0.168,16.22,0.5,0.5,0.42,0.84
2015,24I001705,24I001,WAUKOMIS HIGH SCHOOL,60802.41,51645.85,0.05,0.09,0.25,0.519,0.21,0.66,0.13,106,6.98,41695.81,0.283,12.19,1,0.33,0.58,0.84
2016,24I001705,24I001,WAUKOMIS HIGH SCHOOL,60584.33,48210.54,0.06,0.14,0.3,0.535,0.18,0.72,0.1,116,7.67,43180.36,0.239,15.74,1,0.17,0.58,0.84
2014,34I023105,34I023,WAURIKA ELEMENTARY,46403,34691,0.05,0.2,0.55,0.77,0.11,0.7,0.19,216,11,41899,0.182,10.91,0,0,1,1
2015,34I023105,34I023,WAURIKA ELEMENTARY,49359.69,35095.74,0.04,0.23,0.49,0.761,0.12,0.71,0.16,230,14.88,41740.76,0.202,9.88,0,0.33,2,1
2016,34I023105,34I023,WAURIKA ELEMENTARY,49291.67,35780.83,0.05,0.21,0.52,0.759,0.12,0.74,0.14,212,14.06,41993.95,0.142,10.39,0,0.33,2,1
2014,34I023705,34I023,WAURIKA HIGH SCHOOL,46403,34691,0.05,0.2,0.55,0.61,0.11,0.7,0.19,115,5.02,43352.07,0.502,17.83,0.48,0,0,0.51
2015,34I023705,34I023,WAURIKA HIGH SCHOOL,49359.69,35095.74,0.04,0.23,0.49,0.609,0.12,0.71,0.16,92,8,42269.85,0.351,14.52,0.48,0.33,0.08,0.51
2016,34I023705,34I023,WAURIKA HIGH SCHOOL,49291.67,35780.83,0.05,0.21,0.52,0.62,0.12,0.74,0.14,108,8.83,42954.79,0.397,17.35,0.11,0.33,0,0.51
2014,34I023510,34I023,WAURIKA MIDDLE SCHOOL,46403,34691,0.05,0.2,0.55,0.68,0.11,0.7,0.19,83,4.67,43624.44,0.318,14.14,0.21,0,0,0.5
2015,34I023510,34I023,WAURIKA MIDDLE SCHOOL,49359.69,35095.74,0.04,0.23,0.49,0.707,0.12,0.71,0.16,82,6.16,44389.86,0.492,12.22,0.21,0.33,0.08,0.49
2016,34I023510,34I023,WAURIKA MIDDLE SCHOOL,49291.67,35780.83,0.05,0.21,0.52,0.75,0.12,0.74,0.14,88,6.36,45422.89,0.324,10.62,0.11,0.33,0,0.49
2014,14I002181,14I002,WAYLAND BONDS ELEMENTARY,72627,41624,0.05,0.09,0.26,0.18,0.26,0.65,0.09,716,33.16,45940.89,0.158,14.15,3.68,1,3,2
2015,14I002181,14I002,WAYLAND BONDS ELEMENTARY,74017.72,43667.52,0.05,0.09,0.28,0.216,0.26,0.66,0.09,555,24.99,47566.85,0.21,15.25,4,1,2.82,1
2016,14I002181,14I002,WAYLAND BONDS ELEMENTARY,74645.48,45730.8,0.04,0.08,0.29,0.222,0.26,0.65,0.08,594,26.74,47456.94,0.209,15.67,5,1,2.82,1
2014,47I010105,47I010,WAYNE ELEMENTARY,56455,31618,0.05,0.16,0.28,0.73,0.18,0.67,0.15,239,14.28,42029.75,0.32,10.78,1,0.29,0.29,0.71
2015,47I010105,47I010,WAYNE ELEMENTARY,64253.32,39861.87,0.03,0.16,0.37,0.644,0.19,0.68,0.13,216,15.14,41354.01,0.302,10.6,1,0.29,0.29,0.71
2016,47I010105,47I010,WAYNE ELEMENTARY,60704.56,40464.88,0.04,0.16,0.33,0.752,0.2,0.65,0.15,254,15.43,41611.55,0.324,12.85,1,0.29,0.29,0.71
2014,47I010705,47I010,WAYNE HIGH SCHOOL,56455,31618,0.05,0.16,0.28,0.64,0.18,0.67,0.15,194,11.29,45266.19,0.316,13.09,1,0.57,0.43,1
2015,47I010705,47I010,WAYNE HIGH SCHOOL,64253.32,39861.87,0.03,0.16,0.37,0.638,0.19,0.68,0.13,185,9.14,44073.05,0.234,11.83,1,0.57,0.43,1
2016,47I010705,47I010,WAYNE HIGH SCHOOL,60704.56,40464.88,0.04,0.16,0.33,0.693,0.2,0.65,0.15,176,10,41578.2,0.429,18.01,1,0.57,0.86,1
2014,47I010505,47I010,WAYNE MIDDLE SCHOOL,56455,31618,0.05,0.16,0.28,0.73,0.18,0.67,0.15,108,4.57,39319.63,0.094,12.84,0,0.43,0.29,0.57
2015,47I010505,47I010,WAYNE MIDDLE SCHOOL,64253.32,39861.87,0.03,0.16,0.37,0.704,0.19,0.68,0.13,108,6.71,38898.27,0.213,15.4,0,0.43,0.29,1
2016,47I010505,47I010,WAYNE MIDDLE SCHOOL,60704.56,40464.88,0.04,0.16,0.33,0.781,0.2,0.65,0.15,105,6,40071.18,0.214,15.41,0.57,0.43,0.57,1
2014,76I003105,76I003,WAYNOKA ELEMENTARY,64790,201468,0.03,0.1,0.4,0.34,0.19,0.68,0.13,215,12.29,43179.62,0.209,14.86,0,0.5,2.57,0.5
2015,76I003105,76I003,WAYNOKA ELEMENTARY,64555.65,207643.37,0.05,0.1,0.4,0.374,0.17,0.68,0.15,230,12.55,43041.99,0.184,12.34,0,0.5,2.14,0.5
2016,76I003105,76I003,WAYNOKA ELEMENTARY,61447.24,240476.39,0.04,0.11,0.47,0.303,0.18,0.67,0.15,195,13.84,43732.98,0.238,13.3,0,0.5,2.43,0.5
2014,76I003720,76I003,WAYNOKA HIGH SCHOOL,64790,201468,0.03,0.1,0.4,0.32,0.19,0.68,0.13,74,5.86,43018.79,0.268,5.85,0.57,0.5,0.86,0.5
2015,76I003720,76I003,WAYNOKA HIGH SCHOOL,64555.65,207643.37,0.05,0.1,0.4,0.333,0.17,0.68,0.15,75,6.95,45190.82,0.424,10.69,0.57,0.5,0.97,0.5
2016,76I003720,76I003,WAYNOKA HIGH SCHOOL,61447.24,240476.39,0.04,0.11,0.47,0.284,0.18,0.67,0.15,67,6.71,46596.75,0.277,11.45,0.57,0.5,1,0.5
2014,74I030175,74I030,WAYSIDE ELEMENTARY,66112,44351,0.06,0.15,0.35,0.25,0.29,0.61,0.1,590,33.16,43431.91,0.131,12.04,1.49,1,2.33,1
2015,74I030175,74I030,WAYSIDE ELEMENTARY,67816.34,45108.64,0.06,0.15,0.31,0.224,0.3,0.6,0.1,626,33.57,43945.75,0.163,11.99,2,1,2.33,1
2016,74I030175,74I030,WAYSIDE ELEMENTARY,69233.34,47300.97,0.05,0.15,0.32,0.224,0.31,0.59,0.09,603,30.08,44949.37,0.182,14.67,2,1,2.33,1
2014,20I026105,20I026,WEATHERFORD EAST ELEMENTARY,59219,44083,0.04,0.22,0.31,0.52,0.39,0.53,0.08,308,19,43420,0.395,16.05,1,1,1,1
2015,20I026105,20I026,WEATHERFORD EAST ELEMENTARY,59017.72,43701.96,0.05,0.2,0.3,0.542,0.36,0.55,0.09,371,21,43850.9,0.357,16,1,1,1.45,1
2016,20I026105,20I026,WEATHERFORD EAST ELEMENTARY,59883.17,44082.8,0.04,0.18,0.3,0.533,0.35,0.56,0.09,381,22,42845.64,0.409,15.64,1,1,0.92,1
2014,20I026705,20I026,WEATHERFORD HIGH SCHOOL,59219,44083,0.04,0.22,0.31,0.41,0.39,0.53,0.08,509,30.8,45029.26,0.344,17.94,2.16,2,0.67,3
2015,20I026705,20I026,WEATHERFORD HIGH SCHOOL,59017.72,43701.96,0.05,0.2,0.3,0.412,0.36,0.55,0.09,522,30.87,46541.48,0.335,18.27,2.83,2,0.67,3
2016,20I026705,20I026,WEATHERFORD HIGH SCHOOL,59883.17,44082.8,0.04,0.18,0.3,0.579,0.35,0.56,0.09,515,33.17,44265.24,0.306,18.73,3,1.75,1,2.17
2014,20I026510,20I026,WEATHERFORD MIDDLE SCHOOL,59219,44083,0.04,0.22,0.31,0.5,0.39,0.53,0.08,455,22.8,45696.37,0.431,18.69,2,1,0.5,1.9
2015,20I026510,20I026,WEATHERFORD MIDDLE SCHOOL,59017.72,43701.96,0.05,0.2,0.3,0.506,0.36,0.55,0.09,480,25.97,44694.43,0.404,16.77,2,1,0.5,2
2016,20I026510,20I026,WEATHERFORD MIDDLE SCHOOL,59883.17,44082.8,0.04,0.18,0.3,0.516,0.35,0.56,0.09,479,27.51,45209.26,0.43,18.34,2,1.25,1.33,2
2014,20I026115,20I026,WEATHERFORD WEST ELEMENTARY,59219,44083,0.04,0.22,0.31,0.5,0.39,0.53,0.08,304,19,43750.74,0.421,14.45,1,1,1,1
2015,20I026115,20I026,WEATHERFORD WEST ELEMENTARY,59017.72,43701.96,0.05,0.2,0.3,0.52,0.36,0.55,0.09,300,18,43521.56,0.333,15.42,1,1,0.5,1
2016,20I026115,20I026,WEATHERFORD WEST ELEMENTARY,59883.17,44082.8,0.04,0.18,0.3,0.585,0.35,0.56,0.09,313,19,42451.58,0.421,17.58,1,1,0.92,1
2014,51I006105,51I006,WEBBERS FALLS ELEMENTARY,49869,28928,0.06,0.19,0.26,0.89,0.18,0.63,0.19,206,11.47,39921.17,0.099,10.58,1.33,0.5,0.78,0.5
2015,51I006105,51I006,WEBBERS FALLS ELEMENTARY,51477.55,28330.55,0.08,0.23,0.31,0.893,0.17,0.64,0.2,197,11.38,40180.14,0.162,10.54,1.5,0.15,0.4,0.5
2016,51I006105,51I006,WEBBERS FALLS ELEMENTARY,53413.01,28814.83,0.09,0.23,0.35,0.887,0.16,0.64,0.2,212,11.34,41273.83,0.22,10.14,1.09,0.5,0.17,0
2014,51I006715,51I006,WEBBERS FALLS HIGH SCHOOL,49869,28928,0.06,0.19,0.26,0.77,0.18,0.63,0.19,74,5.67,43074.83,0,11.62,0.67,0.5,0.08,0.5
2015,51I006715,51I006,WEBBERS FALLS HIGH SCHOOL,51477.55,28330.55,0.08,0.23,0.31,0.747,0.17,0.64,0.2,71,6.97,42979.76,0.215,10.08,0.5,0.15,0.25,0.5
2016,51I006715,51I006,WEBBERS FALLS HIGH SCHOOL,53413.01,28814.83,0.09,0.23,0.35,0.792,0.16,0.64,0.2,77,5.79,44997.58,0.286,15.66,0.94,0.5,0.17,1
2014,09I034130,09I034,WEBSTER ELEMENTARY,56232,24091,0.08,0.14,0.37,0.79,0.09,0.75,0.16,152,10.22,43217.43,0.469,11.95,1,0.5,0.51,1
2015,09I034130,09I034,WEBSTER ELEMENTARY,59138.17,25086.24,0.08,0.14,0.37,0.688,0.11,0.74,0.15,170,8.21,44847.83,0.513,13.57,1,0.2,1.03,0.8
2014,55I089530,55I089,WEBSTER MIDDLE SCHOOL,51403,48041,0.09,0.27,0.47,0.93,0.21,0.56,0.23,757,39.75,50438.76,0.396,14.25,8.98,2.04,5.35,3.5
2015,55I089530,55I089,WEBSTER MIDDLE SCHOOL,53011.22,49735.22,0.08,0.27,0.47,0.91,0.22,0.55,0.22,968,55.32,51790.09,0.266,9.84,8.64,2.94,5.99,4.46
2016,55I089530,55I089,WEBSTER MIDDLE SCHOOL,53956.08,50805.13,0.08,0.28,0.47,0.92,0.22,0.55,0.23,972,58.5,50770.08,0.316,9.68,8.61,3,5.68,5
2014,18I017115,18I017,WELCH ELEMENTARY,56436,40712,0.04,0.13,0.25,0.51,0.11,0.77,0.12,157,9,43036.11,0.016,12.79,1,0.14,0.29,1
2015,18I017115,18I017,WELCH ELEMENTARY,52897.92,40120.34,0.05,0.15,0.26,0.534,0.13,0.75,0.12,178,9.32,43587.64,0.015,13.24,1.14,0.57,0.29,0.67
2016,18I017115,18I017,WELCH ELEMENTARY,53473.23,40865.43,0.04,0.15,0.23,0.55,0.13,0.76,0.11,171,9.29,45012.49,0,15.17,1.14,0.43,0.43,0.67
2014,18I017715,18I017,WELCH HIGH SCHOOL,56436,40712,0.04,0.13,0.25,0.52,0.11,0.77,0.12,90,9.75,45024.31,0.368,12.62,1.02,0.14,0.14,1.3
2015,18I017715,18I017,WELCH HIGH SCHOOL,52897.92,40120.34,0.05,0.15,0.26,0.529,0.13,0.75,0.12,87,9.47,47146.3,0.348,13.41,0.74,0.29,0.14,0.3
2016,18I017715,18I017,WELCH HIGH SCHOOL,53473.23,40865.43,0.04,0.15,0.23,0.454,0.13,0.76,0.11,108,10.51,47114.26,0.367,14.21,0.86,0.45,0.14,0.3
2014,18I017515,18I017,WELCH MIDDLE SCHOOL,56436,40712,0.04,0.13,0.25,0.57,0.11,0.77,0.12,82,6.8,42480.74,0.103,12.88,0.86,0.14,0.14,0
2015,18I017515,18I017,WELCH MIDDLE SCHOOL,52897.92,40120.34,0.05,0.15,0.26,0.456,0.13,0.75,0.12,68,6.94,43366.87,0.122,14.78,0.71,0.14,0.14,0.33
2016,18I017515,18I017,WELCH MIDDLE SCHOOL,53473.23,40865.43,0.04,0.15,0.23,0.469,0.13,0.76,0.11,64,5.07,42015.77,0.056,14.39,0.86,0.14,0.14,0.33
2014,54I031705,54I031,WELEETKA HIGH SCHOOL,46510,35345,0.11,0.28,0.25,0.91,0.12,0.71,0.17,92,9.54,45401.74,0.285,15.14,0.92,0.43,0.24,0.86
2015,54I031705,54I031,WELEETKA HIGH SCHOOL,45600.71,35852.17,0.1,0.27,0.37,0.785,0.1,0.71,0.19,79,9.64,44431.37,0.297,16.04,0.93,0.43,0.24,0.43
2016,54I031705,54I031,WELEETKA HIGH SCHOOL,47764.17,34050.03,0.12,0.27,0.31,0.94,0.11,0.72,0.17,83,9.06,44441.81,0.237,15.14,0.79,0.43,0.13,0.43
2014,54I031610,54I031,WELEETKA JR HIGH SCHOOL,46510,35345,0.11,0.28,0.25,0.86,0.12,0.71,0.17,90,4.39,39311.11,0.163,9.58,0.8,0.29,0.24,0
2015,54I031610,54I031,WELEETKA JR HIGH SCHOOL,45600.71,35852.17,0.1,0.27,0.37,0.787,0.1,0.71,0.19,89,4.43,39600.36,0.161,6.74,0.79,0.29,0.24,0.43
2016,54I031610,54I031,WELEETKA JR HIGH SCHOOL,47764.17,34050.03,0.12,0.27,0.31,0.895,0.11,0.72,0.17,86,4.69,38476.57,0.122,9.46,0.79,0.29,0.12,0.43
2014,66I002510,66I002,WELLS MIDDLE SCHOOL,66319,72524,0.07,0.1,0.23,0.66,0.18,0.69,0.13,492,30.09,42310.57,0.136,13.6,5,1.2,2.41,2
2015,66I002510,66I002,WELLS MIDDLE SCHOOL,65414.3,79320.92,0.07,0.12,0.27,0.667,0.19,0.69,0.13,501,30.79,42057.13,0.177,13.43,5,1.09,3.25,2
2016,66I002510,66I002,WELLS MIDDLE SCHOOL,68714.42,82258.81,0.05,0.1,0.27,0.713,0.17,0.71,0.12,480,29.4,41763.99,0.241,14.8,5,1.6,3.04,2
2014,41I004105,41I004,WELLSTON ELEMENTARY,50602,23401,0.06,0.19,0.23,0.61,0.18,0.66,0.17,332,14.77,40804.81,0.11,10.3,1,0.43,0.43,1
2015,41I004105,41I004,WELLSTON ELEMENTARY,57346.07,25340.5,0.06,0.16,0.22,0.596,0.17,0.67,0.16,319,15.91,43762.96,0.12,11.2,1,0.14,0.43,1
2016,41I004105,41I004,WELLSTON ELEMENTARY,58001.15,26674.02,0.08,0.16,0.21,0.575,0.17,0.69,0.14,332,16,43050.19,0.107,11.68,1.5,0.14,0.43,0.14
2014,41I004705,41I004,WELLSTON HIGH SCHOOL,50602,23401,0.06,0.19,0.23,0.43,0.18,0.66,0.17,201,12.14,46599.57,0.212,14.52,0.29,0.14,0.29,0.5
2015,41I004705,41I004,WELLSTON HIGH SCHOOL,57346.07,25340.5,0.06,0.16,0.22,0.434,0.17,0.67,0.16,198,12.88,46631.83,0.323,12.9,0.14,0.43,0.79,0.5
2016,41I004705,41I004,WELLSTON HIGH SCHOOL,58001.15,26674.02,0.08,0.16,0.21,0.44,0.17,0.69,0.14,193,13.71,43645.91,0.344,14.51,0.57,0.43,0.29,0.5
2014,41I004505,41I004,WELLSTON MIDDLE SCHOOL,50602,23401,0.06,0.19,0.23,0.58,0.18,0.66,0.17,158,8.57,43921.04,0.167,14.55,0.71,0.43,0.29,0.5
