,Year,CountyCode,DistrictCode_x,SiteCode,SchoolCode,DistrictName,SchoolName,Overall_LetterGrade,ReportCardType,DistrictCode_y,Site,AvgIncome,AvgPropValADM,Unemployment,PovertyRate,SingleParentFam,FRL,College,HighSchool,BelowHS,FallEnrollment,NonSpEdTeachers,AvgTeacherSalary,AdvancedDegrees,AvgYrsExperience,SpEdTeachersFTE,CounselorsFTE,OtherStaffFTE,AdministratorsFTE
4075,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4076,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4077,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4078,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4079,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4080,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4081,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4082,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4083,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4084,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4085,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4086,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4087,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4088,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4089,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4090,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4091,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4092,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4093,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4094,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4095,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4096,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4097,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4098,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4099,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4100,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4101,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4102,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4103,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4104,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4105,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4106,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4107,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4108,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4109,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4110,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4111,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4112,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4113,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4114,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4115,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4116,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4117,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4118,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4119,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4120,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4121,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4122,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4123,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4124,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4125,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4126,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4127,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4128,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4129,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4130,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4131,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4132,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4133,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4134,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4135,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4136,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4137,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4138,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4139,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4140,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4141,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4142,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4143,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4144,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4145,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4146,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4147,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4148,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4149,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4150,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4151,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4152,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4153,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4154,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4155,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4156,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4157,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4158,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4159,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4160,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4161,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4162,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4163,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4164,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4165,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4166,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4167,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4168,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4169,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4170,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4171,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4172,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4173,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4174,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4175,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4176,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4177,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4178,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4179,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4180,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4181,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4182,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4183,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4184,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4185,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,Middle School,,,,,,,,,,,,,,,,,,,,
4186,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4187,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4188,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4189,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4190,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4191,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4192,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4193,2015,14,I029,170,14I029170,NORMAN,DIMENSIONS ACADEMY,D,High School,,,,,,,,,,,,,,,,,,,,
4194,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4195,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4196,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4197,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4198,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4199,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4200,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4201,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4202,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4203,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4204,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4205,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4206,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4207,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4208,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4209,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4210,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4211,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4212,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4213,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4214,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4215,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4216,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4217,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4218,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4219,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4220,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4221,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4222,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4223,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4224,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4225,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4226,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4227,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4228,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4229,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4230,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4231,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4232,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4233,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4234,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4235,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4236,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4237,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4238,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4239,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4240,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4241,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4242,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4243,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4244,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4245,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4246,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4247,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4248,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4249,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4250,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4251,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4252,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4253,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4254,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4255,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4256,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4257,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4258,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4259,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4260,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4261,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4262,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4263,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4264,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4265,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4266,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4267,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4268,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4269,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4270,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4271,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4272,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4273,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4274,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4275,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4276,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4277,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4278,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4279,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4280,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4281,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,Middle School,,,,,,,,,,,,,,,,,,,,
4282,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4283,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4284,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4285,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
4286,2015,14,I029,740,14I029740,NORMAN,DIMENSIONS ACADEMY,F,High School,,,,,,,,,,,,,,,,,,,,
