,Year,SchoolCode,SchoolName,IndexScore,AvgIncome,AvgPropValADM,Unemployment,PovertyRate,SingleParentFam,FRL,College,HighSchool,BelowHS,FallEnrollment,NonSpEdTeachers,AvgTeacherSalary,AdvancedDegrees,AvgYrsExperience,SpEdTeachersFTE,CounselorsFTE,OtherStaffFTE,AdministratorsFTE,Hispanic%,NativeAmerican%,Asian%,AfricanAmerican%,PacificIslander%,White%,TwoRaces%,Total,3_Math_Advanced,3_Math_Below_Satisfactory,3_Math_Satisfactory,3_Reading_Advanced,3_Reading_Below_Satisfactory,3_Reading_Satisfactory,4_Math_Advanced,4_Math_Below_Satisfactory,4_Math_Satisfactory,4_Reading_Advanced,4_Reading_Below_Satisfactory,4_Reading_Satisfactory,5_Math_Advanced,5_Math_Below_Satisfactory,5_Math_Satisfactory,5_Reading_Advanced,5_Reading_Below_Satisfactory,5_Reading_Satisfactory,5_Science_Advanced,5_Science_Below_Satisfactory,5_Science_Satisfactory,5_SocialStudies_Advanced,5_SocialStudies_Below_Satisfactory,5_SocialStudies_Satisfactory
3808,2015,25I072105,ELMORE CITY-PERNELL ES,77.0,61711.23,59589.46,0.03,0.16,0.2,0.647,0.17,0.71,0.12,292.0,15.17,43018.07,0.198,14.7,1.0,0.0,0.08,1.0,0.0445,0.1507,0.0,0.0068,0.0034,0.6986,0.0959,292.0,0.1463,0.23,0.6237,0.0,0.23,0.77,0.0441,0.37,0.5859,0.0,0.33,0.67,0.10400000000000001,0.35,0.546,0.1463,0.23,0.6237,0.0768,0.52,0.4032,0.2982,0.29,0.4118
3809,2015,25I009105,LINDSAY ES,80.0,57411.86,50113.55,0.06,0.18,0.3,0.5670000000000001,0.12,0.72,0.16,698.0,36.76,43359.74,0.222,13.45,5.0,1.0,1.5,2.0,0.1074,0.1676,0.01,0.0,0.0,0.7120000000000001,0.0029,698.0,0.3432,0.12,0.5368,0.0498,0.17,0.7802,0.2133,0.21,0.5767,0.0405,0.19,0.7695,0.1704,0.29,0.5396,0.0671,0.39,0.5429,0.1197,0.37,0.5103,0.6052,0.11,0.2848
3810,2015,25I018110,JACKSON ES,63.0,51561.93,30955.34,0.06,0.22,0.37,0.777,0.15,0.65,0.2,291.0,14.98,39086.78,0.162,7.81,3.0,0.43,0.4,1.0,0.1684,0.1753,0.0034,0.1065,0.0,0.5464,0.0,291.0,0.08800000000000001,0.45,0.462,0.0,0.27,0.73,0.2171435303844564,0.24946258784621747,0.5333938817693262,0.037106853839801814,0.24202725020644097,0.7208658959537573,0.24825590277777776,0.2532595486111111,0.4984845486111111,0.09248153446033809,0.23993931512787167,0.6675791504117903,0.12334265217391303,0.4013565217391305,0.47530082608695656,0.38837873263888884,0.2189626736111111,0.39265859375
3811,2015,25I018115,LEE ES,76.0,51561.93,30955.34,0.06,0.22,0.37,0.705,0.15,0.65,0.2,224.0,13.92,42507.11,0.24600000000000002,17.03,4.5,1.0,0.4,1.0,0.192,0.183,0.0134,0.0714,0.0,0.5402,0.0,224.0,0.22113018714401952,0.2788771358828316,0.49999267697314886,0.02901929325751422,0.20329406986190088,0.7676866368805849,0.2225,0.11,0.6675,0.0284,0.29,0.6816,0.252,0.16,0.588,0.0693,0.23,0.7007,0.1836,0.32,0.4964,0.4235,0.23,0.3465
3812,2015,25I002105,STRATFORD ES,77.0,46185.44,21331.56,0.08,0.21,0.25,0.6940000000000001,0.17,0.69,0.14,333.0,18.0,43637.83,0.278,14.56,1.25,0.01,2.25,0.99,0.027000000000000003,0.2432,0.006,0.012,0.0,0.6877,0.024,333.0,0.1204,0.14,0.7396,0.0,0.17,0.83,0.1742,0.33,0.4958,0.0532,0.24,0.7068,0.294,0.16,0.546,0.2064,0.14,0.6536,0.133,0.3,0.5670000000000001,0.6459999999999999,0.05,0.304
3813,2015,25I038105,CENTRAL ES,59.0,52713.61,134139.84,0.04,0.16,0.21,0.7140000000000001,0.17,0.69,0.15,346.0,17.5,41487.89,0.22899999999999998,10.14,2.0,0.5,0.33,1.0,0.1012,0.1561,0.0058,0.0983,0.0058,0.6185,0.0145,346.0,0.0605,0.45,0.4895,0.0738,0.18,0.7462,0.0795,0.47,0.4505,0.0204,0.32,0.6596,0.24825590277777776,0.2532595486111111,0.4984845486111111,0.09248153446033809,0.23993931512787167,0.6675791504117903,0.12334265217391303,0.4013565217391305,0.47530082608695656,0.38837873263888884,0.2189626736111111,0.39265859375
3814,2015,26I128105,AMBER-POCASSET ES,87.0,75419.63,65279.89,0.03,0.1,0.17,0.515,0.21,0.64,0.15,260.0,14.14,43182.36,0.071,12.56,1.85,0.29,0.5,1.0,0.0538,0.0346,0.0038,0.0308,0.0,0.8538,0.0231,260.0,0.2688,0.16,0.5712,0.0384,0.04,0.9216,0.5472,0.04,0.4128,0.0384,0.04,0.9216,0.3344,0.12,0.5456,0.22,0.12,0.66,0.285,0.25,0.465,0.79,0.0,0.21
3815,2015,26I001105,GRAND AVENUE ES,76.0,52458.69,33845.36,0.06,0.18,0.33,0.8059999999999999,0.2,0.63,0.17,542.0,29.37,41905.98,0.249,10.38,4.0,0.5,1.95,1.55,0.1236,0.107,0.0111,0.0683,0.0,0.607,0.083,542.0,0.1872,0.28,0.5328,0.0352,0.12,0.8448,0.2212,0.21,0.5688,0.0602,0.14,0.7998,0.24825590277777776,0.2532595486111111,0.4984845486111111,0.09248153446033809,0.23993931512787167,0.6675791504117903,0.12334265217391303,0.4013565217391305,0.47530082608695656,0.38837873263888884,0.2189626736111111,0.39265859375
3816,2015,26I002105,MINCO ES,79.0,60009.75,77403.15,0.05,0.1,0.25,0.597,0.13,0.76,0.11,283.0,17.53,42662.48,0.247,17.86,0.75,0.34,0.98,0.0,0.1131,0.0141,0.0,0.0,0.0,0.7739,0.0989,283.0,0.0627,0.43,0.5073,0.0,0.32,0.68,0.2241,0.17,0.6059,0.0,0.2,0.8,0.16,0.2,0.64,0.0774,0.14,0.7826,0.084,0.4,0.516,0.5076,0.06,0.4324
3817,2015,26I097105,TUTTLE ES,93.0,76942.34,37335.22,0.04,0.09,0.21,0.268,0.18,0.72,0.1,619.0,33.55,41990.4,0.179,13.26,2.0,1.42,2.2,3.0,0.0485,0.0905,0.0065,0.0081,0.0065,0.8045,0.0355,619.0,0.301,0.14,0.5589999999999999,0.0092,0.08,0.9108,0.2171435303844564,0.24946258784621747,0.5333938817693262,0.037106853839801814,0.24202725020644097,0.7208658959537573,0.24825590277777776,0.2532595486111111,0.4984845486111111,0.09248153446033809,0.23993931512787167,0.6675791504117903,0.12334265217391303,0.4013565217391305,0.47530082608695656,0.38837873263888884,0.2189626736111111,0.39265859375
3818,2015,26I097110,TUTTLE INTERMEDIATE ES,84.0,76942.34,37335.22,0.04,0.09,0.21,0.24,0.18,0.72,0.1,296.0,15.05,43000.13,0.133,17.75,2.9,0.4,0.5,1.0,0.0541,0.1081,0.0034,0.0034,0.0068,0.7804,0.0439,296.0,0.22113018714401952,0.2788771358828316,0.49999267697314886,0.02901929325751422,0.20329406986190088,0.7676866368805849,0.3003,0.09,0.6097,0.0744,0.07,0.8556,0.34,0.15,0.51,0.2047,0.11,0.6853,0.273,0.22,0.507,0.5704,0.08,0.3496
3819,2015,29I066105,HOLLIS ES,68.0,50838.87,35303.74,0.07,0.23,0.35,0.784,0.21,0.58,0.21,292.0,15.4,41030.9,0.098,9.68,2.0,0.37,0.95,1.0,0.4486,0.0103,0.0,0.08900000000000001,0.0,0.387,0.0651,292.0,0.1152,0.36,0.5248,0.0344,0.14,0.8256,0.1152,0.36,0.5248,0.0574,0.18,0.7626,0.3666,0.06,0.5734,0.1598,0.06,0.7802,0.2492,0.11,0.6408,0.3237,0.17,0.5063
3820,2015,33I018145,ALTUS INTERMEDIATE SCHOOL,74.0,53695.28,28924.39,0.08,0.16,0.34,0.6890000000000001,0.18,0.63,0.19,495.0,31.33,44426.48,0.17,13.48,4.5,2.0,1.0,2.0,0.4061,0.0162,0.0081,0.0869,0.002,0.3798,0.10099999999999999,495.0,0.22113018714401952,0.2788771358828316,0.49999267697314886,0.02901929325751422,0.20329406986190088,0.7676866368805849,0.2171435303844564,0.24946258784621747,0.5333938817693262,0.037106853839801814,0.24202725020644097,0.7208658959537573,0.306,0.15,0.544,0.0858,0.22,0.6942,0.0784,0.44,0.4816,0.3003,0.23,0.4697
3821,2015,33I018105,RIVERS ES,108.0,53695.28,28924.39,0.08,0.16,0.34,0.233,0.18,0.63,0.19,326.0,20.47,45763.07,0.16,16.17,2.5,0.5,0.43,1.0,0.1472,0.0031,0.0123,0.0644,0.0061,0.6534,0.1135,326.0,0.3478,0.06,0.5922,0.1001,0.09,0.8099,0.67,0.0,0.33,0.12,0.0,0.88,0.24825590277777776,0.2532595486111111,0.4984845486111111,0.09248153446033809,0.23993931512787167,0.6675791504117903,0.12334265217391303,0.4013565217391305,0.47530082608695656,0.38837873263888884,0.2189626736111111,0.39265859375
3822,2015,33I018120,ROOSEVELT ES,81.0,53695.28,28924.39,0.08,0.16,0.34,0.877,0.18,0.63,0.19,310.0,19.47,45658.6,0.322,15.77,2.5,0.5,0.27,1.0,0.4387,0.0097,0.0129,0.2258,0.0,0.3097,0.0032,310.0,0.255,0.15,0.595,0.0,0.11,0.89,0.2241,0.17,0.6059,0.0,0.1,0.9,0.24825590277777776,0.2532595486111111,0.4984845486111111,0.09248153446033809,0.23993931512787167,0.6675791504117903,0.12334265217391303,0.4013565217391305,0.47530082608695656,0.38837873263888884,0.2189626736111111,0.39265859375
3823,2015,33I018125,SUNSET ES,94.0,53695.28,28924.39,0.08,0.16,0.34,0.551,0.18,0.63,0.19,490.0,26.47,45697.09,0.275,15.98,2.0,0.5,0.43,1.0,0.3265,0.0122,0.0041,0.0286,0.002,0.5612,0.0653,490.0,0.4465,0.05,0.5035,0.019,0.05,0.9309999999999999,0.6566,0.02,0.3234,0.2208,0.04,0.7392,0.24825590277777776,0.2532595486111111,0.4984845486111111,0.09248153446033809,0.23993931512787167,0.6675791504117903,0.12334265217391303,0.4013565217391305,0.47530082608695656,0.38837873263888884,0.2189626736111111,0.39265859375
3824,2015,33I018135,WILL ROGERS ES,88.0,53695.28,28924.39,0.08,0.16,0.34,0.8640000000000001,0.18,0.63,0.19,249.0,16.47,42703.04,0.259,13.18,1.0,0.5,0.26,1.0,0.4016,0.0281,0.004,0.0482,0.0,0.4458,0.0723,249.0,0.1216,0.24,0.6384,0.0,0.12,0.88,0.27899999999999997,0.07,0.6509999999999999,0.0609,0.13,0.8091,0.24825590277777776,0.2532595486111111,0.4984845486111111,0.09248153446033809,0.23993931512787167,0.6675791504117903,0.12334265217391303,0.4013565217391305,0.47530082608695656,0.38837873263888884,0.2189626736111111,0.39265859375
3825,2015,58I023110,NICHOLS ES,73.0,47499.4,23904.94,0.09,0.22,0.43,0.5379999999999999,0.16,0.69,0.15,448.0,17.29,42465.52,0.11599999999999999,8.41,1.0,0.5,2.5,1.0,0.067,0.2411,0.0022,0.0089,0.0402,0.4955,0.1451,448.0,0.1206,0.33,0.5494,0.0237,0.21,0.7663,0.1716,0.22,0.6084,0.0496,0.38,0.5704,0.2272,0.29,0.4828,0.0988,0.24,0.6612,0.1638,0.37,0.4662,0.5916,0.13,0.2784
3826,2015,33I001105,NAVAJO ES,90.0,78275.24,23094.51,0.03,0.1,0.19,0.40399999999999997,0.37,0.54,0.09,270.0,17.99,41836.33,0.139,13.28,0.99,0.33,0.33,1.0,0.1111,0.0222,0.0111,0.0,0.0074,0.8111,0.037000000000000005,270.0,0.195,0.35,0.455,0.0,0.15,0.85,0.2716,0.03,0.6984,0.1302,0.07,0.7998,0.205,0.18,0.615,0.0781,0.29,0.6319,0.1026,0.43,0.4674,0.2976,0.07,0.6324
3827,2015,34I014105,RINGLING ES,54.0,47734.96,30743.76,0.06,0.24,0.29,0.7090000000000001,0.11,0.74,0.16,237.0,15.59,43062.6,0.214,15.26,0.33,0.33,0.28,1.0,0.0506,0.2869,0.0042,0.0,0.0084,0.6456,0.0042,237.0,0.052000000000000005,0.48,0.46799999999999997,0.0,0.38,0.62,0.0185,0.63,0.3515,0.0,0.58,0.42,0.0,0.19,0.81,0.0,0.19,0.81,0.1349,0.29,0.5751,0.1178,0.38,0.5022
3828,2015,35I020105,TISHOMINGO ES,73.0,45968.24,27520.51,0.08,0.23,0.55,0.691,0.19,0.64,0.18,456.0,23.0,41155.78,0.217,9.61,2.0,1.0,3.0,1.0,0.0636,0.2522,0.0044,0.0307,0.0044,0.5285,0.1162,456.0,0.085,0.5,0.415,0.0316,0.21,0.7584,0.21600000000000003,0.2,0.584,0.032,0.2,0.768,0.24825590277777776,0.2532595486111111,0.4984845486111111,0.09248153446033809,0.23993931512787167,0.6675791504117903,0.12334265217391303,0.4013565217391305,0.47530082608695656,0.38837873263888884,0.2189626736111111,0.39265859375
3829,2015,36I045125,BLACKWELL ES,81.0,52105.28,29948.16,0.08,0.19,0.48,0.768,0.17,0.67,0.16,651.0,34.98,42658.7,0.086,14.41,4.0,1.0,2.84,2.0,0.1014,0.1644,0.0061,0.0184,0.0,0.6974,0.0123,651.0,0.1633,0.29,0.5467,0.0166,0.17,0.8134,0.4641,0.09,0.4459,0.1691,0.11,0.7209,0.4048,0.08,0.5152,0.14400000000000002,0.2,0.6559999999999999,0.198,0.34,0.462,0.5208,0.16,0.3192
3830,2015,36C050105,KILDARE PUBLIC SCHOOL,67.0,82615.7,201129.94,0.06,0.1,0.15,0.741,0.21,0.72,0.08,81.0,7.28,37483.45,0.0,11.2,0.71,0.0,0.2,0.2,0.0123,0.1358,0.0,0.0,0.0,0.7654,0.0864,81.0,0.0,0.83,0.17,0.0,0.83,0.17,0.2494,0.14,0.6106,0.0994,0.29,0.6106,0.0975,0.25,0.6525,0.0,0.5,0.5,0.0819,0.37,0.5481,0.19,0.5,0.31
3831,2015,36I125105,NEWKIRK ES,84.0,51748.54,29201.36,0.08,0.15,0.33,0.679,0.14,0.77,0.09,302.0,16.32,42729.33,0.201,12.53,2.0,0.82,1.82,1.0,0.0265,0.2682,0.0,0.0166,0.0,0.6887,0.0,302.0,0.16,0.2,0.64,0.0,0.17,0.83,0.2573,0.17,0.5727,0.0,0.09,0.91,0.24825590277777776,0.2532595486111111,0.4984845486111111,0.09248153446033809,0.23993931512787167,0.6675791504117903,0.12334265217391303,0.4013565217391305,0.47530082608695656,0.38837873263888884,0.2189626736111111,0.39265859375
3832,2015,36I125110,NEWKIRK-BRAMAN ES,64.0,51748.54,29201.36,0.08,0.15,0.33,0.71,0.14,0.77,0.09,62.0,6.17,38426.14,0.0,16.3,0.0,0.0,0.12,0.0,0.0645,0.1129,0.0,0.0484,0.0,0.7581,0.0161,62.0,0.22113018714401952,0.2788771358828316,0.49999267697314886,0.02901929325751422,0.20329406986190088,0.7676866368805849,0.0,0.83,0.17,0.0,0.5,0.5,0.24825590277777776,0.2532595486111111,0.4984845486111111,0.09248153446033809,0.23993931512787167,0.6675791504117903,0.12334265217391303,0.4013565217391305,0.47530082608695656,0.38837873263888884,0.2189626736111111,0.39265859375
3833,2015,36I071137,E. M. TROUT ES,84.0,55886.5,52816.0,0.08,0.19,0.4,0.528,0.22,0.66,0.13,358.0,16.77,45541.9,0.155,11.85,1.0,0.5,0.4,1.0,0.0866,0.0475,0.0056,0.0028,0.0,0.6927,0.1648,358.0,0.2738,0.26,0.4662,0.0,0.13,0.87,0.5076,0.06,0.4324,0.018000000000000002,0.1,0.882,0.316,0.21,0.474,0.1204,0.14,0.7396,0.07200000000000001,0.4,0.528,0.308,0.12,0.5720000000000001
3834,2015,36I071130,UNION ES,73.0,55886.5,52816.0,0.08,0.19,0.4,0.7759999999999999,0.22,0.66,0.13,366.0,16.05,43235.08,0.125,10.35,5.0,1.0,2.0,1.0,0.0328,0.1967,0.0027,0.0628,0.0027,0.6175,0.0847,366.0,0.09300000000000001,0.38,0.527,0.0,0.18,0.82,0.1491,0.29,0.5609,0.0186,0.38,0.6014,0.2184,0.09,0.6916,0.0765,0.15,0.7735,0.1924,0.26,0.5476,0.6956,0.06,0.2444
3835,2015,36I071145,WOODLANDS ES,94.0,55886.5,52816.0,0.08,0.19,0.4,0.419,0.22,0.66,0.13,375.0,16.88,45127.64,0.21899999999999997,12.37,1.0,0.4,1.9,1.0,0.0747,0.032,0.0027,0.0053,0.0,0.7147,0.1707,375.0,0.3526,0.14,0.5074,0.1,0.0,0.9,0.465,0.07,0.465,0.1634,0.14,0.6966,0.6076,0.02,0.3724,0.2185,0.05,0.7315,0.3003,0.23,0.4697,0.703,0.05,0.247
3836,2015,36I087105,TONKAWA ES,87.0,54858.18,37681.1,0.07,0.2,0.36,0.665,0.21,0.63,0.16,367.0,20.89,42792.53,0.159,11.89,1.0,1.0,2.5,1.0,0.1172,0.2616,0.0,0.0136,0.0027,0.5477,0.0572,367.0,0.3713,0.21,0.4187,0.0,0.18,0.82,0.1869,0.11,0.7031,0.0435,0.13,0.8265,0.3382,0.11,0.5518,0.1296,0.19,0.6804,0.0649,0.41,0.5251,0.5428,0.08,0.3772
3837,2015,37I016105,HENNESSEY LOWER ES,87.0,70400.47,46817.43,0.04,0.08,0.32,0.8340000000000001,0.15,0.61,0.24,398.0,24.07,42174.69,0.309,14.69,2.0,0.43,2.0,1.0,0.4271,0.0101,0.0,0.0101,0.0,0.5503,0.0025,398.0,0.2016,0.28,0.5184,0.0,0.1,0.9,0.5022,0.07,0.4278,0.0,0.07,0.93,0.24825590277777776,0.2532595486111111,0.4984845486111111,0.09248153446033809,0.23993931512787167,0.6675791504117903,0.12334265217391303,0.4013565217391305,0.47530082608695656,0.38837873263888884,0.2189626736111111,0.39265859375
3838,2015,37I007120,HERITAGE ELEMENTARY,90.0,66305.8,46639.25,0.03,0.06,0.27,0.505,0.22,0.66,0.12,194.0,10.0,42538.15,0.14300000000000002,15.7,2.0,1.0,0.5,1.0,0.2526,0.0825,0.0,0.0,0.0,0.5825,0.0825,194.0,0.2952,0.18,0.5248,0.135,0.1,0.765,0.2523,0.13,0.6177,0.045,0.1,0.855,0.24825590277777776,0.2532595486111111,0.4984845486111111,0.09248153446033809,0.23993931512787167,0.6675791504117903,0.12334265217391303,0.4013565217391305,0.47530082608695656,0.38837873263888884,0.2189626736111111,0.39265859375
3839,2015,37I105105,OKARCHE ES,79.0,88833.66,117881.41,0.0,0.08,0.09,0.33899999999999997,0.24,0.67,0.09,177.0,10.24,44461.87,0.4,20.3,0.71,0.14,0.14,0.33,0.0508,0.0339,0.0,0.0,0.0,0.8983,0.0169,177.0,0.2871,0.13,0.5829,0.0,0.13,0.87,0.1278,0.29,0.5822,0.0492,0.18,0.7708,0.33,0.0,0.67,0.0,0.11,0.89,0.0737,0.33,0.5963,0.5963,0.11,0.2937
3840,2015,39I001105,WILBURTON ES,92.0,53396.39,29423.01,0.09,0.19,0.37,0.7170000000000001,0.13,0.72,0.14,453.0,23.71,46013.58,0.223,15.96,1.71,1.0,1.0,1.0,0.0486,0.34,0.0044,0.011000000000000001,0.0022,0.5828,0.011000000000000001,453.0,0.273,0.09,0.637,0.0686,0.02,0.9114,0.5115,0.07,0.4185,0.0,0.12,0.88,0.3872,0.12,0.4928,0.3234,0.02,0.6566,0.237,0.21,0.5529999999999999,0.1656,0.28,0.5544
3841,2015,40I091205,SINGLETON ES,76.0,34733.61,15185.73,0.15,0.34,0.27,0.807,0.09,0.65,0.26,264.0,14.91,39818.54,0.048,7.88,1.0,0.0,0.29,1.0,0.0417,0.0303,0.0,0.0,0.0,0.6970000000000001,0.2311,264.0,0.154,0.3,0.546,0.0783,0.13,0.7917,0.1554,0.26,0.5846,0.0,0.16,0.84,0.1971,0.27,0.5329,0.0693,0.23,0.7007,0.2624,0.18,0.5576,0.6459999999999999,0.05,0.304
3842,2015,60I067135,DEEP ROCK ES,88.0,55779.79,129653.91,0.09,0.17,0.33,0.7559999999999999,0.14,0.66,0.2,180.0,10.0,44250.9,0.35,16.4,1.0,0.33,1.5,1.0,0.1556,0.1111,0.0,0.0389,0.0,0.5611,0.1333,180.0,0.2184,0.22,0.5616,0.0,0.06,0.94,0.45,0.0,0.55,0.0,0.09,0.91,0.58,0.0,0.42,0.3036,0.08,0.6164,0.1564,0.08,0.7636,0.6164,0.08,0.3036
3843,2015,60I067110,HARRISON ES,67.0,55779.79,129653.91,0.09,0.17,0.33,0.7859999999999999,0.14,0.66,0.2,140.0,7.5,41172.93,0.133,16.13,1.0,0.5,2.0,0.5,0.0929,0.3071,0.0071,0.0143,0.0,0.5643,0.0143,140.0,0.0399,0.43,0.5301,0.0,0.14,0.86,0.0798,0.43,0.4902,0.0,0.5,0.5,0.045,0.25,0.705,0.0414,0.31,0.6486,0.0,0.5,0.5,0.095,0.5,0.405
3844,2015,60I067125,SUNNYSIDE ES,58.0,55779.79,129653.91,0.09,0.17,0.33,0.6679999999999999,0.14,0.66,0.2,253.0,13.5,46026.52,0.29600000000000004,15.48,1.0,0.5,2.0,1.0,0.0474,0.1621,0.0079,0.0474,0.0,0.7154,0.0198,253.0,0.036000000000000004,0.6,0.364,0.0,0.46,0.54,0.018000000000000002,0.4,0.5820000000000001,0.0189,0.37,0.6111,0.015,0.5,0.485,0.0213,0.29,0.6887,0.0636,0.47,0.4664,0.1976,0.24,0.5624
3845,2015,40I020115,PANAMA ES,68.0,42160.15,25675.42,0.1,0.24,0.37,0.848,0.07,0.69,0.24,402.0,23.11,40988.53,0.319,13.26,2.0,0.5,1.57,2.0,0.0647,0.2836,0.005,0.0174,0.0,0.5871,0.0423,402.0,0.1056,0.34,0.5544,0.0234,0.22,0.7566,0.2275,0.09,0.6825,0.0,0.41,0.59,0.1035,0.31,0.5865,0.0255,0.49,0.4845,0.0637,0.51,0.4263,0.1426,0.38,0.4774
3846,2015,40I029115,POTEAU UPPER ES,79.0,55813.95,25790.26,0.1,0.21,0.34,0.655,0.21,0.63,0.16,493.0,29.46,45401.37,0.47600000000000003,10.95,3.58,1.0,2.5,2.5,0.1562,0.215,0.0122,0.0223,0.002,0.5578,0.0345,493.0,0.2376,0.12,0.6424,0.0364,0.09,0.8736,0.15,0.25,0.6,0.0078,0.22,0.7722,0.3094,0.09,0.6006,0.1275,0.25,0.6225,0.1302,0.38,0.4898,0.4134,0.22,0.3666
3847,2015,41I001120,PARK ROAD ES,85.0,52089.57,31190.54,0.09,0.15,0.32,0.46799999999999997,0.14,0.73,0.14,344.0,18.94,42486.99,0.127,13.7,1.99,0.1,1.46,1.0,0.0203,0.061,0.0058,0.0378,0.0,0.8052,0.0698,344.0,0.1116,0.38,0.5084,0.0085,0.15,0.8415,0.3649,0.11,0.5251,0.0648,0.19,0.7452,0.2236,0.14,0.6364,0.1456,0.09,0.7644,0.259,0.26,0.48100000000000004,0.6164,0.08,0.3036
3848,2015,41I095105,MEEKER ES,77.0,67478.97,22812.62,0.05,0.13,0.19,0.606,0.16,0.69,0.15,373.0,20.84,42511.18,0.239,11.63,2.0,0.0,2.63,1.27,0.067,0.1206,0.0027,0.0,0.0,0.6756,0.134,373.0,0.1743,0.17,0.6557,0.0475,0.05,0.9025,0.2016,0.16,0.6384,0.0,0.13,0.87,0.0975,0.25,0.6525,0.075,0.25,0.675,0.0165,0.45,0.5335,0.5115,0.07,0.4185
3849,2015,41I103105,PRAGUE ES,87.0,65194.62,27074.32,0.06,0.09,0.22,0.612,0.13,0.75,0.12,497.0,28.14,42415.96,0.0,14.06,2.33,0.41,0.93,2.49,0.0704,0.1127,0.006,0.0201,0.0,0.6358,0.1549,497.0,0.4488,0.12,0.4312,0.0252,0.16,0.8148,0.5096,0.02,0.4704,0.0261,0.13,0.8439,0.414,0.08,0.506,0.1848,0.16,0.6552,0.067,0.33,0.603,0.4794,0.06,0.4606
3850,2015,41I054110,PARKVIEW ES,77.0,54683.82,271928.99,0.09,0.15,0.36,0.6679999999999999,0.14,0.71,0.16,412.0,24.86,43972.8,0.276,14.39,1.0,0.43,1.0,1.0,0.051,0.1117,0.0,0.0388,0.0,0.7282,0.0704,412.0,0.1491,0.29,0.5609,0.0152,0.24,0.7448,0.2673,0.19,0.5427,0.0154,0.23,0.7546,0.12,0.2,0.68,0.0936,0.22,0.6864,0.1071,0.37,0.5229,0.5859,0.07,0.3441
3851,2015,41I004105,WELLSTON ES,95.0,57346.07,25340.5,0.06,0.16,0.22,0.596,0.17,0.67,0.16,319.0,15.91,43762.96,0.12,11.2,1.0,0.14,0.43,1.0,0.0219,0.1254,0.0,0.0188,0.0,0.8213,0.0125,319.0,0.5035,0.05,0.4465,0.0267,0.11,0.8633,0.6111,0.03,0.3589,0.0582,0.03,0.9118,0.46799999999999997,0.1,0.43200000000000005,0.0279,0.07,0.9021,0.3403,0.17,0.4897,0.8370000000000001,0.07,0.09300000000000001
3852,2015,42I002105,CRESCENT ES,76.0,60246.99,38357.49,0.03,0.09,0.23,0.532,0.15,0.77,0.09,340.0,17.43,45968.27,0.344,16.13,2.0,0.71,1.14,1.0,0.0382,0.1088,0.0,0.0647,0.0,0.7882,0.0,340.0,0.2706,0.18,0.5494,0.0438,0.27,0.6862,0.1152,0.28,0.6048,0.0,0.23,0.77,0.0924,0.23,0.6776,0.0,0.27,0.73,0.0464,0.42,0.5336,0.1863,0.31,0.5037
3853,2015,44I084105,CORNELSEN ES,83.0,57921.89,50875.47,0.03,0.21,0.29,0.499,0.17,0.69,0.14,429.0,19.0,44377.6,0.14300000000000002,10.93,2.55,0.29,2.26,1.0,0.0769,0.049,0.0023,0.0117,0.0023,0.8368,0.021,429.0,0.1824,0.24,0.5776,0.0,0.08,0.92,0.285,0.05,0.665,0.13,0.0,0.87,0.2988,0.17,0.5312,0.2573,0.17,0.5727,0.2379,0.39,0.3721,0.6016,0.06,0.3384
3854,2015,45I003105,KINGSTON ES,84.0,53719.81,51228.78,0.1,0.21,0.36,0.863,0.13,0.7,0.17,604.0,32.25,40332.84,0.14,9.93,3.5,0.5,1.5,3.17,0.053,0.3692,0.0017,0.0116,0.0,0.5497,0.0149,604.0,0.3108,0.16,0.5292,0.0328,0.18,0.7872,0.4092,0.07,0.5208,0.0979,0.11,0.7921,0.3572,0.06,0.5828,0.1513,0.11,0.7387,0.2368,0.26,0.5032,0.7776,0.04,0.1824
3855,2015,46I002105,BERNITA HUGHES ES,86.0,58952.16,26003.38,0.07,0.16,0.31,0.6,0.17,0.7,0.13,533.0,26.52,40695.97,0.127,10.6,1.33,0.79,3.04,1.0,0.0319,0.4747,0.0019,0.015,0.0,0.4709,0.0056,533.0,0.4277,0.09,0.4823,0.0651,0.07,0.8649,0.3612,0.16,0.4788,0.0243,0.19,0.7857,0.5978,0.02,0.3822,0.1936,0.12,0.6864,0.3612,0.14,0.4988,0.8051,0.03,0.1649
3856,2015,46I032105,CHOUTEAU ES,73.0,52933.2,52249.61,0.07,0.25,0.32,0.75,0.15,0.67,0.17,192.0,12.25,42303.88,0.102,8.63,1.37,0.0,1.82,1.0,0.0365,0.3854,0.0104,0.0313,0.0052,0.4896,0.0417,192.0,0.2001,0.31,0.4899,0.0134,0.33,0.6566,0.1218,0.42,0.4582,0.0,0.27,0.73,0.1476,0.18,0.6724,0.0408,0.32,0.6392,0.021,0.65,0.32899999999999996,0.1537,0.47,0.3763
3857,2015,46I001110,JEFFERSON ES,80.0,55289.49,122460.22,0.08,0.2,0.3,0.708,0.22,0.66,0.12,294.0,17.33,44171.58,0.115,8.52,1.0,1.0,1.0,1.1,0.0884,0.2347,0.0102,0.0136,0.0,0.5204,0.1327,294.0,0.0567,0.37,0.5733,0.0252,0.16,0.8148,0.4004,0.09,0.5096,0.0,0.03,0.97,0.4732,0.09,0.4368,0.264,0.12,0.616,0.315,0.3,0.385,0.6715,0.15,0.1785
