RecordNumber,YR,SchoolCode,DistrictCode,Site,ReadingRemediation,PTConfAttendence,AvgDaysAbsent,Mobility,SuspRatioLess10,SuspRatioGreat10,AvgVolunteerHrs,FRL,SpecialEd
,2016,11I006105,11I006,KEYS ELEMENTARY,0.2692,1,5.5131,0.12903,0,0,5.19751,0.6965,0.1393
,2016,11I006705,11I006,KEYS HIGH SCHOOL,0,0.42,6.8445,0.02695,41.5,0,1.20482,0.6476,0.1536
,2016,11I016105,11I016,HULBERT ELEMENTARY,0.2575,0.9,8.7352,0.07668,311,0,0.96463,0.7524,0.1447
,2016,11I016615,11I016,HULBERT JR HIGH SCHOOL,0,0.25,7.1538,0.03659,0,44,0.45455,0.7386,0.1705
,2016,11I016715,11I016,HULBERT SR HIGH SCHOOL,0,0.2,8.5292,0.02488,0,51,0.19608,0.6275,0.1569
,2016,11I035115,11I035,SEQUOYAH ELEMENTARY,0,0.98,13.962,0.06667,0,0,5.20362,0.8416,0.0498
,2016,11I035210,11I035,CHEROKEE ELEMENTARY SCHOOL,0.3882,0.96,9.042,0.13551,36.08333,0,4.29792,0.8476,0.1778
,2016,11I035212,11I035,GREENWOOD ELEMENTARY SCHOOL,0.3759,0.92,7.8273,0.06818,75.25,0,4.71512,0.7558,0.1296
,2016,11I035225,11I035,HERITAGE ELEMENTARY SCHOOL,0.4099,1,10.2094,0.0677,182,0,1.64835,0.7088,0.1758
,2016,11I035520,11I035,TAHLEQUAH MIDDLE SCHOOL,0,0.66,9.0544,0.06958,316,632,1.40981,0.7674,0.1883
,2016,11I035705,11I035,TAHLEQUAH HIGH SCHOOL,0,0.62,10.6412,0.06115,109.63636,241.2,1.534,0.6783,0.1766
,2016,12C003105,12C003,GRANT ELEMENTARY,0.65,,10.6523,,,,,1.1017,0.3305
,2016,12C021105,12C021,SWINK ELEMENTARY,0.5286,,10.7172,,,,,0.9182,0.3082
,2016,12I001105,12I001,BOSWELL ELEMENTARY,0.315,0.71,6.9521,0.50746,118.5,0,0.12658,0.6962,0.1899
,2016,12I001515,12I001,BOSWELL MIDDLE SCHOOL,0,0.41,7.0384,0.51515,17.66667,53,0.4717,0.6038,0.2075
,2016,12I001715,12I001,BOSWELL HIGH SCHOOL,0,0.34,7.2298,0.52381,28.66667,0,0.2907,1.0349,0.2326
,2016,12I002105,12I002,FORT TOWSON ELEMENTARY,0.4324,0.88,7.1479,0.13684,29.5,0,0.33898,0.8588,0.2373
,2016,12I002605,12I002,FORT TOWSON JR HIGH SCHOOL,0,0.45,8.0899,0.15,3,0,0,0.8889,0.2222
,2016,12I002705,12I002,FORT TOWSON HIGH SCHOOL,0,0.4,14.14,0.07975,6.64,0,0,0.7952,0.259
,2016,12I004105,12I004,SOPER ELEMENTARY,0.3267,0.516,4.8852,0.07663,0,0,0.76923,0.7192,0.2154
,2016,12I004705,12I004,SOPER HIGH SCHOOL,0,0.238,5.3066,0.06767,67.5,45,1.62963,0.5111,0.2074
,2016,12I039135,12I039,HUGO ELEMENTARY,0.5864,0.9,8.8102,0.0917,92.4,0,0.8658,1,0.1688
,2016,12I039140,12I039,HUGO INTERMEDIATE,0,0.7,8.6752,0.19577,6.33333,85.5,0.61404,0.9591,0.2515
,2016,12I039510,12I039,HUGO MIDDLE SCHOOL,0,0.86,10.3482,0.07944,9.56522,20,7.51818,0.9682,0.2364
,2016,12I039705,12I039,HUGO HIGH SCHOOL,0,0.2,11.0543,0.06711,5,18.52941,0.31746,0.7175,0.2413
,2016,13I002105,13I002,BOISE CITY ELEMENTARY,0.297,0.5,8.3769,0.05422,0,0,0.14881,0.8155,0.2143
,2016,13I002505,13I002,BOISE CITY JR HIGH SCHOOL,0,0.35,7.6233,0.04762,21,0,0,0.7619,0.119
,2016,13I002705,13I002,BOISE CITY HIGH SCHOOL,0,0.42,7.4481,0.02632,83,0,0.3012,0.5663,0.1687
,2016,13I010105,13I010,FELT ELEMENTARY,0.1818,1,6.7396,0,0,0,3.07692,0.5846,0.1231
,2016,13I010705,13I010,FELT HIGH SCHOOL,0,1,7.5544,0,0,0,7.14286,0.3929,0.1429
,2016,13I011105,13I011,KEYES ELEMENTARY,0.1613,0.96,5.8526,0.21875,0,0,1.52542,0.678,0.1017
,2016,13I011705,13I011,KEYES HIGH SCHOOL,0,0.92,6.7222,0.04348,24,0,1.45833,0.5417,0.0833
,2016,14C016105,14C016,ROBIN HILL ELEMENTARY,0.1218,0.9,8.6528,0.03607,150.5,0,0.99668,0.3953,0.1262
,2016,14I002103,14I002,CENTRAL ELEMENTARY,0.2862,0.92,10.3155,0.13725,20.52941,0,1.92407,0.6017,0.2006
,2016,14I002107,14I002,FAIRVIEW ELEMENTARY,0.3051,0.86,8.351,0.12553,24.75862,0,0.64067,0.695,0.1713
,2016,14I002108,14I002,KELLEY ELEMENTARY,0.1875,0.93,7.6519,0.08219,15.12,189,0.99206,0.7222,0.2593
,2016,14I002109,14I002,NORTHMOOR ELEMENTARY,0.3122,0.65,8.1398,0.07463,33.16667,0,2.75879,0.5628,0.1709
,2016,14I002110,14I002,SOUTHGATE-RIPPETOE ELEMENTARY,0.2483,0.9,9.9946,0.06376,16.90909,558,3.58423,0.7724,0.1846
,2016,14I002112,14I002,PLAZA TOWERS ELEMENTARY,0.2823,0.9,8.7585,0.11312,218,0,4.24312,0.5872,0.1995
,2016,14I002113,14I002,SKY RANCH ELEMENTARY,0.3135,0.89,7.2501,0.0985,27.32,0,1.36896,0.6662,0.1654
,2016,14I002117,14I002,KINGSGATE ELEMENTARY,0.2222,0.88,8.7537,0.07957,17.2,258,3.87597,0.6066,0.1647
,2016,14I002120,14I002,HOUCHIN ELEMENTARY,0.45,0.8,10.0556,0.09437,22.32,0,1.34409,0.8208,0.1649
,2016,14I002125,14I002,WINDING CREEK ELEMENTARY,0.2302,0.87,9.6669,0.07918,24.10714,0,5.05185,0.52,0.1644
,2016,14I002130,14I002,SANTA FE ELEMENTARY,0.1577,0.72,8.6795,0.06693,32,0,4.88281,0.5938,0.1992
,2016,14I002135,14I002,APPLE CREEK ELEMENTARY,0.2234,0.8,8.6381,0.09201,139.25,0,1.07002,0.5081,0.167
,2016,14I002140,14I002,RED OAK ELEMENTARY,0.2789,0.75,7.1343,0.09447,18.17391,0,8.17703,0.3445,0.1579
,2016,14I002145,14I002,BRIARWOOD ELEMENTARY,0.2713,0.91,7.3471,0.08882,59.2,0,4.22297,0.4105,0.1858
,2016,14I002155,14I002,FISHER ELEMENTARY,0.097,0.96,7.2906,0.05339,68.14286,0,4.19287,0.2327,0.1782
,2016,14I002160,14I002,SOONER ELEMENTARY,0.156,0.75,8.1122,0.06533,16.11538,419,5.96659,0.4415,0.1146
,2016,14I002165,14I002,EARLYWINE ELEMENTARY,0.0947,0.85,7.9939,0.02923,494,0,4.04858,0.3522,0.1457
,2016,14I002170,14I002,BROADMOORE ELEMENTARY,0.1935,0.97,8.1794,0.05414,80.125,0,3.90016,0.3354,0.1232
,2016,14I002175,14I002,EASTLAKE ELEMENTARY,0.125,0.85,8.0765,0.05442,147,0,2.26757,0.2676,0.1406
,2016,14I002180,14I002,BRYANT ELEMENTARY,0.2928,0.56,8.5237,0.12812,44.38462,0,2.83189,0.5147,0.156
,2016,14I002181,14I002,WAYLAND BONDS ELEMENTARY,0.0667,0.91,7.795,0.06891,84.85714,0,7.43603,0.2222,0.1616
,2016,14I002185,14I002,OAKRIDGE ELEMENTARY,0.0772,0.91,6.7418,0.0472,30.15789,0,9.86038,0.2024,0.1361
,2016,14I002190,14I002,HERITAGE TRAILS ELEMENTARY,0.1184,0.97,7.3156,0.06924,84.42857,591,2.03046,0.2149,0.1455
,2016,14I002195,14I002,SOUTH LAKE ELEMENTARY SCHOOL,0.117,0.99,7.8209,0.00818,25.05,0,6.58683,0.1557,0.1397
,2016,14I002196,14I002,TIMBER CREEK ELEMENTARY,0.1489,0.9,7.8944,0.09109,14.11765,480,6.78333,0.2917,0.1417
,2016,14I002610,14I002,BRINK JR HIGH SCHOOL,0,0.679,7.6434,0.04731,26.68966,129,0.2584,0.2558,0.1163
,2016,14I002650,14I002,HIGHLAND EAST JR HIGH SCHOOL,0,0.52,8.9164,0.06405,17.20513,671,0.74516,0.4039,0.1461
,2016,14I002655,14I002,HIGHLAND WEST JR HIGH SCHOOL,0,0.62,10.8301,0.08571,8.34667,56.90909,0.96326,0.6374,0.2412
,2016,14I002680,14I002,WEST JR HIGH SCHOOL,0,0.34,8.247,0.09267,9.79452,65,0.44755,0.5818,0.172
,2016,14I002685,14I002,CENTRAL JR HIGH SCHOOL,0,0.4,9.4931,0.07566,8.03947,55.54545,2.45499,0.5728,0.1424
,2016,14I002690,14I002,SOUTHRIDGE JR HIGH SCHOOL,0,0.92,8.3168,0.04091,11.15789,212,3.33491,0.2972,0.1368
,2016,14I002705,14I002,MOORE HIGH SCHOOL,0,0.87,11.4372,0.05929,7.07759,46.4717,3.61348,0.3873,0.1518
,2016,14I002710,14I002,WESTMOORE HIGH SCHOOL,0,0.5,10.6848,0.0602,12.2234,109.42857,4.35161,0.3703,0.1249
,2016,14I002715,14I002,SOUTHMOORE HIGH SCHOOL,0,0.2,11.8081,0.06717,9.29224,75.37037,0.14742,0.399,0.1499
,2016,14I029107,14I029,LAKEVIEW ELEMENTARY,0.1311,0.9,9.3649,0.13615,8.56522,0,4.56853,0.5584,0.1574
,2016,14I029110,14I029,ADAMS ELEMENTARY,0.4505,0.9,10.4606,0.09165,43.14286,0,2.48344,0.6672,0.1589
,2016,14I029112,14I029,CLEVELAND ELEMENTARY,0.1142,0.97,8.0438,0.07026,29.8,0,2.76846,0.3188,0.1376
,2016,14I029115,14I029,JACKSON ELEMENTARY,0.3138,0.89,10.3697,0.09836,46.33333,0,2.69784,0.6709,0.1259
,2016,14I029120,14I029,JEFFERSON ELEMENTARY,0.1853,0.9,8.8556,0.08142,190.5,0,0.52493,0.5276,0.2021
,2016,14I029122,14I029,KENNEDY ELEMENTARY,0.5759,0.92,11.5105,0.16735,19.28,0,4.35685,0.8817,0.1452
,2016,14I029125,14I029,LINCOLN ELEMENTARY,0.2513,0.93,10.4915,0.14194,151,0,2.43709,0.6391,0.2219
,2016,14I029130,14I029,MADISON ELEMENTARY,0.3333,0.89,10.3739,0.19598,5.86957,0,1.3037,0.684,0.1605
,2016,14I029135,14I029,McKINLEY ELEMENTARY,0.1608,1,8.0166,0.05828,22.92857,0,17.7352,0.2866,0.1495
,2016,14I029140,14I029,EISENHOWER ELEMENTARY,0.2011,0.88,11.1669,0.11601,14.18605,0,0.93443,0.4885,0.1115
,2016,14I029145,14I029,WILSON ELEMENTARY,0.4631,0.89,9.7548,0.09006,14.63636,0,2.17391,0.7733,0.1957
,2016,14I029150,14I029,MONROE ELEMENTARY,0.2718,0.85,10.269,0.09292,31.35714,0,11.38952,0.549,0.1458
,2016,14I029151,14I029,RONALD REAGAN ELEMENTARY,0.231,0.83,9.4886,0.12567,47.41667,0,2.37258,0.5606,0.1441
,2016,14I029153,14I029,ROOSEVELT ELEMENTARY,0.117,0.95,8.4265,0.04212,212.33333,0,2.51177,0.1805,0.1554
,2016,14I029155,14I029,TRUMAN ELEMENTARY,0.1156,0.9,8.0009,0.05097,103.75,0,4.81928,0.388,0.188
,2016,14I029160,14I029,WASHINGTON ELEMENTARY,0.1429,0.95,8.1329,0.06762,55.1,0,3.81125,0.4047,0.1416
,2016,14I029165,14I029,TRUMAN PRIMARY SCHOOL,0.1759,0.9,9.9317,0.07243,0,0,84.33735,0.4478,0.1185
,2016,14I029500,14I029,IRVING MIDDLE SCHOOL,0,0.283,13.3175,0.10862,4.36318,73.08333,1.26796,0.6135,0.1813
,2016,14I029501,14I029,ALCOTT MIDDLE SCHOOL,0,0.81,10.222,0.05516,6.24138,241.33333,2.32044,0.4959,0.1754
,2016,14I029502,14I029,LONGFELLOW MIDDLE SCHOOL,0,0.372,10.9372,0.07123,4.57419,70.9,0.62623,0.519,0.2144
,2016,14I029504,14I029,WHITTIER MIDDLE SCHOOL,0,0.65,9.2993,0.04942,13.02326,373.33333,0.84821,0.3063,0.1554
,2016,14I029705,14I029,NORMAN HIGH SCHOOL,0,0.98,13.754,0.0893,15.04511,44.46667,0.04998,0.4903,0.1844
,2016,14I029710,14I029,NORMAN NORTH HIGH SCHOOL,0,0.97,13.2286,0.08005,20.85965,158.53333,0.69134,0.3373,0.1623
,2016,14I040105,14I040,KATHERINE I. DAILY ELEMENTARY,0.4014,0.84,12.5944,0.09107,32.11765,0,3.52381,0.7179,0.1099
,2016,14I040110,14I040,PIONEER INTERMEDIATE ELEMENTARY SCHOOL,0,0.94,9.9178,0.03902,27.46667,206,1.1068,0.682,0.1553
,2016,14I040115,14I040,JOHN K. HUBBARD ELEMENTARY,0.5267,0.96,7.9426,0.04719,221,0,2.09502,0.7149,0.1697
,2016,14I040510,14I040,CURTIS INGE MIDDLE SCHOOL,0,0.48,11.9935,0.07815,5.95192,28.13636,1.38934,0.6397,0.1438
,2016,14I040705,14I040,NOBLE HIGH SCHOOL,0,0.28,12.7255,0.05141,9.42697,64.53846,0.45292,0.6043,0.1418
,2016,14I057105,14I057,LEXINGTON ELEMENTARY,0.4185,0.95,9.3809,0.07505,44.54545,0,0.81633,0.7143,0.1653
,2016,14I057110,14I057,LEXINGTON INTERMEDIATE SCHOOL,0,0.9,6.3916,0.05882,35,0,0.71429,0.6714,0.1429
,2016,14I057510,14I057,LEXINGTON MIDDLE SCHOOL,0,0.19,7.3259,0.04624,14,91,0.54945,0.5934,0.1648
,2016,14I057705,14I057,LEXINGTON HIGH SCHOOL,0,0.25,11.0191,0.05643,8.69444,0,0.15974,0.5527,0.2109
,2016,14I070105,14I070,LITTLE AXE ELEMENTARY,0.3634,0.9,10.0204,0.10903,10.68333,0,2.4961,0.7223,0.1872
,2016,14I070505,14I070,LITTLE AXE MIDDLE SCHOOL,0,0.28,11.4449,0.02847,4.11429,72,0.15625,0.7396,0.2118
,2016,14I070715,14I070,LITTLE AXE HIGH SCHOOL,0,0.3,12.6464,0.05672,3.77419,35.1,0.17094,0.6496,0.2336
,2016,15C004105,15C004,COTTONWOOD ELEMENTARY,0.1948,0.62,8.6059,0.16931,178,0,7.30337,0.6348,0.3933
,2016,15I001105,15I001,EMERSON ELEMENTARY,0.3178,0.89,6.9729,0.08073,63.83333,0,0.55875,0.8486,0.235
,2016,15I001505,15I001,WALLACE BYRD MIDDLE SCHOOL,0,0.58,5.7525,0.0566,16.42857,0,1.1913,0.8174,0.287
,2016,15I001705,15I001,COALGATE HIGH SCHOOL,0,0.68,8.1758,0.1907,6.44118,109.5,1.36986,0.758,0.2785
,2016,15I002105,15I002,TUPELO ELEMENTARY,0.4091,0.68,9.1656,0.13158,12.73333,0,0.39267,0.801,0.267
,2016,15I002705,15I002,TUPELO HIGH SCHOOL,0,0.35,9.9917,0.09195,9.55556,86,0,0.6279,0.3023
,2016,16C048105,16C048,FLOWER MOUND ELEMENTARY,0.2296,0.86,8.0267,0.03636,0,0,1.38739,0.3243,0.1291
,2016,16C049105,16C049,BISHOP ELEMENTARY,0.2251,0.8,6.8634,0.1203,178.66667,0,2.86007,0.6287,0.1175
,2016,16I001105,16I001,CACHE PRIMARY ELEMENTARY,0.2863,0.94,9.3987,0.08876,0,0,1.17015,0.5373,0.1522
,2016,16I001110,16I001,CACHE INTERMEDIATE ELEMENTARY SCHOOL,0.1686,0.88,5.776,0.04061,198.5,0,1.51134,0.5013,0.204
,2016,16I001505,16I001,CACHE MIDDLE SCHOOL,0,0.6,8.6398,0.06863,14.18182,312,0.38462,0.4038,0.2019
,2016,16I001530,16I001,CACHE 5TH AND 6TH GRADE MIDDLE SCHOOL,0,0.75,6.8725,0.06507,36.625,0,8.88396,0.4949,0.198
,2016,16I001705,16I001,CACHE HIGH SCHOOL,0,0.55,7.7701,0.06494,31.35294,266.5,3.37711,0.2852,0.182
,2016,16I002105,16I002,INDIAHOMA ELEMENTARY,0.2069,0.98,6.2704,0.11258,10.57143,0,8.47973,0.7297,0.2703
,2016,16I002705,16I002,INDIAHOMA HIGH SCHOOL,0,0.95,4.1906,0.09524,7,0,18.95238,0.6349,0.3175
,2016,16I003105,16I003,STERLING ELEMENTARY,0.2149,0.82,6.4148,0.03484,98.33333,0,2.44068,0.5186,0.122
,2016,16I003705,16I003,STERLING HIGH SCHOOL,0,0.15,7.2997,0.02609,60.5,121,7.02479,0.4628,0.157
,2016,16I004105,16I004,GERONIMO ELEMENTARY,0.3426,0.8,7.4237,0.10929,24.375,0,2.05128,0.7385,0.1641
,2016,16I004505,16I004,GERONIMO MIDDLE SCHOOL,0,0.8,7.4038,0.13636,9.6,0,4.16667,0.7708,0.2083
,2016,16I004705,16I004,GERONIMO HIGH SCHOOL,0,0.8,10.799,0.04545,17.8,0,2.24719,0.6404,0.1011
,2016,16I008105,16I008,ADAMS ELEMENTARY,0.5625,0.88,7.8746,0.14097,14.11765,0,2.2625,0.8417,0.1458
,2016,16I008106,16I008,ALMOR WEST ELEMENTARY,0.5278,0.98,8.402,0.06647,164.5,0,0.30395,0.6413,0.1064
,2016,16I008108,16I008,CARRIAGE HILLS ELEMENTARY,0.6391,0.84,9.4973,0.24269,29.75,0,0.2521,0.6611,0.2157
,2016,16I008110,16I008,CLEVELAND ELEMENTARY,0.6735,0.83,9.6623,0.24625,7.18182,0,1.08354,0.9139,0.119
,2016,16I008114,16I008,CROSBY PARK ELEMENTARY,0.4332,0.94,6.7351,0.12057,36.5,0,1.09589,0.6781,0.2466
,2016,16I008122,16I008,EDISON ELEMENTARY,0.529,0.91,11.3434,0.16512,48.44444,0,0.7133,0.8028,0.1147
,2016,16I008125,16I008,EISENHOWER ELEMENTARY,0.63,0.82,8.8198,0.19923,11.17241,0,0.19136,0.8302,0.1759
,2016,16I008127,16I008,FREEDOM ELEMENTARY,0.3059,0.8,8.941,0.25213,32.37143,0,1.76523,0.564,0.1059
,2016,16I008140,16I008,RIDGECREST ELEMENTARY,0.5801,0.79,10.1028,0.20264,19.25926,0,1.03846,0.8923,0.1442
,2016,16I008148,16I008,HUGH BISH ELEMENTARY,0.519,0.91,8.1495,0.13497,18.10526,0,3.2907,0.689,0.1919
,2016,16I008160,16I008,BEGINNINGS ACADEMY,0,0.95,13.5291,0.15522,38.4,0,9.26823,0.4531,0.0208
,2016,16I008165,16I008,LINCOLN ELEMENTARY,0.7229,0.93,10.2292,0.29319,9.675,0,2.63566,0.9044,0.1525
,2016,16I008168,16I008,PAT HENRY ELEMENTARY,0.6313,0.83,10.6565,0.21388,33.125,0,2.03774,0.9245,0.2094
,2016,16I008173,16I008,PIONEER PARK ELEMENTARY,0.3993,0.98,9.4797,0.15561,50.5,0,0.53218,0.5792,0.2178
,2016,16I008183,16I008,SULLIVAN VILLAGE ELEMENTARY,0.5488,0.88,9.8191,0.11379,34.78571,0,2.83573,0.6756,0.1828
,2016,16I008195,16I008,WASHINGTON ELEMENTARY,0.6061,1,9.4247,0.22907,25.22222,0,0.44053,0.8634,0.1982
,2016,16I008200,16I008,LEARNING TREE ACADEMY,0,0.95,17.8356,0.19903,0,0,0.7732,0.6753,0.4021
,2016,16I008205,16I008,WHITTIER ELEMENTARY,0.5114,0.89,9.1387,0.09539,35.22222,0,0.78864,0.6972,0.1199
,2016,16I008220,16I008,WOODLAND HILLS ELEMENTARY,0.5455,0.87,8.0341,0.14126,10.43478,0,6.25,0.5563,0.1292
,2016,16I008530,16I008,MacARTHUR MIDDLE SCHOOL,0,0.84,8.6357,0.09677,5.62857,394,1.76904,0.5533,0.2195
,2016,16I008535,16I008,CENTRAL MIDDLE SCHOOL,0,0.75,11.9132,0.29144,4.13483,122.66667,1.3587,0.7813,0.2405
,2016,16I008540,16I008,TOMLINSON MIDDLE SCHOOL,0,0.4,9.9973,0.16636,4.48734,118.16667,1.90409,0.7955,0.2341
,2016,16I008545,16I008,EISENHOWER MIDDLE SCHOOL,0,0.24,9.7222,0.13085,7.03279,286,1.07809,0.6667,0.1562
,2016,16I008705,16I008,EISENHOWER HIGH SCHOOL,0,0.48,13.163,0.30674,5.29237,40.29032,1.92954,0.5036,0.1593
,2016,16I008710,16I008,LAWTON HIGH SCHOOL,0,0.75,15.4947,0.18699,6.23741,144.5,0.86505,0.6574,0.1903
,2016,16I008715,16I008,MacARTHUR HIGH SCHOOL,0,0.37,12.9536,0.17322,11.83158,562,1.50089,0.4279,0.2642
,2016,16I009105,16I009,FLETCHER ELEMENTARY,0.2761,0.76,7.9673,0.04348,40.85714,0,6.80769,0.6014,0.2238
,2016,16I009615,16I009,FLETCHER JR HIGH SCHOOL,0,0.56,7.4929,0.10606,10.5,0,1.90476,0.619,0.2063
,2016,16I009715,16I009,FLETCHER HIGH SCHOOL,0,0.51,9.0057,0.02273,26.6,26.6,0.90226,0.5113,0.2256
,2016,16I016105,16I016,ELGIN ELEMENTARY,0.2517,0.99,9.3214,0.09101,0,0,0.06277,0.3528,0.1158
,2016,16I016505,16I016,ELGIN MIDDLE SCHOOL,0,0.8,8.2529,0.10647,335,0,0.22388,0.3642,0.1493
,2016,16I016705,16I016,ELGIN HIGH SCHOOL,0,0.42,9.8151,0.07306,0,74.77778,1.18871,0.266,0.1055
,2016,16I132105,16I132,CHATTANOOGA ELEMENTARY,0.2687,0.78,8.6547,0.06329,0,0,1.04575,0.5163,0.085
,2016,16I132705,16I132,CHATTANOOGA HIGH SCHOOL,0,0.8,8.4104,0.1,35.5,0,4.92958,0.3662,0.1972
,2016,17I001105,17I001,WALTERS ELEMENTARY,0.2421,0.7,8.0538,0.10054,88,0,1.49148,0.6591,0.1278
,2016,17I001505,17I001,WALTERS MIDDLE SCHOOL,0,0.9,6.9217,0.07143,4.77419,0,1.01351,0.6486,0.1622
,2016,17I001705,17I001,WALTERS HIGH SCHOOL,0,0.35,7.7206,0.04286,105.5,0,0.94787,0.4739,0.1137
,2016,17I101105,17I101,TEMPLE ELEMENTARY,0.1875,0.75,7.836,0.15714,16.375,0,0.76336,0.8321,0.2977
,2016,17I101715,17I101,TEMPLE HIGH SCHOOL,0,0.2,8.8598,0.1875,9.2,46,0,0.7391,0.1957
,2016,17I333105,17I333,BIG PASTURE ELEMENTARY,0.2676,0.95,7.2172,0.10303,0,0,3.24675,0.6364,0.1623
,2016,17I333705,17I333,BIG PASTURE HIGH SCHOOL,0,0.6,10.0984,0.15217,43,0,8.37209,0.3953,0.2791
,2016,18C001105,18C001,WHITE OAK ELEMENTARY,0.1071,0.56,9.4434,0.13333,0,0,0.76087,0.8696,0.2174
,2016,18I006105,18I006,KETCHUM ELEMENTARY,0.1588,0.85,6.7666,0.07519,67.5,0,3.7037,0.7296,0.2074
,2016,18I006505,18I006,KETCHUM MIDDLE SCHOOL,0,0.64,6.6501,0.10853,6.25,125,0.16,0.768,0.352
,2016,18I006705,18I006,KETCHUM HIGH SCHOOL,0,0.25,8.1654,0.01,13.46667,0,2.47525,0.6188,0.2079
,2016,18I017115,18I017,WELCH ELEMENTARY,0.1522,0.89,8.9303,0.07647,42.75,0,1.34503,0.5497,0.2456
,2016,18I017515,18I017,WELCH MIDDLE SCHOOL,0,0.84,6.8185,0.04762,10.66667,0,0.39063,0.4688,0.2813
,2016,18I017715,18I017,WELCH HIGH SCHOOL,0,0.31,8.3386,0.26724,15.42857,108,4.62963,0.4537,0.2222
,2016,18I020105,18I020,BLUEJACKET ELEMENTARY,0.5094,0.91,7.7569,0.125,0,0,8.82353,0.7882,0.1176
,2016,18I020505,18I020,BLUEJACKET MIDDLE SCHOOL,0,0.5,7.0204,0.01754,0,0,6.14754,0.6557,0.1803
,2016,18I020705,18I020,BLUEJACKET HIGH SCHOOL,0,0.5,8.7806,0.09459,0,0,2.5641,0.5769,0.2564
,2016,18I065200,18I065,VINITA ELEMENTARY,0.3642,0.85,10.2323,0.09474,0,0,0.12146,0.7355,0.1943
,2016,18I065510,18I065,EWING HALSELL MIDDLE SCHOOL,0,0.43,9.7678,0.05476,14.41667,49.42857,0.20231,0.711,0.2688
,2016,18I065705,18I065,VINITA HIGH SCHOOL,0,0.21,14.2525,0.06034,6.44737,245,0,0.649,0.2143
,2016,19C008105,19C008,LONE STAR ELEMENTARY,0.4091,0.87,9.9801,0.14033,12.91429,180.8,1.65929,0.5531,0.1018
,2016,19C012105,19C012,GYPSY ELEMENTARY,0.2727,0.91,7.261,0.0814,82,0,1.82927,0.939,0.2683
,2016,19C034105,19C034,PRETTY WATER ELEMENTARY,0.1311,0.8,9.3163,0.04151,132.5,0,13.20755,0.6604,0.1547
,2016,19C035105,19C035,ALLEN-BOWDEN ELEMENTARY,0.6059,0.8,11.1192,0.09227,403,201.5,0.74442,0.7816,0.2184
,2016,19I002110,19I002,EDISON ELEMENTARY,0.494,0.93,10.2629,0.084,521,0,1.15163,0.8964,0.1651
,2016,19I002115,19I002,COLLINS ELEMENTARY,0.3776,0.89,7.4989,0.05699,80,0,6.125,0.7275,0.17
,2016,19I002505,19I002,BRISTOW MIDDLE SCHOOL,0,0.4,8.9424,0.05598,4.51724,35.72727,2.74809,0.7735,0.1908
,2016,19I002705,19I002,BRISTOW HIGH SCHOOL,0,0.3,11.4078,0.06388,6.86765,51.88889,4.92505,0.7345,0.2077
,2016,19I003105,19I003,MANNFORD LOWER ELEMENTARY,0.3461,0.66,9.0538,0.0625,57.33333,344,0.45349,0.7326,0.2064
,2016,19I003110,19I003,MANNFORD UPPER ELEMENTARY,0,0.76,10.0073,0.07175,10.52381,110.5,8.1448,0.8009,0.2579
,2016,19I003115,19I003,MANNFORD EC CTR,0.2476,1,9.9957,0.07895,0,0,1.40201,0.6533,0.0603
,2016,19I003500,19I003,MANNFORD MIDDLE SCHOOL,0,0.75,10.2624,0.02841,14.36,51.28571,0.04178,0.6685,0.2117
,2016,19I003705,19I003,MANNFORD HIGH SCHOOL,0,0.57,10.9768,0.03542,19.96,99.8,0.56713,0.5611,0.1964
,2016,19I005105,19I005,MOUNDS ELEMENTARY,0.2123,,10.5163,,,,,0.8133,0.1794
,2016,19I005705,19I005,MOUNDS HIGH SCHOOL,0,0.1,11.9866,0.03352,6.2069,45,0,0.5444,0.2167
,2016,19I017105,19I017,OLIVE ELEMENTARY,0.3793,1,7.265,0.04331,0,0,0.49801,0.6653,0.1992
,2016,19I017715,19I017,OLIVE HIGH SCHOOL,0,0.56,9.18,0.05263,5.73684,0,0.66055,0.5596,0.2477
,2016,19I018105,19I018,KIEFER ELEMENTARY,0.3303,0.95,6.8816,0.07459,20.8,416,2.21154,0.524,0.113
,2016,19I018505,19I018,RONGEY MIDDLE SCHOOL,0,0.36,6.5124,0.08421,16.33333,98,4.08163,0.5306,0.2041
,2016,19I018705,19I018,KIEFER HIGH SCHOOL,0,0.36,5.8473,0.04717,36.16667,54.25,3.59447,0.47,0.1705
,2016,19I020105,19I020,J. F. KENNEDY ELEMENTARY,0.5952,0.75,11.5846,0.15,63,0,0.21164,0.8201,0.2434
,2016,19I020715,19I020,OILTON HIGH SCHOOL,0,0.4,10.2888,0.09184,32,0,0.41667,0.7604,0.2292
,2016,19I021105,19I021,DEPEW ELEMENTARY,0.5402,0.73,7.8604,0.13846,26.11111,0,3.51064,0.6809,0.2043
,2016,19I021705,19I021,DEPEW HIGH SCHOOL,0,0.3,8.4499,0.05512,11.45455,0,0,0.6349,0.1587
,2016,19I031105,19I031,KELLYVILLE ELEMENTARY,0.5199,0.94,11.9399,0.14493,28.16667,0,0.93195,0.7751,0.1923
,2016,19I031110,19I031,KELLYVILLE UPPER ELEMENTARY,0,0.88,10.4578,0.04032,48.2,241,0.3029,0.7635,0.2241
,2016,19I031505,19I031,KELLYVILLE MIDDLE SCHOOL,0,0.85,11.8471,0.08434,4.79412,54.33333,5.82822,0.7239,0.1779
