RecordNumber,YR,SchoolCode,DistrictCode,Site,ReadingRemediation,PTConfAttendence,AvgDaysAbsent,Mobility,SuspRatioLess10,SuspRatioGreat10,AvgVolunteerHrs,FRL,SpecialEd
,2015,72I004120,72I004,BIXBY NORTH ELEMENTARY,0.1498,0.95,7.3456,0.05322,178.2,,2.98928,0.2189,0.1134
,2015,72I004130,72I004,NORTH INTERMEDIATE SCHOOL,0,0.88,6.3615,0.01268,136.5,,1.34408,0.2253,0.1557
,2015,72I004140,72I004,CENTRAL INTERMEDIATE SCHOOL,0,0.9,7.2724,0.02875,37.57143,526,2.34981,0.289,0.173
,2015,72I004150,72I004,NORTHEAST ELEMENTARY AND INTERMEDIATE,0.1951,0.71,1.4657,0.06095,16.03125,,5.12671,0.2261,0.1228
,2015,72I004505,72I004,BIXBY MIDDLE SCHOOL,0,0.48,7.3932,0.02393,27.25,,1.63188,0.2557,0.133
,2015,72I004705,72I004,BIXBY HIGH SCHOOL,0,0.75,7.0894,0.04105,15.9901,807.5,4.02477,0.2402,0.1344
,2015,72I005110,72I005,JENKS EAST ELEMENTARY,0.3103,0.7,9.22,0.0366,,,22.76138,0.5978,0.1486
,2015,72I005115,72I005,JENKS WEST ELEMENTARY,0.2013,0.96,9.1274,0.06294,38.2549,,23.32137,0.3019,0.1794
,2015,72I005120,72I005,SOUTHEAST ELEMENTARY,0.1146,0.98,7.4581,0.04695,69.25,,38.3574,0.0301,0.1877
,2015,72I005125,72I005,WEST INTERMEDIATE ELEMENTARY SCHOOL,0,0.69,8.1291,0.04221,25.59259,230.33333,16.28075,0.3314,0.2562
,2015,72I005130,72I005,EAST INTERMEDIATE ELEMENTARY SCHOOL,0,0.83,7.1207,0.12724,54.38889,326.33333,11.49132,0.4535,0.1951
,2015,72I005505,72I005,JENKS MIDDLE SCHOOL,0,0.67,8.1182,0.03865,26.31746,118.42857,6.93607,0.3583,0.1641
,2015,72I005705,72I005,JENKS HIGH SCHOOL,0,0.95,10.5578,0.04307,19.02857,118.92857,31.53153,0.3396,0.1345
,2015,72I006105,72I006,COLLINSVILLE EC CTR,0.3832,0.95,8.5473,0.10326,51.85714,,1.10193,0.4545,0.1185
,2015,72I006115,72I006,WILSON ELEMENTARY,0.3856,0.82,8.7131,0.04521,31.58333,,0.92348,0.4644,0.1662
,2015,72I006120,72I006,HERALD ELEMENTARY,0.3832,0.846,8.519,0.02509,112.6,,2.04263,0.4458,0.1812
,2015,72I006500,72I006,COLLINSVILLE MIDDLE SCHOOL,0,0.12,7.9259,0.04584,49.25,197,0.06768,0.401,0.1438
,2015,72I006705,72I006,COLLINSVILLE HIGH SCHOOL,0,0.153,5.9959,0.02771,29.55556,72.54545,0.07519,0.3271,0.1103
,2015,72I007110,72I007,MARRS ELEMENTARY,0.2802,1,11.615,0.10181,10.05797,,0.14409,0.5937,0.0821
,2015,72I007120,72I007,SKIATOOK INTERMEDIATE ELEMENTARY,0.5257,0.92,8.8537,0.0713,19.96296,,1.25232,0.5195,0.167
,2015,72I007505,72I007,NEWMAN MIDDLE SCHOOL,0,0.86,8.6068,0.04708,43.83333,263,0.48289,0.4943,0.1844
,2015,72I007705,72I007,SKIATOOK HIGH SCHOOL,0,0.28,8.3734,0.07039,15.52,110.85714,0.37371,0.4201,0.1366
,2015,72I008105,72I008,SPERRY ELEMENTARY,0.4044,0.94,11.6321,0.05686,598,,4.48829,0.6906,0.1271
,2015,72I008505,72I008,SPERRY MIDDLE SCHOOL,0,0.62,12.7937,0.04428,33.625,89.66667,0.171,0.6134,0.197
,2015,72I008705,72I008,SPERRY HIGH SCHOOL,0,0.54,10.6386,0.02432,185.5,371,0.11321,0.4717,0.1914
,2015,72I009105,72I009,GROVE ELEMENTARY,0.801,0.97,9.5441,0.10543,44.85714,,2.42357,0.8838,0.0892
,2015,72I009110,72I009,BRIARGLEN ELEMENTARY,0.8175,0.96,8.8093,0.12284,17.14286,600,2.24833,0.9033,0.1017
,2015,72I009115,72I009,BOEVERS ELEMENTARY,0.7259,1,8.4896,0.14469,16.44444,296,3.23986,0.8784,0.0625
,2015,72I009120,72I009,CLARK ELEMENTARY,0.8238,1,8.7484,0.15721,33.83333,203,7.38916,1.0296,0.1149
,2015,72I009122,72I009,DARNABY ELEMENTARY,0.4294,0.86,8.432,0.094,124.4,,6.96302,0.4277,0.09
,2015,72I009125,72I009,PETERS ELEMENTARY,0.4967,0.95,9.9739,0.12092,25.14286,528,4.90152,0.5701,0.0833
,2015,72I009130,72I009,ANDERSEN ELEMENTARY,0.4115,0.99,7.3258,0.05423,66.57143,,11.94206,0.3155,0.1116
,2015,72I009135,72I009,McAULIFFE ELEMENTARY,0.7268,0.93,8.7261,0.13376,37.0625,,1.6425,0.9292,0.0944
,2015,72I009140,72I009,JARMAN ELEMENTARY,0.5391,0.98,8.969,0.1331,15.38462,,4.67667,0.6067,0.125
,2015,72I009145,72I009,CEDAR RIDGE ELEMENTARY,0.378,0.98,8.4192,0.0699,63,,7.37103,0.3393,0.0933
,2015,72I009150,72I009,MARSHALL T. MOORE ELEMENTARY,0.4469,1,7.4289,0.06977,84,,5.05102,0.4371,0.0918
,2015,72I009155,72I009,ROSA PARKS ELEMENTARY,0.5076,1,8.6331,0.07861,96.375,,1.23217,0.9222,0.1064
,2015,72I009160,72I009,THOMAS JEFFERSON ELEMENTARY,0.5375,0.92,8.0034,0.09797,62,,1.88172,0.681,0.0878
,2015,72I009510,72I009,UNION 6TH-7TH GRADE CTR,0,0.72,8.5937,0.16856,9.55365,45.42857,0.97709,0.6779,0.1235
,2015,72I009620,72I009,UNION 8TH GRADE CTR,0,0.63,11.411,0.13552,18.53846,29.39024,0.5444,0.6266,0.1461
,2015,72I009705,72I009,UNION HIGH SCHOOL,0,0.65,14.4709,0.12649,28,19.55307,0.97143,0.5477,0.1077
,2015,72I009720,72I009,UNION NINTH GRADE CENTER,0,0.85,11.3741,0.13102,18.17647,26.86957,2.34385,0.6068,0.1165
,2015,72I010105,72I010,BERRYHILL SOUTH ELEMENTARY,0.3224,0.93,7.6686,0.0367,109,,2.74618,0.3364,0.1422
,2015,72I010510,72I010,BERRYHILL MIDDLE SCHOOL,0,0.96,7.9865,0.01676,8.57143,,2.33333,0.3278,0.0833
,2015,72I010705,72I010,BERRYHILL HIGH SCHOOL,0,0.85,8.4023,0.0257,17.64,220.5,1.89342,0.2766,0.0816
,2015,72I011105,72I011,BARNES ELEMENTARY,0.5223,0.73,7.9151,0.0781,65,585,8.40171,0.3915,0.1128
,2015,72I011110,72I011,ATOR ELEMENTARY,0.4452,0.88,8.6243,0.07207,46,,0.97464,0.4275,0.1159
,2015,72I011115,72I011,MILLS ELEMENTARY,0.5285,0.6,9.2987,0.13289,29.8,,0.58725,0.5755,0.1477
,2015,72I011120,72I011,HAYWARD SMITH ELEMENTARY,0.4432,0.89,7.2213,0.08303,26.66667,,1.33929,0.3161,0.1179
,2015,72I011125,72I011,PAMELA HODSON ELEMENTARY,0.37,0.86,7.5051,0.0727,,,4.11212,0.2604,0.123
,2015,72I011130,72I011,LARKIN BAILEY ELEMENTARY,0.2622,0.98,6.3279,0.03832,78.71429,,5.80762,0.1887,0.1107
,2015,72I011135,72I011,NORTHEAST ELEMENTARY,0.3668,0.935,8.4805,0.06164,48.5,,3.43643,0.2835,0.1271
,2015,72I011145,72I011,STONE CANYON ELEMENTARY,0.3873,0.97,8.2841,0.0778,197.33333,,3.04054,0.2399,0.1284
,2015,72I011510,72I011,OWASSO 7TH GRADE CTR,0,0.2,9.5292,0.05986,81.44444,,0.43656,0.2988,0.116
,2015,72I011515,72I011,OWASSO 6TH GRADE CTR,0,0.18,8.3567,0.05056,,239.33333,1.00279,0.3189,0.1212
,2015,72I011610,72I011,OWASSO 8TH GRADE CTR,0,0.4,8.0354,0.06685,64.27273,78.55556,0.76379,0.2999,0.1075
,2015,72I011715,72I011,OWASSO HIGH SCHOOL,0,0.92,6.3649,0.03454,209.21429,,0.51212,0.2311,0.0864
,2015,72I013105,72I013,GLENPOOL ELEMENTARY,0.4506,0.82,10.0611,0.06926,,,1.44092,0.5742,0.1369
,2015,72I013505,72I013,GLENPOOL MIDDLE SCHOOL,0,0.33,9.7676,0.03442,,,0.45372,0.5626,0.1688
,2015,72I013705,72I013,GLENPOOL HIGH SCHOOL,0,0.93,10.558,0.05248,,,41.06295,0.4607,0.1474
,2015,72I014105,72I014,LIBERTY ELEMENTARY,0.4487,0.74,8.2505,0.07013,,,0.50761,0.736,0.1396
,2015,72I014705,72I014,LIBERTY HIGH SCHOOL,0,0.81,9.5639,0.05882,,,2.94118,0.4941,0.1529
,2015,73I001105,73I001,OKAY ELEMENTARY,0.547,0.82,9.1771,0.07666,92,,3.91304,0.7681,0.279
,2015,73I001715,73I001,OKAY HIGH SCHOOL,0,0.3,13.7741,0.14815,67.5,135,1.11111,0.6444,0.1407
,2015,73I017105,73I017,CENTRAL ELEMENTARY,0.4379,0.93,8.0698,0.08075,30.09091,,1.07553,0.5589,0.1692
,2015,73I017110,73I017,NORTHWEST ELEMENTARY,0.3456,0.8,9.7005,0.04762,338,,4.00296,0.3698,0.1953
,2015,73I017115,73I017,SOUTHSIDE ELEMENTARY,0.2406,0.96,10.3878,0.08368,59.125,,6.5666,0.4292,0.1691
,2015,73I017205,73I017,MISSION INTERMEDIATE GRADE CENTER,0,0.75,8.5645,0.05121,61.66667,,2.63514,0.4865,0.1838
,2015,73I017210,73I017,HERITAGE INTERMEDIATE GRADE CENTER,0,0.85,9.4976,0.03399,49.28571,,4.37971,0.4609,0.2029
,2015,73I017610,73I017,COWETA JR HIGH SCHOOL,0,0.57,9.8747,0.05061,12.11905,29.94118,0.14145,0.4322,0.1257
,2015,73I017705,73I017,COWETA HIGH SCHOOL,0,0.48,14.2683,0.05015,21.15152,69.8,1.22779,0.3725,0.1261
,2015,73I017710,73I017,COWETA INTERMEDIATE HIGH SCHOOL,0,0.38,11.9567,0.08108,17.2,43,0.77519,0.4884,0.1357
,2015,73I019105,73I019,WILLIAM R. TEAGUE ELEMENTARY,0.4268,0.7,8.3586,0.11276,21.26667,319,1.68966,0.7555,0.2069
,2015,73I019110,73I019,ELLINGTON ELEMENTARY,0.6748,0.7,9.8499,0.1018,39.38462,,6.83594,0.7539,0.0879
,2015,73I019125,73I019,CENTRAL INTERMEDIATE ELEMENTARY SCHOOL,0,0.78,8.2566,0.08455,,,1.01149,0.7241,0.227
,2015,73I019505,73I019,WAGONER MIDDLE SCHOOL,0,0.25,8.9944,0.08523,,,0.26482,0.7213,0.1897
,2015,73I019710,73I019,WAGONER HIGH SCHOOL,0,0.15,10.6348,0.07154,62,62,2.90323,0.6129,0.1806
,2015,73I365105,73I365,PORTER CONSOLIDATED ELEMENTARY,0.4027,0.88,9.5264,0.1016,9.71795,,2.63852,0.628,0.2164
,2015,73I365720,73I365,PORTER CONSOLIDATED HIGH SCHOOL,0,0.45,9.9081,0.04459,9.22222,,3.31325,0.5723,0.1506
,2015,74I004105,74I004,COPAN ELEMENTARY,0.381,0.6,7.8723,0.1,39.25,,1.27389,0.7261,0.2293
,2015,74I004720,74I004,COPAN HIGH SCHOOL,0,0.1,9.833,0.14035,21,21,6.34921,0.6508,0.1111
,2015,74I007115,74I007,DEWEY ELEMENTARY,0.302,0.94,9.4818,0.05546,32.21053,,0.00409,0.6225,0.0997
,2015,74I007510,74I007,DEWEY MIDDLE SCHOOL,0,0.2,8.7902,0.05839,14.36842,273,0.07326,0.5128,0.1685
,2015,74I007705,74I007,DEWEY HIGH SCHOOL,0,0.1,15.2418,0.03288,37.3,186.5,0,0.4584,0.1716
,2015,74I018110,74I018,CANEY VALLEY ELEMENTARY,0.4016,1,9.5819,0.06127,33.25,,1.80451,0.6642,0.1905
,2015,74I018510,74I018,CANEY VALLEY MIDDLE SCHOOL,0,0.34,8.4769,0.08108,74.5,,1.63087,0.6309,0.1745
,2015,74I018705,74I018,CANEY VALLEY HIGH SCHOOL,0,0.11,9.4226,0.06422,44.4,,1.12613,0.518,0.1261
,2015,74I030110,74I030,RICHARD KANE ELEMENTARY,0.3092,0.95,9.4606,0.01852,14.36111,,11.21857,0.7369,0.1277
,2015,74I030120,74I030,HOOVER ELEMENTARY,0.3074,0.97,8.0518,0.00957,43.2,,4.0625,0.4861,0.0856
,2015,74I030130,74I030,JANE PHILLIPS ELEMENTARY,0.6238,1,11.1613,0.04194,81,324,5.44753,1.0123,0.1605
,2015,74I030160,74I030,RANCH HEIGHTS ELEMENTARY,0.4123,0.97,8.6457,0.05354,579,,2.3506,0.513,0.076
,2015,74I030175,74I030,WAYSIDE ELEMENTARY,0.2266,0.9315,8.7585,0.02131,156.5,,3.77476,0.2236,0.0735
,2015,74I030185,74I030,WOODROW WILSON ELEMENTARY,0.437,0.96,9.3348,0.08664,26.80952,563,0.87567,0.6625,0.0977
,2015,74I030505,74I030,CENTRAL MIDDLE SCHOOL,0.2266,0.9,11.0734,0.53852,57.5,345,0.50725,0.5406,0.1971
,2015,74I030510,74I030,MADISON MIDDLE SCHOOL,0.6238,0.61,8.1132,0.06468,33.38889,200.33333,6.82196,0.421,0.1431
,2015,74I030705,74I030,BARTLESVILLE HIGH SCHOOL,0,0.1,10.9194,0.02332,404.5,,3.09023,0.3103,0.1323
,2015,74I030710,74I030,BARTLESVILLE MID-HIGH,0,0.1,11.6472,0.01481,23.79487,116,2.69397,0.4213,0.1142
,2015,75I001105,75I001,McMURRAY ELEMENTARY,0.3056,0.92,7.6046,0.05118,130.5,,1.14176,0.59,0.1954
,2015,75I001705,75I001,BLANCHE THOMAS HIGH SCHOOL,0,0.76,10.115,0.09195,83,41.5,0,0.4819,0.1566
,2015,75I010110,75I010,WILL ROGERS ELEMENTARY,0,0.61,9.5201,0.14851,44.58333,133.75,1.1028,0.7327,0.1888
,2015,75I010705,75I010,BURNS FLAT-DILL CITY HIGH SCHOOL,0,0.39,11.5029,0.1338,20.85714,146,2.39726,0.6164,0.1507
,2015,75I011105,75I011,CANUTE ELEMENTARY,0.4444,0.9,6.6367,0.1014,36.375,,7.21649,0.5361,0.1409
,2015,75I011705,75I011,CANUTE HIGH SCHOOL,0,0.95,2.045,0.40426,80,,14.375,0.725,0.1375
,2015,75I078105,75I078,CORDELL ELEMENTARY,0.2379,0.97,7.5621,0.10022,148,,0.9009,0.6194,0.1892
,2015,75I078610,75I078,CORDELL JR HIGH SCHOOL,0,0.89,7.1231,0.13208,12.15385,158,2.53165,0.5506,0.1709
,2015,75I078705,75I078,CORDELL HIGH SCHOOL,0,0.85,7.5113,0.04412,11.83333,,2.8169,0.4366,0.1197
,2015,76I001105,76I001,LINCOLN ELEMENTARY,0,0.95,10.7508,0.09701,13.7,,12.55474,0.5328,0.1752
,2015,76I001110,76I001,LONGFELLOW ELEMENTARY,0.3533,1,10.0552,0.1267,,,8.34259,0.463,0.1065
,2015,76I001115,76I001,WASHINGTON ELEMENTARY,0.1045,1,10.7878,0.11268,73.66667,,8.37104,0.4615,0.1674
,2015,76I001505,76I001,ALVA MIDDLE SCHOOL,0,0.84,8.9395,0.07246,105.5,70.33333,8.47867,0.5545,0.1848
,2015,76I001705,76I001,ALVA HIGH SCHOOL,0,0.41,10.1879,0.02881,23.09091,254,10.23622,0.3228,0.1457
,2015,76I003105,76I003,WAYNOKA ELEMENTARY,0.1495,0.95,8.1191,0.07907,28.75,,1.21739,0.3739,0.1174
,2015,76I003720,76I003,WAYNOKA HIGH SCHOOL,0,0.85,8.252,0.04225,18.75,,2.4,0.3333,0.1067
,2015,76I006105,76I006,FREEDOM ELEMENTARY,0.5417,0.98,6.3194,0.07042,69,69,1.73913,0.4783,0.1449
,2015,76I006705,76I006,FREEDOM HIGH SCHOOL,0,0.92,10.0935,0.125,,,1.78571,0.5,0.0714
,2015,77I001105,77I001,CEDAR HEIGHTS ELEMENTARY,0.5449,1,6.337,0.01942,164.5,,3.79939,0.4134,0.1125
,2015,77I001115,77I001,HORACE MANN ELEMENTARY,0.58,0.99,5.7612,0.0817,,,1.33115,0.6623,0.1377
,2015,77I001125,77I001,WOODWARD EC CTR,0.4459,0.9947,13.1436,0.12484,787,,0.71919,0.554,0.108
,2015,77I001130,77I001,HIGHLAND PARK ELEMENTARY,0.5478,1,7.6773,0.03425,32.77778,,1.32881,0.7017,0.1525
,2015,77I001505,77I001,WOODWARD MIDDLE SCHOOL,0,0.94,7.1975,0.09683,25.25,50.5,0.87459,0.5264,0.1287
,2015,77I001705,77I001,WOODWARD HIGH SCHOOL,0,0.8,6.369,0.07567,12.76271,75.3,2.45684,0.4157,0.1195
,2015,77I002105,77I002,MOORELAND ELEMENTARY,0.1908,0.94,7.5897,0.11026,48.125,385,0.69351,0.5532,0.1506
,2015,77I002715,77I002,SENIOR HIGH SCHOOL,0,0.88,5.4775,0.08,21.66667,,0.76923,0.4,0.1615
,2015,77I003105,77I003,SHARON-MUTUAL ELEMENTARY,0.383,0.94,10.0394,0.05556,117,,0.51282,0.3376,0.1197
,2015,77I003705,77I003,SHARON-MUTUAL HIGH SCHOOL,0,0.7,8.0112,0.02817,72,,2.29167,0.3472,0.25
,2015,77I005105,77I005,FORT SUPPLY ELEMENTARY,0.1628,0.98,7.7832,0.22388,35.66667,,8.8785,0.4393,0.1963
,2015,77I005705,77I005,FORT SUPPLY HIGH SCHOOL,0,0.98,9.5679,0.03571,,,32.85714,0.3571,0.25
