,Year,CountyName,DistrictName,SchoolName,SchoolCode,IndexScore,LetterGrade,DistrictCode,AvgIncome,AvgPropValADM,Unemployment,PovertyRate,SingleParentFam,FRL,College,HighSchool,BelowHS,FallEnrollment,NonSpEdTeachers,AvgTeacherSalary,AdvancedDegrees,AvgYrsExperience,SpEdTeachersFTE,CounselorsFTE,OtherStaffFTE,AdministratorsFTE,SchoolType,Hispanic%,NativeAmerican%,Asian%,AfricanAmerican%,PacificIslander%,White%,TwoRaces%,Total,3_Math_Advanced,3_Math_Below_Satisfactory,3_Math_Satisfactory,3_Reading_Advanced,3_Reading_Below_Satisfactory,3_Reading_Satisfactory,4_Math_Advanced,4_Math_Below_Satisfactory,4_Math_Satisfactory,4_Reading_Advanced,4_Reading_Below_Satisfactory,4_Reading_Satisfactory,5_Math_Advanced,5_Math_Below_Satisfactory,5_Math_Satisfactory,5_Reading_Advanced,5_Reading_Below_Satisfactory,5_Reading_Satisfactory,5_Science_Advanced,5_Science_Below_Satisfactory,5_Science_Satisfactory,5_SocialStudies_Advanced,5_SocialStudies_Below_Satisfactory,5_SocialStudies_Satisfactory,5_Writing_Advanced,5_Writing_Below_Satisfactory,5_Writing_Satisfactory,6_Math_Advanced,6_Math_Below_Satisfactory,6_Math_Satisfactory,6_Reading_Advanced,6_Reading_Below_Satisfactory,6_Reading_Satisfactory,7_Geography_Advanced,7_Geography_Below_Satisfactory,7_Geography_Satisfactory,7_Math_Advanced,7_Math_Below_Satisfactory,7_Math_Satisfactory,7_Reading_Advanced,7_Reading_Below_Satisfactory,7_Reading_Satisfactory,8_History_Advanced,8_History_Below_Satisfactory,8_History_Satisfactory,8_Math_Advanced,8_Math_Below_Satisfactory,8_Math_Satisfactory,8_Reading_Advanced,8_Reading_Below_Satisfactory,8_Reading_Satisfactory,8_Science_Advanced,8_Science_Below_Satisfactory,8_Science_Satisfactory,8_Writing_Advanced,8_Writing_Below_Satisfactory,8_Writing_Satisfactory,EOI_Algebra_Advanced,EOI_Algebra_Below_Satisfactory,EOI_Algebra_Satisfactory,EOI_AlgebraII_Advanced,EOI_AlgebraII_Below_Satisfactory,EOI_AlgebraII_Satisfactory,EOI_Biology_Advanced,EOI_Biology_Below_Satisfactory,EOI_Biology_Satisfactory,EOI_EnglishII_Advanced,EOI_EnglishII_Below_Satisfactory,EOI_EnglishII_Satisfactory,EOI_EnglishIII_Advanced,EOI_EnglishIII_Below_Satisfactory,EOI_EnglishIII_Satisfactory,EOI_Geometry_Advanced,EOI_Geometry_Below_Satisfactory,EOI_Geometry_Satisfactory,EOI_USHistory_Advanced,EOI_USHistory_Below_Satisfactory,EOI_USHistory_Satisfactory,Performance_Multiplier,GrowthMultiplier,BottomGrowth_Multiplier,TotalBonusPoints,OveralSchoolGrade,OverallLetterGrade,ELA_ExamCounty,ELA_GrowthIndex,ELA_LetterGrade,Math_ExamCounty,Math_GrowthIndex,Math_LetterGrade,Science_ExamCounty,Science_GrowthIndex,Science_LetterGrade,SocialStudies_ExamCounty,SocialStudies_GrowthIndex,SocialStudies_LetterGrade,Writing_ExamCounty,Writing_GrowthIndex,Writing_LetterGrade,Overall_ExamCounty,Overall_GrowthIndex,Overall_LetterGrade,ELA_ExamCount_bq,ELA_GrowthIndex_bq,ELA_LetterGradeas_bq,Math_ExamCount_bq,Math_GrowthIndex_bq,Math_LetterGrade_bq,OverallExamCount_bq,OverallGrowthIndex_bq,OverallLetterGrade_bq,AttendenceRate,AttendenceRate_Bonus,DropOutRate,DropOutRate_Bonus,AP_participationIndex,AP_PerformanceIndex,AP_Bonus,GradRate,GradRate_Bonus,LowPerfm_Grade8,LowPerfm_Grade8_Bonus,CollegeEntranceExam_Participation,CollegeEntranceExam_Performance,CollegeEntranceExam_Bonus,EOIPerformanceRate,EOIPerformanceRate_Bonus,AchievedGrowthTarget,AchievedGrowthTarget_Bonus,LetterGradeGroup
1879,2014,LOVE,TURNER,TURNER HS,43I005705,81.0,B-,43I005,57231.0,56763.0,0.02,0.13,0.18,0.42,0.18,0.71,0.11,90.0,6.0,40041.67,0.35700000000000004,10.83,0.43,0.43,0.43,1.14,High School,0.0444,0.1667,0.0,0.0,0.0,0.7889,0.0,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1584,0.28,0.5616,0.0798,0.43,0.4902,0.0994,0.29,0.6106,0.1204,0.14,0.7396,0.2511,0.07,0.6789,0.2852,0.08,0.6348,0.3813,0.07,0.5487,50.0,50.0,0.0,3.0,88.0,B+,37.0,84.0,B,55.0,71.0,C,20.0,50.0,F,34.0,94.0,A,,,,146.0,77.0,C,,,,,,,,,,,,,,0.87,0.95,1.0,0.89,,0.88,1.0,,0.43,0,0.53,0.0,3.0,1.0,B
1880,2016,OKLAHOMA,HARRAH,HARRAH HS,55I007705,72.0,C-,55I007,65434.34,37572.45,0.04,0.12,0.24,0.431,0.19,0.7,0.11,598.0,34.24,44851.39,0.321,16.32,5.0,2.0,0.54,2.0,High School,0.0468,0.1973,0.005,0.0167,0.0033,0.6839,0.0468,598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1296,0.28,0.5904,0.0693,0.23,0.7007,0.0952,0.44,0.4648,0.198,0.1,0.7020000000000001,0.1316,0.06,0.8084,0.3116,0.18,0.5084,0.1932,0.31,0.4968,50.0,25.0,25.0,9.0,87.0,B+,126.0,87.0,B,158.0,74.0,C,,,,,,,,,,284.0,80.0,B,31.0,61.0,D    ,39.0,62.0,D    ,70.0,61.0,D    ,,0.0,,0.0,0.83,0.95,1.0,0.89,,0.72,0.0,0.95,0.39,1,0.67,0.0,2.0,0.0,C
1881,2015,KINGFISHER,HENNESSEY,HENNESSEY HS,37I016705,83.0,B,37I016,70400.47,46817.43,0.04,0.08,0.32,0.8059999999999999,0.15,0.61,0.24,258.0,15.69,43821.82,0.222,12.81,1.14,1.0,0.57,0.86,High School,0.4264,0.0581,0.0039,0.0,0.0,0.5116,0.0,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1258,0.26,0.6142,0.19,0.05,0.76,0.0184,0.54,0.4416,0.2231,0.03,0.7469,0.34,0.0,0.66,0.2376,0.12,0.6424,0.225,0.1,0.675,50.0,25.0,25.0,2.0,83.0,B,119.0,93.0,A,167.0,74.0,C,59.0,37.0,F,47.0,87.0,B,0.0,0.0,,392.0,76.0,C,16.0,94.0,A    ,14.0,71.0,C    ,30.0,83.0,B    ,,0.0,,0.0,0.83,0.95,1.0,0.89,,0.72,0.0,0.93,0.48,1,0.69,0.0,2.0,0.0,B
1882,2016,TULSA,SPERRY,SPERRY HS,72I008705,70.0,D-,72I008,62479.52,25344.96,0.08,0.09,0.19,0.426,0.15,0.74,0.11,350.0,21.37,43324.86,0.254,13.98,1.33,1.0,0.83,1.0,High School,0.0629,0.3229,0.0114,0.0114,0.0,0.5657,0.0257,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.184,0.2,0.616,0.0215,0.57,0.4085,0.0517,0.53,0.4183,0.1794,0.22,0.6006,0.0979,0.11,0.7921,0.4371,0.07,0.4929,0.21,0.3,0.49,50.0,25.0,25.0,1.0,75.0,C,75.0,77.0,C,87.0,75.0,C,,,,,,,,,,162.0,76.0,C,18.0,61.0,D    ,21.0,67.0,D    ,39.0,64.0,D    ,,0.0,,0.0,0.77,0.95,1.0,0.89,,0.84,0.0,,0.56,0,0.55,0.0,4.0,1.0,C
1883,2015,SEQUOYAH,MULDROW,MULDROW HS,68I003705,77.0,C+,68I003,53084.61,19151.52,0.09,0.21,0.27,0.564,0.15,0.71,0.14,495.0,27.93,48166.82,0.348,14.73,3.49,2.0,3.0,2.0,High School,0.0586,0.396,0.0141,0.0303,0.0,0.4444,0.0566,495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07,0.3,0.63,0.081,0.19,0.7290000000000001,0.0885,0.41,0.5015,0.207,0.1,0.693,0.3492,0.03,0.6208,0.1558,0.18,0.6642,0.3654,0.13,0.5046,50.0,25.0,25.0,4.0,77.0,C+,222.0,86.0,B,304.0,72.0,C,115.0,55.0,F,108.0,79.0,C,0.0,0.0,,749.0,74.0,C,26.0,73.0,C    ,32.0,44.0,F    ,58.0,57.0,F    ,,0.0,,0.0,0.75,0.95,1.0,0.89,,0.86,1.0,0.77,0.5,1,0.75,0.0,3.0,1.0,C
1884,2015,STEPHENS,EMPIRE,EMPIRE HS,69I021715,79.0,C+,69I021,71506.23,28078.0,0.04,0.11,0.23,0.41200000000000003,0.15,0.76,0.09,119.0,9.14,44098.0,0.188,17.42,0.29,0.43,0.29,0.57,High School,0.1261,0.042,0.0,0.0,0.0,0.8235,0.0084,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1513,0.11,0.7387,,,,0.165,0.5,0.335,0.174,0.13,0.696,0.133,0.05,0.8170000000000001,0.0,0.73,0.27,,,,50.0,50.0,0.0,2.0,79.0,C+,53.0,75.0,C,78.0,68.0,D,0.0,0.0,F,0.0,0.0,**,0.0,0.0,,157.0,66.0,D,,,,,,,,,,,0.0,,0.0,0.72,0.95,1.0,0.89,,0.91,1.0,,0.38,0,0.44,0.0,2.0,0.0,C
1885,2014,LOVE,MARIETTA,MARIETTA HS,43I016705,71.0,C-,43I016,49097.0,25518.0,0.06,0.2,0.41,0.65,0.15,0.65,0.2,306.0,15.86,43234.19,0.126,15.14,1.0,1.0,0.34,1.25,High School,0.3268,0.0752,0.0,0.0392,0.0,0.5261,0.0327,306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0122,0.39,0.5978,0.1232,0.23,0.6468,0.0748,0.56,0.3652,0.153,0.15,0.6970000000000001,0.31,0.0,0.69,0.1258,0.26,0.6142,0.1376,0.14,0.7224,50.0,25.0,25.0,2.0,72.0,C-,131.0,82.0,B,192.0,65.0,D,79.0,41.0,F,56.0,73.0,C,,,,458.0,67.0,D,16.0,56.0,F    ,13.0,69.0,D    ,29.0,62.0,D    ,,,,,0.66,0.95,1.0,0.89,,0.95,1.0,,0.38,0,0.7,0.0,2.0,0.0,C
1886,2016,WOODWARD,FORT SUPPLY,FORT SUPPLY HS,77I005705,99.0,A+,77I005,62387.06,216964.85,0.06,0.25,0.38,0.4,0.09,0.64,0.27,30.0,4.67,52257.93,0.17800000000000002,15.5,0.38,0.33,0.25,1.0,High School,0.0,0.1,0.0,0.0,0.0,0.8333,0.0667,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,,,,,,,,,,,,,0.67,0.0,0.33,,,,50.0,50.0,0.0,9.0,88.0,B+,,,,,,,,,,,,,,,,13.0,100.0,A,,,,,,,,,,,0.0,,0.0,0.63,0.95,1.0,0.89,,0.67,0.0,0.95,0.67,1,0.5,0.0,2.0,0.0,A
1887,2015,HASKELL,STIGLER,STIGLER HS,31I020705,79.0,C+,31I020,46063.8,21076.65,0.08,0.19,0.38,0.542,0.12,0.66,0.22,393.0,24.22,47562.53,0.111,14.03,3.5,1.0,1.22,1.51,High School,0.0229,0.3104,0.0102,0.0076,0.0,0.598,0.0509,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2436,0.16,0.5964,0.2668,0.08,0.6532,0.0736,0.54,0.3864,0.1408,0.12,0.7392,0.29,0.0,0.71,0.83,0.0,0.17,0.126,0.4,0.474,50.0,25.0,25.0,2.0,79.0,C+,166.0,83.0,B,214.0,83.0,B,95.0,42.0,F,63.0,51.0,F,0.0,0.0,,538.0,72.0,C,19.0,68.0,D    ,21.0,81.0,B    ,40.0,75.0,C    ,,0.0,,0.0,0.63,0.95,1.0,0.89,,0.88,1.0,,0.57,0,0.52,0.0,2.0,0.0,C
1888,2015,TULSA,GLENPOOL,GLENPOOL HS,72I013705,86.0,B,72I013,69957.57,28958.62,0.08,0.1,0.34,0.461,0.22,0.69,0.09,699.0,41.28,46454.82,0.258,13.71,4.97,2.0,2.0,5.66,High School,0.093,0.1273,0.0229,0.0157,0.0,0.4707,0.2704,699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3344,0.12,0.5456,0.2187,0.19,0.5913,0.1116,0.38,0.5084,0.235,0.06,0.705,0.24,0.04,0.72,0.4418,0.06,0.4982,0.3526,0.14,0.5074,50.0,25.0,25.0,4.0,86.0,B,305.0,87.0,B,406.0,83.0,B,136.0,57.0,F,148.0,81.0,B,0.0,0.0,,995.0,80.0,B,32.0,78.0,C    ,43.0,74.0,C    ,75.0,76.0,C    ,,0.0,,0.0,0.6,0.95,1.0,0.89,,0.85,1.0,0.78,0.5,1,0.69,0.0,3.0,1.0,B
1889,2016,OTTAWA,AFTON,AFTON HS,58I026705,76.0,C,58I026,47367.38,33812.0,0.07,0.26,0.34,0.7140000000000001,0.13,0.7,0.17,175.0,11.14,43471.68,0.256,14.57,1.0,0.57,0.43,0.29,High School,0.0229,0.3771,0.0,0.0,0.0,0.6,0.0,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2997,0.19,0.5103,,,,0.034,0.32,0.6459999999999999,0.18600000000000003,0.07,0.7440000000000001,0.0,0.06,0.94,0.0,0.7,0.3,0.1152,0.36,0.5248,50.0,25.0,25.0,8.0,92.0,A-,45.0,89.0,B,41.0,88.0,B,,,,,,,,,,86.0,88.0,B,11.0,64.0,D    ,10.0,90.0,A    ,21.0,76.0,C    ,,0.0,,0.0,0.59,0.95,1.0,0.89,,0.83,0.0,,0.57,0,0.38,0.0,2.0,0.0,C
1890,2016,WOODWARD,MOORELAND,SENIOR HS,77I002715,75.0,C,77I002,64094.69,85726.18,0.12,0.13,0.23,0.485,0.17,0.73,0.1,134.0,12.68,44186.12,0.215,14.68,1.14,0.5,0.5,1.0,High School,0.0448,0.0075,0.0075,0.0,0.0,0.8657,0.0746,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4275,0.05,0.5225,0.1806,0.14,0.6794,0.0928,0.42,0.4872,0.1064,0.24,0.6536,0.21,0.0,0.79,0.0876,0.27,0.6424,0.1273,0.33,0.5427,50.0,25.0,25.0,4.0,96.0,A,36.0,69.0,D,27.0,93.0,A,,,,,,,,,,63.0,79.0,C,,,,,,,15.0,60.0,D    ,,0.0,,0.0,0.59,0.95,1.0,0.89,,0.0,1.0,,0.48,0,0.77,0.0,4.0,1.0,C
1891,2014,ROGER MILLS,CHEYENNE,CHEYENNE HS,65I007705,98.0,A+,65I007,85788.0,198357.0,0.04,0.09,0.28,0.26,0.2,0.73,0.07,84.0,8.0,45750.75,0.5,11.8,0.75,0.5,1.31,1.0,High School,0.0595,0.0,0.0,0.0,0.0,0.9048,0.0357,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,0.0,0.4,0.73,0.0,0.27,0.28,0.3,0.42,0.27,0.1,0.63,0.58,0.0,0.42,0.78,0.0,0.22,0.65,0.0,0.35,50.0,50.0,0.0,5.0,92.0,A-,33.0,91.0,A,50.0,98.0,A,11.0,64.0,D,22.0,100.0,A,,,,116.0,93.0,A,,,,,,,,,,,,,,0.55,0.95,1.0,0.89,,0.86,1.0,,0.69,0,0.5,0.0,4.0,1.0,A
1892,2015,MCCURTAIN,VALLIANT,VALLIANT HS,48I011705,63.0,D,48I011,51808.87,67887.36,0.12,0.25,0.34,0.758,0.13,0.67,0.2,326.0,20.43,44722.83,0.322,12.03,1.0,1.0,0.33,0.57,High School,0.0245,0.2546,0.0215,0.0307,0.0,0.6687,0.0,326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0612,0.32,0.6188,0.0275,0.45,0.5225,0.0048,0.84,0.1552,0.0747,0.17,0.7553,0.2068,0.06,0.7332,0.297,0.1,0.603,0.0826,0.41,0.5074,50.0,25.0,25.0,3.0,63.0,D,141.0,78.0,C,192.0,65.0,D,91.0,13.0,F,65.0,54.0,F,0.0,0.0,,489.0,58.0,F,13.0,46.0,F    ,17.0,47.0,F    ,30.0,47.0,F    ,,0.0,,0.0,0.52,0.95,1.0,0.89,,0.89,1.0,,0.48,0,0.59,0.0,4.0,1.0,D
1893,2015,WASHINGTON,DEWEY,DEWEY HS,74I007705,77.0,C+,74I007,52248.27,24474.44,0.07,0.14,0.35,0.45799999999999996,0.11,0.77,0.13,373.0,20.36,42948.97,0.239,13.53,2.43,1.0,3.43,3.0,High School,0.0483,0.319,0.0,0.0268,0.0,0.5898,0.0161,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.25,0.72,0.1245,0.17,0.7055,0.039,0.61,0.35100000000000003,0.14400000000000002,0.1,0.7559999999999999,0.1649,0.03,0.8051,0.2772,0.16,0.5628,0.3132,0.13,0.5568,50.0,25.0,25.0,1.0,77.0,C+,166.0,83.0,B,202.0,77.0,C,67.0,36.0,F,85.0,84.0,B,0.0,0.0,,520.0,75.0,C,16.0,75.0,C    ,16.0,63.0,D    ,32.0,69.0,D    ,,0.0,,0.0,0.52,0.95,1.0,0.89,,0.84,0.0,,0.63,0,0.73,0.0,2.0,0.0,C
1894,2016,COMANCHE,ELGIN,ELGIN HS,16I016705,84.0,B,16I016,91269.07,31327.26,0.04,0.06,0.19,0.266,0.27,0.63,0.09,673.0,36.95,44890.37,0.317,15.84,1.0,2.0,1.64,2.0,High School,0.0758,0.1397,0.0074,0.0386,0.0045,0.679,0.055,673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2838,0.14,0.5762,0.0496,0.38,0.5704,0.1998,0.26,0.5402,0.2068,0.06,0.7332,0.2496,0.04,0.7104,0.4092,0.07,0.5208,0.14800000000000002,0.26,0.5920000000000001,50.0,25.0,25.0,8.0,89.0,B+,133.0,93.0,A,149.0,87.0,B,,,,,,,,,,282.0,90.0,A,33.0,79.0,C    ,37.0,76.0,C    ,70.0,77.0,C    ,,0.0,,0.0,0.42,0.95,1.0,0.89,,0.83,0.0,0.82,0.59,1,0.71,0.0,3.0,1.0,B
1895,2015,JACKSON,BLAIR,BLAIR HS,33I054705,82.0,B-,33I054,67615.09,23142.22,0.04,0.16,0.34,0.47200000000000003,0.16,0.75,0.09,89.0,7.14,46666.11,0.34,14.18,0.0,0.43,0.0,1.0,High School,0.1573,0.0337,0.0112,0.0225,0.0,0.7753,0.0,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.415,0.17,0.415,0.0536,0.33,0.6164,0.0,0.6,0.4,0.0736,0.08,0.8464,0.1476,0.18,0.6724,0.171,0.1,0.7290000000000001,0.0468,0.48,0.4732,50.0,50.0,0.0,2.0,82.0,B-,43.0,74.0,C,59.0,80.0,B,22.0,41.0,F,25.0,52.0,F,0.0,0.0,,149.0,68.0,D,,,,,,,,,,,0.0,,0.0,0.4,0.95,1.0,0.89,,0.82,0.0,,0.5,0,0.67,0.0,3.0,1.0,B
1896,2015,ROGERS,SEQUOYAH,SEQUOYAH HS,66I006705,89.0,B+,66I006,66773.37,26211.52,0.04,0.07,0.22,0.33399999999999996,0.15,0.76,0.1,443.0,27.01,45237.73,0.223,16.42,1.43,1.1,1.0,2.0,High School,0.0226,0.3589,0.0181,0.0045,0.0,0.5711,0.0248,443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2548,0.09,0.6552,0.0902,0.18,0.7298,0.0384,0.52,0.4416,0.1395,0.07,0.7905,0.3528,0.02,0.6272,0.4743,0.07,0.4557,0.442,0.15,0.408,50.0,25.0,25.0,4.0,89.0,B+,222.0,92.0,A,314.0,84.0,B,116.0,43.0,F,102.0,80.0,B,0.0,0.0,,754.0,80.0,B,24.0,83.0,B    ,25.0,88.0,B    ,49.0,86.0,B    ,,0.0,,0.0,0.4,0.95,1.0,0.89,,0.83,0.0,0.78,0.57,1,0.82,1.0,3.0,1.0,B
1897,2015,MCCLAIN,DIBBLE,DIBBLE HS,47I002715,77.0,C+,47I002,55342.39,21539.19,0.02,0.12,0.35,0.522,0.1,0.7,0.2,226.0,13.63,44573.28,0.304,13.54,1.12,0.43,0.86,1.0,High School,0.0973,0.0885,0.0,0.0,0.0,0.6991,0.115,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0492,0.18,0.7708,0.17600000000000002,0.12,0.7040000000000001,0.0138,0.54,0.4462,0.2759,0.11,0.6141,0.2842,0.02,0.6958,0.1349,0.29,0.5751,0.2275,0.09,0.6825,50.0,25.0,25.0,1.0,77.0,C+,95.0,87.0,B,129.0,72.0,C,45.0,42.0,F,41.0,90.0,A,0.0,0.0,,310.0,75.0,C,,,,,,C    ,20.0,70.0,C    ,,0.0,,0.0,0.37,0.95,1.0,0.89,,0.84,0.0,,0.32,0,0.47,0.0,1.0,0.0,C
1898,2015,CARTER,WILSON,WILSON HS,10I043705,71.0,C-,10I043,52794.8,24983.18,0.07,0.15,0.26,0.6809999999999999,0.1,0.73,0.16,160.0,10.0,44483.6,0.32899999999999996,13.93,0.5,1.0,0.0,1.0,High School,0.0438,0.2313,0.0125,0.0188,0.0,0.6813,0.0125,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14300000000000002,0.35,0.507,0.2739,0.17,0.5561,0.0517,0.53,0.4183,0.126,0.1,0.774,0.1261,0.03,0.8439,0.4836,0.07,0.4464,0.063,0.37,0.5670000000000001,50.0,25.0,25.0,3.0,71.0,C-,73.0,82.0,B,100.0,72.0,C,47.0,38.0,F,35.0,54.0,F,0.0,0.0,,255.0,66.0,D,,,,,,D    ,19.0,68.0,D    ,,0.0,,0.0,0.34,0.95,1.0,0.89,,0.88,1.0,,0.25,0,0.45,0.0,4.0,1.0,C
1899,2015,GARVIN,LINDSAY,LINDSAY HS,25I009705,79.0,C+,25I009,57411.86,50113.55,0.06,0.18,0.3,0.359,0.12,0.72,0.16,320.0,20.62,44651.54,0.237,13.29,1.92,0.83,0.83,1.0,High School,0.0719,0.1313,0.0,0.0,0.0,0.7875,0.0094,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.261,0.13,0.609,0.1936,0.12,0.6864,0.048,0.52,0.43200000000000005,0.1425,0.05,0.8075,0.1666,0.02,0.8134,0.3813,0.07,0.5487,0.2574,0.22,0.5226,50.0,25.0,25.0,3.0,79.0,C+,143.0,87.0,B,211.0,82.0,B,75.0,47.0,F,75.0,71.0,C,0.0,0.0,,504.0,76.0,C,16.0,88.0,B    ,19.0,47.0,F    ,35.0,66.0,D    ,,0.0,,0.0,0.24,0.95,1.0,0.89,,0.0,1.0,,0.64,0,0.69,0.0,3.0,1.0,C
1900,2015,JEFFERSON,WAURIKA,WAURIKA HS,34I023705,82.0,B-,34I023,49359.69,35095.74,0.04,0.23,0.49,0.609,0.12,0.71,0.16,92.0,8.0,42269.85,0.35100000000000003,14.52,0.48,0.33,0.08,0.51,High School,0.1522,0.0978,0.0,0.0,0.0,0.7391,0.0109,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32299999999999995,0.15,0.527,0.3069,0.07,0.6231,0.0114,0.62,0.3686,0.1581,0.07,0.7719,0.32899999999999996,0.06,0.611,0.3648,0.24,0.3952,0.1728,0.28,0.5472,50.0,25.0,25.0,3.0,82.0,B-,52.0,85.0,B,59.0,76.0,C,31.0,35.0,F,32.0,72.0,C,0.0,0.0,,174.0,71.0,C,,,,,,,11.0,82.0,B    ,,0.0,,0.0,0.18,0.95,1.0,0.89,,0.88,1.0,,0.17,0,0.71,0.0,3.0,1.0,B
1901,2015,LE FLORE,CAMERON,CAMERON HS,40I017705,61.0,D-,40I017,51493.56,39240.89,0.09,0.24,0.36,0.991,0.11,0.75,0.14,105.0,7.48,43021.13,0.255,11.69,1.5,0.43,0.57,0.29,High School,0.0286,0.2952,0.019,0.0,0.0095,0.6476,0.0,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1275,0.25,0.6225,0.0,0.95,0.05,0.006999999999999999,0.86,0.133,0.04,0.2,0.76,0.0475,0.05,0.9025,0.0,0.94,0.06,0.0671,0.39,0.5429,50.0,50.0,0.0,2.0,61.0,D-,50.0,74.0,C,60.0,18.0,F,28.0,18.0,F,22.0,55.0,F,0.0,0.0,,160.0,41.0,F,,,,,,,,,,,0.0,,0.0,0.18,0.95,1.0,0.89,,0.84,0.0,,0.3,0,0.54,0.0,4.0,1.0,D
1902,2016,PAYNE,STILLWATER,STILLWATER HS,60I016705,87.0,B+,60I016,53670.52,61039.28,0.07,0.31,0.31,0.369,0.48,0.47,0.05,1142.0,49.66,51146.79,0.507,15.2,10.36,3.0,3.25,4.0,High School,0.0701,0.0333,0.0385,0.0394,0.0,0.6979,0.1208,1142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3813,0.07,0.5487,0.182,0.3,0.518,0.361,0.05,0.589,0.3572,0.06,0.5828,0.4784,0.08,0.4416,0.396,0.12,0.484,50.0,25.0,25.0,2.0,90.0,A-,344.0,91.0,A,23.0,83.0,B,,,,,,,,,,367.0,90.0,A,,,C    ,,,,91.0,77.0,C    ,,0.0,,0.0,0.1,0.95,1.0,0.89,,0.81,0.0,0.78,0.71,1,0.73,0.0,4.0,1.0,B
1903,2015,HARPER,BUFFALO,BUFFALO HS,30I004715,90.0,A-,30I004,47196.35,81009.48,0.01,0.14,0.36,0.6609999999999999,0.16,0.71,0.13,59.0,6.27,44842.69,0.446,16.1,0.25,1.0,0.5,0.5,High School,0.2712,0.0169,0.0169,0.0,0.0,0.6441,0.0508,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36,0.1,0.54,0.6,0.0,0.4,0.27,0.1,0.63,0.21,0.3,0.49,0.25,0.0,0.75,0.1,0.0,0.9,0.2628,0.27,0.4672,50.0,50.0,0.0,4.0,90.0,A-,24.0,88.0,B,35.0,91.0,A,12.0,75.0,C,11.0,73.0,C,0.0,0.0,,82.0,85.0,B,,,,,,,,,,,0.0,,0.0,0.5,0.93,1.0,0.89,,0.88,1.0,0.95,0.36,1,0.5,0.0,4.0,1.0,A
